imu_packets,1281
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595911323.107925,B1511675,0.02863,0.00500,-0.99615,0.08282,0.0211
1595911323.114744,B1511680,0.02850,0.00488,-0.99615,0.08246,0.0211
1595911323.119422,B1511686,0.02844,0.00482,-0.99622,0.08209,0.0211
1595911323.123415,B1511691,0.02838,0.00476,-0.99622,0.08173,0.0211
1595911323.1282508,B1511696,0.02832,0.00464,-0.99628,0.08136,0.0211
1595911323.135648,B1511701,0.02826,0.00458,-0.99628,0.08105,0.0211
1595911323.139192,B1511706,0.02820,0.00452,-0.99634,0.08075,0.0211
1595911323.1440089,B1511711,0.02814,0.00446,-0.99634,0.08044,0.0211
1595911323.14877,B1511716,0.02814,0.00439,-0.99640,0.08014,0.0211
1595911323.1541271,B1511721,0.02808,0.00433,-0.99640,0.07990,0.0211
1595911323.1584692,B1511726,0.02808,0.00427,-0.99640,0.07965,0.0211
1595911323.163584,B1511731,0.02808,0.00421,-0.99646,0.07941,0.0211
1595911323.169059,B1511736,0.02808,0.00421,-0.99646,0.07916,0.0211
1595911323.1743722,B1511741,0.02808,0.00415,-0.99646,0.07898,0.0211
1595911323.1795452,B1511746,0.02808,0.00415,-0.99646,0.07880,0.0211
1595911323.183573,B1511751,0.02814,0.00415,-0.99652,0.07861,0.0211
1595911323.1901681,B1511756,0.02814,0.00415,-0.99652,0.07843,0.0211
1595911323.195731,B1511761,0.02820,0.00415,-0.99652,0.07831,0.0211
1595911323.198808,B1511766,0.02820,0.00421,-0.99652,0.07819,0.0211
1595911323.2048929,B1511771,0.02826,0.00427,-0.99652,0.07800,0.0211
1595911323.208632,B1511776,0.02826,0.00433,-0.99652,0.07788,0.0211
1595911323.214477,B1511782,0.02832,0.00439,-0.99658,0.07776,0.0211
1595911323.2221508,B1511787,0.02832,0.00439,-0.99658,0.07770,0.0211
1595911323.225068,B1511793,0.02838,0.00446,-0.99658,0.07758,0.0211
1595911323.2305331,B1511798,0.02844,0.00452,-0.99658,0.07745,0.0211
1595911323.237261,B1511804,0.02844,0.00458,-0.99658,0.07739,0.0211
1595911323.241456,B1511809,0.02850,0.00464,-0.99658,0.07733,0.0211
1595911323.2468228,B1511814,0.02850,0.00470,-0.99658,0.07721,0.0211
1595911323.251667,B1511819,0.02856,0.00482,-0.99658,0.07709,0.0211
1595911323.257331,B1511825,0.02863,0.00488,-0.99658,0.07703,0.0211
1595911323.264128,B1511830,0.02869,0.00507,-0.99664,0.07690,0.0211
1595911323.2685828,B1511835,0.02875,0.00519,-0.99664,0.07684,0.0211
1595911323.273542,B1511840,0.02881,0.00531,-0.99664,0.07672,0.0211
1595911323.2774432,B1511845,0.02887,0.00549,-0.99664,0.07666,0.0211
1595911323.2831202,B1511850,0.02893,0.00568,-0.99664,0.07654,0.0211
1595911323.287446,B1511855,0.02899,0.00586,-0.99664,0.07642,0.0211
1595911323.292545,B1511860,0.02905,0.00604,-0.99664,0.07629,0.0211
1595911323.297812,B1511865,0.02911,0.00629,-0.99664,0.07623,0.0211
1595911323.303064,B1511870,0.02911,0.00647,-0.99664,0.07611,0.0211
1595911323.3079329,B1511876,0.02917,0.00659,-0.99664,0.07599,0.0211
1595911323.3131678,B1511881,0.02924,0.00690,-0.99670,0.07574,0.0211
1595911323.3191402,B1511886,0.02924,0.00702,-0.99670,0.07562,0.0211
1595911323.322922,B1511891,0.02924,0.00714,-0.99670,0.07550,0.0211
1595911323.328089,B1511896,0.02924,0.00720,-0.99670,0.07538,0.0211
1595911323.3340878,B1511901,0.02924,0.00726,-0.99670,0.07526,0.0211
1595911323.3395698,B1511906,0.02917,0.00732,-0.99670,0.07520,0.0211
1595911323.3430028,B1511911,0.02911,0.00739,-0.99670,0.07507,0.0211
1595911323.347968,B1511916,0.02905,0.00739,-0.99677,0.07495,0.0211
1595911323.353198,B1511921,0.02899,0.00745,-0.99677,0.07483,0.0211
1595911323.359205,B1511926,0.02893,0.00745,-0.99677,0.07477,0.0211
1595911323.363344,B1511931,0.02887,0.00751,-0.99677,0.07465,0.0211
1595911323.3686311,B1511936,0.02881,0.00757,-0.99677,0.07452,0.0211
1595911323.373211,B1511941,0.02875,0.00757,-0.99677,0.07446,0.0211
1595911323.3793821,B1511946,0.02875,0.00763,-0.99677,0.07434,0.0211
1595911323.383106,B1511951,0.02869,0.00769,-0.99677,0.07428,0.0211
1595911323.38843,B1511956,0.02863,0.00775,-0.99683,0.07422,0.0211
1595911323.393295,B1511961,0.02856,0.00781,-0.99683,0.07416,0.0211
1595911323.398389,B1511966,0.02856,0.00787,-0.99683,0.07410,0.0211
1595911323.404387,B1511971,0.02850,0.00787,-0.99683,0.07404,0.0211
