imu_packets,1285
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595910010.802641,B197646,0.04889,0.01434,-0.99756,0.04755,0.0206
1595910010.80782,B197651,0.04895,0.01447,-0.99756,0.04755,0.0206
1595910010.813623,B197657,0.04895,0.01459,-0.99756,0.04755,0.0206
1595910010.819096,B197663,0.04895,0.01465,-0.99756,0.04755,0.0206
1595910010.8244421,B197668,0.04901,0.01477,-0.99756,0.04755,0.0206
1595910010.830388,B197673,0.04901,0.01489,-0.99756,0.04755,0.0206
1595910010.83515,B197678,0.04907,0.01495,-0.99756,0.04755,0.0206
1595910010.8406012,B197684,0.04907,0.01508,-0.99756,0.04755,0.0206
1595910010.845997,B197689,0.04913,0.01514,-0.99756,0.04755,0.0206
1595910010.851527,B197694,0.04913,0.01526,-0.99756,0.04755,0.0206
1595910010.856703,B197699,0.04919,0.01538,-0.99756,0.04755,0.0206
1595910010.8609111,B197704,0.04919,0.01544,-0.99756,0.04755,0.0206
1595910010.8659132,B197709,0.04919,0.01556,-0.99756,0.04755,0.0206
1595910010.870879,B197714,0.04926,0.01563,-0.99756,0.04755,0.0206
1595910010.8761091,B197719,0.04926,0.01575,-0.99756,0.04749,0.0206
1595910010.880932,B197724,0.04926,0.01581,-0.99756,0.04749,0.0206
1595910010.886127,B197729,0.04932,0.01593,-0.99756,0.04749,0.0206
1595910010.8911722,B197734,0.04932,0.01599,-0.99750,0.04742,0.0206
1595910010.895999,B197739,0.04938,0.01605,-0.99750,0.04742,0.0206
1595910010.900949,B197744,0.04938,0.01617,-0.99750,0.04736,0.0206
1595910010.906347,B197749,0.04938,0.01624,-0.99750,0.04736,0.0206
1595910010.91112,B197755,0.04944,0.01630,-0.99750,0.04730,0.0206
1595910010.9161751,B197760,0.04950,0.01630,-0.99750,0.04730,0.0206
1595910010.921112,B197765,0.04950,0.01636,-0.99750,0.04724,0.0206
1595910010.926282,B197770,0.04956,0.01636,-0.99750,0.04724,0.0206
1595910010.932364,B197775,0.04962,0.01636,-0.99750,0.04718,0.0206
1595910010.936136,B197780,0.04974,0.01636,-0.99750,0.04712,0.0206
