imu_packets,1264
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595229905.8244932,B946007,0.01062,0.05530,-0.57019,0.81958,0.3277
1595229905.830069,B946012,0.01056,0.05518,-0.57013,0.81964,0.3277
1595229905.836501,B946017,0.01056,0.05505,-0.57013,0.81964,0.3277
1595229905.840683,B946022,0.01050,0.05493,-0.57013,0.81964,0.3277
1595229905.8447309,B946027,0.01050,0.05481,-0.57007,0.81970,0.3277
1595229905.849865,B946033,0.01044,0.05469,-0.57007,0.81970,0.3277
1595229905.855005,B946038,0.01038,0.05457,-0.57007,0.81970,0.3277
1595229905.862628,B946043,0.01038,0.05444,-0.57007,0.81976,0.3277
1595229905.86799,B946048,0.01031,0.05426,-0.57001,0.81976,0.3277
1595229905.870406,B946053,0.01025,0.05414,-0.57001,0.81982,0.3277
1595229905.874859,B946058,0.01019,0.05402,-0.56995,0.81982,0.3277
1595229905.880706,B946063,0.01013,0.05389,-0.56995,0.81982,0.3277
1595229905.885055,B946068,0.01007,0.05371,-0.56995,0.81989,0.3277
1595229905.890199,B946073,0.01001,0.05359,-0.56989,0.81989,0.3277
1595229905.8945532,B946078,0.00995,0.05353,-0.56982,0.81995,0.3277
1595229905.900036,B946083,0.00989,0.05341,-0.56982,0.82001,0.3277
1595229905.904913,B946088,0.00977,0.05334,-0.56976,0.82001,0.3277
1595229905.910749,B946093,0.00970,0.05322,-0.56970,0.82007,0.3277
1595229905.914881,B946098,0.00964,0.05310,-0.56964,0.82013,0.3277
1595229905.92027,B946103,0.00958,0.05304,-0.56958,0.82019,0.3277
1595229905.925024,B946108,0.00946,0.05298,-0.56952,0.82025,0.3277
1595229905.930392,B946113,0.00940,0.05292,-0.56946,0.82025,0.3277
1595229905.935732,B946118,0.00934,0.05280,-0.56940,0.82031,0.3277
1595229905.939919,B946123,0.00928,0.05273,-0.56927,0.82037,0.3277
1595229905.9458098,B946128,0.00922,0.05267,-0.56921,0.82043,0.3277
1595229905.951238,B946133,0.00922,0.05255,-0.56909,0.82056,0.3277
1595229905.955013,B946138,0.00916,0.05243,-0.56903,0.82062,0.3277
1595229905.960344,B946143,0.00916,0.05237,-0.56891,0.82068,0.3277
1595229905.965653,B946148,0.00922,0.05219,-0.56879,0.82080,0.3277
1595229905.971484,B946153,0.00922,0.05206,-0.56866,0.82086,0.3277
1595229905.9753852,B946158,0.00928,0.05188,-0.56854,0.82098,0.3277
1595229905.981129,B946163,0.00934,0.05170,-0.56836,0.82111,0.3277
1595229905.9858618,B946168,0.00940,0.05151,-0.56824,0.82117,0.3277
1595229905.991081,B946174,0.00952,0.05133,-0.56812,0.82129,0.3277
1595229905.996413,B946180,0.00964,0.05115,-0.56793,0.82141,0.3277
1595229906.001819,B946185,0.00977,0.05096,-0.56781,0.82153,0.3277
1595229906.007076,B946190,0.00989,0.05078,-0.56763,0.82166,0.3277
1595229906.0132961,B946195,0.01007,0.05060,-0.56750,0.82178,0.3277
1595229906.018482,B946201,0.01019,0.05042,-0.56732,0.82190,0.3277
1595229906.0230248,B946206,0.01031,0.05023,-0.56720,0.82196,0.3277
1595229906.028584,B946211,0.01044,0.05005,-0.56702,0.82208,0.3277
1595229906.033778,B946217,0.01050,0.04987,-0.56689,0.82220,0.3277
1595229906.038441,B946222,0.01062,0.04968,-0.56671,0.82233,0.3277
1595229906.044201,B946227,0.01062,0.04956,-0.56659,0.82245,0.3277
1595229906.048413,B946232,0.01068,0.04944,-0.56641,0.82257,0.3277
1595229906.055753,B946237,0.01068,0.04932,-0.56628,0.82263,0.3277
1595229906.058799,B946242,0.01068,0.04919,-0.56616,0.82275,0.3277
1595229906.067362,B946247,0.01062,0.04907,-0.56604,0.82288,0.3277
1595229906.068534,B946252,0.01062,0.04901,-0.56592,0.82294,0.3277
1595229906.073646,B946257,0.01056,0.04889,-0.56573,0.82306,0.3277
1595229906.079247,B946262,0.01050,0.04883,-0.56561,0.82318,0.3277
1595229906.085454,B946267,0.01050,0.04871,-0.56549,0.82324,0.3277
1595229906.093943,B946272,0.01044,0.04865,-0.56537,0.82330,0.3277
1595229906.0941398,B946277,0.01038,0.04852,-0.56525,0.82343,0.3277
1595229906.1034958,B946282,0.01031,0.04840,-0.56512,0.82349,0.3277
1595229906.1048782,B946288,0.01013,0.04822,-0.56494,0.82367,0.3277
1595229906.1092942,B946293,0.01001,0.04803,-0.56488,0.82373,0.3277
1595229906.114822,B946298,0.00989,0.04797,-0.56476,0.82379,0.3277
1595229906.121321,B946303,0.00983,0.04785,-0.56470,0.82385,0.3277
1595229906.124754,B946308,0.00970,0.04773,-0.56464,0.82391,0.3277
1595229906.1303658,B946313,0.00958,0.04767,-0.56458,0.82397,0.3277
1595229906.134667,B946318,0.00946,0.04761,-0.56445,0.82404,0.3277
1595229906.139919,B946323,0.00934,0.04749,-0.56445,0.82404,0.3277
1595229906.1445818,B946328,0.00922,0.04736,-0.56439,0.82410,0.3277
1595229906.149513,B946333,0.00916,0.04730,-0.56433,0.82416,0.3277
1595229906.154482,B946338,0.00903,0.04718,-0.56427,0.82416,0.3277
1595229906.160018,B946343,0.00891,0.04706,-0.56427,0.82422,0.3277
1595229906.164787,B946348,0.00885,0.04694,-0.56421,0.82422,0.3277
1595229906.17074,B946353,0.00873,0.04681,-0.56421,0.82428,0.3277
1595229906.174657,B946358,0.00867,0.04675,-0.56421,0.82428,0.3277
1595229906.179858,B946363,0.00854,0.04663,-0.56421,0.82428,0.3277
1595229906.184482,B946368,0.00842,0.04651,-0.56427,0.82422,0.3277
1595229906.190419,B946373,0.00830,0.04645,-0.56427,0.82422,0.3277
1595229906.194926,B946378,0.00824,0.04633,-0.56433,0.82422,0.3277
1595229906.199605,B946383,0.00806,0.04626,-0.56439,0.82416,0.3277
1595229906.204842,B946388,0.00793,0.04614,-0.56445,0.82416,0.3277
1595229906.209716,B946393,0.00781,0.04608,-0.56451,0.82410,0.3277
1595229906.2171361,B946398,0.00763,0.04596,-0.56458,0.82410,0.3277
1595229906.2204769,B946403,0.00745,0.04590,-0.56464,0.82404,0.3277
1595229906.2265449,B946408,0.00720,0.04584,-0.56476,0.82397,0.3277
1595229906.2323399,B946413,0.00702,0.04578,-0.56482,0.82391,0.3277
1595229906.234674,B946418,0.00677,0.04578,-0.56500,0.82379,0.3277
1595229906.239862,B946423,0.00653,0.04578,-0.56512,0.82373,0.3277
1595229906.2443619,B946428,0.00623,0.04578,-0.56525,0.82361,0.3277
1595229906.249536,B946433,0.00586,0.04584,-0.56543,0.82349,0.3278
1595229906.255711,B946438,0.00549,0.04602,-0.56561,0.82336,0.3278
1595229906.259409,B946443,0.00507,0.04614,-0.56580,0.82324,0.3278
1595229906.2648451,B946448,0.00464,0.04639,-0.56598,0.82306,0.3278
1595229906.26982,B946453,0.00409,0.04669,-0.56622,0.82288,0.3278
1595229906.276455,B946458,0.00360,0.04706,-0.56647,0.82275,0.3278
1595229906.279676,B946463,0.00305,0.04736,-0.56665,0.82257,0.3278
1595229906.2849438,B946468,0.00244,0.04779,-0.56696,0.82239,0.3278
1595229906.28971,B946473,0.00189,0.04822,-0.56714,0.82220,0.3278
1595229906.295254,B946478,0.00134,0.04865,-0.56738,0.82202,0.3278
1595229906.299902,B946483,0.00085,0.04907,-0.56757,0.82190,0.3278
1595229906.305393,B946488,0.00024,0.04956,-0.56775,0.82172,0.3278
1595229906.310657,B946493,-0.00031,0.05011,-0.56799,0.82153,0.3278
1595229906.316166,B946499,-0.00085,0.05060,-0.56818,0.82135,0.3278
1595229906.3213289,B946505,-0.00146,0.05115,-0.56836,0.82117,0.3278
1595229906.327376,B946510,-0.00214,0.05176,-0.56860,0.82098,0.3278
1595229906.3319528,B946515,-0.00269,0.05231,-0.56879,0.82080,0.3278
1595229906.338977,B946521,-0.00336,0.05286,-0.56897,0.82062,0.3278
1595229906.342958,B946526,-0.00403,0.05347,-0.56915,0.82050,0.3278
1595229906.347734,B946531,-0.00470,0.05408,-0.56934,0.82031,0.3278
1595229906.353559,B946537,-0.00531,0.05463,-0.56952,0.82013,0.3278
1595229906.358353,B946542,-0.00580,0.05511,-0.56964,0.82001,0.3278
1595229906.363351,B946547,-0.00641,0.05560,-0.56982,0.81989,0.3278
1595229906.368486,B946552,-0.00696,0.05597,-0.56995,0.81976,0.3278
1595229906.375666,B946557,-0.00739,0.05634,-0.57007,0.81964,0.3278
1595229906.379373,B946562,-0.00787,0.05658,-0.57019,0.81952,0.3278
