eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1603874768.2620502,"{'circle_3d': {'center': [-0.31792220318014414, 0.8351974852768365, 18.321170581044548], 'normal': [-0.041720217129662424, 0.6383077047988415, -0.7686499186737021], 'radius': 1.4139306623058208}, 'confidence': 0.997351821725376, 'timestamp': 198260.073345, 'diameter_3d': 2.8278613246116415, 'ellipse': {'center': [154.16514391617298, 134.50552913736914], 'axes': [38.76830432778449, 52.418508635255336], 'angle': -85.40103881377699}, 'location': [154.16514391617298, 134.50552913736914], 'diameter': 52.418508635255336, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6396516132689878, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2630941728649376, 'phi': -1.6250203874858313, 'norm_pos': [0.48176607473804056, 0.43956029526096196], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.353882,"{'circle_3d': {'center': [-0.32043136313762405, 0.8454849056809337, 18.329859894871248], 'normal': [-0.04192931379278575, 0.6391649898325162, -0.7679258091881439], 'radius': 1.4222676864604835}, 'confidence': 0.9724693249420675, 'timestamp': 198260.165745, 'diameter_3d': 2.844535372920967, 'ellipse': {'center': [154.12217651630434, 134.6782873913165], 'axes': [38.92072919664488, 52.70351928484061], 'angle': -85.38568458754463}, 'location': [154.12217651630434, 134.6782873913165], 'diameter': 52.70351928484061, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6445752475172983, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2642083612665465, 'phi': -1.6253428995825554, 'norm_pos': [0.48163180161345104, 0.4388404692028479], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.361432,"{'circle_3d': {'center': [-0.3001791196603068, 0.849508700492934, 18.33212663015997], 'normal': [-0.040241626836342644, 0.6395003060668496, -0.7677369145807503], 'radius': 1.404535526421503}, 'confidence': 0.9838074709374394, 'timestamp': 198260.174145, 'diameter_3d': 2.809071052843006, 'ellipse': {'center': [154.49460803138348, 134.77495371550057], 'axes': [38.4149872040773, 52.03778158997571], 'angle': -85.5982437687327}, 'location': [154.49460803138348, 134.77495371550057], 'diameter': 52.03778158997571, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6451081727167796, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.264644442734691, 'phi': -1.6231643099634485, 'norm_pos': [0.48279565009807335, 0.4384376928520809], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.369361,"{'circle_3d': {'center': [-0.3147271578398249, 0.851938697289353, 18.334925520484845], 'normal': [-0.04145396335130249, 0.6397028057998845, -0.7675036737203439], 'radius': 1.4141812524103157}, 'confidence': 0.9982325538408879, 'timestamp': 198260.182545, 'diameter_3d': 2.8283625048206313, 'ellipse': {'center': [154.22818813908313, 134.80490775991157], 'axes': [38.65421474152491, 52.38851518233733], 'angle': -85.45097602435592}, 'location': [154.22818813908313, 134.80490775991157], 'diameter': 52.38851518233733, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6458000368826156, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.264907871893032, 'phi': -1.6247553173280769, 'norm_pos': [0.48196308793463477, 0.43831288433370175], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.377433,"{'circle_3d': {'center': [-0.30768436142588235, 0.8474527394755089, 18.33081085485334], 'normal': [-0.04086706365014061, 0.6393289759820642, -0.7678465625229696], 'radius': 1.4016572092462631}, 'confidence': 0.9971609797119343, 'timestamp': 198260.190945, 'diameter_3d': 2.8033144184925263, 'ellipse': {'center': [154.35578726120502, 134.74179106042718], 'axes': [38.3467620309591, 51.93483145502833], 'angle': -85.51899773666509}, 'location': [154.35578726120502, 134.74179106042718], 'diameter': 51.93483145502833, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6456287536505179, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2644216068222294, 'phi': -1.6239691132372005, 'norm_pos': [0.4823618351912657, 0.43857587058155345], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.3857,"{'circle_3d': {'center': [-0.30103895652337026, 0.8400203848477856, 18.324276506311442], 'normal': [-0.0403132799082646, 0.6387096130964206, -0.7683910915681277], 'radius': 1.3850073901622864}, 'confidence': 0.9946468903810093, 'timestamp': 198260.199345, 'diameter_3d': 2.7700147803245727, 'ellipse': {'center': [154.47516604367598, 134.631236772709], 'axes': [37.94607016230992, 51.33449295502482], 'angle': -85.58022511499514}, 'location': [154.47516604367598, 134.631236772709], 'diameter': 51.33449295502482, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6446264663723111, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.263616393066125, 'phi': -1.6232128026181867, 'norm_pos': [0.48273489388648744, 0.43903651344704586], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.393643,"{'circle_3d': {'center': [-0.31204824776013934, 0.8488635395947597, 18.33221903156883], 'normal': [-0.041230720844662026, 0.6394465426586684, -0.7677292144633453], 'radius': 1.4029877135000308}, 'confidence': 0.9966595518298628, 'timestamp': 198260.207745, 'diameter_3d': 2.8059754270000616, 'ellipse': {'center': [154.27592047016753, 134.76509168388614], 'axes': [38.37066009928171, 51.98040691002899], 'angle': -85.47549669618695}, 'location': [154.27592047016753, 134.76509168388614], 'diameter': 51.98040691002899, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.644568810547741, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2645745123431777, 'phi': -1.624449554101323, 'norm_pos': [0.48211225146927356, 0.4384787846504744], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.401628,"{'circle_3d': {'center': [-0.3064805820035413, 0.8349114233842441, 18.320319147659504], 'normal': [-0.04076674869827885, 0.6382838663077921, -0.7687208714557893], 'radius': 1.4002220567369776}, 'confidence': 0.9978164908244471, 'timestamp': 198260.216145, 'diameter_3d': 2.8004441134739553, 'ellipse': {'center': [154.3747762944331, 134.51927780487918], 'axes': [38.39903116584821, 51.911104001785866], 'angle': -85.51892768473876}, 'location': [154.3747762944331, 134.51927780487918], 'diameter': 51.911104001785866, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6457690555861095, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2630632053881965, 'phi': -1.623778621543459, 'norm_pos': [0.4824211759201035, 0.4395030091463368], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.4094772,"{'circle_3d': {'center': [-0.3122155804592343, 0.8268023178271955, 18.31389771986854], 'normal': [-0.041244665236253274, 0.6376081075113714, -0.7692559904383695], 'radius': 1.4172397884328332}, 'confidence': 0.9962115923586741, 'timestamp': 198260.224545, 'diameter_3d': 2.8344795768656663, 'ellipse': {'center': [154.26836088107763, 134.35080146440154], 'axes': [38.92432608471183, 52.56209639504777], 'angle': -85.45139877141983}, 'location': [154.26836088107763, 134.35080146440154], 'diameter': 52.56209639504777, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6457184204558875, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.262185688912418, 'phi': -1.6243613450066643, 'norm_pos': [0.4820886277533676, 0.4402049938983269], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.417293,"{'circle_3d': {'center': [-0.3113486836588902, 0.8213349741180691, 18.309322352849364], 'normal': [-0.041172423836224596, 0.6371524955356108, -0.7696372710233008], 'radius': 1.3962189249486745}, 'confidence': 0.9864968454105125, 'timestamp': 198260.232945, 'diameter_3d': 2.792437849897349, 'ellipse': {'center': [154.28148608174354, 134.2811824244561], 'axes': [38.38421065476692, 51.793482851871424], 'angle': -85.45495170112767}, 'location': [154.28148608174354, 134.2811824244561], 'diameter': 51.793482851871424, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6455372555455474, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.261594406891783, 'phi': -1.6242412635365224, 'norm_pos': [0.48212964400544855, 0.440495073231433], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.429379,"{'circle_3d': {'center': [-0.29289542962254417, 0.8416838235536099, 18.32523575592188], 'normal': [-0.039634652666529095, 0.6388482329885726, -0.7683111541005909], 'radius': 1.3978580400193255}, 'confidence': 0.994185526596208, 'timestamp': 198260.241345, 'diameter_3d': 2.795716080038651, 'ellipse': {'center': [154.62637234053187, 134.64414969806504], 'axes': [38.292110889921396, 51.80897815987512], 'angle': -85.66574901455435}, 'location': [154.62637234053187, 134.64414969806504], 'diameter': 51.80897815987512, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6444711655795077, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2637965615533475, 'phi': -1.622337359413345, 'norm_pos': [0.4832074135641621, 0.43898270959139574], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.438123,"{'circle_3d': {'center': [-0.3208224796934333, 0.8408063993446238, 18.325989214237666], 'normal': [-0.04196190683910318, 0.6387751143044904, -0.768248365907609], 'radius': 1.383841166457155}, 'confidence': 0.9945379825594327, 'timestamp': 198260.249745, 'diameter_3d': 2.76768233291431, 'ellipse': {'center': [154.1110405541286, 134.64617702325398], 'axes': [37.89753983886662, 51.28701099343073], 'angle': -85.37709642854378}, 'location': [154.1110405541286, 134.64617702325398], 'diameter': 51.28701099343073, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6429037715992791, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2637015236186038, 'phi': -1.6253623420795948, 'norm_pos': [0.4815970017316519, 0.43897426240310844], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.4454,"{'circle_3d': {'center': [-0.31156528034127035, 0.8508279895835225, 18.333829659687783], 'normal': [-0.041190473559756274, 0.6396102468243986, -0.7675949954534325], 'radius': 1.4043944888105948}, 'confidence': 0.9969475896981248, 'timestamp': 198260.258145, 'diameter_3d': 2.8087889776211896, 'ellipse': {'center': [154.28539554567647, 134.79835180423999], 'axes': [38.39526795766318, 52.02808200630824], 'angle': -85.48242579328561}, 'location': [154.28539554567647, 134.79835180423999], 'diameter': 52.02808200630824, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6432899104934386, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.264787456011802, 'phi': -1.6244066354494144, 'norm_pos': [0.48214186108023893, 0.4383402008156667], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.454269,"{'circle_3d': {'center': [-0.3054057207813253, 0.8332594174943742, 18.318890774264002], 'normal': [-0.040677176929760854, 0.6381461991503029, -0.7688399025720809], 'radius': 1.3958153103562756}, 'confidence': 0.9954021387739997, 'timestamp': 198260.266545, 'diameter_3d': 2.791630620712551, 'ellipse': {'center': [154.39386138335567, 134.49563023411318], 'axes': [38.29013954367848, 51.751328968540086], 'angle': -85.52840847947586}, 'location': [154.39386138335567, 134.49563023411318], 'diameter': 51.751328968540086, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6432829480880864, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.262884383928751, 'phi': -1.6236542576276067, 'norm_pos': [0.4824808168229865, 0.43960154069119506], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.462237,"{'circle_3d': {'center': [-0.31674509593366895, 0.8387650796655111, 18.324070538779416], 'normal': [-0.041622124859122825, 0.638605004331231, -0.7684082555291295], 'radius': 1.4080191176522905}, 'confidence': 0.9977476044465339, 'timestamp': 198260.274945, 'diameter_3d': 2.816038235304581, 'ellipse': {'center': [154.18729452614056, 134.57744780178567], 'axes': [38.580057944769436, 52.19054559211898], 'angle': -85.41686884230543}, 'location': [154.18729452614056, 134.57744780178567], 'diameter': 52.19054559211898, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.6428689981585523, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.263480447712236, 'phi': -1.6249101253207099, 'norm_pos': [0.48183529539418923, 0.43926063415922634], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874768.4695628,"{'circle_3d': {'center': [-0.3183716261727845, 0.8507026975101555, 18.334093017739278], 'normal': [-0.04175766904571579, 0.6395998058182847, -0.7675730489491414], 'radius': 1.4148481498899312}, 'confidence': 0.9984489833482669, 'timestamp': 198260.283345, 'diameter_3d': 2.8296962997798625, 'ellipse': {'center': [154.1608719093781, 134.7817753828448], 'axes': [38.6795548623759, 52.415772111872734], 'angle': -85.41225666836186}, 'location': [154.1608719093781, 134.7817753828448], 'diameter': 52.415772111872734, 'sphere': {'center': [0.18272040237580495, -6.824494972309261, 27.544969605128973], 'radius': 12.0}, 'projected_sphere': {'center': [162.24985341736746, 35.96935462259985], 'axes': [295.5142464373718, 295.5142464373718], 'angle': 90.0}, 'model_confidence': 0.643619092121217, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.264773873397549, 'phi': -1.6251449607980215, 'norm_pos': [0.4817527247168066, 0.4384092692381466], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
