eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1603878376.989609,"{'circle_3d': {'center': [-4.958750776765555, -5.113503802708414, 27.447432518243943], 'normal': [-0.0973250230038646, -0.027143320619611225, -0.9948824453386632], 'radius': 2.4502512675034906}, 'confidence': 0.2664888044386491, 'timestamp': 201868.800349, 'diameter_3d': 4.900502535006981, 'ellipse': {'center': [98.98221132394485, 56.88105837244858], 'axes': [58.78937531100217, 60.64925983281498], 'angle': 28.147840962925983}, 'location': [98.98221132394485, 56.88105837244858], 'diameter': 60.64925983281498, 'sphere': {'center': [-3.79085050071918, -4.787783955273079, 39.3860218623079], 'radius': 12.0}, 'projected_sphere': {'center': [127.35595120900274, 78.77108500927767], 'axes': [206.67055343788977, 206.67055343788977], 'angle': 90.0}, 'model_confidence': 0.6045076173635144, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.543649672051608, 'phi': -1.668311698378045, 'norm_pos': [0.3093194103873277, 0.7629955901147976], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.684617,"{'circle_3d': {'center': [-2.6613590964976757, -1.0261365326194944, 24.38740290811155], 'normal': [0.05511636848051871, 0.3184681597877819, -0.946329866973934], 'radius': 2.163273056020371}, 'confidence': 0.24736509483955302, 'timestamp': 201870.497153, 'diameter_3d': 4.326546112040742, 'ellipse': {'center': [122.81782999520583, 104.91248979494232], 'axes': [57.77300189765875, 60.59594594543124], 'angle': -78.40062360341611}, 'location': [122.81782999520583, 104.91248979494232], 'diameter': 60.59594594543124, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8949093960254946, 'phi': -1.5126198116171696, 'norm_pos': [0.38380571873501823, 0.562864625854407], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.6922398,"{'circle_3d': {'center': [-3.386713839329921, -1.3615261634929947, 24.261108846928604], 'normal': [-0.005329860088835069, 0.2905190238816569, -0.9568543720725127], 'radius': 2.150540792289578}, 'confidence': 0.2520738113959577, 'timestamp': 201870.505553, 'diameter_3d': 4.301081584579156, 'ellipse': {'center': [112.63682017248006, 100.212297622731], 'axes': [57.86330693409911, 60.81817281002711], 'angle': -61.396179759169904}, 'location': [112.63682017248006, 100.212297622731], 'diameter': 60.81817281002711, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8655655387444496, 'phi': -1.5763664585957364, 'norm_pos': [0.35199006303900016, 0.5824487599052874], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.700178,"{'circle_3d': {'center': [-2.9809057624637747, -1.3110182931995142, 24.28148379975371], 'normal': [0.028487479650010458, 0.29472801307278035, -0.9551564593370876], 'radius': 2.1579048648512664}, 'confidence': 0.2618577010437164, 'timestamp': 201870.513953, 'diameter_3d': 4.315809729702533, 'ellipse': {'center': [118.26091539615973, 100.92039963329249], 'axes': [58.26644933806932, 60.84675376507242], 'angle': -68.97831266106193}, 'location': [118.26091539615973, 100.92039963329249], 'diameter': 60.84675376507242, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8699672031183363, 'phi': -1.5409802300863062, 'norm_pos': [0.36956536061299916, 0.5794983348612812], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.7086642,"{'circle_3d': {'center': [-3.34397103194849, -1.5188173008242654, 24.21436624031349], 'normal': [-0.0017679594737158115, 0.27741142910405103, -0.9607495892904391], 'radius': 2.168972586059177}, 'confidence': 0.26465955463121443, 'timestamp': 201870.522354, 'diameter_3d': 4.337945172118354, 'ellipse': {'center': [113.13762752263158, 97.9874821628828], 'axes': [58.78557896683876, 61.47088086279626], 'angle': -59.968398922627586}, 'location': [113.13762752263158, 97.9874821628828], 'diameter': 61.47088086279626, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.851895064205726, 'phi': -1.5726365123102686, 'norm_pos': [0.35355508600822366, 0.5917188243213216], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.716064,"{'circle_3d': {'center': [-2.8573396783334593, -0.9090789681869595, 24.417716802794754], 'normal': [0.03878465332753674, 0.3282229568238266, -0.9438037090836672], 'radius': 2.171140404570951}, 'confidence': 0.24202006535263756, 'timestamp': 201870.530754, 'diameter_3d': 4.342280809141902, 'ellipse': {'center': [120.17880602141841, 106.53053232352858], 'axes': [57.55182111381526, 60.79584255362786], 'angle': -75.54900809072207}, 'location': [120.17880602141841, 106.53053232352858], 'diameter': 60.79584255362786, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9052180208419276, 'phi': -1.5297254526628674, 'norm_pos': [0.3755587688169325, 0.5561227819852976], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.7238898,"{'circle_3d': {'center': [-3.337430954781012, -1.50121234374177, 24.219453963936402], 'normal': [-0.0012229530430926487, 0.27887850886092563, -0.960325612321863], 'radius': 2.157989271655136}, 'confidence': 0.27676897639970127, 'timestamp': 201870.539154, 'diameter_3d': 4.315978543310272, 'ellipse': {'center': [113.23765562342, 98.2427967026676], 'axes': [58.452512662791186, 61.14197240377825], 'angle': -60.31621787963069}, 'location': [113.23765562342, 98.2427967026676], 'diameter': 61.14197240377825, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8534224147576537, 'phi': -1.5720698035889087, 'norm_pos': [0.3538676738231875, 0.590655013738885], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.732002,"{'circle_3d': {'center': [-3.4093649171333964, -1.4342081826288702, 24.23944021105895], 'normal': [-0.007217449905791355, 0.2844621889536673, -0.9586600917283171], 'radius': 2.132081916024985}, 'confidence': 0.25917382842622816, 'timestamp': 201870.547554, 'diameter_3d': 4.26416383204997, 'ellipse': {'center': [112.28365041637088, 99.2036181087275], 'axes': [57.52115044551269, 60.36613962632519], 'angle': -60.1039272754509}, 'location': [112.28365041637088, 99.2036181087275], 'diameter': 60.36613962632519, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8592417212869154, 'phi': -1.578324869610408, 'norm_pos': [0.35088640755115896, 0.5866515912136354], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.744562,"{'circle_3d': {'center': [-3.281312558371731, -1.414772958612978, 24.244973574364906], 'normal': [0.0034535799910141063, 0.2860817909549916, -0.9581989781194875], 'radius': 2.148822732215388}, 'confidence': 0.2517470565032777, 'timestamp': 201870.555954, 'diameter_3d': 4.297645464430776, 'ellipse': {'center': [114.05924740452343, 99.46516773878773], 'axes': [58.0489202734578, 60.789221000283106], 'angle': -62.383767849854024}, 'location': [114.05924740452343, 99.46516773878773], 'diameter': 60.789221000283106, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8609315412928846, 'phi': -1.5671921014561567, 'norm_pos': [0.35643514813913574, 0.5855618010883845], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.752002,"{'circle_3d': {'center': [-3.737016209145738, -0.7123480817783916, 24.486061358032778], 'normal': [-0.034521724240153165, 0.3446171973578738, -0.9381083294804982], 'radius': 2.1600607299594}, 'confidence': 0.2733880299959921, 'timestamp': 201870.564354, 'diameter_3d': 4.3201214599188, 'ellipse': {'center': [108.27465872131363, 109.26975260155965], 'axes': [55.856389256145015, 60.528259221514766], 'angle': -63.366914126792004}, 'location': [108.27465872131363, 109.26975260155965], 'diameter': 60.528259221514766, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9226272993315943, 'phi': -1.6075790232449847, 'norm_pos': [0.3383583085041051, 0.5447093641601681], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.76049,"{'circle_3d': {'center': [-3.248960840943163, -1.3087549984612599, 24.277322884029044], 'normal': [0.006149556443394767, 0.2949166209676349, -0.955503202314143], 'radius': 2.150234282040301}, 'confidence': 0.27377815793423477, 'timestamp': 201870.572754, 'diameter_3d': 4.300468564080602, 'ellipse': {'center': [114.56408649679841, 100.95343457531848], 'axes': [57.85006891308097, 60.72346013840456], 'angle': -64.27799183022731}, 'location': [114.56408649679841, 100.95343457531848], 'diameter': 60.72346013840456, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.870164584189173, 'phi': -1.5643604807159346, 'norm_pos': [0.358012770302495, 0.5793606892695063], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.768113,"{'circle_3d': {'center': [-3.8468388798667337, -0.7854625764691194, 24.464038576645557], 'normal': [-0.0436736134669028, 0.33852432280031325, -0.9399435612627669], 'radius': 2.160094494402524}, 'confidence': 0.2675278221351062, 'timestamp': 201870.581154, 'diameter_3d': 4.320188988805048, 'ellipse': {'center': [106.72847287334584, 108.2584865512145], 'axes': [55.94124431624663, 60.61424824840917], 'angle': -61.205267369090755}, 'location': [106.72847287334584, 108.2584865512145], 'diameter': 60.61424824840917, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9161445093537035, 'phi': -1.617227013454486, 'norm_pos': [0.33352647772920574, 0.548922972703273], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.7761788,"{'circle_3d': {'center': [-3.35165327988607, -1.3655018543182598, 24.25976075366659], 'normal': [-0.002408146801847496, 0.29018771631288487, -0.9569667131776808], 'radius': 2.1570498742222397}, 'confidence': 0.25657656766867754, 'timestamp': 201870.589554, 'diameter_3d': 4.314099748444479, 'ellipse': {'center': [113.11714843601709, 100.15175861071516], 'axes': [58.083106585195495, 60.99703929578949], 'angle': -61.89511157078879}, 'location': [113.11714843601709, 100.15175861071516], 'diameter': 60.99703929578949, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8652193157105232, 'phi': -1.5733127588562672, 'norm_pos': [0.3534910888625534, 0.5827010057886868], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.784567,"{'circle_3d': {'center': [-3.950413590700744, -0.842678230320387, 24.44887549711565], 'normal': [-0.052304839369737, 0.33375635164604095, -0.9412071512235923], 'radius': 2.1657475181278127}, 'confidence': 0.2611766397446557, 'timestamp': 201870.597954, 'diameter_3d': 4.3314950362556255, 'ellipse': {'center': [105.28042481945448, 107.4627995167183], 'axes': [56.115576192401555, 60.837080718297294], 'angle': -59.301437865581576}, 'location': [105.28042481945448, 107.4627995167183], 'diameter': 60.837080718297294, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.911081950533315, 'phi': -1.626311305906611, 'norm_pos': [0.32900132756079525, 0.5522383353470071], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.791979,"{'circle_3d': {'center': [-3.686572269807809, -1.3101970149350128, 24.282413499143956], 'normal': [-0.030318062628659066, 0.29479645292815543, -0.9550789843879001], 'radius': 2.161137144127559}, 'confidence': 0.2517922300912756, 'timestamp': 201870.606354, 'diameter_3d': 4.322274288255118, 'ellipse': {'center': [108.5499262978006, 100.93020069903817], 'axes': [57.67933969892606, 61.1282447748733], 'angle': -57.626984395591975}, 'location': [108.5499262978006, 100.93020069903817], 'diameter': 61.1282447748733, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8700388250930546, 'phi': -1.6025297075963008, 'norm_pos': [0.3392185196806269, 0.579457497087341], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.800433,"{'circle_3d': {'center': [-3.4779842945546657, -1.4820135098934593, 24.226083336920688], 'normal': [-0.012935731357563797, 0.2804784116816182, -0.9597731645731723], 'radius': 2.1833008224122783}, 'confidence': 0.2528731689905033, 'timestamp': 201870.614754, 'diameter_3d': 4.366601644824557, 'ellipse': {'center': [111.31144275267695, 98.4965802518458], 'axes': [58.948204520724495, 61.87625142677976], 'angle': -58.42189809369705}, 'location': [111.31144275267695, 98.4965802518458], 'diameter': 61.87625142677976, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8550888177482607, 'phi': -1.5842734155956106, 'norm_pos': [0.3478482586021155, 0.5895975822839759], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.807937,"{'circle_3d': {'center': [-3.8279538112599965, -0.6493606616725529, 24.51312247719353], 'normal': [-0.0420998577496747, 0.34986614903336044, -0.9358532362171025], 'radius': 2.148932807176453}, 'confidence': 0.25363751248697763, 'timestamp': 201870.623154, 'diameter_3d': 4.297865614352906, 'ellipse': {'center': [107.08859539970402, 110.15261299009984], 'axes': [55.243993675131655, 60.16172780810484], 'angle': -62.74402016118235}, 'location': [107.08859539970402, 110.15261299009984], 'diameter': 60.16172780810484, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.9282245455328244, 'phi': -1.6157515520565895, 'norm_pos': [0.33465186062407504, 0.5410307792079173], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.8161469,"{'circle_3d': {'center': [-3.469000234925088, -1.4847381261351185, 24.225169887457135], 'normal': [-0.012187059721765665, 0.28025136032814657, -0.9598492853618018], 'radius': 2.17939328184297}, 'confidence': 0.24273824961290258, 'timestamp': 201870.631554, 'diameter_3d': 4.35878656368594, 'ellipse': {'center': [111.43354266835874, 98.46083875632254], 'axes': [58.85886471679833, 61.765955472461584], 'angle': -58.51973331033284}, 'location': [111.43354266835874, 98.46083875632254], 'diameter': 61.765955472461584, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8548522796800104, 'phi': -1.5834924917858744, 'norm_pos': [0.3482298208386211, 0.5897465051819895], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.829153,"{'circle_3d': {'center': [-3.495182943465625, -1.4009118564270029, 24.250339737048847], 'normal': [-0.014368952100143733, 0.28723688280382287, -0.9577517978958258], 'radius': 2.1461753663162755}, 'confidence': 0.24711746759851394, 'timestamp': 201870.639954, 'diameter_3d': 4.292350732632551, 'ellipse': {'center': [111.1214751975732, 99.66295822260408], 'axes': [57.730538741051376, 60.754574551881504], 'angle': -59.23901966760025}, 'location': [111.1214751975732, 99.66295822260408], 'diameter': 60.754574551881504, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.862137233000611, 'phi': -1.5857979944550264, 'norm_pos': [0.34725460999241625, 0.584737674072483], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.8360262,"{'circle_3d': {'center': [-3.263124317780096, -1.4987367166069498, 24.22031812256877], 'normal': [0.004969266706983684, 0.27908481112216066, -0.960253599102499], 'radius': 2.165451631319617}, 'confidence': 0.2545152948614686, 'timestamp': 201870.648354, 'diameter_3d': 4.330903262639234, 'ellipse': {'center': [114.26415001688771, 98.27268932791077], 'axes': [58.718092137417436, 61.330223576553514], 'angle': -61.53995629198831}, 'location': [114.26415001688771, 98.27268932791077], 'diameter': 61.330223576553514, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8536372466109194, 'phi': -1.565621420548116, 'norm_pos': [0.3570754688027741, 0.5905304611337051], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.844697,"{'circle_3d': {'center': [-3.392462786084562, -1.5887332139275552, 24.19459854346869], 'normal': [-0.005808938985055153, 0.27158510301211025, -0.9623968973608391], 'radius': 2.1688568288739467}, 'confidence': 0.1796979435590578, 'timestamp': 201870.656754, 'diameter_3d': 4.337713657747893, 'ellipse': {'center': [112.43093819900123, 97.00289273598443], 'axes': [58.89613967354589, 61.54186170969183], 'angle': -58.23649371837569}, 'location': [112.43093819900123, 97.00289273598443], 'diameter': 61.54186170969183, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8458359831439015, 'phi': -1.5768321613434246, 'norm_pos': [0.35134668187187884, 0.5958212802667315], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.852013,"{'circle_3d': {'center': [-2.923928722304135, -0.9920699919169991, 24.386661326945777], 'normal': [0.03323556632998045, 0.32130703817965656, -0.946391665404415], 'radius': 2.1772740265416126}, 'confidence': 0.2032456625439993, 'timestamp': 201870.665154, 'diameter_3d': 4.354548053083225, 'ellipse': {'center': [119.21574830647657, 105.36826553494333], 'axes': [57.93156805644147, 61.07385135922565], 'angle': -73.54326235706908}, 'location': [119.21574830647657, 105.36826553494333], 'diameter': 61.07385135922565, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8979057159769315, 'phi': -1.5356925588284274, 'norm_pos': [0.3725492134577393, 0.5609655602710695], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.8605099,"{'circle_3d': {'center': [-3.5226519245799266, -1.4751886159415806, 24.228768782265107], 'normal': [-0.016658033859668873, 0.2810471528442748, -0.9595493774611378], 'radius': 2.171675240664141}, 'confidence': 0.21726512758113217, 'timestamp': 201870.673554, 'diameter_3d': 4.343350481328282, 'ellipse': {'center': [110.70069929813876, 98.60128191531754], 'axes': [58.56833999089848, 61.54938138157047], 'angle': -57.85628312613479}, 'location': [110.70069929813876, 98.60128191531754], 'diameter': 61.54938138157047, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.855681394001682, 'phi': -1.5881548505911178, 'norm_pos': [0.3459396853066836, 0.5891613253528436], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.868065,"{'circle_3d': {'center': [-3.70374969000853, -1.5363419559776097, 24.215595234407772], 'normal': [-0.031749514312052494, 0.2759510411746057, -0.9606471731159156], 'radius': 2.1755742578415775}, 'confidence': 0.2697455309617322, 'timestamp': 201870.681954, 'diameter_3d': 4.351148515683155, 'ellipse': {'center': [108.17647896677386, 97.74241301647308], 'axes': [58.60154052607962, 61.74181451010879], 'angle': -54.492568094615784}, 'location': [108.17647896677386, 97.74241301647308], 'diameter': 61.74181451010879, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8503753490893984, 'phi': -1.6038344313715522, 'norm_pos': [0.3380514967711683, 0.5927399457646956], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.876044,"{'circle_3d': {'center': [-4.249161366193688, -1.0540212090018457, 24.39658378245087], 'normal': [-0.0772004873274823, 0.31614443675591936, -0.9455647941123241], 'radius': 2.1733089579943283}, 'confidence': 0.2432875749322886, 'timestamp': 201870.690354, 'diameter_3d': 4.346617915988657, 'ellipse': {'center': [101.07467718524505, 104.52930396288713], 'axes': [56.45099797853256, 61.25321260404035], 'angle': -53.464194781650264}, 'location': [101.07467718524505, 104.52930396288713], 'diameter': 61.25321260404035, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.892459045723857, 'phi': -1.65226047840601, 'norm_pos': [0.3158583662038908, 0.5644612334879703], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.884311,"{'circle_3d': {'center': [-3.761731283495794, -1.5297979832597877, 24.21953967304227], 'normal': [-0.0365813137693245, 0.2764963722344242, -0.9603184698963739], 'radius': 2.168872269380541}, 'confidence': 0.30794721326094726, 'timestamp': 201870.698754, 'diameter_3d': 4.337744538761082, 'ellipse': {'center': [107.38447282189743, 97.84111765453736], 'axes': [58.33016358292602, 61.55168672699235], 'angle': -53.80354597150987}, 'location': [107.38447282189743, 97.84111765453736], 'diameter': 61.55168672699235, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8509427560516774, 'phi': -1.6088708159383103, 'norm_pos': [0.33557647756842945, 0.5923286764394277], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603878378.8919182,"{'circle_3d': {'center': [-3.803099684849125, -1.5924171160880483, 24.20334188704942], 'normal': [-0.04002868054876874, 0.2712781111654025, -0.9616682853957784], 'radius': 2.178383862384632}, 'confidence': 0.2481498228442975, 'timestamp': 201870.707154, 'diameter_3d': 4.356767724769264, 'ellipse': {'center': [106.78013687692544, 96.95451634274242], 'axes': [58.676309449489366, 61.87928656334574], 'angle': -52.42316065907011}, 'location': [106.78013687692544, 96.95451634274242], 'diameter': 61.87928656334574, 'sphere': {'center': [-3.3227555182639, -4.847754450072878, 35.74336131179876], 'radius': 12.0}, 'projected_sphere': {'center': [128.47083457920232, 74.00033161163303], 'axes': [227.73266523518134, 227.73266523518134], 'angle': 90.0}, 'model_confidence': 0.5477049747116824, 'model_id': 56, 'model_birth_timestamp': 201831.840248, 'theta': 1.8455170165663104, 'phi': -1.6123965205404376, 'norm_pos': [0.333687927740392, 0.5960228485719066], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
