eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1603874677.84965,"{'circle_3d': {'center': [-0.45671640295370275, 0.17245725602588102, 18.115570792955847], 'normal': [-0.04516213152208843, 0.590496495730568, -0.8057755707430581], 'radius': 1.4700537792275006}, 'confidence': 0.9980305407899713, 'timestamp': 198169.664145, 'diameter_3d': 2.940107558455001, 'ellipse': {'center': [151.5109224005763, 122.17111590854033], 'axes': [44.07110412018439, 55.12504208061578], 'angle': -83.78779060212734}, 'location': [151.5109224005763, 122.17111590854033], 'diameter': 55.12504208061578, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.767472278248027, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2024702349085703, 'phi': -1.6267857754722437, 'norm_pos': [0.47347163250180097, 0.4909536837144153], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.8576121,"{'circle_3d': {'center': [-0.45642119734670006, 0.16576136940681963, 18.110650875394775], 'normal': [-0.045137531054838205, 0.5899385051789795, -0.8061855638731475], 'radius': 1.4650598478070982}, 'confidence': 0.998829883209099, 'timestamp': 198169.672545, 'diameter_3d': 2.9301196956141964, 'ellipse': {'center': [151.51378326707723, 122.05338206128286], 'axes': [43.967266876471015, 54.95222235033664], 'angle': -83.77986990112213}, 'location': [151.51378326707723, 122.05338206128286], 'diameter': 54.95222235033664, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7676573992001501, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.201779005989113, 'phi': -1.6267269417075532, 'norm_pos': [0.47348057270961635, 0.49144424141132137], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.8700001,"{'circle_3d': {'center': [-0.4365867639465494, 0.16270030803242186, 18.10732177676949], 'normal': [-0.04348466160482565, 0.589683416731113, -0.8064629887585878], 'radius': 1.4570668475937605}, 'confidence': 0.9980170270404104, 'timestamp': 198169.680945, 'diameter_3d': 2.914133695187521, 'ellipse': {'center': [151.88103672369436, 122.00765287171042], 'axes': [43.76087648366041, 54.66040496352573], 'angle': -84.01286023094535}, 'location': [151.88103672369436, 122.00765287171042], 'diameter': 54.66040496352573, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7678809156573374, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2014631231542072, 'phi': -1.6246643818463056, 'norm_pos': [0.4746282397615449, 0.4916347797012066], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.877596,"{'circle_3d': {'center': [-0.45335743601003287, 0.16598939109731958, 18.110646684584975], 'normal': [-0.04488221761011594, 0.5899575069865212, -0.8061859131072975], 'radius': 1.4736872314266651}, 'confidence': 0.9990231313268868, 'timestamp': 198169.689345, 'diameter_3d': 2.9473744628533303, 'ellipse': {'center': [151.57155346213017, 122.0451854205298], 'axes': [44.227935414958466, 55.276370473718806], 'angle': -83.8168556243412}, 'location': [151.57155346213017, 122.0451854205298], 'diameter': 55.276370473718806, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7688363877245918, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.201802539351899, 'phi': -1.6264112086040394, 'norm_pos': [0.4736611045691568, 0.4914783940811258], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.8858292,"{'circle_3d': {'center': [-0.4469101028787842, 0.1629637877461798, 18.108076608214184], 'normal': [-0.044344939849178554, 0.5897053733739261, -0.8064000861381967], 'radius': 1.4666641616377403}, 'confidence': 0.9973791752189304, 'timestamp': 198169.697745, 'diameter_3d': 2.9333283232754805, 'ellipse': {'center': [151.68988527275226, 121.9988293665882], 'axes': [44.041600193204225, 55.01968027038736], 'angle': -83.88916130552313}, 'location': [151.68988527275226, 121.9988293665882], 'diameter': 55.01968027038736, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7690374419963675, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2014903097850813, 'phi': -1.6257322342980116, 'norm_pos': [0.47403089147735084, 0.49167154430588256], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.893072,"{'circle_3d': {'center': [-0.44527414562135437, 0.16634483554987778, 18.110460164731094], 'normal': [-0.044208610077726064, 0.5899871273575676, -0.8062014564284543], 'radius': 1.4774705047429824}, 'confidence': 0.9989874408330713, 'timestamp': 198169.706145, 'diameter_3d': 2.9549410094859647, 'ellipse': {'center': [151.7222927955945, 122.04631298364463], 'axes': [44.345138449722704, 55.418613994904966], 'angle': -83.91434641123729}, 'location': [151.7222927955945, 122.04631298364463], 'diameter': 55.418613994904966, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.76946955271322, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.201839224402602, 'phi': -1.6255771491759161, 'norm_pos': [0.47413216498623284, 0.4914736959014807], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.9007769,"{'circle_3d': {'center': [-0.4474342936938599, 0.17094210166863988, 18.113944909114778], 'normal': [-0.04438862241710152, 0.5903702328674645, -0.8059110610631471], 'radius': 1.4675708666505909}, 'confidence': 0.9987896817386502, 'timestamp': 198169.714545, 'diameter_3d': 2.9351417333011818, 'ellipse': {'center': [151.6827885106688, 122.1464051045147], 'axes': [44.013269309386885, 55.03600639415028], 'angle': -83.89637384143701}, 'location': [151.6827885106688, 122.1464051045147], 'diameter': 55.03600639415028, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7699849490325428, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2023137920979026, 'phi': -1.6258195411376812, 'norm_pos': [0.47400871409583994, 0.49105664539785543], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.909051,"{'circle_3d': {'center': [-0.4447179292979432, 0.16947587706749978, 18.11272178198996], 'normal': [-0.0441622587174418, 0.5902480474840361, -0.8060129883235485], 'radius': 1.4736846098960628}, 'confidence': 0.9993925321201312, 'timestamp': 198169.722945, 'diameter_3d': 2.9473692197921255, 'ellipse': {'center': [151.73332734654318, 122.11021962078219], 'axes': [44.20955660093591, 55.26935082997906], 'angle': -83.92635368555412}, 'location': [151.73332734654318, 122.11021962078219], 'diameter': 55.26935082997906, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7703922162894838, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2021624184273, 'phi': -1.6255325981634994, 'norm_pos': [0.47416664795794744, 0.49120741824674086], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.917207,"{'circle_3d': {'center': [-0.45328996472242833, 0.16073641584219267, 18.1068010526239], 'normal': [-0.04487659500281556, 0.5895197590485939, -0.8065063824373871], 'radius': 1.4629494758260864}, 'confidence': 0.9988506825429904, 'timestamp': 198169.731345, 'diameter_3d': 2.9258989516521727, 'ellipse': {'center': [151.57019090264487, 121.962612555979], 'axes': [43.94053440278292, 54.8843115035055], 'angle': -83.80881333703924}, 'location': [151.57019090264487, 121.962612555979], 'diameter': 54.8843115035055, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7708741868306057, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.201260499837894, 'phi': -1.6263822052279897, 'norm_pos': [0.47365684657076523, 0.49182244768342076], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.92548,"{'circle_3d': {'center': [-0.44563828187159205, 0.16700442766917512, 18.11096287158692], 'normal': [-0.04423895476524587, 0.5900420933675091, -0.8061595641904685], 'radius': 1.4639185660283456}, 'confidence': 0.998037018174182, 'timestamp': 198169.739745, 'diameter_3d': 2.927837132056691, 'ellipse': {'center': [151.7146136680231, 122.07818634836931], 'axes': [43.93170453630949, 54.90762396226755], 'angle': -83.91130536736888}, 'location': [151.7146136680231, 122.07818634836931], 'diameter': 54.90762396226755, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7713008171249869, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.201907302822095, 'phi': -1.6256175182891839, 'norm_pos': [0.4741081677125722, 0.49134089021512783], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.93438,"{'circle_3d': {'center': [-0.45945590857479124, 0.14776241554042358, 18.09767569936011], 'normal': [-0.04539042365717914, 0.5884385923567798, -0.8072668285427027], 'radius': 1.4726495067175271}, 'confidence': 0.998025523017476, 'timestamp': 198169.748145, 'diameter_3d': 2.9452990134350543, 'ellipse': {'center': [151.45203195156932, 121.70631718199274], 'axes': [44.31900827287026, 55.27730991432285], 'angle': -83.7119617240624}, 'location': [151.45203195156932, 121.70631718199274], 'diameter': 55.27730991432285, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7716641502110821, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.199922667387738, 'phi': -1.626964471609848, 'norm_pos': [0.47328759984865415, 0.49289034507503027], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.941268,"{'circle_3d': {'center': [-0.44833159371336007, 0.1531050136164085, 18.100952988270805], 'normal': [-0.04446339741872654, 0.5888838088631119, -0.8069937211334783], 'radius': 1.4750598128873713}, 'confidence': 0.9990392033243584, 'timestamp': 198169.756545, 'diameter_3d': 2.9501196257747426, 'ellipse': {'center': [151.6609593131299, 121.80260670829745], 'axes': [44.362522874099646, 55.3571967783315], 'angle': -83.85513810691326}, 'location': [151.6609593131299, 121.80260670829745], 'diameter': 55.3571967783315, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.772163461338049, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2004734190150095, 'phi': -1.6258382495315034, 'norm_pos': [0.47394049785353093, 0.4924891387154273], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.9542751,"{'circle_3d': {'center': [-0.44966999673750263, 0.16178324398913002, 18.10736556022723], 'normal': [-0.044574931004071755, 0.5896069947275053, -0.8064593401371094], 'radius': 1.48068394269797}, 'confidence': 0.9989226276226891, 'timestamp': 198169.764945, 'diameter_3d': 2.96136788539594, 'ellipse': {'center': [151.6393425547946, 121.9565164001702], 'axes': [44.47089130906335, 55.549209769894105], 'angle': -83.85379092977904}, 'location': [151.6393425547946, 121.9565164001702], 'diameter': 55.549209769894105, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.772592592502741, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2013685019301503, 'phi': -1.6260125281973865, 'norm_pos': [0.47387294548373315, 0.4918478483326242], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.9614,"{'circle_3d': {'center': [-0.44721162505675705, 0.15445524811994638, 18.101876784072687], 'normal': [-0.044370066697342954, 0.5889963284050733, -0.806916738149988], 'radius': 1.4695798142653582}, 'confidence': 0.9976616360179391, 'timestamp': 198169.773345, 'diameter_3d': 2.9391596285307164, 'ellipse': {'center': [151.68177486517766, 121.83575008278521], 'axes': [44.18836425968985, 55.148176286439444], 'angle': -83.87101327086553}, 'location': [151.68177486517766, 121.83575008278521], 'diameter': 55.148176286439444, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7726771458849924, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.200612645425176, 'phi': -1.6257281761539668, 'norm_pos': [0.4740055464536802, 0.49235104132172824], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.969198,"{'circle_3d': {'center': [-0.4572118965238281, 0.1543897125707998, 18.102384011506004], 'normal': [-0.04520342265293221, 0.5889908671093111, -0.8068744691972117], 'radius': 1.467619259407658}, 'confidence': 0.9972818225148259, 'timestamp': 198169.781745, 'diameter_3d': 2.935238518815316, 'ellipse': {'center': [151.4955440719655, 121.83739172894886], 'axes': [44.122651775376866, 55.07359560127198], 'angle': -83.75063014978852}, 'location': [151.4955440719655, 121.83739172894886], 'diameter': 55.07359560127198, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7721147538563344, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.2006058875474483, 'phi': -1.6267606954639313, 'norm_pos': [0.4734235752248922, 0.4923442011293797], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603874677.9774761,"{'circle_3d': {'center': [-0.44733625734043303, 0.14762568295751777, 18.096902189469702], 'normal': [-0.04438045272098262, 0.588427197974871, -0.8073312877002368], 'radius': 1.461850172667235}, 'confidence': 0.9988703143417234, 'timestamp': 198169.790145, 'diameter_3d': 2.92370034533447, 'ellipse': {'center': [151.67661374002222, 121.71927945011683], 'axes': [44.00186942354406, 54.87250680339087], 'angle': -83.85795774215185}, 'location': [151.67661374002222, 121.71927945011683], 'diameter': 54.87250680339087, 'sphere': {'center': [0.08522917531135842, -6.913500692740934, 27.784877641872544], 'radius': 12.0}, 'projected_sphere': {'center': [161.04037348677693, 35.608442821772584], 'axes': [292.9626338801258, 292.9626338801258], 'angle': 90.0}, 'model_confidence': 0.7726484951992685, 'model_id': 22, 'model_birth_timestamp': 198032.836545, 'theta': 2.1999085749537985, 'phi': -1.6257128522259656, 'norm_pos': [0.47398941793756943, 0.49283633562451323], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
