eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603861337.637766,"{'circle_3d': {'center': [-0.6082319631473874, 0.4825594578598391, 27.33877550459315], 'normal': [-0.1400980629932532, 0.5830259270854922, -0.8002832630335591], 'radius': 2.1083021963390576}, 'confidence': 0.995043581033646, 'timestamp': 184831.362429, 'diameter_3d': 4.216604392678115, 'ellipse': {'center': [152.664761214255, 125.0562976835784], 'axes': [41.24446497780085, 52.374664326438875], 'angle': -75.23959086160555}, 'location': [152.664761214255, 125.0562976835784], 'diameter': 52.374664326438875, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9556451759110685, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.19324449303359, 'phi': -1.7441007856058857, 'norm_pos': [0.4770773787945469, 0.47893209298509], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.734514,"{'circle_3d': {'center': [-0.6318532330470339, 0.4391823592320705, 27.31147519960056], 'normal': [-0.14206650215155706, 0.5794111688665115, -0.8025582884496082], 'radius': 2.1094306173102706}, 'confidence': 0.9387839484343806, 'timestamp': 184831.454829, 'diameter_3d': 4.218861234620541, 'ellipse': {'center': [152.3678983474223, 124.52269345260822], 'axes': [41.46797261455382, 52.45571957238438], 'angle': -74.87850068491653}, 'location': [152.3678983474223, 124.52269345260822], 'diameter': 52.45571957238438, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9552082326563904, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.188802370970073, 'phi': -1.7459984358660068, 'norm_pos': [0.4761496823356947, 0.4811554439474658], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.738519,"{'circle_3d': {'center': [-0.6180994098281438, 0.42813967882009596, 27.301089968629753], 'normal': [-0.14092035021664956, 0.5784909454988469, -0.8034237243638421], 'radius': 2.1145927246620198}, 'confidence': 0.9418887244878591, 'timestamp': 184831.463229, 'diameter_3d': 4.2291854493240395, 'ellipse': {'center': [152.53579071035216, 124.38245660243432], 'axes': [41.649206582208095, 52.603869385558355], 'angle': -74.98388559727904}, 'location': [152.53579071035216, 124.38245660243432], 'diameter': 52.603869385558355, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9552215043977186, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1876737640978496, 'phi': -1.7444298743464368, 'norm_pos': [0.4766743459698505, 0.48173976415652364], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.7501178,"{'circle_3d': {'center': [-0.6159821311367548, 0.4147589632177926, 27.291098747381092], 'normal': [-0.14074391032570047, 0.5773758858653216, -0.8042563261345641], 'radius': 2.1152008186415703}, 'confidence': 0.9363872743646899, 'timestamp': 184831.471629, 'diameter_3d': 4.230401637283141, 'ellipse': {'center': [152.55963340537159, 124.21734871892653], 'axes': [41.73641874643187, 52.63817136335172], 'angle': -74.9658932655859}, 'location': [152.55963340537159, 124.21734871892653], 'diameter': 52.63817136335172, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9553197041779704, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1863074097054875, 'phi': -1.744040851054891, 'norm_pos': [0.4767488543917862, 0.48242771367113946], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.757775,"{'circle_3d': {'center': [-0.5956739250143401, 0.4298326237426906, 27.298402122735773], 'normal': [-0.13905155981549924, 0.5786320242423965, -0.8036477115216739], 'radius': 2.1321664349107916}, 'confidence': 0.914263509883994, 'timestamp': 184831.480029, 'diameter_3d': 4.264332869821583, 'ellipse': {'center': [152.814855911272, 124.38769726108232], 'axes': [42.019541651382994, 53.04649046228937], 'angle': -75.21413323224225}, 'location': [152.814855911272, 124.38769726108232], 'diameter': 53.04649046228937, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9553423557644658, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1878467312845986, 'phi': -1.7421255406347858, 'norm_pos': [0.47754642472272496, 0.48171792807882363], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.7655702,"{'circle_3d': {'center': [-0.6052021189336445, 0.40720195424470074, 27.283798818597973], 'normal': [-0.13984557597544128, 0.576746135117564, -0.8048646535331575], 'radius': 2.12011207916827}, 'confidence': 0.9450475137939855, 'timestamp': 184831.488429, 'diameter_3d': 4.24022415833654, 'ellipse': {'center': [152.69172490326346, 124.12001304508166], 'axes': [41.88982763402151, 52.774385027644406], 'angle': -75.05238198725577}, 'location': [152.69172490326346, 124.12001304508166], 'diameter': 52.774385027644406, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9552003800025521, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.185536318749059, 'phi': -1.7428292930582587, 'norm_pos': [0.4771616403226983, 0.48283327897882644], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.7738502,"{'circle_3d': {'center': [-0.6017325812788752, 0.40531146143994157, 27.281842310853445], 'normal': [-0.13955644783754384, 0.5765885940505008, -0.8050276958452012], 'radius': 2.1059058007589724}, 'confidence': 0.9993093373590844, 'timestamp': 184831.496829, 'diameter_3d': 4.211811601517945, 'ellipse': {'center': [152.73114714913686, 124.10935841569506], 'axes': [41.62294801517581, 52.4236518813532], 'angle': -75.08199973722516}, 'location': [152.73114714913686, 124.10935841569506], 'diameter': 52.4236518813532, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9549658675948147, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1853434850775724, 'phi': -1.7424464809270759, 'norm_pos': [0.47728483484105266, 0.4828776732679373], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.7817118,"{'circle_3d': {'center': [-0.587118624709887, 0.4262045979899094, 27.294314976710346], 'normal': [-0.1383386181234615, 0.5783296887629981, -0.803988307023793], 'radius': 2.112191984360258}, 'confidence': 0.900040929579709, 'timestamp': 184831.505229, 'diameter_3d': 4.224383968720516, 'ellipse': {'center': [152.91526649677053, 124.36092281851568], 'axes': [41.65571997726203, 52.556066382331835], 'angle': -75.29002100703062}, 'location': [152.91526649677053, 124.36092281851568], 'diameter': 52.556066382331835, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9547972635493229, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1874760840107617, 'phi': -1.7411932415453224, 'norm_pos': [0.4778602078024079, 0.48182948825618466], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.789664,"{'circle_3d': {'center': [-0.5913686007333814, 0.39050415785407555, 27.269464987337955], 'normal': [-0.13869278279208602, 0.5753546520850119, -0.806059139471492], 'radius': 2.1061343573204243}, 'confidence': 0.8465604741461813, 'timestamp': 184831.513629, 'diameter_3d': 4.212268714640849, 'ellipse': {'center': [152.85610794458333, 123.92682084832457], 'axes': [41.721182901906026, 52.45275864392374], 'angle': -75.1436612304119}, 'location': [152.85610794458333, 123.92682084832457], 'diameter': 52.45275864392374, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9546977613714258, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1838340196178896, 'phi': -1.7411906460410245, 'norm_pos': [0.4776753373268229, 0.4836382464653143], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.798833,"{'circle_3d': {'center': [-0.5893917112330196, 0.3946819157246715, 27.27210833349629], 'normal': [-0.1385280420003892, 0.5757027985742282, -0.8058388606249639], 'radius': 2.109793136213618}, 'confidence': 0.9514684663220077, 'timestamp': 184831.522029, 'diameter_3d': 4.219586272427236, 'ellipse': {'center': [152.8818067935641, 123.97504989683397], 'axes': [41.77435085887982, 52.53893236603258], 'angle': -75.17588635932377}, 'location': [152.8818067935641, 123.97504989683397], 'diameter': 52.53893236603258, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9545435290833293, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1842597402639683, 'phi': -1.7410377679950833, 'norm_pos': [0.4777556462298878, 0.4834372920965252], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.8056161,"{'circle_3d': {'center': [-0.5916986619651998, 0.3873534736989077, 27.26727362773827], 'normal': [-0.13872028789473756, 0.5750920950720813, -0.8062417527714658], 'radius': 2.1080336612961506}, 'confidence': 0.9739377089516355, 'timestamp': 184831.530429, 'diameter_3d': 4.216067322592301, 'ellipse': {'center': [152.85192669711458, 123.88631791389857], 'axes': [41.77535023995682, 52.5043765992792], 'angle': -75.1310795416059}, 'location': [152.85192669711458, 123.88631791389857], 'diameter': 52.5043765992792, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9546507373395574, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1835130438488486, 'phi': -1.7411859287756049, 'norm_pos': [0.47766227092848307, 0.48380700869208926], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.8137221,"{'circle_3d': {'center': [-0.5984149206902238, 0.3830145829890963, 27.26533778116073], 'normal': [-0.13927997612182288, 0.5747305208462636, -0.8064030733195943], 'radius': 2.1327476956058744}, 'confidence': 0.9541034317087371, 'timestamp': 184831.538829, 'diameter_3d': 4.265495391211749, 'ellipse': {'center': [152.77371042752415, 123.81082043832797], 'axes': [42.281161380956654, 53.125211444454976], 'angle': -75.04995067125589}, 'location': [152.77371042752415, 123.81082043832797], 'diameter': 53.125211444454976, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9544830526927672, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1830711381045247, 'phi': -1.7418265268289712, 'norm_pos': [0.477417845086013, 0.4841215815069668], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.822376,"{'circle_3d': {'center': [-0.5976352197477215, 0.39651962235065685, 27.274842395729934], 'normal': [-0.13921500104328102, 0.5758559407930604, -0.805611022105494], 'radius': 2.115884235103537}, 'confidence': 0.9185938406301098, 'timestamp': 184831.547229, 'diameter_3d': 4.231768470207074, 'ellipse': {'center': [152.7820531103479, 123.99226214372248], 'axes': [41.87404424055045, 52.685927004926], 'angle': -75.09765364230113}, 'location': [152.7820531103479, 123.99226214372248], 'diameter': 52.685927004926, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9543616851296677, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1844470461128904, 'phi': -1.7419131001654093, 'norm_pos': [0.4774439159698372, 0.48336557440115635], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.833733,"{'circle_3d': {'center': [-0.5987525100992326, 0.3986726767533355, 27.276574947725884], 'normal': [-0.1393081085725736, 0.5760353619932835, -0.8054666427724979], 'radius': 2.1082559381363586}, 'confidence': 0.9772240919554814, 'timestamp': 184831.555629, 'diameter_3d': 4.216511876272717, 'ellipse': {'center': [152.76713753221327, 124.02554463982563], 'axes': [41.70934839549303, 52.49229089369383], 'angle': -75.09269789795104}, 'location': [152.76713753221327, 124.02554463982563], 'diameter': 52.49229089369383, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9544840447209602, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.184666524813831, 'phi': -1.7420554166842368, 'norm_pos': [0.47739730478816644, 0.4832268973340599], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.842488,"{'circle_3d': {'center': [-0.5999044713947397, 0.39740951635315547, 27.27587100164421], 'normal': [-0.13940410534719921, 0.5759300986266019, -0.805525304945971], 'radius': 2.117287827125413}, 'confidence': 0.9789976916928465, 'timestamp': 184831.564029, 'diameter_3d': 4.234575654250826, 'ellipse': {'center': [152.754606476631, 124.00196967644146], 'axes': [41.893961951633415, 52.71903990088335], 'angle': -75.07727026525583}, 'location': [152.754606476631, 124.00196967644146], 'diameter': 52.71903990088335, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9547090740360753, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.184537756278112, 'phi': -1.7421588969922788, 'norm_pos': [0.4773581452394719, 0.4833251263481606], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603861337.849678,"{'circle_3d': {'center': [-0.5968782038260321, 0.42011994644906636, 27.291624645274695], 'normal': [-0.13915191638314026, 0.5778226344679278, -0.8042125013100971], 'radius': 2.123959322643313}, 'confidence': 0.9415892530120178, 'timestamp': 184831.572429, 'diameter_3d': 4.247918645286626, 'ellipse': {'center': [152.7968290694547, 124.27557232799244], 'axes': [41.90805033619876, 52.854982192661566], 'angle': -75.17398822513583}, 'location': [152.7968290694547, 124.27557232799244], 'diameter': 52.854982192661566, 'sphere': {'center': [1.072944792771651, -6.513751667166067, 36.94217466099586], 'radius': 12.0}, 'projected_sphere': {'center': [169.85063886042607, 60.19765440680326], 'axes': [220.3424950127332, 220.3424950127332], 'angle': 90.0}, 'model_confidence': 0.9545687228941224, 'model_id': 18, 'model_birth_timestamp': 184747.051629, 'theta': 2.1868546808300398, 'phi': -1.7421287201073066, 'norm_pos': [0.47749009084204597, 0.4821851153000315], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
