eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518589.0144022,"{'circle_3d': {'center': [0.22995825258035163, 4.893039193356737, 75.29749607390374], 'normal': [-0.2538360317283401, 0.6567011826046868, -0.7101484533264963], 'radius': 2.3933874240982385}, 'confidence': 0.9995123919807558, 'timestamp': 8391.70893, 'diameter_3d': 4.786774848196477, 'ellipse': {'center': [162.00739978097704, 160.01722466599648], 'axes': [26.343652541001372, 39.43639767879037], 'angle': -70.14629258110405}, 'location': [162.00739978097704, 160.01722466599648], 'diameter': 39.43639767879037, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9719266831603512, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.2872324969978757, 'phi': -1.9140844817544025, 'norm_pos': [0.5062731243155533, 0.3332615638916814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.0224059,"{'circle_3d': {'center': [0.22629119603637404, 4.8839939019522145, 75.29045080760493], 'normal': [-0.2541416197736715, 0.6559474083209765, -0.7107355588513977], 'radius': 2.381992653067915}, 'confidence': 0.9994254425604321, 'timestamp': 8391.71733, 'diameter_3d': 4.76398530613583, 'ellipse': {'center': [161.97652881997902, 159.94906896980643], 'axes': [26.248013335611905, 39.25217183617744], 'angle': -70.10144554197643}, 'location': [161.97652881997902, 159.94906896980643], 'diameter': 39.25217183617744, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9718178101015384, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.286233430780774, 'phi': -1.9142039121751369, 'norm_pos': [0.5061766525624345, 0.3335455459591399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.034115,"{'circle_3d': {'center': [0.2145157939130482, 4.884298213615157, 75.29495157807769], 'normal': [-0.25512290328394865, 0.6559727676262218, -0.7103604946453342], 'radius': 2.399904442459255}, 'confidence': 0.9993591089399914, 'timestamp': 8391.72573, 'diameter_3d': 4.79980888491851, 'ellipse': {'center': [161.8814808749247, 159.94529799372395], 'axes': [26.42770343787811, 39.545065245908425], 'angle': -70.02296572864769}, 'location': [161.8814808749247, 159.94529799372395], 'diameter': 39.545065245908425, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9716627589496873, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.286267028361395, 'phi': -1.9155953989162753, 'norm_pos': [0.5058796277341397, 0.33356125835948347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.042618,"{'circle_3d': {'center': [0.2188247854843981, 4.901645388907591, 75.30945411287107], 'normal': [-0.25476382065300285, 0.6574183655672579, -0.7091519500792196], 'radius': 2.417001946774911}, 'confidence': 0.9997341337014244, 'timestamp': 8391.73413, 'diameter_3d': 4.834003893549822, 'ellipse': {'center': [161.9178786185681, 160.0765538119662], 'axes': [26.554045870675854, 39.81935452312489], 'angle': -70.09070741629974}, 'location': [161.9178786185681, 160.0765538119662], 'diameter': 39.81935452312489, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9716241199187237, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.2881838719551126, 'phi': -1.9156890240924522, 'norm_pos': [0.5059933706830253, 0.33301435911680755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.050136,"{'circle_3d': {'center': [0.21990767281209367, 4.890848523409117, 75.2990691192582], 'normal': [-0.25467358004236157, 0.6565186267757184, -0.7100173662136242], 'radius': 2.3983832852195635}, 'confidence': 0.9993518783752448, 'timestamp': 8391.74253, 'diameter_3d': 4.796766570439127, 'ellipse': {'center': [161.92538897563006, 159.9973529651619], 'axes': [26.393026114717284, 39.51787617775835], 'angle': -70.07386072579149}, 'location': [161.92538897563006, 159.9973529651619], 'diameter': 39.51787617775835, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9714999545977432, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.286990454459453, 'phi': -1.915188540104024, 'norm_pos': [0.5060168405488439, 0.33334436264515876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.058121,"{'circle_3d': {'center': [0.2198104655826838, 4.895934755045278, 75.30380981548286], 'normal': [-0.2546816806448124, 0.6569424794120652, -0.7096223081949031], 'radius': 2.3928739989470658}, 'confidence': 0.9995882922607551, 'timestamp': 8391.75093, 'diameter_3d': 4.7857479978941315, 'ellipse': {'center': [161.92387484388223, 160.03799877339492], 'axes': [26.312377078399667, 39.42459125959788], 'angle': -70.08456223657764}, 'location': [161.92387484388223, 160.03799877339492], 'diameter': 39.42459125959788, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9713857265130965, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.2875524998515755, 'phi': -1.9153755657741898, 'norm_pos': [0.506012108887132, 0.3331750051108545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.066009,"{'circle_3d': {'center': [0.2234532202336874, 4.883164858251892, 75.29070097875807], 'normal': [-0.25437811775722874, 0.6558783213459497, -0.7107147112553029], 'radius': 2.3937898426754614}, 'confidence': 0.9995906945965951, 'timestamp': 8391.75933, 'diameter_3d': 4.787579685350923, 'ellipse': {'center': [161.95436562769083, 159.93946955485245], 'axes': [26.377359650818743, 39.44652403301008], 'angle': -70.08051255684214}, 'location': [161.95436562769083, 159.93946955485245], 'diameter': 39.44652403301008, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9713483285394786, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.286141905046821, 'phi': -1.9145082160908091, 'norm_pos': [0.5061073925865338, 0.3335855435214481], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.075385,"{'circle_3d': {'center': [0.23599401480357196, 4.887258521489413, 75.29000043456566], 'normal': [-0.2533330515430717, 0.6562194599490764, -0.7107730899380038], 'radius': 2.396497556714555}, 'confidence': 0.9995086486017682, 'timestamp': 8391.76773, 'diameter_3d': 4.79299511342911, 'ellipse': {'center': [162.0575090930667, 159.9727701424079], 'axes': [26.408969832848175, 39.491607668642374], 'angle': -70.1740299804193}, 'location': [162.0575090930667, 159.9727701424079], 'diameter': 39.491607668642374, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9712242842872421, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.286593912862814, 'phi': -1.9131781692017418, 'norm_pos': [0.5064297159158334, 0.33344679107330033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.0842721,"{'circle_3d': {'center': [0.2168095024173975, 4.878777792413327, 75.28903419444444], 'normal': [-0.2549317609085862, 0.6555127325260692, -0.7108536099481055], 'radius': 2.39881107581823}, 'confidence': 0.9996346471462467, 'timestamp': 8391.77613, 'diameter_3d': 4.79762215163646, 'ellipse': {'center': [161.90042329939104, 159.90315748883955], 'axes': [26.44042898983885, 39.53013646044974], 'angle': -70.02600163933081}, 'location': [161.90042329939104, 159.90315748883955], 'diameter': 39.53013646044974, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9712035058868085, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.2856576977278364, 'phi': -1.9151364789046401, 'norm_pos': [0.505938822810597, 0.3337368437965018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.090283,"{'circle_3d': {'center': [0.2165878420621019, 4.899168778561217, 75.30796258469299], 'normal': [-0.2549502326048609, 0.6572119813717268, -0.7092762440940599], 'radius': 2.4050377008965205}, 'confidence': 0.9996890846028175, 'timestamp': 8391.78453, 'diameter_3d': 4.810075401793041, 'ellipse': {'center': [161.89844673195805, 160.0597153739862], 'axes': [26.428998768265664, 39.62291185950929], 'angle': -70.07015887808853}, 'location': [161.89844673195805, 160.0597153739862], 'diameter': 39.62291185950929, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9711210484622645, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.287910013312953, 'phi': -1.9158660310991271, 'norm_pos': [0.5059326460373689, 0.33308451927505756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518589.098419,"{'circle_3d': {'center': [0.15971946533497183, 4.882771721278511, 75.3134180848049], 'normal': [-0.2596892639987884, 0.6558455599315012, -0.7088216190847337], 'radius': 2.426120406913049}, 'confidence': 0.9997792707975499, 'timestamp': 8391.79293, 'diameter_3d': 4.852240813826098, 'ellipse': {'center': [161.43402361905655, 159.91778514735705], 'axes': [26.64315046844285, 39.967203674166676], 'angle': -69.65209943772425}, 'location': [161.43402361905655, 159.91778514735705], 'diameter': 39.967203674166676, 'sphere': {'center': [3.2759906333204323, -2.987374997899504, 83.8192775138217], 'radius': 12.0}, 'projected_sphere': {'center': [184.2320651394751, 97.90278616524378], 'axes': [177.52479431174177, 177.52479431174177], 'angle': 90.0}, 'model_confidence': 0.9710617656514153, 'model_id': 20, 'model_birth_timestamp': 8385.41733, 'theta': 2.2860985055964775, 'phi': -1.9219774572250983, 'norm_pos': [0.5044813238095517, 0.3336758952193456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
