eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1582519615.300189,"{'circle_3d': {'center': [1.4454088874472983, 7.301974704756704, 66.23720407131168], 'normal': [-0.137396423428496, 0.6996307408493033, -0.7011697720864132], 'radius': 2.3754950736447533}, 'confidence': 0.9997651081094082, 'timestamp': 9417.964432, 'diameter_3d': 4.750990147289507, 'ellipse': {'center': [173.6151844414942, 188.0019352924279], 'axes': [27.881936989149494, 44.51912669522334], 'angle': -80.68688460181247}, 'location': [173.6151844414942, 188.0019352924279], 'diameter': 44.51912669522334, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8946723451670358, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3456768881130814, 'phi': -1.764297670878271, 'norm_pos': [0.5425474513796693, 0.21665860294821704], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.307358,"{'circle_3d': {'center': [1.4683073219887444, 7.293600247661738, 66.22440603460537], 'normal': [-0.13548822055004217, 0.6989328694247229, -0.7022362751452722], 'radius': 2.394047068410198}, 'confidence': 0.999884130623142, 'timestamp': 9417.972832, 'diameter_3d': 4.788094136820396, 'ellipse': {'center': [173.83270496099473, 187.93078066418155], 'axes': [28.160101765587175, 44.87576973019719], 'angle': -80.83510809822414}, 'location': [173.83270496099473, 187.93078066418155], 'diameter': 44.87576973019719, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8948962915174663, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.344700633888841, 'phi': -1.761392589466349, 'norm_pos': [0.5432272030031086, 0.21695508056591017], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.3149781,"{'circle_3d': {'center': [1.4705057016058833, 7.29548481625554, 66.22585820910656], 'normal': [-0.13530502224861393, 0.6990899168075397, -0.7021152606035062], 'radius': 2.379055949056814}, 'confidence': 0.9997036598987931, 'timestamp': 9417.981232, 'diameter_3d': 4.758111898113628, 'ellipse': {'center': [173.85180347509905, 187.95135271708622], 'axes': [27.975966650472316, 44.59361732522314], 'angle': -80.85150167117504}, 'location': [173.85180347509905, 187.95135271708622], 'diameter': 44.59361732522314, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8951056565251525, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.344920246629969, 'phi': -1.761173081901851, 'norm_pos': [0.5432868858596845, 0.21686936367880738], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.3233721,"{'circle_3d': {'center': [1.4597868511043979, 7.3074016936229835, 66.239816181217], 'normal': [-0.13619825979040437, 0.7000829899214933, -0.7009520962609697], 'radius': 2.3817929273705514}, 'confidence': 0.9997995577384983, 'timestamp': 9417.989631, 'diameter_3d': 4.763585854741103, 'ellipse': {'center': [173.74907221463158, 188.04814802969986], 'axes': [27.940618051801213, 44.63554619525732], 'angle': -80.78858976726312}, 'location': [173.74907221463158, 188.04814802969986], 'diameter': 44.63554619525732, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8953341260546033, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.346310039159467, 'phi': -1.7627096500267472, 'norm_pos': [0.5429658506707237, 0.21646604987625062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.331618,"{'circle_3d': {'center': [1.4460786151436595, 7.306898228875884, 66.2419883806742], 'normal': [-0.13734061278713258, 0.7000410345259017, -0.7007710796395354], 'radius': 2.3985254542030683}, 'confidence': 0.9995099946974498, 'timestamp': 9417.998031, 'diameter_3d': 4.797050908406137, 'ellipse': {'center': [173.6220715870702, 188.03644247212702], 'axes': [28.128573965294322, 44.94779944402556], 'angle': -80.69550754955966}, 'location': [173.6220715870702, 188.03644247212702], 'diameter': 44.94779944402556, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8954598441636152, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3462512848532735, 'phi': -1.7643283358599555, 'norm_pos': [0.5425689737095943, 0.21651482303280412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.339253,"{'circle_3d': {'center': [1.466125331314633, 7.295619380333616, 66.2268375336272], 'normal': [-0.13567005310621813, 0.6991011304807127, -0.7020336502267862], 'radius': 2.3894481807308003}, 'confidence': 0.9997299008894286, 'timestamp': 9418.006431, 'diameter_3d': 4.778896361461601, 'ellipse': {'center': [173.8115076080995, 187.94861169710063], 'axes': [28.09417338979942, 44.7878619013149], 'angle': -80.82195116699154}, 'location': [173.8115076080995, 187.94861169710063], 'diameter': 44.7878619013149, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.895553543575156, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3449359294685412, 'phi': -1.7616959727844632, 'norm_pos': [0.543160961275311, 0.21688078459541404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.34736,"{'circle_3d': {'center': [1.4461608071661218, 7.307152806657816, 66.24222659247005], 'normal': [-0.13733376345192738, 0.7000622493410626, -0.7007512286565483], 'radius': 2.3588254636139463}, 'confidence': 0.9996087718984142, 'timestamp': 9418.014831, 'diameter_3d': 4.717650927227893, 'ellipse': {'center': [173.61991801834483, 188.05019315258642], 'axes': [27.66120419254671, 44.203187565282605], 'angle': -80.69620817427065}, 'location': [173.61991801834483, 188.05019315258642], 'diameter': 44.203187565282605, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8956766817912576, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3462809936423774, 'phi': -1.764324269656324, 'norm_pos': [0.5425622438073276, 0.21645752853088995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.355221,"{'circle_3d': {'center': [1.4717216818318213, 7.317589960226995, 66.24769114585571], 'normal': [-0.1352036905631191, 0.7009320121384943, -0.7002958492077431], 'radius': 2.3770743580179925}, 'confidence': 0.9997365020539294, 'timestamp': 9418.023231, 'diameter_3d': 4.754148716035985, 'ellipse': {'center': [173.858245520498, 188.136861079299], 'axes': [27.84421385703532, 44.5418458805046], 'angle': -80.87748435381887}, 'location': [173.858245520498, 188.136861079299], 'diameter': 44.5418458805046, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8957597761507841, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.347499737631367, 'phi': -1.761516287978421, 'norm_pos': [0.5433070172515563, 0.21609641216958753], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.363552,"{'circle_3d': {'center': [1.4719024644569958, 7.305545733147225, 66.23561837953551], 'normal': [-0.13518862534435455, 0.6999283265485134, -0.7013019130677608], 'radius': 2.365574085560187}, 'confidence': 0.9994157747775451, 'timestamp': 9418.031631, 'diameter_3d': 4.731148171120374, 'ellipse': {'center': [173.86173807103788, 188.0396420985498], 'axes': [27.768835231868543, 44.33425106534187], 'angle': -80.86903487143964}, 'location': [173.86173807103788, 188.0396420985498], 'diameter': 44.33425106534187, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.8958633965375884, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3460934654349423, 'phi': -1.7612285483474823, 'norm_pos': [0.5433179314719934, 0.21650149125604257], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.3750231,"{'circle_3d': {'center': [1.4743312750636646, 7.300382306656525, 66.2300006785912], 'normal': [-0.1349862244604655, 0.6994980410076218, -0.7017700548131193], 'radius': 2.3916306514655115}, 'confidence': 0.9997918413484593, 'timestamp': 9418.040031, 'diameter_3d': 4.783261302931023, 'ellipse': {'center': [173.88745947211427, 187.98931213767838], 'axes': [28.102729848503238, 44.82670452837358], 'angle': -80.88137617179105}, 'location': [173.88745947211427, 187.98931213767838], 'diameter': 44.82670452837358, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.896015934692751, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3454911821315276, 'phi': -1.7608264499174193, 'norm_pos': [0.5433983108503571, 0.2167111994263401], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519615.382945,"{'circle_3d': {'center': [1.4827293084796218, 7.294052919442747, 66.22208669697395], 'normal': [-0.13428638834246906, 0.6989705920731402, -0.7024295532812238], 'radius': 2.3788591688534853}, 'confidence': 0.9997420383033987, 'timestamp': 9418.048431, 'diameter_3d': 4.7577183377069705, 'ellipse': {'center': [173.96655455707048, 187.94170070734037], 'axes': [27.990361371507934, 44.59250789836612], 'angle': -80.93319633641684}, 'location': [173.96655455707048, 187.94170070734037], 'diameter': 44.59250789836612, 'sphere': {'center': [3.0941659685892504, -1.0935941854349365, 74.65124133634863], 'radius': 12.0}, 'projected_sphere': {'center': [185.69793704945735, 110.91738619703943], 'axes': [199.32689307812944, 199.32689307812944], 'angle': 90.0}, 'model_confidence': 0.896112011011152, 'model_id': 15, 'model_birth_timestamp': 9393.075515, 'theta': 2.3447533803817184, 'phi': -1.7596912902760355, 'norm_pos': [0.5436454829908453, 0.21690958038608177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
