eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1582518889.907915,"{'circle_3d': {'center': [-0.8937280056931547, 8.083571848050244, 71.77970648803661], 'normal': [-0.26724201393091357, 0.6601754612096615, -0.7019615847087075], 'radius': 2.74260718457849}, 'confidence': 0.668937671436271, 'timestamp': 8692.596711, 'diameter_3d': 5.48521436915698, 'ellipse': {'center': [152.44459304107124, 189.45414095178393], 'axes': [29.588278736389785, 47.414897813043716], 'angle': -69.24357211309047}, 'location': [152.44459304107124, 189.45414095178393], 'diameter': 47.414897813043716, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918486657975587, 'phi': -1.9345613869013598, 'norm_pos': [0.47638935325334764, 0.2106077460342336], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.915814,"{'circle_3d': {'center': [-0.9759317405339547, 8.08353075486358, 71.81142423640449], 'normal': [-0.2740923251676471, 0.6601720367774399, -0.6993184390113845], 'radius': 2.7615852985153015}, 'confidence': 0.6900390527158989, 'timestamp': 8692.605111, 'diameter_3d': 5.523170597030603, 'ellipse': {'center': [151.74358532517348, 189.42012254214762], 'axes': [29.636930558037104, 47.722165634420875], 'angle': -68.72090918492218}, 'location': [151.74358532517348, 189.42012254214762], 'diameter': 47.722165634420875, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.291844106653224, 'phi': -1.944336980565766, 'norm_pos': [0.47419870414116716, 0.2107494894077182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.923435,"{'circle_3d': {'center': [-0.884097210533203, 8.083488661811897, 71.77596807360175], 'normal': [-0.2664394476675842, 0.6601685290231324, -0.702273119244946], 'radius': 2.74335867029044}, 'confidence': 0.6849014543914858, 'timestamp': 8692.613511, 'diameter_3d': 5.48671734058088, 'ellipse': {'center': [152.52711962853022, 189.45659453498365], 'axes': [29.614735757079078, 47.430368232297994], 'angle': -69.30484165788303}, 'location': [152.52711962853022, 189.45659453498365], 'diameter': 47.430368232297994, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918394365963266, 'phi': -1.933415238438236, 'norm_pos': [0.47664724883915693, 0.2105975227709015], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.931742,"{'circle_3d': {'center': [-0.9732636120031066, 8.08344556888286, 71.81029856719485], 'normal': [-0.2738699811234096, 0.660164937945713, -0.6994122447788543], 'radius': 2.759897625026158}, 'confidence': 0.6822890225748399, 'timestamp': 8692.621911, 'diameter_3d': 5.519795250052316, 'ellipse': {'center': [151.76618746054137, 189.42085752583444], 'axes': [29.624366931874714, 47.693726303824285], 'angle': -68.7376226450022}, 'location': [151.76618746054137, 189.42085752583444], 'diameter': 47.693726303824285, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918346556268667, 'phi': -1.9440158037870918, 'norm_pos': [0.4742693358141918, 0.2107464269756899], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.9392939,"{'circle_3d': {'center': [-0.9655217994703, 8.083401476063884, 71.80722960641702], 'normal': [-0.273224830079009, 0.6601612635441314, -0.6996679915103395], 'radius': 2.751885411117295}, 'confidence': 0.708576777538695, 'timestamp': 8692.630311, 'diameter_3d': 5.50377082223459, 'ellipse': {'center': [151.83141223219934, 189.4253915632528], 'axes': [29.55333245276069, 47.55719452538495], 'angle': -68.78659420717692}, 'location': [151.83141223219934, 189.4253915632528], 'diameter': 47.55719452538495, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918297637448433, 'phi': -1.9430918723423425, 'norm_pos': [0.47447316322562294, 0.21072753515311338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.951781,"{'circle_3d': {'center': [-0.9647176215436946, 8.083356383342068, 71.80687306942902], 'normal': [-0.27315781525179206, 0.6601575058173139, -0.6996977029260073], 'radius': 2.751807025869021}, 'confidence': 0.7004361036699011, 'timestamp': 8692.638711, 'diameter_3d': 5.503614051738042, 'ellipse': {'center': [151.8382767708265, 189.42534635959953], 'axes': [29.554255961889726, 47.55607473307642], 'angle': -68.79159257930591}, 'location': [151.8382767708265, 189.42534635959953], 'diameter': 47.55607473307642, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918247609502584, 'phi': -1.9429943767000428, 'norm_pos': [0.4744946149088328, 0.21072772350166857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.960059,"{'circle_3d': {'center': [-0.9639070312647262, 8.083310290704235, 71.80651317885506], 'normal': [-0.2730902660618778, 0.6601536647641606, -0.6997276938071701], 'radius': 2.7535152966926315}, 'confidence': 0.6511487397983533, 'timestamp': 8692.647111, 'diameter_3d': 5.507030593385263, 'ellipse': {'center': [151.8454143730807, 189.4248164925882], 'axes': [29.574414715597833, 47.585857077504706], 'angle': -68.7966317619958}, 'location': [151.8454143730807, 189.4248164925882], 'diameter': 47.585857077504706, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918196472431096, 'phi': -1.9428960839188496, 'norm_pos': [0.4745169199158772, 0.21072993128088247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.967212,"{'circle_3d': {'center': [-0.9630900275335992, 8.083263198136892, 71.806149936558], 'normal': [-0.2730221824176173, 0.6601497403835489, -0.6997579639985916], 'radius': 2.7514876574977603}, 'confidence': 0.7167752003321758, 'timestamp': 8692.655511, 'diameter_3d': 5.5029753149955205, 'ellipse': {'center': [151.85215051532418, 189.42528283922604], 'axes': [29.554403955596257, 47.551029647838014], 'angle': -68.80170554521563}, 'location': [151.85215051532418, 189.42528283922604], 'diameter': 47.551029647838014, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918144226233985, 'phi': -1.9427969939987841, 'norm_pos': [0.4745379703603881, 0.21072798816989147], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.9751868,"{'circle_3d': {'center': [-0.9622666092406083, 8.083215105626289, 71.80578334441572], 'normal': [-0.2729535642265347, 0.660145732674332, -0.699788513343782], 'radius': 2.7536703961264433}, 'confidence': 0.7161895566095066, 'timestamp': 8692.663911, 'diameter_3d': 5.5073407922528865, 'ellipse': {'center': [151.85945567680236, 189.42461454556508], 'axes': [29.57970265673187, 47.5890226202074], 'angle': -68.80682290616816}, 'location': [151.85945567680236, 189.42461454556508], 'diameter': 47.5890226202074, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.291809087091125, 'phi': -1.942697106939868, 'norm_pos': [0.47456079899000736, 0.21073077272681218], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.983449,"{'circle_3d': {'center': [-0.9614367752655988, 8.083166013158344, 71.80541340432089], 'normal': [-0.272884411395284, 0.6601416416353367, -0.6998193416850179], 'radius': 2.7489361581661855}, 'confidence': 0.7255594676214457, 'timestamp': 8692.672311, 'diameter_3d': 5.497872316332371, 'ellipse': {'center': [151.86597146246513, 189.4257951521032], 'axes': [29.530603539934024, 47.50738846680105], 'angle': -68.8119713154479}, 'location': [151.86597146246513, 189.4257951521032], 'diameter': 47.50738846680105, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2918036406462883, 'phi': -1.942596422742058, 'norm_pos': [0.4745811608202035, 0.2107258535329033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582518889.9929512,"{'circle_3d': {'center': [-0.960600524479057, 8.083115920718711, 71.80504011818144], 'normal': [-0.27281472382973876, 0.6601374672653672, -0.6998504488633052], 'radius': 2.7484747351920293}, 'confidence': 0.7338174715170405, 'timestamp': 8692.680711, 'diameter_3d': 5.496949470384059, 'ellipse': {'center': [151.8730636674684, 189.42582471622148], 'axes': [29.527487525851555, 47.49965477513715], 'angle': -68.81716340605871}, 'location': [151.8730636674684, 189.42582471622148], 'diameter': 47.49965477513715, 'sphere': {'center': [2.313176161477809, 0.16146631353430382, 80.2032455045411], 'radius': 12.0}, 'projected_sphere': {'center': [177.88168559880833, 121.2481928101725], 'axes': [185.5286516947434, 185.5286516947434], 'angle': 90.0}, 'model_confidence': 0.9938522583208154, 'model_id': 1, 'model_birth_timestamp': 8676.006718, 'theta': 2.2917980832888882, 'phi': -1.9424949414053754, 'norm_pos': [0.4746033239608387, 0.21072573034907716], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
