eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582519506.129272,"{'circle_3d': {'center': [-0.6843146545306178, 8.610126731619971, 66.7789824908424], 'normal': [-0.28821870240514985, 0.6021266133164574, -0.7445626374724594], 'radius': 2.454453392868787}, 'confidence': 0.9998923000163908, 'timestamp': 9308.804779, 'diameter_3d': 4.908906785737574, 'ellipse': {'center': [153.8225988657082, 199.6119277266896], 'axes': [30.25358063213468, 45.62890210184182], 'angle': -66.5245056243803}, 'location': [153.8225988657082, 199.6119277266896], 'diameter': 45.62890210184182, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502509725539232, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2169583605679635, 'phi': -1.9401310441829152, 'norm_pos': [0.48069562145533806, 0.1682836344721267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.138138,"{'circle_3d': {'center': [-0.7006196644459841, 8.61766670041144, 66.79141840161138], 'normal': [-0.28957745323143036, 0.6027549440490799, -0.7435263115750439], 'radius': 2.447846597851128}, 'confidence': 0.9997411446790744, 'timestamp': 9308.813179, 'diameter_3d': 4.895693195702256, 'ellipse': {'center': [153.6719061844105, 199.66924687221683], 'axes': [30.109463989843462, 45.49758187317501], 'angle': -66.43581913169987}, 'location': [153.6719061844105, 199.66924687221683], 'diameter': 45.49758187317501, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502315543426509, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2177455811183653, 'phi': -1.942187921801507, 'norm_pos': [0.48022470682628277, 0.16804480469909655], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.144949,"{'circle_3d': {'center': [-0.6784131932502926, 8.622815885790711, 66.7869742794283], 'normal': [-0.28772691396512273, 0.6031840428306858, -0.7438966550902997], 'radius': 2.4616948625443995}, 'confidence': 0.9998106960066401, 'timestamp': 9308.821579, 'diameter_3d': 4.923389725088799, 'ellipse': {'center': [153.8786975352367, 199.71814860574938], 'axes': [30.299291797532117, 45.758150601548806], 'angle': -66.5966008433467}, 'location': [153.8786975352367, 199.71814860574938], 'diameter': 45.758150601548806, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502644978794494, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2182834578138197, 'phi': -1.9398574620654845, 'norm_pos': [0.4808709297976147, 0.16784104747604423], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.156966,"{'circle_3d': {'center': [-0.7195820095901748, 8.633118277586396, 66.81138558233533], 'normal': [-0.2911576486601129, 0.6040425754803262, -0.7418623798480474], 'radius': 2.458279436071966}, 'confidence': 0.9996398928222691, 'timestamp': 9308.829979, 'diameter_3d': 4.916558872143932, 'ellipse': {'center': [153.49972895769764, 199.78652296016358], 'axes': [30.13572701324584, 45.67803117717008], 'angle': -66.3504684483966}, 'location': [153.49972895769764, 199.78652296016358], 'diameter': 45.67803117717008, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502374372225231, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2193602887276613, 'phi': -1.9447932564340498, 'norm_pos': [0.4796866529928051, 0.1675561543326517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.165345,"{'circle_3d': {'center': [-0.6974703092164649, 8.624063621337468, 66.79538136307366], 'normal': [-0.2893150069623038, 0.6032880207929155, -0.7431960647865198], 'radius': 2.428916076206313}, 'confidence': 0.9995132595961327, 'timestamp': 9308.838379, 'diameter_3d': 4.857832152412626, 'ellipse': {'center': [153.69857350842292, 199.72885387219975], 'axes': [29.854944714589003, 45.142846774515384], 'angle': -66.47328974350563}, 'location': [153.69857350842292, 199.72885387219975], 'diameter': 45.142846774515384, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502571239441759, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2184138274512404, 'phi': -1.942031559191407, 'norm_pos': [0.4803080422138216, 0.16779644219916767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.173484,"{'circle_3d': {'center': [-0.7285634943765018, 8.627376321457072, 66.81024174676088], 'normal': [-0.2919061057256402, 0.6035640791362159, -0.7419576994792514], 'radius': 2.4876359737306677}, 'confidence': 0.9997917229704885, 'timestamp': 9308.846779, 'diameter_3d': 4.975271947461335, 'ellipse': {'center': [153.42098692892276, 199.7269302850152], 'axes': [30.503964801867266, 46.22464556698729], 'angle': -66.27617873366468}, 'location': [153.42098692892276, 199.7269302850152], 'diameter': 46.22464556698729, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502283019122149, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2187600172961366, 'phi': -1.945623412838858, 'norm_pos': [0.4794405841528836, 0.16780445714577008], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.182155,"{'circle_3d': {'center': [-0.7197127141263353, 8.642777506049693, 66.81931042940137], 'normal': [-0.291168540704793, 0.604847511185601, -0.7412019759258779], 'radius': 2.463185896718538}, 'confidence': 0.9996598858376328, 'timestamp': 9308.855179, 'diameter_3d': 4.926371793437076, 'ellipse': {'center': [153.4998107549578, 199.86540399572266], 'axes': [30.153883925759757, 45.763852657399426], 'angle': -66.37472339669061}, 'location': [153.4998107549578, 199.86540399572266], 'diameter': 45.763852657399426, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.950306182708216, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.220370693535694, 'phi': -1.9451089633081544, 'norm_pos': [0.4796869086092431, 0.16722748335115556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.189738,"{'circle_3d': {'center': [-0.714556785316093, 8.641042436769029, 66.815871460228], 'normal': [-0.2907388799706061, 0.6047029220788789, -0.7414885566903261], 'radius': 2.4446168483393653}, 'confidence': 0.9993011959116955, 'timestamp': 9308.863579, 'diameter_3d': 4.889233696678731, 'ellipse': {'center': [153.54449223794558, 199.8582323190136], 'axes': [29.94341285059322, 45.42097034708928], 'angle': -66.40425570503992}, 'location': [153.54449223794558, 199.8582323190136], 'diameter': 45.42097034708928, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9501762951904746, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2201891392994386, 'phi': -1.944475284691044, 'norm_pos': [0.4798265382435799, 0.1672573653374433], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.197621,"{'circle_3d': {'center': [-0.7187690115726868, 8.642459247231036, 66.81868007940037], 'normal': [-0.29108989882532227, 0.6048209896173795, -0.7412545050926282], 'radius': 2.452512802120852}, 'confidence': 0.9998125232616717, 'timestamp': 9308.871979, 'diameter_3d': 4.905025604241704, 'ellipse': {'center': [153.5069387307324, 199.86602650538384], 'axes': [30.026215641851277, 45.56586210684463], 'angle': -66.38011185460708}, 'location': [153.5069387307324, 199.86602650538384], 'diameter': 45.56586210684463, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9502398345060614, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2203373896842784, 'phi': -1.9449929317773516, 'norm_pos': [0.47970918353353875, 0.16722488956090065], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.205674,"{'circle_3d': {'center': [-0.7315613392350744, 8.649007746745138, 66.82906448273141], 'normal': [-0.2921559261305212, 0.6053666979102214, -0.7403891381483743], 'radius': 2.4395971647757984}, 'confidence': 0.9992021927372847, 'timestamp': 9308.880379, 'diameter_3d': 4.879194329551597, 'ellipse': {'center': [153.38775061878604, 199.9181098717333], 'axes': [29.815782411875304, 45.318750204365394], 'angle': -66.31266414142536}, 'location': [153.38775061878604, 199.9181098717333], 'diameter': 45.318750204365394, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9500492274160832, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.221022820160111, 'phi': -1.9466369785451014, 'norm_pos': [0.47933672068370636, 0.16700787553444463], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582519506.213525,"{'circle_3d': {'center': [-0.7315642349218594, 8.639408450720174, 66.82122556661281], 'normal': [-0.2921561674377533, 0.6045667565748076, -0.7410423811582578], 'radius': 2.4375072939751963}, 'confidence': 0.9996257445199374, 'timestamp': 9308.888778, 'diameter_3d': 4.8750145879503926, 'ellipse': {'center': [153.38683480160523, 199.83894475684616], 'axes': [29.831386349171037, 45.28519221714201], 'angle': -66.28765661175188}, 'location': [153.38683480160523, 199.83894475684616], 'diameter': 45.28519221714201, 'sphere': {'center': [2.77430977433118, 1.3846073718224814, 75.7137341405119], 'radius': 12.0}, 'projected_sphere': {'center': [182.71809836895864, 131.33818824649157], 'axes': [196.5297335934486, 196.5297335934486], 'angle': 90.0}, 'model_confidence': 0.9501003785731266, 'model_id': 1, 'model_birth_timestamp': 9173.975839, 'theta': 2.2200181850925578, 'phi': -1.9463362440452139, 'norm_pos': [0.47933385875501633, 0.1673377301798077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
