#NEXT_T7_EU_PW_B2_C4_S202_0213100422
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2433.894,-0.09248022,0.03401048,-0.2805568,0.5382624,0.5925736,-3.265198,0.01034172,-0.009394312,0.9999024,-0.1378858,0.1378859,1.719443,DwellButton,3.988211,
2433.911,-0.09278629,0.0340027,-0.280344,0.489255,0.5652472,-3.246674,0.009864905,-0.008539007,0.9999149,-0.1378858,0.1378859,1.719656,MixedRealityCamera,3.928149,
2433.928,-0.09307074,0.03402945,-0.2801322,0.4691169,0.5473246,-3.272003,0.00955215,-0.008187544,0.9999208,-0.1378858,0.1378859,1.719868,MixedRealityCamera,3.897421,
2433.944,-0.09334365,0.03409032,-0.2799502,0.4586211,0.548133,-3.291412,0.009566273,-0.008004362,0.9999222,-0.1378858,0.1378859,1.72005,MixedRealityCamera,3.883276,
2433.961,-0.0935447,0.03409218,-0.2797439,0.4385552,0.5679619,-3.272461,0.009912352,-0.007654157,0.9999216,-0.1378858,0.1378859,1.720256,MixedRealityCamera,3.872217,
2433.976,-0.09373219,0.0341143,-0.2795382,0.4351661,0.5928829,-3.252075,0.01034728,-0.007595008,0.9999176,-0.1378858,0.1378859,1.720462,MixedRealityCamera,3.878029,
2433.994,-0.09392478,0.03423495,-0.2793251,0.3912815,0.6572456,-3.312683,0.01147058,-0.006829098,0.9999109,-0.1378858,0.1378859,1.720675,MixedRealityCamera,3.865334,
2434.01,-0.09413913,0.03434229,-0.2790908,0.3503003,0.7088183,-3.380707,0.01237067,-0.006113856,0.9999048,-0.1378858,0.1378859,1.720909,MixedRealityCamera,3.850156,
2434.027,-0.09432682,0.03446763,-0.278879,0.3349427,0.7546963,-3.402496,0.01317133,-0.005845819,0.9998962,-0.1378858,0.1378859,1.721121,MixedRealityCamera,3.854731,
2434.043,-0.09453088,0.03456162,-0.2786757,0.3207666,0.7883469,-3.380585,0.0137586,-0.005598404,0.9998897,-0.1378858,0.1378859,1.721324,MixedRealityCamera,3.854884,
2434.061,-0.09486757,0.03455523,-0.2785222,0.3553513,0.805683,-3.363708,0.01406109,-0.00620201,0.9998819,-0.1378858,0.1378859,1.721478,MixedRealityCamera,3.888517,
2434.076,-0.09521393,0.03456448,-0.2783518,0.3787315,0.8228318,-3.342285,0.01436032,-0.006610063,0.999875,-0.1378858,0.1378859,1.721648,MixedRealityCamera,3.912014,
2434.093,-0.09553492,0.03454004,-0.2781457,0.3786915,0.8094453,-3.31665,0.01412671,-0.006609366,0.9998783,-0.1378858,0.1378859,1.721854,MixedRealityCamera,3.900785,
2434.111,-0.09591357,0.03454108,-0.2779293,0.3398538,0.7696818,-3.26593,0.01343284,-0.005931533,0.9998922,-0.1378858,0.1378859,1.722071,MixedRealityCamera,3.841449,
2434.127,-0.09631263,0.03452285,-0.2776834,0.3013956,0.7133718,-3.221405,0.01245019,-0.005260321,0.9999087,-0.1378858,0.1378859,1.722317,MixedRealityCamera,3.774342,
2434.144,-0.09673794,0.03446801,-0.2774189,0.2703852,0.6393298,-3.166077,0.01115805,-0.004719094,0.9999266,-0.1378858,0.1378859,1.722581,MixedRealityCamera,3.705916,
2434.161,-0.09716194,0.03435735,-0.2771392,0.2480919,0.539211,-3.125183,0.009410781,-0.004330007,0.9999464,-0.1378858,0.1378859,1.722861,MixedRealityCamera,3.635343,
2434.176,-0.09765608,0.03418119,-0.2768323,0.2636099,0.4372967,-3.101898,0.007632114,-0.004600844,0.9999603,-0.1378858,0.1378859,1.723168,MixedRealityCamera,3.600816,
2434.194,-0.09815848,0.03414467,-0.2764806,0.280779,0.3222697,-3.092804,0.00562457,-0.004900498,0.9999722,-0.1378858,0.1378859,1.723519,MixedRealityCamera,3.562274,
2434.21,-0.09869751,0.03420005,-0.275972,0.2249578,0.1999563,-3.095978,0.003489862,-0.003926245,0.9999862,-0.1378858,0.1378859,1.724028,MixedRealityCamera,3.455021,
2434.227,-0.09927906,0.03424229,-0.2754229,0.1905179,0.08455112,-3.05661,0.001475687,-0.003325158,0.9999934,-0.1378858,0.1378859,1.724577,MixedRealityCamera,3.373304,
2434.244,-0.1001196,0.03417763,-0.2746146,0.2047484,-0.07516479,-2.964355,-0.001311863,-0.003573526,0.9999927,-0.1378858,0.1378859,1.725385,MixedRealityCamera,3.328255,
2434.261,-0.1009516,0.03380064,-0.2736829,0.2042417,-0.2488403,-2.845062,-0.004343075,-0.003564683,0.9999842,-0.1378858,0.1378859,1.726317,MixedRealityCamera,3.28408,
2434.277,-0.1019636,0.03304762,-0.2725337,0.1873589,-0.4164124,-2.733185,-0.007267584,-0.003270024,0.9999682,-0.1378858,0.1378859,1.727466,MixedRealityCamera,3.245823,
2434.293,-0.1030056,0.0321478,-0.2711261,0.1312155,-0.5795288,-2.67984,-0.01011428,-0.00229014,0.9999462,-0.1378858,0.1378859,1.728874,MixedRealityCamera,3.184814,
2434.311,-0.1041942,0.03144085,-0.2694145,-0.03445435,-0.7466431,-2.699036,-0.01303116,0.0006013142,0.9999149,-0.1378858,0.1378859,1.730585,MixedRealityCamera,3.019604,
2434.327,-0.1054585,0.03098172,-0.2673981,-0.3754578,-0.875885,-2.762909,-0.01528622,0.006553041,0.9998617,-0.1378858,0.1378859,1.732602,MixedRealityCamera,2.684382,
2434.344,-0.1068637,0.03063694,-0.2651331,-0.7495117,-0.9948425,-2.876282,-0.01736069,0.01308132,0.9997637,-0.1378858,0.1378859,1.734867,MixedRealityCamera,2.322036,
2434.36,-0.108354,0.03027581,-0.2627754,-0.9978943,-1.118286,-2.994659,-0.01951362,0.01741563,0.9996579,-0.1378858,0.1378859,1.737225,MixedRealityCamera,2.09919,
2434.377,-0.1100282,0.02993228,-0.2602799,-1.082458,-1.213745,-3.117615,-0.02117844,0.01889155,0.9995972,-0.1378858,0.1378859,1.73972,MixedRealityCamera,2.049277,
2434.394,-0.1117604,0.02981022,-0.2577863,-1.024445,-1.325897,-3.246033,-0.02313527,0.01787923,0.9995725,-0.1378858,0.1378859,1.742214,MixedRealityCamera,2.147307,
2434.411,-0.1135889,0.0297914,-0.2551919,-0.8910522,-1.391418,-3.328308,-0.02427942,0.01555137,0.9995843,-0.1378858,0.1378859,1.744808,MixedRealityCamera,2.309358,
2434.427,-0.1154202,0.02967704,-0.2524807,-0.7438965,-1.398315,-3.353729,-0.02440051,0.01298293,0.9996179,-0.1378858,0.1378859,1.747519,MixedRealityCamera,2.470767,
