#NEXT_T5_EW_PS_B4_C5_S202_0213093114
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
438.0533,-0.01343515,0.07387748,0.103266,1.155553,-0.1662292,-0.733429,-0.002900671,-0.02016684,0.9997924,-0.6894292,-0.689429,10,DwellButton,4.948468,
438.0695,-0.01339157,0.07385884,0.1032707,1.15922,-0.1735229,-0.7292786,-0.003027918,-0.02023082,0.9997907,-0.6894292,-0.689429,10,MixedRealityCamera,4.940702,
438.0858,-0.01335124,0.07389891,0.1032429,1.166941,-0.1772156,-0.7249146,-0.003092322,-0.02036556,0.9997878,-0.6894292,-0.689429,10,MixedRealityCamera,4.933163,
438.1027,-0.01333493,0.07385284,0.103232,1.18453,-0.1864929,-0.7164307,-0.003254056,-0.02067248,0.999781,-0.6894292,-0.689429,10,MixedRealityCamera,4.914502,
438.1195,-0.01331079,0.07388093,0.103204,1.206199,-0.1875916,-0.7078247,-0.00327318,-0.02105058,0.999773,-0.6894292,-0.689429,10,MixedRealityCamera,4.89973,
438.1355,-0.01327875,0.07386494,0.1031779,1.229364,-0.1848755,-0.6980591,-0.003225701,-0.0214548,0.9997646,-0.6894292,-0.689429,10,MixedRealityCamera,4.886758,
438.153,-0.01326136,0.07379164,0.1031286,1.238878,-0.1796265,-0.6716003,-0.003134467,-0.02162081,0.9997613,-0.6894292,-0.689429,10,MixedRealityCamera,4.884312,
438.1691,-0.01323979,0.07377534,0.1030825,1.260168,-0.190155,-0.6786804,-0.003318167,-0.02199231,0.9997526,-0.6894292,-0.689429,10,MixedRealityCamera,4.862524,
438.1854,-0.01322853,0.07385295,0.103045,1.263076,-0.2005005,-0.689209,-0.003498548,-0.02204304,0.9997509,-0.6894292,-0.689429,10,MixedRealityCamera,4.853088,
438.2025,-0.01318241,0.07386515,0.1029897,1.225141,-0.2141418,-0.674469,-0.003736746,-0.02138111,0.9997644,-0.6894292,-0.689429,10,MixedRealityCamera,4.867598,
438.2192,-0.01315138,0.07384518,0.1029214,1.209003,-0.2245178,-0.6572571,-0.003917879,-0.02109951,0.9997697,-0.6894292,-0.689429,10,MixedRealityCamera,4.870334,
438.235,-0.01309339,0.07388189,0.1028792,1.184919,-0.2243958,-0.6619568,-0.003915787,-0.02067926,0.9997785,-0.6894292,-0.689429,10,MixedRealityCamera,4.886638,
438.2528,-0.01301848,0.07399113,0.1028446,1.117844,-0.2171326,-0.7281494,-0.003788944,-0.01950883,0.9998025,-0.6894292,-0.689429,10,MixedRealityCamera,4.937212,
438.2694,-0.01295403,0.07403484,0.1027904,1.110948,-0.2085266,-0.763031,-0.003638564,-0.01938849,0.9998054,-0.6894292,-0.689429,10,MixedRealityCamera,4.948666,
438.2857,-0.01288974,0.07410606,0.102675,1.135557,-0.2046814,-0.7566223,-0.00357184,-0.01981791,0.9997972,-0.6894292,-0.689429,10,MixedRealityCamera,4.935664,
438.302,-0.01283279,0.07407022,0.1025987,1.150546,-0.2003174,-0.7436829,-0.003495494,-0.02007947,0.9997923,-0.6894292,-0.689429,10,MixedRealityCamera,4.92907,
438.3192,-0.01277316,0.07406601,0.1024983,1.148214,-0.1852722,-0.7446289,-0.003232867,-0.02003876,0.999794,-0.6894292,-0.689429,10,MixedRealityCamera,4.94213,
438.3354,-0.01272237,0.07403535,0.1024294,1.141468,-0.174469,-0.7484741,-0.003044695,-0.01992106,0.9997969,-0.6894292,-0.689429,10,MixedRealityCamera,4.954759,
438.3521,-0.01264952,0.07402587,0.1023299,1.150729,-0.1844177,-0.7396545,-0.003218165,-0.02008266,0.9997932,-0.6894292,-0.689429,10,MixedRealityCamera,4.941337,
438.3693,-0.01262558,0.07400236,0.1022515,1.1506,-0.2159729,-0.7424316,-0.003768427,-0.0200804,0.9997913,-0.6894292,-0.689429,10,MixedRealityCamera,4.917769,
438.3862,-0.01267641,0.0740631,0.1021584,1.152015,-0.2384033,-0.7572021,-0.004159877,-0.0201051,0.9997892,-0.6894292,-0.689429,10,MixedRealityCamera,4.89993,
438.402,-0.01265165,0.07408681,0.1020857,1.152196,-0.2634583,-0.7744141,-0.004597007,-0.02010826,0.9997872,-0.6894292,-0.689429,10,MixedRealityCamera,4.881343,
438.4193,-0.01267784,0.07420469,0.1019706,1.15768,-0.2635193,-0.7922668,-0.004598339,-0.02020396,0.9997853,-0.6894292,-0.689429,10,MixedRealityCamera,4.87789,
438.4348,-0.01262581,0.07419583,0.1018908,1.159351,-0.2561951,-0.7885132,-0.004470288,-0.02023311,0.9997853,-0.6894292,-0.689429,10,MixedRealityCamera,4.882347,
438.4522,-0.01255257,0.0742366,0.1017851,1.159581,-0.2545776,-0.7601013,-0.004442146,-0.02023713,0.9997854,-0.6894292,-0.689429,10,MixedRealityCamera,4.88379,
438.4691,-0.01253378,0.07421385,0.1017031,1.146064,-0.2560425,-0.7749939,-0.004467722,-0.02000126,0.99979,-0.6894292,-0.689429,10,MixedRealityCamera,4.891687,
438.4865,-0.01252616,0.07425465,0.101606,1.152591,-0.2597351,-0.7684021,-0.004532236,-0.02011515,0.9997874,-0.6894292,-0.689429,10,MixedRealityCamera,4.884753,
438.5026,-0.01251918,0.07425325,0.1015237,1.140185,-0.2703552,-0.7537842,-0.004717594,-0.01989866,0.9997908,-0.6894292,-0.689429,10,MixedRealityCamera,4.885034,
438.5186,-0.01254876,0.07426251,0.1014272,1.146577,-0.3077393,-0.7390747,-0.005369795,-0.0200102,0.9997854,-0.6894292,-0.689429,10,MixedRealityCamera,4.852886,
438.5349,-0.01256707,0.0742528,0.1013481,1.163229,-0.3467102,-0.7228394,-0.006050052,-0.02030079,0.9997756,-0.6894292,-0.689429,10,MixedRealityCamera,4.812674,
438.552,-0.0126274,0.07426874,0.1012861,1.18279,-0.3716736,-0.7168884,-0.006485536,-0.02064211,0.9997659,-0.6894292,-0.689429,10,MixedRealityCamera,4.780777,
438.5694,-0.01266566,0.07421538,0.1012283,1.210788,-0.3957825,-0.7172546,-0.006906313,-0.02113066,0.9997529,-0.6894292,-0.689429,10,MixedRealityCamera,4.743714,
438.5854,-0.01266048,0.07417915,0.1011642,1.230666,-0.4201355,-0.7012329,-0.007331147,-0.02147752,0.9997424,-0.6894292,-0.689429,10,MixedRealityCamera,4.712184,
438.6019,-0.01269748,0.07411122,0.1011142,1.285682,-0.4380188,-0.6734009,-0.007642649,-0.0224375,0.999719,-0.6894292,-0.689429,10,MixedRealityCamera,4.66157,
438.6212,-0.01277199,0.07404083,0.1010446,1.389272,-0.4585571,-0.6349487,-0.008000679,-0.02424499,0.999674,-0.6894292,-0.689429,10,MixedRealityCamera,4.576843,
438.6347,-0.01282037,0.07389981,0.100988,1.487772,-0.4856567,-0.611084,-0.008473344,-0.0259636,0.999627,-0.6894292,-0.689429,10,MixedRealityCamera,4.491131,
438.6521,-0.01290002,0.07371604,0.1009082,1.65876,-0.5234375,-0.5709839,-0.009131505,-0.02894678,0.9995393,-0.6894292,-0.689429,10,MixedRealityCamera,4.351632,
438.6695,-0.01300977,0.07349544,0.1008587,1.82143,-0.56073,-0.5252075,-0.009781624,-0.03178459,0.9994469,-0.6894292,-0.689429,10,MixedRealityCamera,4.220069,
438.6852,-0.0130961,0.07330733,0.1008025,1.982199,-0.613739,-0.4839783,-0.01070513,-0.03458901,0.9993443,-0.6894292,-0.689429,10,MixedRealityCamera,4.079864,
438.7019,-0.01323645,0.07305093,0.1007784,2.187186,-0.7044067,-0.4418335,-0.01228503,-0.03816433,0.9991959,-0.6894292,-0.689429,10,MixedRealityCamera,3.885444,
438.7188,-0.01340917,0.07275848,0.100779,2.438179,-0.7852478,-0.3708801,-0.01369231,-0.0425414,0.9990008,-0.6894292,-0.689429,10,MixedRealityCamera,3.677913,
438.7349,-0.01352015,0.07240975,0.1007588,2.668614,-0.8653259,-0.2905273,-0.01508585,-0.04655926,0.9988016,-0.6894292,-0.689429,10,MixedRealityCamera,3.489249,
438.7517,-0.013679,0.07208977,0.1007366,2.952126,-0.9491882,-0.2244568,-0.01654357,-0.05150152,0.9985359,-0.6894292,-0.689429,10,MixedRealityCamera,3.281038,
438.7688,-0.01380003,0.07181033,0.1007937,3.182032,-1.000549,-0.1873779,-0.01743482,-0.05550839,0.998306,-0.6894292,-0.689429,10,MixedRealityCamera,3.138186,
438.7854,-0.01388729,0.07161448,0.1007919,3.36877,-1.068451,-0.1609802,-0.01861469,-0.05876226,0.9980984,-0.6894292,-0.689429,10,MixedRealityCamera,3.006284,
438.8026,-0.0140033,0.07148604,0.1008376,3.533946,-1.126221,-0.1148987,-0.01961765,-0.06163989,0.9979057,-0.6894292,-0.689429,10,MixedRealityCamera,2.89827,
438.8188,-0.01412429,0.07137007,0.1008437,3.659944,-1.20285,-0.0453186,-0.02094916,-0.06383464,0.9977406,-0.6894292,-0.689429,10,MixedRealityCamera,2.788814,
438.8351,-0.01425524,0.07120793,0.1008436,3.799609,-1.289276,0.02276168,-0.02245078,-0.0662671,0.9975493,-0.6894292,-0.689429,10,MixedRealityCamera,2.670491,
438.8522,-0.01446776,0.07100746,0.1008656,3.843612,-1.369812,0.07462527,-0.02385142,-0.06703338,0.9974656,-0.6894292,-0.689429,10,MixedRealityCamera,2.581113,
438.8688,-0.01460767,0.0708866,0.1008377,3.921638,-1.455292,0.114819,-0.0253373,-0.06839208,0.9973367,-0.6894292,-0.689429,10,MixedRealityCamera,2.481202,
438.8854,-0.01476206,0.07079449,0.1008719,3.994919,-1.52063,0.1635835,-0.0264722,-0.06966801,0.9972189,-0.6894292,-0.689429,10,MixedRealityCamera,2.403222,
438.902,-0.01489833,0.07078051,0.1008421,4.027822,-1.592072,0.1993233,-0.02771468,-0.07024086,0.997145,-0.6894292,-0.689429,10,MixedRealityCamera,2.32692,
438.9189,-0.01501889,0.0706965,0.1008672,4.063706,-1.670532,0.2497838,-0.0290788,-0.0708656,0.9970619,-0.6894292,-0.689429,10,MixedRealityCamera,2.243412,
438.9355,-0.01515653,0.07070266,0.100824,4.118959,-1.733398,0.2868136,-0.03017082,-0.07182749,0.9969606,-0.6894292,-0.689429,10,MixedRealityCamera,2.173128,
438.9523,-0.01527018,0.07057955,0.1008026,4.158786,-1.799622,0.3228686,-0.03132143,-0.07252079,0.996875,-0.6894292,-0.689429,10,MixedRealityCamera,2.102172,
438.9689,-0.01536502,0.07052544,0.1007481,4.206734,-1.860046,0.3442522,-0.03237076,-0.07335541,0.9967804,-0.6894292,-0.689429,10,MixedRealityCamera,2.037112,
438.9856,-0.0154616,0.07047628,0.1007123,4.221886,-1.914948,0.3334761,-0.03332539,-0.07361915,0.9967295,-0.6894292,-0.689429,10,MixedRealityCamera,1.980507,
439.0015,-0.01555346,0.07045761,0.1007077,4.225858,-1.970856,0.3128834,-0.03429779,-0.07368828,0.9966913,-0.6894292,-0.689429,10,MixedRealityCamera,1.924171,
439.0183,-0.01566155,0.07048741,0.1007552,4.193996,-2.002502,0.3207107,-0.03484977,-0.07313369,0.9967131,-0.6894292,-0.689429,10,MixedRealityCamera,1.894859,
439.035,-0.01575557,0.0704919,0.1007806,4.190667,-2.073029,0.3426761,-0.03607662,-0.07307574,0.9966737,-0.6894292,-0.689429,10,MixedRealityCamera,1.824777,
439.0521,-0.01594044,0.07045558,0.1007481,4.219695,-2.180695,0.347416,-0.03794816,-0.07358101,0.996567,-0.6894292,-0.689429,10,MixedRealityCamera,1.71395,
439.069,-0.01618342,0.07034223,0.1007031,4.265624,-2.333099,0.3758037,-0.04059613,-0.07438042,0.9964033,-0.6894292,-0.689429,10,MixedRealityCamera,1.557208,
439.0852,-0.01641531,0.07028583,0.1006537,4.304135,-2.472992,0.3954877,-0.04302657,-0.0750507,0.996251,-0.6894292,-0.689429,10,target_5,1.414162,
439.1019,-0.01676199,0.07020268,0.1005787,4.349668,-2.640076,0.4288007,-0.04592912,-0.07584313,0.9960614,-0.6894292,-0.689429,10,target_5,1.243797,
439.1184,-0.01703824,0.07017894,0.1005346,4.360291,-2.790649,0.4817556,-0.04854599,-0.07602801,0.9959232,-0.6894292,-0.689429,10,target_5,1.091995,
439.1348,-0.01732418,0.07014998,0.1004651,4.368395,-2.983612,0.5751415,-0.05189906,-0.07616904,0.9957433,-0.6894292,-0.689429,10,target_5,0.8978747,
439.1516,-0.01776318,0.07014767,0.1003828,4.382175,-3.225952,0.6346148,-0.05610947,-0.07640884,0.9954966,-0.6894292,-0.689429,10,target_5,0.65342,
439.1686,-0.01831075,0.07010907,0.1002907,4.404764,-3.475128,0.7005528,-0.06043618,-0.07680193,0.995213,-0.6894292,-0.689429,10,target_5,0.4029978,
439.1847,-0.01872216,0.07011747,0.1001999,4.42104,-3.678406,0.7623738,-0.06396537,-0.07708515,0.9949705,-0.6894292,-0.689429,10,target_5,0.2017412,
439.202,-0.01914226,0.0701426,0.1001228,4.412302,-3.838409,0.8433053,-0.06674426,-0.07693309,0.9947997,-0.6894292,-0.689429,10,target_5,0.04845664,
439.2186,-0.0194815,0.07018907,0.1000217,4.420327,-3.979492,0.9220561,-0.06919286,-0.07707275,0.9946216,-0.6894292,-0.689429,10,target_5,0.1153499,
439.2343,-0.01978949,0.07020497,0.09992383,4.41461,-4.107025,1.011595,-0.07140744,-0.07697327,0.9944727,-0.6894292,-0.689429,10,target_5,0.2398483,
439.2522,-0.02005118,0.07021208,0.09979995,4.395618,-4.198242,1.14923,-0.07299249,-0.07664277,0.9943832,-0.6894292,-0.689429,10,target_5,0.3292442,
439.2687,-0.02037184,0.07019278,0.09972595,4.374742,-4.295197,1.223542,-0.0746769,-0.07627947,0.9942861,-0.6894292,-0.689429,10,target_5,0.4270431,
439.2848,-0.02064682,0.07024153,0.0996473,4.346188,-4.386749,1.275066,-0.07626835,-0.07578256,0.9942033,-0.6894292,-0.689429,10,target_5,0.5215207,
