eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084116.686754,"{'circle_3d': {'center': [-3.583957338919334, -1.7685768812014642, 52.260239410871606], 'normal': [-0.012883784971340463, 0.4285510350904443, -0.9034257127222586], 'radius': 2.4799634868846945}, 'confidence': 0.37775742505634685, 'timestamp': 32826.518934, 'diameter_3d': 4.959926973769389, 'ellipse': {'center': [117.4796413894978, 98.46866666983459], 'axes': [53.83757274079854, 59.015498221389834], 'angle': -78.8131372128574}, 'location': [117.4796413894978, 98.46866666983459], 'diameter': 59.015498221389834, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0136847995420983, 'phi': -1.5850563943070646, 'norm_pos': [0.3671238793421806, 0.5897138888756892], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.781325,"{'circle_3d': {'center': [-3.623358530773908, -1.8432612310927787, 52.22575756577667], 'normal': [-0.016167217625888276, 0.42232733926616794, -0.9062991998135032], 'radius': 2.484555145654436}, 'confidence': 0.2189995810671051, 'timestamp': 32826.611334, 'diameter_3d': 4.969110291308872, 'ellipse': {'center': [116.98833826410525, 97.57150800193574], 'axes': [54.1456902017228, 59.1694821685822], 'angle': -77.98226695880899}, 'location': [116.98833826410525, 97.57150800193574], 'diameter': 59.1694821685822, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0068076663738648, 'phi': -1.5886331549045158, 'norm_pos': [0.3655885570753289, 0.5934520499919345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.7869298,"{'circle_3d': {'center': [-4.354964154932439, -1.3128193758354154, 52.527725303552], 'normal': [-0.07713435297243253, 0.4665308272042816, -0.8811352216655585], 'radius': 2.467941888863626}, 'confidence': 0.370133085305067, 'timestamp': 32826.619734, 'diameter_3d': 4.935883777727252, 'ellipse': {'center': [108.66477418745487, 103.93387172061799], 'axes': [51.47403821207904, 58.49237189611246], 'angle': -71.37391381368457}, 'location': [108.66477418745487, 103.93387172061799], 'diameter': 58.49237189611246, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.056160866041798, 'phi': -1.658113483025059, 'norm_pos': [0.33957741933579644, 0.5669422011640917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.797719,"{'circle_3d': {'center': [-3.777411449711335, -1.8951956192170751, 52.2055385886153], 'normal': [-0.029004960870673877, 0.41799947358914336, -0.9079841145769509], 'radius': 2.507618330117548}, 'confidence': 0.4113442448592793, 'timestamp': 32826.628134, 'diameter_3d': 5.015236660235096, 'ellipse': {'center': [115.15846271691473, 96.94014161961132], 'axes': [54.71111959414138, 59.75981890740947], 'angle': -75.658516358889}, 'location': [115.15846271691473, 96.94014161961132], 'diameter': 59.75981890740947, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0020383901051018, 'phi': -1.60272981603456, 'norm_pos': [0.3598701959903585, 0.5960827432516195], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.805702,"{'circle_3d': {'center': [-3.819051563189142, -1.8572376782568183, 52.22450526128872], 'normal': [-0.03247497032715777, 0.4211626353358313, -0.9064035585208322], 'radius': 2.4863068736878353}, 'confidence': 0.3986092363846078, 'timestamp': 32826.636534, 'diameter_3d': 4.972613747375671, 'ellipse': {'center': [114.6839390732988, 97.4056248755833], 'axes': [54.10259750109971, 59.23359316194041], 'angle': -75.2782396979254}, 'location': [114.6839390732988, 97.4056248755833], 'diameter': 59.23359316194041, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0055231340588775, 'phi': -1.6066093870702314, 'norm_pos': [0.35838730960405873, 0.5941432296850696], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.814325,"{'circle_3d': {'center': [-3.8163648519944875, -1.8643614437169145, 52.22110212275635], 'normal': [-0.03225107772760323, 0.42056898821415667, -0.9066871533985297], 'radius': 2.4916359842075098}, 'confidence': 0.39766230428997457, 'timestamp': 32826.644934, 'diameter_3d': 4.9832719684150195, 'ellipse': {'center': [114.71277572826195, 97.3177797224119], 'axes': [54.24216071922481, 59.36438588253374], 'angle': -75.28049178036748}, 'location': [114.71277572826195, 97.3177797224119], 'diameter': 59.36438588253374, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.004868705497432, 'phi': -1.6063515744004957, 'norm_pos': [0.35847742415081857, 0.594509251156617], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.822093,"{'circle_3d': {'center': [-3.8136571631270373, -1.871526588545362, 52.21768547284822], 'normal': [-0.03202543698864905, 0.4199718928117861, -0.9069718742242076], 'radius': 2.496878253585456}, 'confidence': 0.3632061622589617, 'timestamp': 32826.653334, 'diameter_3d': 4.993756507170912, 'ellipse': {'center': [114.7418482139258, 97.22946808531017], 'axes': [54.380026609700266, 59.49313943659513], 'angle': -75.28282873111372}, 'location': [114.7418482139258, 97.22946808531017], 'diameter': 59.49313943659513, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0042106758011493, 'phi': -1.6060919494050494, 'norm_pos': [0.3585682756685181, 0.5948772163112076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.833063,"{'circle_3d': {'center': [-4.327284992770901, -1.234554313562458, 52.56714028567836], 'normal': [-0.07482775612563765, 0.47305291572702796, -0.8778506398216951], 'radius': 2.4877623818985586}, 'confidence': 0.4026455008024181, 'timestamp': 32826.661734, 'diameter_3d': 4.975524763797117, 'ellipse': {'center': [109.02712318418622, 104.85469363256578], 'axes': [51.64343517632032, 58.91348902279598], 'angle': -72.03609715833542}, 'location': [109.02712318418622, 104.85469363256578], 'diameter': 58.91348902279598, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.063549044969462, 'phi': -1.6558305120836698, 'norm_pos': [0.34070975995058195, 0.5631054431976426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.8378098,"{'circle_3d': {'center': [-3.7694417859212646, -1.822497087271958, 52.23904846373463], 'normal': [-0.028340822221501333, 0.4240576845845699, -0.9051916249836731], 'radius': 2.5096313734013425}, 'confidence': 0.3896607147018488, 'timestamp': 32826.670134, 'diameter_3d': 5.019262746802685, 'ellipse': {'center': [115.28038484450693, 97.81114258481168], 'axes': [54.53808322670307, 59.76669640741214], 'angle': -76.09701215892717}, 'location': [115.28038484450693, 97.81114258481168], 'diameter': 59.76669640741214, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.008717456402905, 'phi': -1.602095298603466, 'norm_pos': [0.36025120263908417, 0.5924535725632847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.845877,"{'circle_3d': {'center': [-3.810868910191285, -1.78337127091301, 52.25884239412574], 'normal': [-0.031793082577336367, 0.4273181692811487, -0.9035421307844135], 'radius': 2.4860817250820344}, 'confidence': 0.4108088694045309, 'timestamp': 32826.678534, 'diameter_3d': 4.972163450164069, 'ellipse': {'center': [114.80930032700473, 98.29127039792645], 'axes': [53.877353826323535, 59.186504842573235], 'angle': -75.72505028280891}, 'location': [114.80930032700473, 98.29127039792645], 'diameter': 59.186504842573235, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0123207226049695, 'phi': -1.6059689765735883, 'norm_pos': [0.3587790635218898, 0.5904530400086399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.854246,"{'circle_3d': {'center': [-3.8081055046322105, -1.7891791347773829, 52.256000686226635], 'normal': [-0.03156279878074682, 0.42683418062578427, -0.9037789397760059], 'radius': 2.48613656962986}, 'confidence': 0.4163442672501543, 'timestamp': 32826.686934, 'diameter_3d': 4.97227313925972, 'ellipse': {'center': [114.83940659072378, 98.22159122904671], 'axes': [53.89840016343624, 59.19089349242043], 'angle': -75.73524670881389}, 'location': [114.83940659072378, 98.22159122904671], 'diameter': 59.19089349242043, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0117854645995585, 'phi': -1.605705279829037, 'norm_pos': [0.3588731455960118, 0.590743369878972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.861901,"{'circle_3d': {'center': [-4.324271076243832, -1.258904902210567, 52.55379844892992], 'normal': [-0.07457659641504862, 0.47102370000635224, -0.8789624595507323], 'radius': 2.479477381820096}, 'confidence': 0.38632245487642847, 'timestamp': 32826.695334, 'diameter_3d': 4.958954763640192, 'ellipse': {'center': [109.04936609956462, 104.56897082088695], 'axes': [51.559977802851385, 58.732506961685424], 'angle': -71.95900218729724}, 'location': [109.04936609956462, 104.56897082088695], 'diameter': 58.732506961685424, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.06124724471126, 'phi': -1.6554397706944006, 'norm_pos': [0.3407792690611394, 0.5642959549129711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.8718688,"{'circle_3d': {'center': [-3.765386906532912, -1.838622375219435, 52.23138268034884], 'normal': [-0.028002915605805298, 0.4227139105889467, -0.9058304402658227], 'radius': 2.501133919351128}, 'confidence': 0.40752751941266485, 'timestamp': 32826.703734, 'diameter_3d': 5.002267838702256, 'ellipse': {'center': [115.32156063892484, 97.62149584899488], 'axes': [54.40552249317376, 59.57296866835999], 'angle': -76.0790990786331}, 'location': [115.32156063892484, 97.62149584899488], 'diameter': 59.57296866835999, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0072341792178054, 'phi': -1.6017005654476457, 'norm_pos': [0.3603798769966401, 0.5932437672958546], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.881807,"{'circle_3d': {'center': [-4.325846627548719, -1.263335130235184, 52.55155931687591], 'normal': [-0.07470789235712257, 0.47065451433763444, -0.8791490538885669], 'radius': 2.492085778461516}, 'confidence': 0.42446174558587557, 'timestamp': 32826.712134, 'diameter_3d': 4.984171556923032, 'ellipse': {'center': [109.02947690049638, 104.51042671061494], 'axes': [51.83634452922135, 59.034104363546334], 'angle': -71.92142707422511}, 'location': [109.02947690049638, 104.51042671061494], 'diameter': 59.034104363546334, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.0608287708027286, 'phi': -1.6555701667718348, 'norm_pos': [0.3407171153140512, 0.5645398887057711], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.890041,"{'circle_3d': {'center': [-4.393928471006079, -1.3058987947482432, 52.534876915836634], 'normal': [-0.08038137931190253, 0.4671075422948792, -0.8805392539751726], 'radius': 2.499841169572179}, 'confidence': 0.41705267965308224, 'timestamp': 32826.720534, 'diameter_3d': 4.999682339144358, 'ellipse': {'center': [108.21726878601773, 104.00264493395653], 'axes': [52.07303175055681, 59.244000558097014], 'angle': -70.98010909598533}, 'location': [108.21726878601773, 104.00264493395653], 'diameter': 59.244000558097014, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.056812998447541, 'phi': -1.6618305536487137, 'norm_pos': [0.3381789649563054, 0.5666556461085144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084116.898371,"{'circle_3d': {'center': [-4.390728799055569, -1.3046254072768644, 52.535260902276534], 'normal': [-0.0801147399826933, 0.46721365791749414, -0.880507255105181], 'radius': 2.4949646719892082}, 'confidence': 0.44077178924623317, 'timestamp': 32826.728934, 'diameter_3d': 4.9899293439784165, 'ellipse': {'center': [108.2548039076035, 104.01997337259573], 'axes': [51.97046731562766, 59.12761794053268], 'angle': -71.02108631287807}, 'location': [108.2548039076035, 104.01997337259573], 'diameter': 59.12761794053268, 'sphere': {'center': [-3.4293519192632487, -6.911189302286795, 63.10134796353871], 'radius': 12.0}, 'projected_sphere': {'center': [126.30502741127216, 52.09436080678117], 'axes': [235.81112734070243, 235.81112734070243], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 32089.056561, 'theta': 2.056933015327933, 'phi': -1.6615335136387317, 'norm_pos': [0.33829626221126097, 0.5665834442808511], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
