eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1596176776.533814,"{'circle_3d': {'center': [1.5587861098470155, 2.589824130109957, 76.2405313227876], 'normal': [-0.26528709283396834, -0.002179843125848142, -0.9641670014368092], 'radius': 2.8274759415923345}, 'confidence': 0.38650219104322286, 'timestamp': 52164.587229, 'diameter_3d': 5.654951883184669, 'ellipse': {'center': [172.89565758837014, 141.06468878643966], 'axes': [44.56684708550452, 46.01953833338272], 'angle': -7.645058880409935}, 'location': [172.89565758837014, 141.06468878643966], 'diameter': 46.01953833338272, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5686164819427122, 'phi': -1.8392986524304369, 'norm_pos': [0.5402989299636567, 0.4122304633898347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.620714,"{'circle_3d': {'center': [1.6168805212718906, 2.5536288722380682, 76.22484178968698], 'normal': [-0.2604458918818954, -0.005196114615172218, -0.965474462528528], 'radius': 2.8661497525808604}, 'confidence': 0.4571037610141044, 'timestamp': 52164.679628, 'diameter_3d': 5.732299505161721, 'ellipse': {'center': [173.37313823556698, 140.77717733906707], 'axes': [45.25685197577475, 46.65765168948267], 'angle': -7.064452942278415}, 'location': [173.37313823556698, 140.77717733906707], 'diameter': 46.65765168948267, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5656001887972648, 'phi': -1.8342839730444402, 'norm_pos': [0.5417910569861468, 0.4134284277538872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.6327622,"{'circle_3d': {'center': [1.6172529641845945, 2.5718541827751378, 76.22465757481521], 'normal': [-0.2604148549725035, -0.0036773387370830912, -0.9654898137678423], 'radius': 2.8329248524818587}, 'confidence': 0.38539347337334684, 'timestamp': 52164.688028, 'diameter_3d': 5.665849704963717, 'ellipse': {'center': [173.37106719031647, 140.92407941735922], 'axes': [44.73008957209798, 46.11744308140624], 'angle': -7.4726197836415755}, 'location': [173.37106719031647, 140.92407941735922], 'diameter': 46.11744308140624, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5671189797697647, 'phi': -1.8342500088456486, 'norm_pos': [0.5417845849697389, 0.4128163357610032], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.641643,"{'circle_3d': {'center': [1.6176433678510174, 2.5801834474583156, 76.22452355097863], 'normal': [-0.2603823213336351, -0.002983233346818272, -0.9655009824208911], 'radius': 2.8357767482724676}, 'confidence': 0.4200079607038425, 'timestamp': 52164.696428, 'diameter_3d': 5.671553496544935, 'ellipse': {'center': [173.37467832005393, 140.991306051587], 'axes': [44.77441900809225, 46.164228829509945], 'angle': -7.659844523687803}, 'location': [173.37467832005393, 140.991306051587], 'diameter': 46.164228829509945, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5678130890230897, 'phi': -1.8342156890807781, 'norm_pos': [0.5417958697501686, 0.41253622478505414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.649324,"{'circle_3d': {'center': [1.6180393824456383, 2.588545341658636, 76.22439393944799], 'normal': [-0.2603493201174166, -0.0022864088301249134, -0.9655117833817776], 'radius': 2.8309193694615558}, 'confidence': 0.41371829834483176, 'timestamp': 52164.704828, 'diameter_3d': 5.6618387389231115, 'ellipse': {'center': [173.3771548589217, 141.0587715569634], 'axes': [44.69697202335349, 46.08550020954945], 'angle': -7.847559744582141}, 'location': [173.3771548589217, 141.0587715569634], 'diameter': 46.08550020954945, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5685099159726703, 'phi': -1.8341810137498875, 'norm_pos': [0.5418036089341303, 0.4122551185126525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.6567051,"{'circle_3d': {'center': [1.6184410252833263, 2.5969398615025683, 76.22426880663554], 'normal': [-0.26031584988094253, -0.0015868655097972157, -0.9655222111161486], 'radius': 2.834785375953859}, 'confidence': 0.37814265999214797, 'timestamp': 52164.713228, 'diameter_3d': 5.669570751907718, 'ellipse': {'center': [173.38100965502503, 141.12652338909078], 'axes': [44.7572509613344, 46.1487948415784], 'angle': -8.035910510009137}, 'location': [173.38100965502503, 141.12652338909078], 'diameter': 46.1487948415784, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5692094606191065, 'phi': -1.834145982852947, 'norm_pos': [0.5418156551719532, 0.4119728192121218], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.6646578,"{'circle_3d': {'center': [1.6190321106829373, 2.485369580713062, 76.22483002568929], 'normal': [-0.2602665927643083, -0.01088438890892274, -0.9654754428616695], 'radius': 2.887382587236566}, 'confidence': 0.39870606999619707, 'timestamp': 52164.721628, 'diameter_3d': 5.774765174473132, 'ellipse': {'center': [173.39378621064483, 140.22689804056222], 'axes': [45.60307135356721, 47.001094498722466], 'angle': -5.537256862043234}, 'location': [173.39378621064483, 140.22689804056222], 'diameter': 47.001094498722466, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5599117229623984, 'phi': -1.8341105963899564, 'norm_pos': [0.5418555819082651, 0.41572125816432404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.672291,"{'circle_3d': {'center': [1.6194016091099628, 2.5021979855350613, 76.22455293287129], 'normal': [-0.26023580122872286, -0.009482021840422798, -0.965498533929836], 'radius': 2.8524229689692846}, 'confidence': 0.2992176110790444, 'timestamp': 52164.730028, 'diameter_3d': 5.704845937938569, 'ellipse': {'center': [173.39140758738972, 140.3624153863595], 'axes': [45.04952391909453, 46.43267777801916], 'angle': -5.9179958964698995}, 'location': [173.39140758738972, 140.3624153863595], 'diameter': 46.43267777801916, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5613141628626217, 'phi': -1.8340748543609164, 'norm_pos': [0.5418481487105928, 0.4151566025568355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.686642,"{'circle_3d': {'center': [1.6198032686991715, 2.509123609942284, 76.22437873413031], 'normal': [-0.26020232959628886, -0.008904886473154242, -0.9655130504915843], 'radius': 2.856525836859722}, 'confidence': 0.2640447810806832, 'timestamp': 52164.738428, 'diameter_3d': 5.713051673719444, 'ellipse': {'center': [173.39531240889536, 140.4183420429673], 'axes': [45.11407848254776, 46.499804697457975], 'angle': -6.075463522911337}, 'location': [173.39531240889536, 140.4183420429673], 'diameter': 46.499804697457975, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5618913226290743, 'phi': -1.834038756765827, 'norm_pos': [0.541860351277798, 0.41492357482096953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.68896,"{'circle_3d': {'center': [1.6202100421756018, 2.5160743372706933, 76.22420709719945], 'normal': [-0.2601684318065863, -0.0083256591957868, -0.9655273535691556], 'radius': 2.8540439291300683}, 'confidence': 0.2712288403231608, 'timestamp': 52164.746828, 'diameter_3d': 5.708087858260137, 'ellipse': {'center': [173.39824409040602, 140.47442670597115], 'axes': [45.07459755917055, 46.45973119025388], 'angle': -6.233357185155738}, 'location': [173.39824409040602, 140.47442670597115], 'diameter': 46.45973119025388, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.56247057141171, 'phi': -1.8340023036046555, 'norm_pos': [0.5418695127825188, 0.41468988872512014], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.6977642,"{'circle_3d': {'center': [1.6206219406582365, 2.523050165551323, 76.22403806470126], 'normal': [-0.26013410693303324, -0.007744340172400996, -0.9655414396106711], 'radius': 2.856872846075603}, 'confidence': 0.2987508893727684, 'timestamp': 52164.755228, 'diameter_3d': 5.713745692151206, 'ellipse': {'center': [173.4020344019234, 140.53074648258607], 'axes': [45.11898706892375, 46.50611838162579], 'angle': -6.391781046072911}, 'location': [173.4020344019234, 140.53074648258607], 'diameter': 46.50611838162579, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5630519092095247, 'phi': -1.8339654948774662, 'norm_pos': [0.5418813575060106, 0.41445522298922477], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.70447,"{'circle_3d': {'center': [1.6210389752948293, 2.5300510927839186, 76.2238716794168], 'normal': [-0.2600993540466507, -0.007160929569684692, -0.9655553050510433], 'radius': 2.862362618858585}, 'confidence': 0.2843090329778633, 'timestamp': 52164.763628, 'diameter_3d': 5.72472523771717, 'ellipse': {'center': [173.4062764205389, 140.58728118066543], 'axes': [45.20538621359849, 46.59582563767338], 'angle': -6.550708664083513}, 'location': [173.4062764205389, 140.58728118066543], 'diameter': 46.59582563767338, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5636353360230197, 'phi': -1.8339283305842276, 'norm_pos': [0.541894613814184, 0.41421966174722735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.715928,"{'circle_3d': {'center': [1.6214611066937321, 2.537076278987078, 76.22370800361192], 'normal': [-0.2600641764300754, -0.006575497386088055, -0.9655689447014502], 'radius': 2.855140405791139}, 'confidence': 0.3475955052218774, 'timestamp': 52164.772027, 'diameter_3d': 5.710280811582278, 'ellipse': {'center': [173.4085994563837, 140.64394053520007], 'axes': [45.09096607351899, 46.47857629242497], 'angle': -6.709978310447611}, 'location': [173.4085994563837, 140.64394053520007], 'diameter': 46.47857629242497, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5642207820235747, 'phi': -1.8338908152127518, 'norm_pos': [0.5419018733011991, 0.413983581103333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.724973,"{'circle_3d': {'center': [1.6218884465755323, 2.5441273949177687, 76.22354704140636], 'normal': [-0.26002856477325864, -0.005987904391863844, -0.9655823582185795], 'radius': 2.8489253479736445}, 'confidence': 0.3344198363363062, 'timestamp': 52164.780427, 'diameter_3d': 5.697850695947289, 'ellipse': {'center': [173.41112169682026, 140.70081846009148], 'axes': [44.99243543879772, 46.37772206793154], 'angle': -6.869749358167528}, 'location': [173.41112169682026, 140.70081846009148], 'diameter': 46.37772206793154, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5648083866197378, 'phi': -1.8338529398297427, 'norm_pos': [0.5419097553025634, 0.41374658974961886], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.732291,"{'circle_3d': {'center': [1.6223209562164662, 2.5512036034812073, 76.22338885570673], 'normal': [-0.259992522303181, -0.00539822034491063, -0.9655955403602161], 'radius': 2.8486592966106006}, 'confidence': 0.3623221748817958, 'timestamp': 52164.788827, 'diameter_3d': 5.697318593221201, 'ellipse': {'center': [173.41459984146798, 140.75792957160948], 'axes': [44.98785323226763, 46.37372003807176], 'angle': -7.030044900462328}, 'location': [173.41459984146798, 140.75792957160948], 'diameter': 46.37372003807176, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.565398080231581, 'phi': -1.833814708880684, 'norm_pos': [0.5419206245045874, 0.4135086267849605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596176776.740452,"{'circle_3d': {'center': [1.6227586468732058, 2.5583049024753164, 76.22323348992988], 'normal': [-0.2599560480817859, -0.004806445428734874, -0.9656084875082865], 'radius': 2.8543663461176334}, 'confidence': 0.33378268304950465, 'timestamp': 52164.797227, 'diameter_3d': 5.708732692235267, 'ellipse': {'center': [173.41903709165496, 140.81526780435394], 'axes': [45.07759738390042, 46.46696449764896], 'angle': -7.190862533462861}, 'location': [173.41903709165496, 140.81526780435394], 'diameter': 46.46696449764896, 'sphere': {'center': [4.7422312238546365, 2.615982247620135, 87.81053534002932], 'radius': 12.0}, 'projected_sphere': {'center': [193.4832642507483, 138.4705512526937], 'axes': [169.45574858848175, 169.45574858848175], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 76, 'model_birth_timestamp': 52139.234979, 'theta': 1.5659898628596183, 'phi': -1.8337761223655415, 'norm_pos': [0.5419344909114218, 0.4132697174818586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
