eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1581479160.8054578,"{'circle_3d': {'center': [0.4934740843236085, 0.5415972650279874, 5.023577508676485], 'normal': [-0.74011395509808, -0.60443003746957, -0.29478070369956627], 'radius': 0.5701708395480646}, 'confidence': 0.06331123214153418, 'timestamp': 346845.270755, 'diameter_3d': 1.1403416790961292, 'ellipse': {'center': [223.3917500850618, 189.07845846504506], 'axes': [61.59898649593394, 141.6106491446639], 'angle': 38.606114404044725}, 'location': [223.3917500850618, 189.07845846504506], 'diameter': 141.6106491446639, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9217460954300305, 'phi': -2.762560447510287, 'norm_pos': [0.6980992190158182, 0.21217308972897897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.813712,"{'circle_3d': {'center': [0.3382014372860276, 0.7736550410789986, 4.949401574055251], 'normal': [-0.7530533423512118, -0.5850918894653191, -0.3009620315846691], 'radius': 0.5712695414329292}, 'confidence': 0.05294218163223782, 'timestamp': 346845.279155, 'diameter_3d': 1.1425390828658584, 'ellipse': {'center': [204.7802420648101, 219.5748332154528], 'axes': [64.06440854840373, 144.54617149047633], 'angle': 35.37120488280408}, 'location': [204.7802420648101, 219.5748332154528], 'diameter': 144.54617149047633, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9458029651513418, 'phi': -2.761383155365438, 'norm_pos': [0.6399382564525316, 0.08510486160228004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.821704,"{'circle_3d': {'center': [0.3460488574630407, 0.7593854199733352, 4.957553208510181], 'normal': [-0.752399390669794, -0.5862810245574578, -0.30028272871342493], 'radius': 0.5711280638032362}, 'confidence': 0.09142895969365965, 'timestamp': 346845.287555, 'diameter_3d': 1.1422561276064724, 'ellipse': {'center': [205.68824855478027, 217.59716612272774], 'axes': [63.77865811371852, 144.2223786489835], 'angle': 35.56824408391871}, 'location': [205.68824855478027, 217.59716612272774], 'diameter': 144.2223786489835, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9443358707078398, 'phi': -2.76186222803395, 'norm_pos': [0.6427757767336884, 0.09334514115530113], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.829731,"{'circle_3d': {'center': [0.9011227941931192, 0.6643399061732369, 3.939990164480026], 'normal': [-0.7061432292756207, -0.5942014840407992, -0.38507964904927117], 'radius': 0.5695996402780119}, 'confidence': 0.04422976118792426, 'timestamp': 346845.295955, 'diameter_3d': 1.1391992805560238, 'ellipse': {'center': [307.9587876626537, 229.4544526295257], 'axes': [118.01583301074488, 180.92791060693375], 'angle': 41.18501223624439}, 'location': [307.9587876626537, 229.4544526295257], 'diameter': 180.92791060693375, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9345238311702486, 'phi': -2.642343494014963, 'norm_pos': [0.9623712114457929, 0.04393978071030957], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.8377202,"{'circle_3d': {'center': [1.0474588387273407, 0.3863698412503753, 4.114544444884072], 'normal': [-0.6939485588977691, -0.6173656561177044, -0.3705334590156007], 'radius': 0.5717893122636869}, 'confidence': 0.040260269450089384, 'timestamp': 346845.304355, 'diameter_3d': 1.1435786245273738, 'ellipse': {'center': [323.6414213787425, 181.99193878628114], 'axes': [105.3351988489011, 174.95210100445803], 'angle': 46.70411256605746}, 'location': [323.6414213787425, 181.99193878628114], 'diameter': 174.95210100445803, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9054067427493334, 'phi': -2.6511557658561387, 'norm_pos': [1.0113794418085704, 0.24170025505716197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.845401,"{'circle_3d': {'center': [0.5667104584179903, 0.5014994704242186, 4.924297642385319], 'normal': [-0.7340109239235482, -0.6077715203532174, -0.30305402589049674], 'radius': 0.5702624149256469}, 'confidence': 0.06443870904145288, 'timestamp': 346845.312755, 'diameter_3d': 1.1405248298512938, 'ellipse': {'center': [234.1045362916227, 185.47080767930885], 'axes': [65.33167331164775, 144.48390318564134], 'angle': 39.46770381090875}, 'location': [234.1045362916227, 185.47080767930885], 'diameter': 144.48390318564134, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9175450134234702, 'phi': -2.7500375015354255, 'norm_pos': [0.7315766759113209, 0.22720496800287981], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.8538492,"{'circle_3d': {'center': [0.4635858969931501, 0.5871861102313476, 5.005607103687494], 'normal': [-0.7426046373756182, -0.6006309670359568, -0.29627823744864895], 'radius': 0.570385203910857}, 'confidence': 0.050961849125323935, 'timestamp': 346845.321155, 'diameter_3d': 1.140770407821714, 'ellipse': {'center': [219.9009833590594, 195.05106152955318], 'axes': [62.23539876438767, 142.22957350291853], 'angle': 37.984186964428595}, 'location': [219.9009833590594, 195.05106152955318], 'diameter': 142.22957350291853, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9265062757136097, 'phi': -2.7619730528948003, 'norm_pos': [0.6871905729970607, 0.18728724362686178], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.865682,"{'circle_3d': {'center': [0.31379321129859683, 0.8693265669384287, 4.827876639036999], 'normal': [-0.7550873611834976, -0.5771192623103666, -0.3110891095028568], 'radius': 0.5701869646191964}, 'confidence': 0.08805235990304769, 'timestamp': 346845.329555, 'diameter_3d': 1.1403739292383928, 'ellipse': {'center': [202.86907619095143, 234.63651329727804], 'axes': [68.40480474645005, 148.2982579395296], 'angle': 34.05720914995033}, 'location': [202.86907619095143, 234.63651329727804], 'diameter': 148.2982579395296, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9555995143239419, 'phi': -2.7507922362296435, 'norm_pos': [0.6339658630967232, 0.022347861261341473], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.873708,"{'circle_3d': {'center': [0.41505135189379416, 0.557774756960419, 5.192231456935883], 'normal': [-0.7466491828005646, -0.6030819131418674, -0.2807262080112831], 'radius': 0.5700464280622017}, 'confidence': 0.09483403621154728, 'timestamp': 346845.337955, 'diameter_3d': 1.1400928561244035, 'ellipse': {'center': [211.70140747599936, 188.63067355694193], 'axes': [55.747319650202876, 136.98463453328566], 'angle': 38.02902274731587}, 'location': [211.70140747599936, 188.63067355694193], 'diameter': 136.98463453328566, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9234372354999522, 'phi': -2.7819618521086906, 'norm_pos': [0.661566898362498, 0.21403886017940865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.881877,"{'circle_3d': {'center': [0.575254916755819, 0.39045998964176487, 5.13404496785672], 'normal': [-0.733298885728729, -0.6170248104184218, -0.28557508210121335], 'radius': 0.5715682786891774}, 'confidence': 0.065160506572283, 'timestamp': 346845.346355, 'diameter_3d': 1.1431365573783547, 'ellipse': {'center': [231.89683817760505, 169.06548728994122], 'axes': [57.89657771209183, 138.85568830202178], 'angle': 40.4672393889666}, 'location': [231.89683817760505, 169.06548728994122], 'diameter': 138.85568830202178, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9058399422360796, 'phi': -2.7702237306489854, 'norm_pos': [0.7246776193050157, 0.29556046962524496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581479160.8894799,"{'circle_3d': {'center': [0.7182615346625667, 0.8845209556300331, 3.9444266527680885], 'normal': [-0.7213816675698336, -0.5758530632527329, -0.3847099416919327], 'radius': 0.5702192814457921}, 'confidence': 0.04844500775098879, 'timestamp': 346845.354755, 'diameter_3d': 1.1404385628915843, 'ellipse': {'center': [278.6068280592614, 264.47529859821486], 'axes': [117.42065196416726, 181.39064862665847], 'angle': 34.923195776956454}, 'location': [278.6068280592614, 264.47529859821486], 'diameter': 181.39064862665847, 'sphere': {'center': [9.37484154550057, 7.794757714662828, 8.56094595307128], 'radius': 12.0}, 'projected_sphere': {'center': [838.943867894076, 684.5111894856877], 'axes': [1738.1256792845104, 1738.1256792845104], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 346691.046755, 'theta': 0.9571491271791837, 'phi': -2.651664410903045, 'norm_pos': [0.8706463376851918, -0.10198041082589526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
