imu_packets,1254
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596593995.011359,B1420194,0.03015,0.04437,-0.99390,0.09656,0.0125
1596593995.011379,B1420199,0.03015,0.04443,-0.99390,0.09656,0.0125
1596593995.012817,B1420204,0.03015,0.04443,-0.99390,0.09650,0.0125
1596593995.01857,B1420209,0.03015,0.04449,-0.99390,0.09650,0.0125
1596593995.023367,B1420214,0.03015,0.04456,-0.99390,0.09650,0.0125
1596593995.028888,B1420220,0.03015,0.04468,-0.99390,0.09644,0.0125
1596593995.035208,B1420225,0.03009,0.04474,-0.99390,0.09644,0.0125
1596593995.0420108,B1420231,0.03009,0.04486,-0.99390,0.09644,0.0125
1596593995.044895,B1420236,0.03009,0.04492,-0.99390,0.09644,0.0125
1596593995.049536,B1420241,0.03009,0.04498,-0.99384,0.09644,0.0125
1596593995.058536,B1420246,0.03009,0.04498,-0.99384,0.09644,0.0125
1596593995.059649,B1420251,0.03009,0.04504,-0.99384,0.09644,0.0125
1596593995.0642738,B1420256,0.03009,0.04504,-0.99384,0.09650,0.0125
1596593995.06929,B1420261,0.03009,0.04498,-0.99384,0.09650,0.0125
1596593995.074409,B1420266,0.03009,0.04498,-0.99384,0.09650,0.0125
1596593995.079382,B1420271,0.03009,0.04492,-0.99384,0.09650,0.0125
1596593995.084744,B1420276,0.03009,0.04486,-0.99384,0.09650,0.0125
1596593995.091361,B1420281,0.03009,0.04480,-0.99390,0.09650,0.0125
1596593995.0946088,B1420286,0.03009,0.04474,-0.99390,0.09650,0.0125
1596593995.099607,B1420291,0.03009,0.04468,-0.99390,0.09650,0.0125
1596593995.104865,B1420296,0.03009,0.04468,-0.99390,0.09650,0.0125
1596593995.109725,B1420301,0.03015,0.04462,-0.99390,0.09650,0.0125
1596593995.1146739,B1420306,0.03015,0.04456,-0.99390,0.09650,0.0125
1596593995.121237,B1420312,0.03015,0.04449,-0.99390,0.09650,0.0125
1596593995.125278,B1420317,0.03009,0.04443,-0.99390,0.09650,0.0125
1596593995.130528,B1420322,0.03009,0.04437,-0.99390,0.09644,0.0125
1596593995.135749,B1420327,0.03003,0.04431,-0.99390,0.09644,0.0125
1596593995.1405609,B1420332,0.03003,0.04425,-0.99390,0.09644,0.0125
1596593995.146142,B1420337,0.02997,0.04419,-0.99390,0.09644,0.0125
1596593995.151399,B1420342,0.02997,0.04407,-0.99390,0.09644,0.0125
1596593995.155324,B1420347,0.02991,0.04395,-0.99390,0.09637,0.0125
1596593995.16169,B1420352,0.02991,0.04382,-0.99396,0.09637,0.0125
1596593995.166974,B1420357,0.02985,0.04376,-0.99396,0.09637,0.0125
1596593995.170645,B1420362,0.02985,0.04364,-0.99396,0.09631,0.0125
1596593995.175953,B1420367,0.02985,0.04352,-0.99396,0.09631,0.0125
1596593995.1812549,B1420372,0.02979,0.04340,-0.99396,0.09625,0.0125
1596593995.185653,B1420377,0.02979,0.04333,-0.99396,0.09625,0.0125
1596593995.190445,B1420382,0.02979,0.04321,-0.99396,0.09619,0.0125
1596593995.195827,B1420387,0.02972,0.04315,-0.99396,0.09613,0.0125
1596593995.200618,B1420392,0.02972,0.04303,-0.99402,0.09613,0.0125
1596593995.208299,B1420397,0.02966,0.04297,-0.99402,0.09607,0.0125
1596593995.211474,B1420402,0.02966,0.04291,-0.99402,0.09601,0.0125
1596593995.215969,B1420407,0.02966,0.04291,-0.99402,0.09601,0.0125
1596593995.2207968,B1420412,0.02960,0.04285,-0.99402,0.09595,0.0125
1596593995.227482,B1420418,0.02960,0.04285,-0.99402,0.09595,0.0125
1596593995.2363122,B1420424,0.02960,0.04279,-0.99402,0.09589,0.0125
1596593995.2379332,B1420430,0.02960,0.04279,-0.99402,0.09583,0.0125
1596593995.244134,B1420435,0.02960,0.04279,-0.99402,0.09583,0.0125
1596593995.248652,B1420440,0.02960,0.04272,-0.99402,0.09576,0.0125
1596593995.254132,B1420445,0.02960,0.04272,-0.99408,0.09570,0.0125
1596593995.258935,B1420450,0.02960,0.04266,-0.99408,0.09564,0.0125
