imu_packets,1270
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596593741.2488792,B1166185,0.01007,0.03510,-0.99500,0.09320,0.0125
1596593741.253209,B1166190,0.01007,0.03516,-0.99500,0.09320,0.0125
1596593741.261479,B1166195,0.01007,0.03522,-0.99500,0.09320,0.0125
1596593741.263456,B1166200,0.01013,0.03528,-0.99500,0.09320,0.0125
1596593741.267856,B1166205,0.01007,0.03534,-0.99500,0.09320,0.0125
1596593741.273727,B1166210,0.01007,0.03540,-0.99500,0.09314,0.0125
1596593741.279121,B1166215,0.01007,0.03540,-0.99500,0.09314,0.0125
1596593741.2828522,B1166220,0.01007,0.03546,-0.99500,0.09308,0.0125
1596593741.288536,B1166225,0.01007,0.03552,-0.99500,0.09308,0.0125
1596593741.293973,B1166231,0.01001,0.03552,-0.99500,0.09302,0.0125
1596593741.2994618,B1166236,0.01001,0.03558,-0.99500,0.09296,0.0125
1596593741.30487,B1166242,0.00995,0.03558,-0.99500,0.09290,0.0125
1596593741.310789,B1166248,0.00995,0.03564,-0.99500,0.09290,0.0125
1596593741.31673,B1166253,0.00995,0.03564,-0.99500,0.09283,0.0125
1596593741.321399,B1166258,0.00989,0.03571,-0.99500,0.09277,0.0125
1596593741.326439,B1166263,0.00989,0.03571,-0.99500,0.09271,0.0125
1596593741.332584,B1166268,0.00989,0.03571,-0.99500,0.09265,0.0125
1596593741.3368819,B1166273,0.00983,0.03577,-0.99500,0.09259,0.0125
1596593741.341759,B1166279,0.00983,0.03577,-0.99500,0.09253,0.0125
1596593741.3468192,B1166284,0.00977,0.03583,-0.99500,0.09247,0.0125
1596593741.352072,B1166289,0.00970,0.03583,-0.99506,0.09241,0.0125
1596593741.3566542,B1166294,0.00964,0.03589,-0.99506,0.09235,0.0125
1596593741.361994,B1166299,0.00964,0.03595,-0.99506,0.09229,0.0125
1596593741.3677251,B1166304,0.00958,0.03601,-0.99506,0.09222,0.0125
1596593741.372648,B1166309,0.00952,0.03613,-0.99506,0.09210,0.0125
1596593741.377402,B1166314,0.00952,0.03619,-0.99506,0.09204,0.0125
1596593741.38222,B1166319,0.00952,0.03619,-0.99506,0.09198,0.0125
1596593741.387425,B1166324,0.00952,0.03625,-0.99506,0.09192,0.0125
1596593741.3934138,B1166329,0.00952,0.03625,-0.99506,0.09186,0.0125
1596593741.397297,B1166334,0.00952,0.03632,-0.99506,0.09180,0.0125
1596593741.402644,B1166339,0.00958,0.03632,-0.99506,0.09174,0.0125
1596593741.4074419,B1166344,0.00958,0.03638,-0.99506,0.09161,0.0125
1596593741.4124758,B1166349,0.00958,0.03644,-0.99512,0.09155,0.0125
1596593741.4185011,B1166354,0.00958,0.03644,-0.99512,0.09149,0.0125
1596593741.423383,B1166359,0.00958,0.03650,-0.99512,0.09143,0.0125
1596593741.428096,B1166365,0.00958,0.03656,-0.99512,0.09137,0.0125
1596593741.4339159,B1166370,0.00958,0.03662,-0.99512,0.09125,0.0125
1596593741.4379919,B1166375,0.00958,0.03668,-0.99512,0.09119,0.0125
1596593741.443468,B1166380,0.00958,0.03674,-0.99512,0.09113,0.0125
1596593741.4492512,B1166385,0.00958,0.03680,-0.99512,0.09106,0.0125
1596593741.4538848,B1166391,0.00958,0.03687,-0.99512,0.09100,0.0125
1596593741.459429,B1166396,0.00964,0.03687,-0.99512,0.09094,0.0125
1596593741.465019,B1166402,0.00964,0.03693,-0.99512,0.09082,0.0125
1596593741.469934,B1166407,0.00964,0.03693,-0.99512,0.09076,0.0125
