eye_packets,688
norm_X,norm_Y,phi,theta,confidence,timestamp
1596175258.3231869,"{'circle_3d': {'center': [2.4716197511731055, 5.148789766157523, 92.99457139882222], 'normal': [-0.20750451179471202, 0.03432584907105453, -0.9776316349578656], 'radius': 4.122639161211103}, 'confidence': 0.2805387292572045, 'timestamp': 50646.816875, 'diameter_3d': 8.245278322422205, 'ellipse': {'center': [176.7270705755455, 154.2893593282838], 'axes': [53.843846882307325, 55.07790007218242], 'angle': -25.98174609273468}, 'location': [176.7270705755455, 154.2893593282838], 'diameter': 55.07790007218242, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6051289202607837, 'phi': -1.7799446595700115, 'norm_pos': [0.5522720955485797, 0.35712766946548413], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.3344588,"{'circle_3d': {'center': [2.61260675214012, 5.193579328146646, 92.96718384825112], 'normal': [-0.19575559504746068, 0.03805831257014805, -0.9799139308387893], 'radius': 4.113694323008534}, 'confidence': 0.29247933773306184, 'timestamp': 50646.825275, 'diameter_3d': 8.227388646017069, 'ellipse': {'center': [177.65776330655802, 154.59350515329035], 'axes': [53.850656635803134, 54.97800441740742], 'angle': -28.707262494400567}, 'location': [177.65776330655802, 154.59350515329035], 'diameter': 54.97800441740742, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6088638328582354, 'phi': -1.7679689459045695, 'norm_pos': [0.5551805103329939, 0.35586039519462354], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.342657,"{'circle_3d': {'center': [2.607493446053018, 5.088744249438288, 92.96460240952005], 'normal': [-0.1961817038880526, 0.02932205601111826, -0.9801290507330456], 'radius': 4.154126157153924}, 'confidence': 0.2142431916046377, 'timestamp': 50646.833675, 'diameter_3d': 8.308252314307849, 'ellipse': {'center': [177.62933783490635, 153.90496387966147], 'axes': [54.425611642927805, 55.516513609489195], 'angle': -26.315275613639265}, 'location': [177.62933783490635, 153.90496387966147], 'diameter': 55.516513609489195, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6001225861999153, 'phi': -1.76834481879406, 'norm_pos': [0.5550916807340823, 0.3587293171680772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.3509939,"{'circle_3d': {'center': [2.029094425049346, 5.2321856551080765, 93.10054782729256], 'normal': [-0.24438162230502525, 0.04127550648360065, -0.9688002659186702], 'radius': 4.124639374880948}, 'confidence': 0.13514781664755854, 'timestamp': 50646.842075, 'diameter_3d': 8.249278749761896, 'ellipse': {'center': [173.80246330473813, 154.7991002528603], 'axes': [53.296609906019334, 55.03890297445112], 'angle': -23.114911776545444}, 'location': [173.80246330473813, 154.7991002528603], 'diameter': 55.03890297445112, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6120835622287744, 'phi': -1.817893216673208, 'norm_pos': [0.5431326978273067, 0.3550037489464154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.357924,"{'circle_3d': {'center': [2.3072279038453702, 5.117570833156974, 93.02961346825846], 'normal': [-0.22120383240535657, 0.03172427132100879, -0.9747114625048451], 'radius': 4.133404419314318}, 'confidence': 0.2569449265883119, 'timestamp': 50646.850475, 'diameter_3d': 8.266808838628636, 'ellipse': {'center': [175.64206169226435, 154.07179039059253], 'axes': [53.81461391685221, 55.19762950004459], 'angle': -23.510842675266545}, 'location': [175.64206169226435, 154.07179039059253], 'diameter': 55.19762950004459, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6025259219005408, 'phi': -1.7939592648550937, 'norm_pos': [0.5488814427883261, 0.3580342067058645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.367111,"{'circle_3d': {'center': [2.4050232379583347, 5.02126927198333, 93.00511608401492], 'normal': [-0.21305422122927606, 0.023699141223205107, -0.9767529111918066], 'radius': 4.115887537369083}, 'confidence': 0.19908962442204745, 'timestamp': 50646.858875, 'diameter_3d': 8.231775074738167, 'ellipse': {'center': [176.28675728945393, 153.44818983160044], 'axes': [53.74066974140241, 54.97606322849179], 'angle': -22.45295217765875}, 'location': [176.28675728945393, 153.44818983160044], 'diameter': 54.97606322849179, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.5944976870133067, 'phi': -1.785557482848994, 'norm_pos': [0.5508961165295435, 0.36063254236833153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.375067,"{'circle_3d': {'center': [1.8189519534320717, 5.4031042702171375, 93.16416833925427], 'normal': [-0.2618934949397982, 0.05551872440935574, -0.9634985565885276], 'radius': 4.103214242294383}, 'confidence': 0.12452380832720197, 'timestamp': 50646.867275, 'diameter_3d': 8.206428484588766, 'ellipse': {'center': [172.41017493511816, 155.8978794463471], 'axes': [52.63278733596186, 54.71820205752626], 'angle': -24.345314267782037}, 'location': [172.41017493511816, 155.8978794463471], 'diameter': 54.71820205752626, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6263436119973647, 'phi': -1.8361991943468576, 'norm_pos': [0.5387817966722442, 0.35042550230688707], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.382934,"{'circle_3d': {'center': [2.4422678529534605, 5.270482120440602, 93.0057473762572], 'normal': [-0.20995050331301565, 0.044466878594644405, -0.9767003035049494], 'radius': 4.116586606620136}, 'confidence': 0.27534424122087775, 'timestamp': 50646.875675, 'diameter_3d': 8.233173213240272, 'ellipse': {'center': [176.53134312365867, 155.0847891504588], 'axes': [53.67037397334998, 54.993674575839705], 'angle': -28.176986878178308}, 'location': [176.53134312365867, 155.0847891504588], 'diameter': 54.993674575839705, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6152778725281522, 'phi': -1.7825332811136252, 'norm_pos': [0.5516604472614334, 0.35381337853975503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.390885,"{'circle_3d': {'center': [2.396170712015364, 5.2958800009248055, 93.01693618741353], 'normal': [-0.21379193172452368, 0.04658336863499471, -0.9757679025752553], 'radius': 4.081916195231282}, 'confidence': 0.2778649355626011, 'timestamp': 50646.884075, 'diameter_3d': 8.163832390462565, 'ellipse': {'center': [176.2221355264009, 155.24841653940683], 'axes': [53.153919931840655, 54.52400007154885], 'angle': -28.14020003046669}, 'location': [176.2221355264009, 155.24841653940683], 'diameter': 54.52400007154885, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6173965596341675, 'phi': -1.786489176938353, 'norm_pos': [0.5506941735200028, 0.3531315977524715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.398549,"{'circle_3d': {'center': [2.3973276304671916, 5.191539424513065, 93.01216738034529], 'normal': [-0.21369552185353824, 0.03788832060068306, -0.9761653031642766], 'radius': 4.157129891233835}, 'confidence': 0.24368549027151884, 'timestamp': 50646.892475, 'diameter_3d': 8.31425978246767, 'ellipse': {'center': [176.2399772575953, 154.5631807172782], 'axes': [54.190890647863924, 55.52855498600893], 'angle': -26.02858774422565}, 'location': [176.2399772575953, 154.5631807172782], 'diameter': 55.52855498600893, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.608693718193961, 'phi': -1.7863098188872104, 'norm_pos': [0.5507499289299853, 0.3559867470113409], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596175258.408651,"{'circle_3d': {'center': [2.3987207158593105, 5.095583385217861, 93.00853169562731], 'normal': [-0.21357943140419494, 0.02989198399274933, -0.9764682768907744], 'radius': 4.1508392501876665}, 'confidence': 0.17425024743052903, 'timestamp': 50646.900875, 'diameter_3d': 8.301678500375333, 'ellipse': {'center': [176.2490443030395, 153.93453944101262], 'axes': [54.15708984601059, 55.443531485189645], 'angle': -24.011968365231347}, 'location': [176.2490443030395, 153.93453944101262], 'diameter': 55.443531485189645, 'sphere': {'center': [4.961673892709649, 4.736879577304869, 104.7261510183166], 'radius': 12.0}, 'projected_sphere': {'center': [189.3741131853681, 148.0432853625582], 'axes': [142.08485517048638, 142.08485517048638], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 21, 'model_birth_timestamp': 50633.861727, 'theta': 1.6006927641461226, 'phi': -1.786131543676009, 'norm_pos': [0.5507782634469984, 0.35860608566244745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
