quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.01300,0.00763,0.99689,0.07709,0.78540,1580879810.370463
-0.01300,0.00763,0.99689,0.07703,0.78540,1580879810.403262
-0.01306,0.00763,0.99695,0.07697,0.78540,1580879810.4299
-0.01306,0.00757,0.99695,0.07690,0.78540,1580879810.4312372
-0.01306,0.00757,0.99695,0.07690,0.78540,1580879810.43371
-0.01306,0.00751,0.99695,0.07684,0.78540,1580879810.4415
-0.01312,0.00751,0.99695,0.07678,0.78540,1580879810.4534972
-0.01312,0.00745,0.99695,0.07672,0.78540,1580879810.495051
-0.01312,0.00745,0.99695,0.07666,0.78540,1580879810.6473181
-0.01312,0.00745,0.99695,0.07666,0.78540,1580879810.686572
-0.01318,0.00739,0.99695,0.07660,0.78540,1580879810.6925619
-0.01318,0.00732,0.99695,0.07654,0.78540,1580879810.845542
-0.01318,0.00732,0.99695,0.07648,0.78540,1580879810.847552
-0.01318,0.00732,0.99695,0.07642,0.78540,1580879810.8864279
-0.01324,0.00726,0.99695,0.07635,0.78540,1580879810.9060931
-0.01324,0.00726,0.99695,0.07629,0.78540,1580879810.9087539
-0.01324,0.00726,0.99695,0.07623,0.78540,1580879810.921163
-0.01324,0.00726,0.99695,0.07623,0.78540,1580879810.938684
-0.01324,0.00726,0.99701,0.07617,0.78540,1580879810.985476
-0.01331,0.00726,0.99701,0.07611,0.78540,1580879811.0346408
-0.01331,0.00726,0.99701,0.07605,0.78540,1580879811.070278
-0.01337,0.00726,0.99701,0.07605,0.78540,1580879811.146145
-0.01343,0.00726,0.99701,0.07599,0.78540,1580879811.204492
-0.01343,0.00726,0.99701,0.07599,0.78540,1580879811.2731678
-0.01349,0.00726,0.99701,0.07593,0.78540,1580879811.314157
-0.01355,0.00726,0.99701,0.07593,0.78540,1580879811.320386
-0.01361,0.00732,0.99701,0.07587,0.78540,1580879811.323972
-0.01367,0.00732,0.99701,0.07587,0.78540,1580879811.384243
-0.01367,0.00732,0.99701,0.07587,0.78540,1580879811.506835
-0.01373,0.00732,0.99701,0.07581,0.78540,1580879811.5482209
-0.01373,0.00732,0.99701,0.07581,0.78540,1580879811.555886
-0.01379,0.00732,0.99701,0.07581,0.78540,1580879811.60321
-0.01379,0.00732,0.99701,0.07581,0.78540,1580879811.751265
-0.01379,0.00726,0.99701,0.07581,0.78540,1580879811.810605
-0.01385,0.00726,0.99701,0.07581,0.78540,1580879811.839402
-0.01385,0.00720,0.99701,0.07581,0.78540,1580879811.985701
-0.01385,0.00720,0.99701,0.07587,0.78540,1580879812.005543
-0.01385,0.00714,0.99701,0.07587,0.78540,1580879812.0473988
-0.01379,0.00708,0.99701,0.07587,0.78540,1580879812.080111
-0.01379,0.00702,0.99701,0.07587,0.78540,1580879812.139477
-0.01379,0.00696,0.99701,0.07593,0.78540,1580879812.168736
-0.01379,0.00690,0.99701,0.07593,0.78540,1580879812.1754282
-0.01379,0.00684,0.99701,0.07593,0.78540,1580879812.321592
-0.01373,0.00677,0.99701,0.07593,0.78540,1580879812.377671
-0.01373,0.00671,0.99701,0.07593,0.78540,1580879812.476119
-0.01373,0.00665,0.99701,0.07593,0.78540,1580879812.4819899
-0.01373,0.00659,0.99701,0.07593,0.78540,1580879812.487446
-0.01373,0.00653,0.99701,0.07593,0.78540,1580879812.6299572
-0.01367,0.00653,0.99701,0.07593,0.78540,1580879812.699904
-0.01367,0.00647,0.99701,0.07593,0.78540,1580879812.7641358
-0.01367,0.00641,0.99701,0.07587,0.78540,1580879812.899761
-0.01361,0.00641,0.99701,0.07587,0.78540,1580879812.9067829
-0.01361,0.00635,0.99701,0.07581,0.78540,1580879812.983752
-0.01361,0.00635,0.99701,0.07581,0.78540,1580879813.008947
-0.01361,0.00629,0.99701,0.07574,0.78540,1580879813.0629041
-0.01361,0.00629,0.99701,0.07574,0.78540,1580879813.080999
-0.01355,0.00629,0.99701,0.07568,0.78540,1580879813.086803
-0.01361,0.00629,0.99701,0.07568,0.78540,1580879813.2252219
-0.01361,0.00629,0.99701,0.07562,0.78540,1580879813.293819
-0.01361,0.00629,0.99701,0.07556,0.78540,1580879813.336343
-0.01361,0.00629,0.99701,0.07556,0.78540,1580879813.337402
-0.01361,0.00629,0.99701,0.07556,0.78540,1580879813.402764
-0.01361,0.00629,0.99701,0.07556,0.78540,1580879813.4205
-0.01361,0.00629,0.99701,0.07550,0.78540,1580879813.436814
-0.01361,0.00629,0.99701,0.07556,0.78540,1580879813.5495832
-0.01355,0.00629,0.99701,0.07556,0.78540,1580879813.6002078
-0.01355,0.00635,0.99701,0.07556,0.78540,1580879813.645382
-0.01355,0.00635,0.99701,0.07556,0.78540,1580879813.736684
-0.01349,0.00641,0.99701,0.07556,0.78540,1580879813.791083
-0.01349,0.00641,0.99701,0.07562,0.78540,1580879813.8305469
-0.01349,0.00647,0.99701,0.07562,0.78540,1580879813.900602
-0.01349,0.00647,0.99701,0.07568,0.78540,1580879813.954023
-0.01349,0.00653,0.99701,0.07568,0.78540,1580879814.048703
-0.01349,0.00659,0.99701,0.07574,0.78540,1580879814.101301
-0.01343,0.00665,0.99701,0.07581,0.78540,1580879814.176149
-0.01343,0.00671,0.99701,0.07581,0.78540,1580879814.183756
-0.01343,0.00677,0.99701,0.07587,0.78540,1580879814.1898901
-0.01343,0.00684,0.99701,0.07593,0.78540,1580879814.286425
-0.01343,0.00690,0.99701,0.07593,0.78540,1580879814.384156
-0.01343,0.00690,0.99701,0.07599,0.78540,1580879814.45061
-0.01343,0.00696,0.99701,0.07605,0.78540,1580879814.518524
-0.01337,0.00702,0.99701,0.07605,0.78540,1580879814.558244
-0.01337,0.00708,0.99701,0.07611,0.78540,1580879814.5935638
-0.01337,0.00708,0.99701,0.07611,0.78540,1580879814.6443038
-0.01337,0.00714,0.99701,0.07617,0.78540,1580879814.713378
-0.01337,0.00714,0.99695,0.07623,0.78540,1580879814.741166
-0.01337,0.00720,0.99695,0.07623,0.78540,1580879814.755483
-0.01331,0.00720,0.99695,0.07623,0.78540,1580879814.771748
-0.01331,0.00726,0.99695,0.07629,0.78540,1580879814.799933
-0.01331,0.00726,0.99695,0.07629,0.78540,1580879814.8117208
-0.01331,0.00726,0.99695,0.07629,0.78540,1580879814.9613938
-0.01331,0.00726,0.99695,0.07629,0.78540,1580879815.034173
-0.01331,0.00726,0.99695,0.07635,0.78540,1580879815.117055
-0.01337,0.00726,0.99695,0.07635,0.78540,1580879815.196387
-0.01337,0.00726,0.99695,0.07635,0.78540,1580879815.2888021
-0.01337,0.00726,0.99695,0.07635,0.78540,1580879815.3245308
-0.01337,0.00720,0.99695,0.07635,0.78540,1580879815.383393
-0.01337,0.00714,0.99695,0.07635,0.78540,1580879815.445845
-0.01337,0.00714,0.99695,0.07635,0.78540,1580879815.52476
-0.01337,0.00708,0.99695,0.07635,0.78540,1580879815.538841
-0.01337,0.00702,0.99695,0.07635,0.78540,1580879815.559254
-0.01343,0.00696,0.99695,0.07642,0.78540,1580879815.600065
-0.01343,0.00690,0.99695,0.07642,0.78540,1580879815.650995
-0.01343,0.00684,0.99695,0.07642,0.78540,1580879815.6674979
-0.01343,0.00677,0.99695,0.07642,0.78540,1580879815.817697
-0.01349,0.00671,0.99695,0.07642,0.78540,1580879815.865727
-0.01349,0.00665,0.99695,0.07648,0.78540,1580879815.9422212
-0.01349,0.00665,0.99695,0.07648,0.78540,1580879816.005053
-0.01349,0.00659,0.99695,0.07648,0.78540,1580879816.0725179
-0.01349,0.00659,0.99695,0.07654,0.78540,1580879816.160405
-0.01349,0.00653,0.99695,0.07654,0.78540,1580879816.238838
-0.01349,0.00653,0.99695,0.07654,0.78540,1580879816.2761831
-0.01355,0.00653,0.99695,0.07654,0.78540,1580879816.288776
-0.01355,0.00653,0.99695,0.07660,0.78540,1580879816.290967
-0.01355,0.00647,0.99695,0.07660,0.78540,1580879816.2946491
-0.01355,0.00647,0.99695,0.07660,0.78540,1580879816.339243
-0.01355,0.00653,0.99695,0.07666,0.78540,1580879816.346814
-0.01361,0.00653,0.99695,0.07666,0.78540,1580879816.4721391
-0.01361,0.00653,0.99695,0.07666,0.78540,1580879816.528449
-0.01361,0.00653,0.99695,0.07666,0.78540,1580879816.5792608
-0.01367,0.00653,0.99695,0.07666,0.78540,1580879816.617336
-0.01367,0.00653,0.99695,0.07672,0.78540,1580879816.6293771
-0.01367,0.00653,0.99695,0.07672,0.78540,1580879816.6360278
-0.01373,0.00653,0.99695,0.07666,0.78540,1580879816.669226
-0.01373,0.00653,0.99695,0.07666,0.78540,1580879816.755291
