quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.05255,-0.07227,-0.93433,0.34503,0.41827,1580877257.6371078
0.05249,-0.07275,-0.93427,0.34515,0.41827,1580877257.6993878
0.05237,-0.07300,-0.93420,0.34534,0.41827,1580877257.750883
0.05225,-0.07324,-0.93408,0.34546,0.41827,1580877257.799583
0.05212,-0.07330,-0.93408,0.34564,0.41827,1580877257.8539588
0.05194,-0.07336,-0.93402,0.34576,0.41827,1580877257.897843
0.05176,-0.07349,-0.93396,0.34595,0.41827,1580877257.939944
0.05151,-0.07361,-0.93384,0.34619,0.41827,1580877257.9548202
0.05133,-0.07391,-0.93378,0.34637,0.41827,1580877257.956502
0.05109,-0.07428,-0.93365,0.34662,0.41827,1580877257.9671931
0.05084,-0.07471,-0.93353,0.34692,0.41827,1580877258.014066
0.05054,-0.07507,-0.93341,0.34717,0.41827,1580877258.046356
0.05029,-0.07532,-0.93335,0.34741,0.41827,1580877258.084471
0.04999,-0.07550,-0.93323,0.34766,0.41827,1580877258.1219132
0.04962,-0.07556,-0.93317,0.34796,0.41827,1580877258.124275
0.04926,-0.07556,-0.93304,0.34821,0.41827,1580877258.1265678
0.04895,-0.07550,-0.93298,0.34845,0.41827,1580877258.1282408
0.04858,-0.07544,-0.93292,0.34869,0.41827,1580877258.1303911
0.04828,-0.07538,-0.93286,0.34888,0.41827,1580877258.132465
0.04791,-0.07526,-0.93286,0.34912,0.41827,1580877258.134576
0.04761,-0.07513,-0.93280,0.34930,0.41827,1580877258.1368551
0.04730,-0.07495,-0.93274,0.34955,0.41827,1580877258.192272
0.04700,-0.07477,-0.93268,0.34973,0.41827,1580877258.271822
0.04675,-0.07458,-0.93262,0.34991,0.41827,1580877258.3671758
0.04651,-0.07434,-0.93262,0.35010,0.41827,1580877258.409034
0.04620,-0.07404,-0.93256,0.35034,0.41827,1580877258.431133
0.04596,-0.07373,-0.93250,0.35052,0.41827,1580877258.433436
0.04572,-0.07336,-0.93250,0.35071,0.41827,1580877258.436618
0.04547,-0.07294,-0.93243,0.35089,0.41827,1580877258.533185
0.04523,-0.07251,-0.93243,0.35114,0.41827,1580877258.590537
0.04498,-0.07214,-0.93237,0.35132,0.41827,1580877258.624326
0.04486,-0.07190,-0.93231,0.35150,0.41827,1580877258.647721
0.04468,-0.07172,-0.93225,0.35175,0.41827,1580877258.6578639
0.04449,-0.07153,-0.93219,0.35199,0.41827,1580877258.691937
0.04437,-0.07147,-0.93213,0.35217,0.41827,1580877258.7308109
0.04425,-0.07141,-0.93207,0.35242,0.41827,1580877258.733115
0.04413,-0.07141,-0.93201,0.35260,0.41827,1580877258.735167
0.04395,-0.07141,-0.93195,0.35284,0.41827,1580877258.748916
0.04382,-0.07141,-0.93182,0.35303,0.41827,1580877258.8510232
0.04370,-0.07135,-0.93176,0.35333,0.41827,1580877258.921196
0.04358,-0.07129,-0.93170,0.35352,0.41833,1580877258.9598012
0.04340,-0.07117,-0.93158,0.35376,0.41833,1580877259.020913
0.04327,-0.07104,-0.93152,0.35406,0.41833,1580877259.0225742
0.04315,-0.07086,-0.93146,0.35431,0.41833,1580877259.0640872
0.04309,-0.07068,-0.93140,0.35455,0.41833,1580877259.099048
0.04297,-0.07050,-0.93134,0.35474,0.41833,1580877259.126521
0.04285,-0.07025,-0.93121,0.35498,0.41833,1580877259.1551201
0.04279,-0.06995,-0.93115,0.35522,0.41833,1580877259.174133
0.04272,-0.06970,-0.93109,0.35541,0.41833,1580877259.189031
0.04266,-0.06946,-0.93109,0.35565,0.41833,1580877259.220758
0.04260,-0.06915,-0.93103,0.35583,0.41833,1580877259.272428
0.04254,-0.06885,-0.93097,0.35608,0.41833,1580877259.287141
0.04254,-0.06854,-0.93091,0.35626,0.41833,1580877259.339489
0.04248,-0.06824,-0.93085,0.35645,0.41833,1580877259.372074
0.04248,-0.06793,-0.93079,0.35663,0.41833,1580877259.439872
0.04242,-0.06763,-0.93079,0.35675,0.41833,1580877259.449932
0.04242,-0.06726,-0.93073,0.35693,0.41833,1580877259.4786198
0.04236,-0.06696,-0.93073,0.35712,0.41833,1580877259.523859
0.04236,-0.06659,-0.93066,0.35724,0.41833,1580877259.545967
0.04230,-0.06622,-0.93066,0.35736,0.41833,1580877259.575465
0.04230,-0.06592,-0.93060,0.35748,0.41833,1580877259.618779
0.04224,-0.06555,-0.93060,0.35767,0.41833,1580877259.6761742
0.04224,-0.06519,-0.93060,0.35773,0.41833,1580877259.693515
0.04224,-0.06488,-0.93054,0.35785,0.41833,1580877259.738134
0.04218,-0.06458,-0.93054,0.35797,0.41833,1580877259.740345
0.04218,-0.06427,-0.93054,0.35803,0.41833,1580877259.742362
0.04218,-0.06403,-0.93054,0.35809,0.41833,1580877259.743836
0.04211,-0.06384,-0.93054,0.35815,0.41833,1580877259.7459462
0.04211,-0.06366,-0.93054,0.35822,0.41833,1580877259.747612
0.04211,-0.06348,-0.93048,0.35828,0.41833,1580877259.749504
0.04211,-0.06342,-0.93048,0.35828,0.41833,1580877259.755957
0.04211,-0.06335,-0.93048,0.35828,0.41833,1580877259.8319821
0.04211,-0.06335,-0.93048,0.35828,0.41833,1580877259.923232
0.04211,-0.06335,-0.93054,0.35828,0.41833,1580877260.032498
0.04211,-0.06335,-0.93054,0.35828,0.41833,1580877260.098349
0.04205,-0.06342,-0.93054,0.35822,0.41833,1580877260.172532
0.04205,-0.06348,-0.93054,0.35822,0.41833,1580877260.2328792
0.04199,-0.06348,-0.93054,0.35815,0.41833,1580877260.265441
0.04193,-0.06354,-0.93060,0.35809,0.41833,1580877260.2993002
0.04193,-0.06366,-0.93060,0.35803,0.41833,1580877260.324321
0.04187,-0.06372,-0.93060,0.35797,0.41833,1580877260.326407
0.04181,-0.06378,-0.93066,0.35785,0.41833,1580877260.3289258
0.04181,-0.06390,-0.93066,0.35773,0.41833,1580877260.330925
0.04181,-0.06403,-0.93073,0.35760,0.41833,1580877260.332947
0.04175,-0.06415,-0.93079,0.35748,0.41833,1580877260.334861
0.04175,-0.06427,-0.93085,0.35736,0.41833,1580877260.345131
0.04169,-0.06445,-0.93085,0.35718,0.41833,1580877260.4622662
0.04169,-0.06458,-0.93091,0.35699,0.41833,1580877260.564521
0.04169,-0.06470,-0.93103,0.35681,0.41833,1580877260.621251
0.04163,-0.06482,-0.93109,0.35663,0.41833,1580877260.654805
0.04163,-0.06494,-0.93115,0.35638,0.41833,1580877260.686508
0.04156,-0.06506,-0.93121,0.35620,0.41833,1580877260.69919
0.04156,-0.06519,-0.93127,0.35602,0.41833,1580877260.7155561
0.04150,-0.06531,-0.93134,0.35577,0.41833,1580877260.810238
0.04150,-0.06537,-0.93146,0.35559,0.41833,1580877260.8612852
0.04150,-0.06549,-0.93152,0.35535,0.41833,1580877260.8638878
0.04144,-0.06561,-0.93158,0.35516,0.41833,1580877260.865398
0.04144,-0.06573,-0.93164,0.35492,0.41833,1580877260.8671381
0.04144,-0.06586,-0.93176,0.35468,0.41833,1580877260.948436
0.04144,-0.06598,-0.93182,0.35449,0.41833,1580877261.034165
0.04144,-0.06610,-0.93188,0.35425,0.41840,1580877261.100117
0.04150,-0.06628,-0.93195,0.35406,0.41840,1580877261.1577759
