quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.03149,-0.02631,-0.49365,0.86871,0.28638,1580876841.566793
0.03137,-0.02563,-0.50391,0.86279,0.28638,1580876841.650302
0.03137,-0.02496,-0.51379,0.85693,0.28638,1580876841.724421
0.03131,-0.02441,-0.52368,0.85101,0.28638,1580876841.778193
0.03137,-0.02393,-0.53290,0.84528,0.28638,1580876841.8391528
0.03149,-0.02350,-0.54291,0.83887,0.28638,1580876841.857847
0.03168,-0.02325,-0.55188,0.83301,0.28644,1580876841.921943
0.03198,-0.02301,-0.56213,0.82611,0.28644,1580876841.986864
0.03229,-0.02289,-0.57092,0.82007,0.28644,1580876842.0381608
0.03278,-0.02283,-0.58118,0.81281,0.28644,1580876842.112001
0.03333,-0.02283,-0.59137,0.80536,0.28644,1580876842.172967
0.03381,-0.02283,-0.60016,0.79883,0.28644,1580876842.228064
0.03442,-0.02295,-0.60925,0.79193,0.28644,1580876842.284126
0.03497,-0.02319,-0.61768,0.78528,0.28644,1580876842.325032
0.03558,-0.02350,-0.62708,0.77777,0.28644,1580876842.381312
0.03625,-0.02386,-0.63599,0.77045,0.28644,1580876842.453514
0.03680,-0.02441,-0.64484,0.76306,0.28650,1580876842.501788
0.03741,-0.02496,-0.65369,0.75543,0.28650,1580876842.545464
0.03802,-0.02570,-0.66327,0.74701,0.28650,1580876842.659777
0.03857,-0.02643,-0.67175,0.73926,0.28650,1580876842.74264
0.03906,-0.02722,-0.67938,0.73224,0.28650,1580876842.831041
0.03961,-0.02808,-0.68817,0.72394,0.28656,1580876842.926827
0.04010,-0.02899,-0.69629,0.71606,0.28656,1580876843.00017
0.04065,-0.02991,-0.70435,0.70807,0.28656,1580876843.049001
0.04108,-0.03070,-0.71143,0.70087,0.28656,1580876843.117437
0.04156,-0.03162,-0.71960,0.69244,0.28656,1580876843.1914
0.04199,-0.03247,-0.72705,0.68457,0.28656,1580876843.260282
0.04236,-0.03333,-0.73450,0.67651,0.28656,1580876843.329222
0.04266,-0.03412,-0.74103,0.66925,0.28656,1580876843.403179
0.04297,-0.03503,-0.74792,0.66144,0.28656,1580876843.491294
0.04321,-0.03583,-0.75470,0.65369,0.28656,1580876843.582759
0.04340,-0.03680,-0.76154,0.64563,0.28662,1580876843.6458712
0.04352,-0.03772,-0.76794,0.63794,0.28662,1580876843.733226
0.04364,-0.03870,-0.77466,0.62964,0.28662,1580876843.811363
0.04364,-0.03961,-0.78082,0.62201,0.28662,1580876843.88111
0.04364,-0.04034,-0.78619,0.61511,0.28662,1580876843.9649448
0.04352,-0.04102,-0.79218,0.60736,0.28662,1580876844.041795
0.04340,-0.04163,-0.79816,0.59943,0.28662,1580876844.119754
0.04327,-0.04205,-0.80341,0.59241,0.28668,1580876844.216311
0.04303,-0.04272,-0.80884,0.58490,0.28668,1580876844.3038971
0.04285,-0.04297,-0.81348,0.57843,0.28668,1580876844.3882911
0.04260,-0.04327,-0.81885,0.57080,0.28668,1580876844.458587
0.04236,-0.04352,-0.82312,0.56464,0.28668,1580876844.5421681
0.04205,-0.04376,-0.82819,0.55719,0.28668,1580876844.633687
0.04175,-0.04395,-0.83228,0.55109,0.28668,1580876844.721855
0.04144,-0.04413,-0.83655,0.54456,0.28668,1580876844.801486
0.04108,-0.04419,-0.84082,0.53796,0.28668,1580876844.8877702
0.04077,-0.04419,-0.84479,0.53168,0.28668,1580876844.978553
0.04041,-0.04419,-0.84863,0.52563,0.28668,1580876845.057674
0.04004,-0.04413,-0.85236,0.51959,0.28674,1580876845.148809
0.03967,-0.04395,-0.85626,0.51318,0.28674,1580876845.234622
0.03937,-0.04370,-0.85968,0.50739,0.28674,1580876845.330494
0.03918,-0.04333,-0.86279,0.50214,0.28674,1580876845.432889
0.03900,-0.04279,-0.86627,0.49622,0.28674,1580876845.523679
0.03894,-0.04224,-0.86945,0.49066,0.28674,1580876845.5958169
0.03900,-0.04169,-0.87244,0.48535,0.28674,1580876845.67008
0.03906,-0.04114,-0.87524,0.48035,0.28674,1580876845.759315
0.03918,-0.04053,-0.87836,0.47467,0.28674,1580876845.840433
0.03931,-0.04004,-0.88104,0.46973,0.28674,1580876845.93715
0.03937,-0.03955,-0.88361,0.46484,0.28674,1580876846.034394
0.03949,-0.03912,-0.88599,0.46039,0.28674,1580876846.098882
0.03955,-0.03864,-0.88861,0.45526,0.28674,1580876846.159644
0.03955,-0.03833,-0.89093,0.45081,0.28674,1580876846.214237
0.03943,-0.03809,-0.89307,0.44659,0.28674,1580876846.256994
0.03925,-0.03790,-0.89496,0.44275,0.28674,1580876846.333662
0.03894,-0.03778,-0.89697,0.43872,0.28674,1580876846.4018712
0.03857,-0.03766,-0.89880,0.43500,0.28674,1580876846.477463
0.03809,-0.03766,-0.90057,0.43146,0.28680,1580876846.5379388
0.03760,-0.03772,-0.90216,0.42804,0.28680,1580876846.6360672
0.03699,-0.03784,-0.90387,0.42444,0.28680,1580876846.7102022
0.03638,-0.03796,-0.90540,0.42133,0.28680,1580876846.8003242
0.03577,-0.03809,-0.90686,0.41815,0.28680,1580876846.845085
0.03516,-0.03821,-0.90808,0.41559,0.28680,1580876846.862647
0.03448,-0.03839,-0.90942,0.41266,0.28680,1580876846.899337
0.03387,-0.03851,-0.91052,0.41022,0.28680,1580876846.9589498
0.03308,-0.03870,-0.91180,0.40753,0.28680,1580876847.017766
0.03241,-0.03888,-0.91278,0.40527,0.28680,1580876847.0765288
0.03156,-0.03912,-0.91394,0.40271,0.28680,1580876847.13079
0.03076,-0.03931,-0.91486,0.40063,0.28680,1580876847.194796
0.02985,-0.03949,-0.91589,0.39832,0.28680,1580876847.250999
0.02899,-0.03967,-0.91675,0.39648,0.28680,1580876847.300065
0.02808,-0.03973,-0.91766,0.39441,0.28680,1580876847.366625
0.02722,-0.03979,-0.91846,0.39252,0.28680,1580876847.4289222
0.02643,-0.03979,-0.91925,0.39069,0.28680,1580876847.478949
0.02570,-0.03973,-0.91998,0.38910,0.28680,1580876847.5275
0.02502,-0.03961,-0.92072,0.38739,0.28680,1580876847.5853891
0.02441,-0.03949,-0.92145,0.38562,0.28680,1580876847.619909
0.02393,-0.03937,-0.92218,0.38403,0.28680,1580876847.653246
0.02350,-0.03925,-0.92279,0.38263,0.28680,1580876847.6906922
0.02307,-0.03912,-0.92346,0.38098,0.28680,1580876847.764299
0.02277,-0.03900,-0.92407,0.37958,0.28680,1580876847.841722
0.02252,-0.03894,-0.92462,0.37817,0.28680,1580876847.9056818
0.02228,-0.03888,-0.92517,0.37695,0.28680,1580876847.932626
0.02209,-0.03894,-0.92572,0.37561,0.28680,1580876847.9599411
0.02197,-0.03900,-0.92615,0.37445,0.28687,1580876848.009218
0.02179,-0.03918,-0.92664,0.37335,0.28687,1580876848.089896
0.02167,-0.03937,-0.92700,0.37238,0.28687,1580876848.157971
0.02155,-0.03967,-0.92737,0.37140,0.28687,1580876848.2388139
0.02142,-0.03998,-0.92767,0.37054,0.28687,1580876848.324376
0.02136,-0.04022,-0.92798,0.36987,0.28687,1580876848.398658
