quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.13757,-0.18158,-0.37415,0.89893,0.33130,1580877903.850917
0.13763,-0.18182,-0.37384,0.89905,0.33130,1580877903.871941
0.13776,-0.18213,-0.37354,0.89911,0.33130,1580877903.9108548
0.13782,-0.18237,-0.37323,0.89911,0.33130,1580877903.987937
0.13794,-0.18262,-0.37299,0.89917,0.33130,1580877904.009887
0.13800,-0.18286,-0.37274,0.89917,0.33130,1580877904.045442
0.13812,-0.18311,-0.37256,0.89923,0.33130,1580877904.074576
0.13818,-0.18341,-0.37244,0.89923,0.33130,1580877904.1193511
0.13831,-0.18365,-0.37231,0.89917,0.33130,1580877904.1847522
0.13837,-0.18384,-0.37225,0.89917,0.33130,1580877904.219245
0.13849,-0.18408,-0.37225,0.89911,0.33130,1580877904.232716
0.13861,-0.18427,-0.37225,0.89905,0.33136,1580877904.250855
0.13873,-0.18451,-0.37231,0.89893,0.33136,1580877904.2954502
0.13879,-0.18469,-0.37244,0.89886,0.33136,1580877904.346308
0.13898,-0.18488,-0.37256,0.89874,0.33136,1580877904.382693
0.13916,-0.18500,-0.37280,0.89856,0.33136,1580877904.414464
0.13934,-0.18512,-0.37305,0.89844,0.33136,1580877904.4168
0.13953,-0.18518,-0.37335,0.89825,0.33136,1580877904.420207
0.13977,-0.18530,-0.37372,0.89801,0.33136,1580877904.498752
0.14008,-0.18536,-0.37415,0.89777,0.33136,1580877904.5325482
0.14038,-0.18549,-0.37463,0.89752,0.33136,1580877904.56593
0.14075,-0.18555,-0.37518,0.89722,0.33136,1580877904.574071
0.14117,-0.18567,-0.37585,0.89685,0.33136,1580877904.576043
0.14154,-0.18579,-0.37653,0.89648,0.33136,1580877904.577962
0.14197,-0.18591,-0.37720,0.89612,0.33136,1580877904.580257
0.14246,-0.18616,-0.37805,0.89563,0.33136,1580877904.582044
0.14288,-0.18640,-0.37891,0.89514,0.33136,1580877904.5836658
0.14337,-0.18671,-0.37982,0.89459,0.33136,1580877904.584692
0.14392,-0.18701,-0.38080,0.89404,0.33136,1580877904.601571
0.14441,-0.18726,-0.38177,0.89349,0.33136,1580877904.73358
0.14496,-0.18762,-0.38293,0.89282,0.33136,1580877904.81494
0.14545,-0.18793,-0.38391,0.89227,0.33136,1580877904.8474
0.14606,-0.18829,-0.38519,0.89154,0.33136,1580877904.88116
0.14655,-0.18860,-0.38635,0.89093,0.33136,1580877904.8998232
0.14709,-0.18890,-0.38770,0.89014,0.33136,1580877904.9433348
0.14764,-0.18927,-0.38904,0.88940,0.33136,1580877904.9825542
