quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.01007,0.03741,0.99365,0.10590,0.78540,1580879929.053636
-0.01007,0.03741,0.99365,0.10590,0.78540,1580879929.1764219
-0.01007,0.03741,0.99365,0.10590,0.78540,1580879929.1852648
-0.01007,0.03741,0.99365,0.10590,0.78540,1580879929.1887958
-0.01007,0.03741,0.99365,0.10590,0.78540,1580879929.222235
-0.01001,0.03741,0.99359,0.10590,0.78540,1580879929.338146
-0.01001,0.03741,0.99359,0.10590,0.78540,1580879929.3502731
-0.01001,0.03735,0.99359,0.10596,0.78540,1580879929.3548381
-0.01001,0.03735,0.99359,0.10596,0.78540,1580879929.37283
-0.00995,0.03735,0.99359,0.10602,0.78540,1580879929.5179799
-0.00995,0.03735,0.99359,0.10602,0.78540,1580879929.578791
-0.00995,0.03729,0.99359,0.10602,0.78540,1580879929.6308658
-0.00989,0.03729,0.99359,0.10608,0.78540,1580879929.6465468
-0.00989,0.03729,0.99359,0.10608,0.78540,1580879929.651222
-0.00983,0.03729,0.99359,0.10608,0.78540,1580879929.6554291
-0.00983,0.03729,0.99359,0.10608,0.78540,1580879929.816973
-0.00977,0.03729,0.99359,0.10614,0.78540,1580879929.864098
-0.00977,0.03723,0.99359,0.10614,0.78540,1580879929.901515
-0.00977,0.03723,0.99359,0.10614,0.78540,1580879929.916034
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879929.948805
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879929.973887
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879929.977865
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879930.094976
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879930.168868
-0.00977,0.03723,0.99359,0.10608,0.78540,1580879930.184213
-0.00983,0.03729,0.99359,0.10602,0.78540,1580879930.287113
-0.00983,0.03729,0.99359,0.10602,0.78540,1580879930.342667
-0.00983,0.03729,0.99359,0.10602,0.78540,1580879930.410822
-0.00989,0.03723,0.99359,0.10602,0.78540,1580879930.4814668
-0.00989,0.03723,0.99365,0.10596,0.78540,1580879930.5120199
-0.00989,0.03723,0.99365,0.10596,0.78540,1580879930.566901
-0.00989,0.03723,0.99365,0.10596,0.78540,1580879930.62994
-0.00989,0.03723,0.99365,0.10590,0.78540,1580879930.647445
-0.00989,0.03723,0.99365,0.10590,0.78540,1580879930.650583
-0.00989,0.03723,0.99365,0.10590,0.78540,1580879930.654204
-0.00995,0.03717,0.99365,0.10590,0.78540,1580879930.657248
-0.00995,0.03717,0.99365,0.10590,0.78540,1580879930.738087
-0.00995,0.03717,0.99365,0.10590,0.78540,1580879930.817486
-0.00995,0.03717,0.99365,0.10590,0.78540,1580879930.861991
-0.01001,0.03717,0.99365,0.10590,0.78540,1580879930.893872
-0.01001,0.03723,0.99365,0.10590,0.78540,1580879930.8970728
-0.01001,0.03723,0.99365,0.10590,0.78540,1580879930.90002
-0.01001,0.03729,0.99365,0.10590,0.78540,1580879930.901999
