quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.15826,-0.14111,-0.42212,0.88141,0.33521,1580877978.555396
0.15814,-0.14105,-0.42181,0.88159,0.33521,1580877978.591498
0.15802,-0.14105,-0.42157,0.88171,0.33521,1580877978.619234
0.15790,-0.14111,-0.42126,0.88184,0.33521,1580877978.643473
0.15778,-0.14117,-0.42096,0.88202,0.33521,1580877978.67049
0.15765,-0.14130,-0.42059,0.88220,0.33521,1580877978.710737
0.15753,-0.14136,-0.42029,0.88239,0.33521,1580877978.759198
0.15741,-0.14148,-0.41998,0.88251,0.33521,1580877978.788448
0.15729,-0.14160,-0.41956,0.88269,0.33521,1580877978.8307571
0.15717,-0.14178,-0.41925,0.88287,0.33521,1580877978.85648
0.15704,-0.14191,-0.41888,0.88306,0.33521,1580877978.8744278
0.15698,-0.14203,-0.41852,0.88318,0.33521,1580877978.8755279
0.15692,-0.14221,-0.41815,0.88336,0.33521,1580877978.91468
0.15686,-0.14233,-0.41779,0.88348,0.33521,1580877978.959318
0.15674,-0.14246,-0.41748,0.88367,0.33521,1580877978.978239
0.15668,-0.14264,-0.41718,0.88379,0.33521,1580877978.9998798
0.15662,-0.14276,-0.41681,0.88397,0.33521,1580877979.001406
0.15656,-0.14288,-0.41650,0.88409,0.33521,1580877979.016591
0.15649,-0.14301,-0.41626,0.88422,0.33521,1580877979.059642
0.15643,-0.14313,-0.41595,0.88434,0.33521,1580877979.079402
0.15637,-0.14325,-0.41571,0.88446,0.33521,1580877979.080117
0.15631,-0.14331,-0.41547,0.88452,0.33521,1580877979.11494
0.15625,-0.14337,-0.41528,0.88464,0.33521,1580877979.1458392
0.15625,-0.14343,-0.41510,0.88470,0.33521,1580877979.17947
0.15619,-0.14343,-0.41492,0.88483,0.33521,1580877979.214782
0.15619,-0.14343,-0.41479,0.88489,0.33521,1580877979.242671
0.15613,-0.14343,-0.41467,0.88495,0.33521,1580877979.288426
0.15613,-0.14343,-0.41455,0.88501,0.33521,1580877979.3244631
0.15607,-0.14337,-0.41449,0.88501,0.33521,1580877979.384861
0.15601,-0.14337,-0.41443,0.88507,0.33521,1580877979.416376
0.15594,-0.14331,-0.41443,0.88513,0.33521,1580877979.4171479
0.15588,-0.14325,-0.41443,0.88513,0.33521,1580877979.4505641
0.15582,-0.14319,-0.41443,0.88513,0.33521,1580877979.478299
0.15576,-0.14313,-0.41443,0.88513,0.33521,1580877979.5210738
0.15564,-0.14307,-0.41449,0.88513,0.33521,1580877979.5276449
0.15558,-0.14294,-0.41455,0.88513,0.33521,1580877979.546734
0.15546,-0.14288,-0.41461,0.88519,0.33521,1580877979.594387
0.15540,-0.14270,-0.41467,0.88519,0.33521,1580877979.626592
0.15527,-0.14258,-0.41473,0.88519,0.33521,1580877979.680602
0.15521,-0.14246,-0.41479,0.88519,0.33521,1580877979.700707
0.15515,-0.14227,-0.41486,0.88519,0.33521,1580877979.7255402
0.15503,-0.14203,-0.41492,0.88525,0.33521,1580877979.8263931
0.15491,-0.14185,-0.41498,0.88525,0.33521,1580877979.929394
0.15485,-0.14166,-0.41504,0.88525,0.33521,1580877979.9736161
0.15472,-0.14148,-0.41510,0.88531,0.33521,1580877979.987864
0.15460,-0.14130,-0.41510,0.88531,0.33521,1580877980.0210712
0.15448,-0.14117,-0.41516,0.88538,0.33521,1580877980.039836
0.15436,-0.14105,-0.41516,0.88538,0.33527,1580877980.0723379
0.15424,-0.14093,-0.41522,0.88544,0.33527,1580877980.104408
0.15405,-0.14087,-0.41522,0.88544,0.33527,1580877980.113311
0.15393,-0.14087,-0.41522,0.88544,0.33527,1580877980.131444
0.15375,-0.14087,-0.41522,0.88550,0.33527,1580877980.173793
0.15363,-0.14093,-0.41528,0.88550,0.33527,1580877980.178627
0.15344,-0.14105,-0.41528,0.88550,0.33527,1580877980.216773
0.15326,-0.14117,-0.41528,0.88550,0.33527,1580877980.264083
0.15308,-0.14130,-0.41528,0.88550,0.33527,1580877980.3054562
0.15295,-0.14148,-0.41522,0.88556,0.33527,1580877980.3223639
0.15277,-0.14166,-0.41522,0.88556,0.33527,1580877980.360011
0.15259,-0.14185,-0.41522,0.88556,0.33527,1580877980.395574
0.15240,-0.14203,-0.41522,0.88556,0.33527,1580877980.4369779
0.15222,-0.14221,-0.41516,0.88556,0.33527,1580877980.438667
0.15210,-0.14240,-0.41516,0.88556,0.33527,1580877980.442296
0.15198,-0.14258,-0.41510,0.88556,0.33527,1580877980.4443789
0.15186,-0.14276,-0.41504,0.88562,0.33527,1580877980.445933
0.15173,-0.14288,-0.41504,0.88562,0.33527,1580877980.448171
0.15161,-0.14301,-0.41498,0.88568,0.33527,1580877980.449909
0.15149,-0.14313,-0.41492,0.88568,0.33527,1580877980.48094
0.15143,-0.14319,-0.41486,0.88568,0.33527,1580877980.711141
0.15143,-0.14325,-0.41479,0.88574,0.33527,1580877980.78542
0.15137,-0.14331,-0.41473,0.88574,0.33527,1580877980.823188
0.15137,-0.14337,-0.41467,0.88574,0.33527,1580877980.8441448
0.15137,-0.14343,-0.41467,0.88580,0.33527,1580877980.845397
0.15143,-0.14349,-0.41455,0.88580,0.33527,1580877980.863831
0.15143,-0.14349,-0.41449,0.88580,0.33527,1580877980.8879302
0.15149,-0.14349,-0.41449,0.88580,0.33527,1580877980.904074
0.15155,-0.14349,-0.41443,0.88580,0.33527,1580877980.920636
0.15161,-0.14355,-0.41443,0.88580,0.33527,1580877980.925531
0.15173,-0.14355,-0.41443,0.88580,0.33527,1580877980.927607
0.15179,-0.14355,-0.41443,0.88580,0.33527,1580877980.929087
0.15192,-0.14355,-0.41443,0.88574,0.33527,1580877980.930602
0.15198,-0.14355,-0.41443,0.88574,0.33527,1580877980.9321558
0.15210,-0.14355,-0.41443,0.88574,0.33527,1580877980.93548
0.15222,-0.14355,-0.41443,0.88568,0.33527,1580877981.0509498
0.15234,-0.14355,-0.41443,0.88568,0.33527,1580877981.158619
0.15247,-0.14355,-0.41443,0.88568,0.33527,1580877981.205312
0.15259,-0.14349,-0.41443,0.88562,0.33527,1580877981.262144
