eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404120.788203,"{'circle_3d': {'center': [12.993522068865992, 22.520983778867375, 149.0654509198254], 'normal': [-0.3732739327537671, -0.6314942602142704, -0.6796186948892502], 'radius': 0.8761264089016084}, 'confidence': 0.2409404289625967, 'timestamp': 277439.348514, 'diameter_3d': 1.7522528178032168, 'ellipse': {'center': [214.04970314906285, 213.6812631167952], 'axes': [5.885652124841483, 7.288138747434132], 'angle': 59.23330830683747}, 'location': [214.04970314906285, 213.6812631167952], 'diameter': 7.288138747434132, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8873174925973019, 'phi': -2.0730560389303445, 'norm_pos': [0.6689053223408215, 0.10966140368001998], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.7984262,"{'circle_3d': {'center': [13.091294036191211, 22.57802158905183, 148.96021619819862], 'normal': [-0.36512626880999866, -0.6267411093655656, -0.6883882550248142], 'radius': 0.7984310475345208}, 'confidence': 0.578853430877641, 'timestamp': 277439.356914, 'diameter_3d': 1.5968620950690415, 'ellipse': {'center': [214.49369050300845, 213.98301186315888], 'axes': [5.420069276267291, 6.646486612465777], 'angle': 59.7393212858493}, 'location': [214.49369050300845, 213.98301186315888], 'diameter': 6.646486612465777, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8934323919341942, 'phi': -2.0584729604906586, 'norm_pos': [0.6702927828219014, 0.10840411723683796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.804076,"{'circle_3d': {'center': [13.41055557521826, 22.57386415219998, 148.80234176350257], 'normal': [-0.33852114055774435, -0.6270875624365524, -0.7015444579161515], 'radius': 0.7598817870522305}, 'confidence': 0.4940886310944346, 'timestamp': 277439.365314, 'diameter_3d': 1.519763574104461, 'ellipse': {'center': [215.88101535041625, 214.06464571430433], 'axes': [5.237786996422185, 6.332557458913725], 'angle': 62.41276346507937}, 'location': [215.88101535041625, 214.06464571430433], 'diameter': 6.332557458913725, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.892987701484959, 'phi': -2.0203761711166037, 'norm_pos': [0.6746281729700507, 0.10806397619039865], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.81266,"{'circle_3d': {'center': [13.810799207085324, 21.854269242151446, 149.30787959875087], 'normal': [-0.3051675045688226, -0.6870538049405975, -0.6594163049787933], 'radius': 0.8060873448952102}, 'confidence': 0.3709164678959865, 'timestamp': 277439.373714, 'diameter_3d': 1.6121746897904203, 'ellipse': {'center': [217.35383532195323, 210.7593934444212], 'axes': [5.274304231641375, 6.6977464359781], 'angle': 68.2959169011031}, 'location': [217.35383532195323, 210.7593934444212], 'diameter': 6.6977464359781, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8133698205011166, 'phi': -2.0042306617909085, 'norm_pos': [0.6792307353811038, 0.12183586064824503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.82031,"{'circle_3d': {'center': [14.207856518496934, 21.81889163180212, 149.17219224588186], 'normal': [-0.27207939528452185, -0.6900019391363749, -0.6707235843845446], 'radius': 0.8563467882031862}, 'confidence': 0.5454520272649734, 'timestamp': 277439.382114, 'diameter_3d': 1.7126935764063724, 'ellipse': {'center': [219.05649597260333, 210.69631858482452], 'axes': [5.672263059169184, 7.125031565788009], 'angle': 71.71550509125314}, 'location': [219.05649597260333, 210.69631858482452], 'diameter': 7.125031565788009, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8093045949732709, 'phi': -1.9561643621687772, 'norm_pos': [0.6845515499143854, 0.12209867256323115], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.8306339,"{'circle_3d': {'center': [14.177690562191701, 21.818950362608156, 149.18443450462598], 'normal': [-0.2745932249766243, -0.6899970449025379, -0.6697033961558669], 'radius': 0.9379973301984099}, 'confidence': 0.4529402444452454, 'timestamp': 277439.390514, 'diameter_3d': 1.8759946603968198, 'ellipse': {'center': [218.9272752619925, 210.69132389178444], 'axes': [6.20625478266512, 7.803455911702166], 'angle': 71.45712934672034}, 'location': [218.9272752619925, 210.69132389178444], 'diameter': 7.803455911702166, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.809311356740643, 'phi': -1.9599125183594925, 'norm_pos': [0.6841477351937265, 0.12211948378423154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.840051,"{'circle_3d': {'center': [14.37473909746419, 21.72540225714731, 149.20300476490166], 'normal': [-0.2581725137039171, -0.6977927203576088, -0.6681558744662273], 'radius': 0.7712741039972575}, 'confidence': 0.6066391231140388, 'timestamp': 277439.398914, 'diameter_3d': 1.542548207994515, 'ellipse': {'center': [219.73670904352525, 210.2870634176492], 'axes': [5.087587950908181, 6.4175734931230135], 'angle': 73.32912639637172}, 'location': [219.73670904352525, 210.2870634176492], 'diameter': 6.4175734931230135, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7984849769682375, 'phi': -1.9395200719668417, 'norm_pos': [0.6866772157610164, 0.12380390242646166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.8481731,"{'circle_3d': {'center': [13.903029860120386, 21.89776562811482, 149.22101115845004], 'normal': [-0.29748161681590096, -0.6834291061103168, -0.6666553416705298], 'radius': 0.9025675652501945}, 'confidence': 0.23568339993753132, 'timestamp': 277439.407314, 'diameter_3d': 1.805135130500389, 'ellipse': {'center': [217.77152234368248, 210.99544818224211], 'axes': [5.957001765129794, 7.504322462833859], 'angle': 68.94258606435875}, 'location': [217.77152234368248, 210.99544818224211], 'diameter': 7.504322462833859, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8183466611448426, 'phi': -1.9905107034078673, 'norm_pos': [0.6805360073240078, 0.12085229924065788], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.855915,"{'circle_3d': {'center': [14.318859711438204, 21.96492936978221, 148.98128293824925], 'normal': [-0.2628291292060824, -0.6778321276380334, -0.6866326933539281], 'radius': 0.8564678455168032}, 'confidence': 0.49149290167719584, 'timestamp': 277439.415714, 'diameter_3d': 1.7129356910336064, 'ellipse': {'center': [219.59405664565685, 211.42030887304418], 'axes': [5.78138204360201, 7.1358629030049645], 'angle': 72.38187419312878}, 'location': [219.59405664565685, 211.42030887304418], 'diameter': 7.1358629030049645, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8259863320718145, 'phi': -1.9363701430304354, 'norm_pos': [0.6862314270176777, 0.1190820463623159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.8640032,"{'circle_3d': {'center': [14.242765704357895, 21.864832905105207, 149.11120742966602], 'normal': [-0.2691702964627752, -0.6861734996944512, -0.6758056524025312], 'radius': 0.7800429875520385}, 'confidence': 0.7057102306362835, 'timestamp': 277439.424114, 'diameter_3d': 1.560085975104077, 'ellipse': {'center': [219.22496645134618, 210.92254976337188], 'axes': [5.198409918531324, 6.4929988576664925], 'angle': 71.91994573097496}, 'location': [219.22496645134618, 210.92254976337188], 'diameter': 6.4929988576664925, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8145806571162366, 'phi': -1.949832375594095, 'norm_pos': [0.6850780201604568, 0.12115604265261715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404120.871857,"{'circle_3d': {'center': [14.253573255640742, 21.865799807299638, 149.10593007183044], 'normal': [-0.26826966718920436, -0.6860929245115813, -0.6762454322221623], 'radius': 0.7829609963911431}, 'confidence': 0.8110593645350919, 'timestamp': 277439.432514, 'diameter_3d': 1.5659219927822863, 'ellipse': {'center': [219.2720229133568, 210.92986059549878], 'axes': [5.220376265049067, 6.517611542670136], 'angle': 72.01185968035631}, 'location': [219.2720229133568, 210.92986059549878], 'diameter': 6.517611542670136, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8146914170475613, 'phi': -1.9484586093274512, 'norm_pos': [0.6852250716042401, 0.12112558085208847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
