eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404017.6569622,"{'circle_3d': {'center': [15.571306921572797, 21.3048176426876, 149.2805892275454], 'normal': [-0.1584585283615331, -0.732841438229251, -0.6616905025792498], 'radius': 0.7943829274103741}, 'confidence': 0.484908715694006, 'timestamp': 277336.204519, 'diameter_3d': 1.5887658548207482, 'ellipse': {'center': [224.67444183699945, 208.49421220820886], 'axes': [5.146476192625323, 6.622958479075239], 'angle': 83.8942634545245}, 'location': [224.67444183699945, 208.49421220820886], 'diameter': 6.622958479075239, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7483075818833792, 'phi': -1.8058451205318298, 'norm_pos': [0.7021076307406233, 0.13127411579912973], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.6662679,"{'circle_3d': {'center': [15.074583790819146, 21.22586372032567, 149.506118144552], 'normal': [-0.19985212259100404, -0.739420931759412, -0.6428964261620321], 'radius': 0.8416965055822028}, 'confidence': 0.5133102744000617, 'timestamp': 277336.212919, 'diameter_3d': 1.6833930111644055, 'ellipse': {'center': [222.51779759991143, 208.03436960638695], 'axes': [5.347906328482747, 6.9990701913323035], 'angle': 79.75708730312344}, 'location': [222.51779759991143, 208.03436960638695], 'diameter': 6.9990701913323035, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7385864924135424, 'phi': -1.872188305849445, 'norm_pos': [0.6953681174997233, 0.13319012664005436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.679925,"{'circle_3d': {'center': [15.064614748845116, 21.14666744209973, 149.6013041016662], 'normal': [-0.20068287608883997, -0.7460206216115741, -0.634964263069184], 'radius': 0.8387007658327437}, 'confidence': 0.6209586413518186, 'timestamp': 277336.221319, 'diameter_3d': 1.6774015316654873, 'ellipse': {'center': [222.43667384459647, 207.65004279083456], 'axes': [5.274200043041261, 6.969684183338474], 'angle': 79.70927879303807}, 'location': [222.43667384459647, 207.65004279083456], 'diameter': 6.969684183338474, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7287301561686581, 'phi': -1.876915548417099, 'norm_pos': [0.695114605764364, 0.13479148837152266], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.686657,"{'circle_3d': {'center': [14.572972714100096, 20.758526715552765, 150.26759570615974], 'normal': [-0.2416530456509249, -0.7783656821571543, -0.5794399626947212], 'radius': 0.8897223482114115}, 'confidence': 0.30186531291852614, 'timestamp': 277336.229719, 'diameter_3d': 1.779444696422823, 'ellipse': {'center': [220.13213157677617, 205.66091269275285], 'axes': [5.206574247568351, 7.355105085886151], 'angle': 76.18350733246646}, 'location': [220.13213157677617, 205.66091269275285], 'diameter': 7.355105085886151, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.6787379266997269, 'phi': -1.9659105145309972, 'norm_pos': [0.6879129111774256, 0.14307953044686317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.6939101,"{'circle_3d': {'center': [14.704063778206367, 21.248526855973243, 149.60479490892368], 'normal': [-0.23072879030873578, -0.7375323371221147, -0.634673362464393], 'radius': 0.8389579267232384}, 'confidence': 0.41359536542922265, 'timestamp': 277336.238119, 'diameter_3d': 1.6779158534464769, 'ellipse': {'center': [220.9413482911885, 208.07003475703317], 'axes': [5.28964881604094, 6.966777367463635], 'angle': 76.72209204663991}, 'location': [220.9413482911885, 208.07003475703317], 'diameter': 6.966777367463635, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7413874061125769, 'phi': -1.9194817118466734, 'norm_pos': [0.6904417134099641, 0.13304152184569518], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.701777,"{'circle_3d': {'center': [14.661914578915038, 21.283775057136925, 149.57939761300736], 'normal': [-0.23424122358301316, -0.7345949870251411, -0.636789803790753], 'radius': 0.8143464554063736}, 'confidence': 0.5851271148382599, 'timestamp': 277336.246519, 'diameter_3d': 1.6286929108127473, 'ellipse': {'center': [220.77680073013073, 208.23045902356594], 'axes': [5.150406452591073, 6.762989263095032], 'angle': 76.34505243532996}, 'location': [220.77680073013073, 208.23045902356594], 'diameter': 6.762989263095032, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7457267577556808, 'phi': -1.9232811805846437, 'norm_pos': [0.6899275022816586, 0.13237308740180853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.7114549,"{'circle_3d': {'center': [14.524152782576865, 21.436768746809335, 149.45732909950945], 'normal': [-0.2457213732778608, -0.7218455128857733, -0.6469621799155783], 'radius': 0.808893891385905}, 'confidence': 0.5322972901956057, 'timestamp': 277336.254919, 'diameter_3d': 1.61778778277181, 'ellipse': {'center': [220.2550551149995, 208.93702762343256], 'axes': [5.189176344986219, 6.721351397840264], 'angle': 75.0347707333948}, 'location': [220.2550551149995, 208.93702762343256], 'diameter': 6.721351397840264, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.764330986037241, 'phi': -1.9337755007338466, 'norm_pos': [0.6882970472343735, 0.12942905156903106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.716964,"{'circle_3d': {'center': [14.501063064619247, 21.50381387404775, 149.3918930214604], 'normal': [-0.24764551644099575, -0.716258418949239, -0.6524151864196671], 'radius': 0.8603752687316825}, 'confidence': 0.5986597711900409, 'timestamp': 277336.263319, 'diameter_3d': 1.720750537463365, 'ellipse': {'center': [220.18617586040202, 209.25554093142915], 'axes': [5.559107936735542, 7.151848267818958], 'angle': 74.75056636941763}, 'location': [220.18617586040202, 209.25554093142915], 'diameter': 7.151848267818958, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7723705667176579, 'phi': -1.933578638929387, 'norm_pos': [0.6880817995637563, 0.1281019127857118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.725506,"{'circle_3d': {'center': [14.529892817339752, 21.412204125301066, 149.48263910986364], 'normal': [-0.24524303704762038, -0.7238925646781293, -0.6448530123860629], 'radius': 0.8465082415307394}, 'confidence': 0.7129614631464826, 'timestamp': 277336.271718, 'diameter_3d': 1.693016483061479, 'ellipse': {'center': [220.26902118791958, 208.82103468562775], 'axes': [5.415500820629801, 7.032834778057649], 'angle': 75.1148432273713}, 'location': [220.26902118791958, 208.82103468562775], 'diameter': 7.032834778057649, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7613684690191115, 'phi': -1.9342128219856651, 'norm_pos': [0.6883406912122487, 0.129912355476551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.734051,"{'circle_3d': {'center': [14.649594960850154, 21.499767458318885, 149.34152729932035], 'normal': [-0.23526785842175352, -0.7165956202599778, -0.6566123299313373], 'radius': 0.8249839351399986}, 'confidence': 0.7787880039166705, 'timestamp': 277336.280118, 'diameter_3d': 1.6499678702799971, 'ellipse': {'center': [220.82262054659785, 209.26798179709493], 'axes': [5.353481424436428, 6.861661825393853], 'angle': 76.00037930482637}, 'location': [220.82262054659785, 209.26798179709493], 'diameter': 6.861661825393853, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7718872362455228, 'phi': -1.9148510759015789, 'norm_pos': [0.6900706892081183, 0.12805007584543782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404017.742136,"{'circle_3d': {'center': [14.755557726244309, 21.163891238555976, 149.68549894170616], 'normal': [-0.2264376279722406, -0.7445853052402203, -0.6279480263991865], 'radius': 0.8688515399987391}, 'confidence': 0.3508245654045626, 'timestamp': 277336.288518, 'diameter_3d': 1.7377030799974782, 'ellipse': {'center': [221.1220002260327, 207.67277021586443], 'axes': [5.4274625781659225, 7.211943442880261], 'angle': 77.21404220500008}, 'location': [221.1220002260327, 207.67277021586443], 'diameter': 7.211943442880261, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7308829412628373, 'phi': -1.9168823607880767, 'norm_pos': [0.6910062507063521, 0.1346967907672315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
