eye_packets,782
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404178.22097,"{'circle_3d': {'center': [13.946544268794312, 22.536813441464417, 148.59648677539948], 'normal': [-0.2938554160930734, -0.6301751216645163, -0.7186990402580754], 'radius': 0.7317236784207372}, 'confidence': 0.960482585332075, 'timestamp': 277496.778281, 'diameter_3d': 1.4634473568414743, 'ellipse': {'center': [218.19404489663972, 214.0399079194756], 'axes': [5.138591257211352, 6.108307488159288], 'angle': 67.40665973099813}, 'location': [218.19404489663972, 214.0399079194756], 'diameter': 6.108307488159288, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8890175952931307, 'phi': -1.9589269113723697, 'norm_pos': [0.6818563903019992, 0.10816705033551832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.228514,"{'circle_3d': {'center': [14.573942354975909, 22.528337379501224, 148.37311132402053], 'normal': [-0.24157224224460713, -0.6308814601614492, -0.7373136612063219], 'radius': 0.7446789076540434}, 'confidence': 0.6050001300947656, 'timestamp': 277496.786681, 'diameter_3d': 1.4893578153080869, 'ellipse': {'center': [220.90295470742888, 214.14649005673388], 'axes': [5.326206936434023, 6.230980802794605], 'angle': 73.66627131436269}, 'location': [220.90295470742888, 214.14649005673388], 'diameter': 6.230980802794605, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8881075601635471, 'phi': -1.887412682747251, 'norm_pos': [0.6903217334607152, 0.10772295809694221], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.237401,"{'circle_3d': {'center': [13.884618325859428, 22.99430129787455, 148.24037686751115], 'normal': [-0.299015911337647, -0.5920511336303383, -0.7483748659154367], 'radius': 0.7827055237297963}, 'confidence': 0.36386941635274084, 'timestamp': 277496.795081, 'diameter_3d': 1.5654110474595926, 'ellipse': {'center': [218.07555608028082, 216.18011802642212], 'axes': [5.683488178383512, 6.548302502489263], 'angle': 65.0337897676371}, 'location': [218.07555608028082, 216.18011802642212], 'diameter': 6.548302502489263, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9371947129546505, 'phi': -1.9509178626223136, 'norm_pos': [0.6814861127508776, 0.09924950822324119], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.24676,"{'circle_3d': {'center': [13.688120660769068, 22.950851456475718, 148.3562646534461], 'normal': [-0.3153907167618436, -0.5956719537469075, -0.7387175504208577], 'radius': 0.7771097478545355}, 'confidence': 0.6840646366350965, 'timestamp': 277496.803481, 'diameter_3d': 1.554219495709071, 'ellipse': {'center': [217.20910151469928, 215.92325520021643], 'axes': [5.585399188029557, 6.495798860303796], 'angle': 63.26630269100561}, 'location': [217.20910151469928, 215.92325520021643], 'diameter': 6.495798860303796, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9326943705082192, 'phi': -1.974312052873926, 'norm_pos': [0.6787784422334353, 0.1003197699990982], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.254223,"{'circle_3d': {'center': [13.48810791820523, 22.851423889674237, 148.52627755441242], 'normal': [-0.3320584453088305, -0.6039575843136984, -0.7245498086736649], 'radius': 0.8119316515879634}, 'confidence': 0.5581833128872744, 'timestamp': 277496.811881, 'diameter_3d': 1.6238633031759269, 'ellipse': {'center': [216.30927974051596, 215.3992006982286], 'axes': [5.745630386153228, 6.778784654254115], 'angle': 61.84607137082774}, 'location': [216.30927974051596, 215.3992006982286], 'diameter': 6.778784654254115, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.92233900582292, 'phi': -2.0005279427913, 'norm_pos': [0.6759664991891123, 0.10250333042404747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.260988,"{'circle_3d': {'center': [13.930869145885826, 22.950902960869325, 148.25646866843317], 'normal': [-0.29516167633544754, -0.5956676617141078, -0.7470338825052687], 'radius': 0.7274760375095364}, 'confidence': 0.5596922235969372, 'timestamp': 277496.820281, 'diameter_3d': 1.4549520750190728, 'ellipse': {'center': [218.26200270056856, 215.98701639064944], 'axes': [5.274105191001625, 6.085850639883628], 'angle': 65.69268978543461}, 'location': [218.26200270056856, 215.98701639064944], 'diameter': 6.085850639883628, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9326997139789173, 'phi': -1.9470813872003419, 'norm_pos': [0.6820687584392767, 0.10005409837229395], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.269313,"{'circle_3d': {'center': [13.910536363435881, 22.93949126217899, 148.27364859598254], 'normal': [-0.29685607487294274, -0.5966186366049686, -0.7456022218761544], 'radius': 0.7555239645126474}, 'confidence': 0.7550444703036636, 'timestamp': 277496.828681, 'diameter_3d': 1.5110479290252947, 'ellipse': {'center': [218.17055404398144, 215.92878087460178], 'axes': [5.469137111329769, 6.319690886463854], 'angle': 65.53238335346066}, 'location': [218.17055404398144, 215.92878087460178], 'diameter': 6.319690886463854, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.931515256509009, 'phi': -1.949700550542046, 'norm_pos': [0.681782981387442, 0.10029674635582586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.2781482,"{'circle_3d': {'center': [14.104849136888848, 22.93606742561197, 148.20142623794624], 'normal': [-0.28066334375186236, -0.5969039563188875, -0.7516207517125134], 'radius': 0.7611133679652948}, 'confidence': 0.7472125149559821, 'timestamp': 277496.837081, 'diameter_3d': 1.5222267359305897, 'ellipse': {'center': [219.01169967984015, 215.96137254674372], 'axes': [5.54290604585683, 6.370613960571217], 'angle': 67.56523354827902}, 'location': [219.01169967984015, 215.96137254674372], 'diameter': 6.370613960571217, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9311596819480711, 'phi': -1.9281730422580503, 'norm_pos': [0.6844115614995004, 0.1001609477219012], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.2857,"{'circle_3d': {'center': [14.106642137606093, 22.932644414049257, 148.20347617711934], 'normal': [-0.2805139270254253, -0.5971892072824467, -0.7514499234480878], 'radius': 0.8004582015060163}, 'confidence': 0.6597961896626572, 'timestamp': 277496.845481, 'diameter_3d': 1.6009164030120326, 'ellipse': {'center': [219.0188195904915, 215.9466225789351], 'axes': [5.828324238298597, 6.699867406571351], 'angle': 67.59704021831251}, 'location': [219.0188195904915, 215.9466225789351], 'diameter': 6.699867406571351, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9308040990114262, 'phi': -1.9280730330171887, 'norm_pos': [0.6844338112202859, 0.10022240592110376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.293393,"{'circle_3d': {'center': [14.14853711377529, 22.833355754241985, 148.26761523972584], 'normal': [-0.2770226790113254, -0.6054632622663859, -0.7461050015642126], 'radius': 0.7523408444481795}, 'confidence': 0.5957105523746536, 'timestamp': 277496.853881, 'diameter_3d': 1.504681688896359, 'ellipse': {'center': [219.16789271254385, 215.4888993145574], 'axes': [5.445102344176295, 6.294916726741149], 'angle': 68.39479696859941}, 'location': [219.16789271254385, 215.4888993145574], 'diameter': 6.294916726741149, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9204485077040038, 'phi': -1.926312027399177, 'norm_pos': [0.6848996647266995, 0.1021295861893442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404178.304636,"{'circle_3d': {'center': [13.449638805275505, 22.368400471865897, 148.97143611810498], 'normal': [-0.33526420471964063, -0.6442095357977262, -0.6874532616992844], 'radius': 0.7874571528108624}, 'confidence': 0.37371620510428144, 'timestamp': 277496.862281, 'diameter_3d': 1.5749143056217247, 'ellipse': {'center': [215.9804884363897, 213.10345632662666], 'axes': [5.337991038710907, 6.555234716486371], 'angle': 63.589640340180935}, 'location': [215.9804884363897, 213.10345632662666], 'diameter': 6.555234716486371, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8708069844227232, 'phi': -2.0245476725393288, 'norm_pos': [0.6749390263637178, 0.11206893197238899], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
