eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404132.315066,"{'circle_3d': {'center': [16.323548455299598, 21.238600482821912, 149.21000589233896], 'normal': [-0.09577173388429969, -0.7383595348847247, -0.6675724471797859], 'radius': 0.781996687360158}, 'confidence': 0.49208347794157065, 'timestamp': 277450.873315, 'diameter_3d': 1.563993374720316, 'ellipse': {'center': [227.83001276393372, 208.2607384101343], 'axes': [5.060648503465879, 6.535893962581003], 'angle': -89.86635358446622}, 'location': [227.83001276393372, 208.2607384101343], 'diameter': 6.535893962581003, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7401616730662762, 'phi': -1.713286759653498, 'norm_pos': [0.7119687898872928, 0.1322469232911071], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.404984,"{'circle_3d': {'center': [16.397350918629854, 21.127019242657813, 149.32477003884432], 'normal': [-0.08962152860677838, -0.747657971565067, -0.6580087683043394], 'radius': 0.8544641344470332}, 'confidence': 0.4529055708843498, 'timestamp': 277450.965715, 'diameter_3d': 1.7089282688940663, 'ellipse': {'center': [228.0846526284319, 207.73150304327544], 'axes': [5.457312900290415, 7.137312793927462], 'angle': -89.43121057285175}, 'location': [228.0846526284319, 207.73150304327544], 'diameter': 7.137312793927462, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7262679896963924, 'phi': -1.7061644838884855, 'norm_pos': [0.7127645394638498, 0.134452070653019], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.411511,"{'circle_3d': {'center': [16.84517637987282, 21.555157721174, 148.81788232680466], 'normal': [-0.05230274016986443, -0.711979765022051, -0.7002494109743105], 'radius': 0.7764604982530481}, 'confidence': 0.43334872035473815, 'timestamp': 277450.974115, 'diameter_3d': 1.5529209965060962, 'ellipse': {'center': [230.18139277375582, 209.81202578754147], 'axes': [5.1970793852767665, 6.518208251674694], 'angle': -84.88138894107678}, 'location': [230.18139277375582, 209.81202578754147], 'diameter': 6.518208251674694, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7784827571224388, 'phi': -1.645349480103285, 'norm_pos': [0.7193168524179869, 0.12578322588524382], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.420097,"{'circle_3d': {'center': [15.969477026666333, 21.26224840260123, 149.24257234504427], 'normal': [-0.1252776862704052, -0.7363888749031156, -0.6648585761210106], 'radius': 0.9103113542089598}, 'confidence': 0.2349356215192116, 'timestamp': 277450.982515, 'diameter_3d': 1.8206227084179196, 'ellipse': {'center': [226.34546617830398, 208.34311111472638], 'axes': [5.895773893755363, 7.599229505094943], 'angle': 87.21677387714148}, 'location': [226.34546617830398, 208.34311111472638], 'diameter': 7.599229505094943, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7430790801109632, 'phi': -1.7570401941975236, 'norm_pos': [0.7073295818072, 0.13190370368864002], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.432297,"{'circle_3d': {'center': [16.6746231893445, 21.51656359164694, 148.87185465791828], 'normal': [-0.06651550604722443, -0.7151959424826395, -0.6957517167148428], 'radius': 0.7571354686136206}, 'confidence': 0.5008918981017749, 'timestamp': 277450.990915, 'diameter_3d': 1.5142709372272412, 'ellipse': {'center': [229.44573137547653, 209.61825235143897], 'axes': [5.05172501811179, 6.3500369771862], 'angle': -86.41857987221852}, 'location': [229.44573137547653, 209.61825235143897], 'diameter': 6.3500369771862, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7738919117095708, 'phi': -1.6661090111196828, 'norm_pos': [0.7170179105483642, 0.1265906152023376], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.439755,"{'circle_3d': {'center': [15.413634983337499, 21.485090207563427, 149.12384954323238], 'normal': [-0.17159785654780793, -0.7178187244895986, -0.6747521429386673], 'radius': 0.8687395780641389}, 'confidence': 0.293312335747804, 'timestamp': 277450.999315, 'diameter_3d': 1.7374791561282779, 'ellipse': {'center': [224.08762719409296, 209.33864060698397], 'axes': [5.730683823292196, 7.247651015126946], 'angle': 82.57966086720718}, 'location': [224.08762719409296, 209.33864060698397], 'diameter': 7.247651015126946, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7701320704015534, 'phi': -1.8198296103513232, 'norm_pos': [0.7002738349815405, 0.12775566413756678], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.44918,"{'circle_3d': {'center': [15.256111353157566, 21.902170714835915, 148.74151000390793], 'normal': [-0.18472482572946913, -0.6830620155502253, -0.7066137712157051], 'radius': 0.7140285545291234}, 'confidence': 0.5256749205007583, 'timestamp': 277451.007715, 'diameter_3d': 1.4280571090582468, 'ellipse': {'center': [223.59472601906788, 211.30288020232734], 'axes': [4.903732469864602, 5.969600996439043], 'angle': 81.11930492189741}, 'location': [223.59472601906788, 211.30288020232734], 'diameter': 5.969600996439043, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8188493950077693, 'phi': -1.826496466411606, 'norm_pos': [0.6987335188095871, 0.11957133249030272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.457581,"{'circle_3d': {'center': [15.117098532093207, 21.86053046108829, 148.81970577023978], 'normal': [-0.19630922748483237, -0.6865320366958608, -0.7000974573547181], 'radius': 0.7800006770747689}, 'confidence': 0.6973755988717442, 'timestamp': 277451.016115, 'diameter_3d': 1.5600013541495379, 'ellipse': {'center': [222.9827930188821, 211.08294450358767], 'axes': [5.321635101299379, 6.515666512839614], 'angle': 79.83088625650322}, 'location': [222.9827930188821, 211.08294450358767], 'diameter': 6.515666512839614, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8140876660448979, 'phi': -1.8441784278943318, 'norm_pos': [0.6968212281840065, 0.12048773123505141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.463892,"{'circle_3d': {'center': [15.20307532997917, 21.59720871718205, 149.06187410426128], 'normal': [-0.18914449432766886, -0.7084755153547142, -0.6799167628529265], 'radius': 0.7991161507537776}, 'confidence': 0.5296356360988823, 'timestamp': 277451.024515, 'diameter_3d': 1.5982323015075552, 'ellipse': {'center': [223.2381285762335, 209.84024852848785], 'axes': [5.315700932992354, 6.666173290665982], 'angle': 80.71698298926813}, 'location': [223.2381285762335, 209.84024852848785], 'diameter': 6.666173290665982, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7834606026910726, 'phi': -1.8421237140017737, 'norm_pos': [0.6976191518007296, 0.12566563113130058], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.471663,"{'circle_3d': {'center': [15.61428758451579, 21.60955294427272, 148.94581448924063], 'normal': [-0.15487680644961715, -0.7074468297638248, -0.6895883974379803], 'radius': 0.7857220757644238}, 'confidence': 0.5899488946432068, 'timestamp': 277451.032915, 'diameter_3d': 1.5714441515288475, 'ellipse': {'center': [224.99863115730585, 209.9613870231779], 'axes': [5.268457328792279, 6.5661523920178215], 'angle': 84.38477708369619}, 'location': [224.99863115730585, 209.9613870231779], 'diameter': 6.5661523920178215, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7849171463803646, 'phi': -1.7917234566895954, 'norm_pos': [0.7031207223665807, 0.12516088740342535], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.480664,"{'circle_3d': {'center': [15.62892328918289, 21.433100517552226, 149.12743683075732], 'normal': [-0.15365716439402546, -0.7221511986571991, -0.6744532023115896], 'radius': 0.7096451273024003}, 'confidence': 0.6587842219695146, 'timestamp': 277451.041315, 'diameter_3d': 1.4192902546048005, 'ellipse': {'center': [224.97978669843025, 209.11643898190238], 'axes': [4.669371687436186, 5.923392318157556], 'angle': 84.43660876961533}, 'location': [224.97978669843025, 209.11643898190238], 'diameter': 5.923392318157556, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7638891763939167, 'phi': -1.7947978202745452, 'norm_pos': [0.7030618334325945, 0.12868150424207347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.488469,"{'circle_3d': {'center': [15.799177196006948, 21.436078953878177, 149.0873502506273], 'normal': [-0.1394693388253539, -0.7219029956300365, -0.6777937506557568], 'radius': 0.715881300999788}, 'confidence': 0.7707046394593696, 'timestamp': 277451.049715, 'diameter_3d': 1.431762601999576, 'ellipse': {'center': [225.70519506791436, 209.15295242130344], 'axes': [4.721567643739061, 5.979719324892155], 'angle': 85.91268023366207}, 'location': [225.70519506791436, 209.15295242130344], 'diameter': 5.979719324892155, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.764247921398355, 'phi': -1.7737333593351874, 'norm_pos': [0.7053287345872323, 0.12852936491123568], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.495559,"{'circle_3d': {'center': [15.798831043351953, 21.42529213362951, 149.0989256769284], 'normal': [-0.13949818487993687, -0.7228018973174256, -0.676829131797334], 'radius': 0.7937968391030014}, 'confidence': 0.8024196323190259, 'timestamp': 277451.058115, 'diameter_3d': 1.5875936782060027, 'ellipse': {'center': [225.6991527909966, 209.1030365489532], 'axes': [5.2291966542392, 6.630026940737462], 'angle': 85.90196209767466}, 'location': [225.6991527909966, 209.1030365489532], 'diameter': 6.630026940737462, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7629480380283348, 'phi': -1.7740555768227486, 'norm_pos': [0.7053098524718644, 0.12873734771269496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.504213,"{'circle_3d': {'center': [16.043067195989835, 22.014973151420026, 148.46840569800997], 'normal': [-0.11914517216011333, -0.6736618125015491, -0.7293724633738682], 'radius': 0.810834631006388}, 'confidence': 0.5090331093663958, 'timestamp': 277451.066515, 'diameter_3d': 1.621669262012776, 'ellipse': {'center': [226.99795188465936, 211.9442951353197], 'axes': [5.674212336518097, 6.806542623096664], 'angle': 88.7384726233287}, 'location': [226.99795188465936, 211.9442951353197], 'diameter': 6.806542623096664, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8316438334822961, 'phi': -1.732719163398329, 'norm_pos': [0.7093685996395604, 0.11689877026950124], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.5158038,"{'circle_3d': {'center': [15.505567184217366, 22.503820271835778, 148.1409800952729], 'normal': [-0.16393683980781895, -0.6329245524669026, -0.756657930268623], 'radius': 0.815494068774362}, 'confidence': 0.2987742777836215, 'timestamp': 277451.074915, 'diameter_3d': 1.630988137548724, 'ellipse': {'center': [224.897109731718, 214.1932627399142], 'axes': [5.918126386053624, 6.849512188399247], 'angle': 83.66446736143627}, 'location': [224.897109731718, 214.1932627399142], 'diameter': 6.849512188399247, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8854714712283435, 'phi': -1.784157758757304, 'norm_pos': [0.7028034679116187, 0.10752807191702418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.525151,"{'circle_3d': {'center': [15.593263923287907, 22.278038721848375, 148.31575285037772], 'normal': [-0.1566287782186074, -0.6517396816325204, -0.7420935340098898], 'radius': 0.7035918349801259}, 'confidence': 0.40728208924113196, 'timestamp': 277451.083315, 'diameter_3d': 1.4071836699602518, 'ellipse': {'center': [225.18634559548434, 213.13592309212703], 'axes': [5.0194259650748245, 5.904297829366301], 'angle': 84.494713831787}, 'location': [225.18634559548434, 213.13592309212703], 'diameter': 5.904297829366301, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8609203894302616, 'phi': -1.778806779711096, 'norm_pos': [0.7037073299858886, 0.11193365378280407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404132.532314,"{'circle_3d': {'center': [15.666800430182079, 21.936206160696536, 148.61224481495142], 'normal': [-0.15050073597742636, -0.6802257283951734, -0.7173858702954141], 'radius': 0.7982405156548041}, 'confidence': 0.31194523559350906, 'timestamp': 277451.091715, 'diameter_3d': 1.5964810313096083, 'ellipse': {'center': [225.3636536528913, 211.52634437814504], 'axes': [5.5308000345356465, 6.68668268531438], 'angle': 85.03661077657414}, 'location': [225.3636536528913, 211.52634437814504], 'diameter': 6.68668268531438, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8227257858286918, 'phi': -1.7775878553490332, 'norm_pos': [0.7042614176652853, 0.11864023175772898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
