eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403913.045181,"{'circle_3d': {'center': [10.130466846464445, 12.864200002227161, 100.76254568570037], 'normal': [0.08421582776530968, 0.0015214154928346875, -0.9964463757015235], 'radius': 1.1294115131112286}, 'confidence': 0.46084220098816875, 'timestamp': 277231.607862, 'diameter_3d': 2.258823026222457, 'ellipse': {'center': [222.32709153042296, 199.1544036272839], 'axes': [13.701656737570197, 13.926422352956036], 'angle': 21.356837695271057}, 'location': [222.32709153042296, 199.1544036272839], 'diameter': 13.926422352956036, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.57231774287467, 'phi': -1.4864805347590582, 'norm_pos': [0.6947721610325718, 0.1701899848863171], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.1353621,"{'circle_3d': {'center': [9.77817360603433, 13.38979723692995, 100.75032124694148], 'normal': [0.0548580577294667, 0.04532118505140038, -0.9974650789314317], 'radius': 1.1441878730701327}, 'confidence': 0.6600766168772658, 'timestamp': 277231.700262, 'diameter_3d': 2.2883757461402654, 'ellipse': {'center': [220.16884792518962, 202.3949284349656], 'axes': [13.884698176104271, 14.08438550444463], 'angle': 45.404404908160316}, 'location': [220.16884792518962, 202.3949284349656], 'diameter': 14.08438550444463, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.6161330412309454, 'phi': -1.5158542050845805, 'norm_pos': [0.6880276497662176, 0.15668779818764333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.145599,"{'circle_3d': {'center': [10.49136302692419, 13.280360948954982, 100.8064515227186], 'normal': [0.11429050947028843, 0.036201494386819764, -0.9927875559500042], 'radius': 1.1224366848672098}, 'confidence': 0.23331558365709815, 'timestamp': 277231.708662, 'diameter_3d': 2.2448733697344196, 'ellipse': {'center': [224.51747240199424, 201.67691497341193], 'axes': [13.459961543157743, 13.824600319181393], 'angle': 30.06509712167415}, 'location': [224.51747240199424, 201.67691497341193], 'diameter': 13.824600319181393, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.6070057331491876, 'phi': -1.456180066660846, 'norm_pos': [0.701617101256232, 0.15967952094411697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.151631,"{'circle_3d': {'center': [10.319148146840472, 13.059317013700847, 100.7818864441879], 'normal': [0.09993926946331198, 0.017781166448975174, -0.9948346458275633], 'radius': 1.1645396610350216}, 'confidence': 0.291367926197071, 'timestamp': 277231.717062, 'diameter_3d': 2.329079322070043, 'ellipse': {'center': [223.474215454386, 200.33824720808158], 'axes': [14.051878222961625, 14.351477470438656], 'angle': 26.006998409699634}, 'location': [223.474215454386, 200.33824720808158], 'diameter': 14.351477470438656, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.588578430355418, 'phi': -1.4706740597652523, 'norm_pos': [0.6983569232949562, 0.16525730329966004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.160171,"{'circle_3d': {'center': [11.165281044691767, 12.844999275776836, 100.89550702782958], 'normal': [0.17045034428425312, -7.864504469242323e-05, -0.985366263857423], 'radius': 1.1293260317823217}, 'confidence': 0.39645187622122197, 'timestamp': 277231.725462, 'diameter_3d': 2.2586520635646434, 'ellipse': {'center': [228.59753567250112, 198.9324458632246], 'axes': [13.3709047605425, 13.924771831666241], 'angle': 16.13553010152675}, 'location': [228.59753567250112, 198.9324458632246], 'diameter': 13.924771831666241, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.5707176817501232, 'phi': -1.3995096428056062, 'norm_pos': [0.714367298976566, 0.17111480890323094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.171391,"{'circle_3d': {'center': [10.874679594055415, 12.747529400592395, 100.84930901973235], 'normal': [0.14623355673122373, -0.008201134643395811, -0.9892160978655254], 'radius': 1.107653038002864}, 'confidence': 0.4970990582523532, 'timestamp': 277231.733862, 'diameter_3d': 2.215306076005728, 'ellipse': {'center': [226.8445600526518, 198.36989612530294], 'axes': [13.228014124532784, 13.66428314842668], 'angle': 15.110469846843111}, 'location': [226.8445600526518, 198.36989612530294], 'diameter': 13.66428314842668, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.5625951002158995, 'phi': -1.4240315359962563, 'norm_pos': [0.7088892501645369, 0.17345876614457112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.1813812,"{'circle_3d': {'center': [10.9062825510977, 12.758569210728378, 100.85393739072937], 'normal': [0.14886713648474756, -0.007281150465397197, -0.9888304002824406], 'radius': 1.1228518308962663}, 'confidence': 0.4905970066085561, 'timestamp': 277231.742262, 'diameter_3d': 2.2457036617925326, 'ellipse': {'center': [227.03528913849158, 198.43412662976485], 'axes': [13.397562721973541, 13.851053456434792], 'angle': 15.252882651541592}, 'location': [227.03528913849158, 198.43412662976485], 'diameter': 13.851053456434792, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.563515111992748, 'phi': -1.4213697913677386, 'norm_pos': [0.7094852785577862, 0.1731911390426465], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.1874838,"{'circle_3d': {'center': [10.9182862467943, 12.759706525856112, 100.85574242037805], 'normal': [0.14986744445946437, -0.007186374204752731, -0.9886799811450512], 'radius': 1.1060314866845335}, 'confidence': 0.284650633843109, 'timestamp': 277231.750662, 'diameter_3d': 2.212062973369067, 'ellipse': {'center': [227.1081424628796, 198.4396872714785], 'axes': [13.192627043083455, 13.643422032822686], 'angle': 15.239355724315644}, 'location': [227.1081424628796, 198.4396872714785], 'diameter': 13.643422032822686, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.563609890733219, 'phi': -1.4203582108583563, 'norm_pos': [0.7097129451964987, 0.17316796970217285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.194762,"{'circle_3d': {'center': [10.68811121927462, 11.921781575525326, 100.85876536863415], 'normal': [0.1306861921661577, -0.07701345339898491, -0.988428068790376], 'radius': 1.1632758242134966}, 'confidence': 0.4263010399664451, 'timestamp': 277231.759062, 'diameter_3d': 2.3265516484269932, 'ellipse': {'center': [225.69161027282104, 193.29219624524183], 'axes': [13.980933705856263, 14.39137072159066], 'angle': -3.176153062215381}, 'location': [225.69161027282104, 193.29219624524183], 'diameter': 14.39137072159066, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.4937065407665497, 'phi': -1.4393425858039348, 'norm_pos': [0.7052862821025657, 0.1946158489781591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.2042098,"{'circle_3d': {'center': [10.71726308749078, 11.981118268831828, 100.85818075216149], 'normal': [0.13311551451750422, -0.07206872895677635, -0.988476786829764], 'radius': 1.099288034890584}, 'confidence': 0.6413099165329876, 'timestamp': 277231.767462, 'diameter_3d': 2.198576069781168, 'ellipse': {'center': [225.87213540721865, 193.65632305996036], 'axes': [13.204289501202599, 13.596811977993623], 'angle': -1.8123953147279712}, 'location': [225.87213540721865, 193.65632305996036], 'diameter': 13.596811977993623, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.498665065257387, 'phi': -1.4369343438854107, 'norm_pos': [0.7058504231475583, 0.1930986539168319], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.211617,"{'circle_3d': {'center': [9.533425821289677, 11.7319683815617, 100.77887887893269], 'normal': [0.03446240900074571, -0.09283121956262042, -0.9950852762654977], 'radius': 1.099993688518129}, 'confidence': 0.328814374868425, 'timestamp': 277231.775862, 'diameter_3d': 2.199987377036258, 'ellipse': {'center': [218.6479598126542, 192.1829475441324], 'axes': [13.464213333048317, 13.640994697168978], 'angle': -19.002370734112166}, 'location': [218.6479598126542, 192.1829475441324], 'diameter': 13.640994697168978, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.4778312565827514, 'phi': -1.536177544416801, 'norm_pos': [0.6832748744145444, 0.19923771856611505], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.2219362,"{'circle_3d': {'center': [9.74739624157756, 12.696991809631207, 100.73724668581659], 'normal': [0.052293277358069226, -0.01241260055682813, -0.9985546256918391], 'radius': 1.119301299018346}, 'confidence': 0.34740113282172264, 'timestamp': 277231.784262, 'diameter_3d': 2.238602598036692, 'ellipse': {'center': [219.9875953234528, 198.14620272333008], 'axes': [13.680272032886723, 13.807391724679828], 'angle': 15.346754447054725}, 'location': [219.9875953234528, 198.14620272333008], 'diameter': 13.807391724679828, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.5583834074755851, 'phi': -1.5184751521742401, 'norm_pos': [0.6874612353857901, 0.17439082198612466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.229145,"{'circle_3d': {'center': [9.732241011266053, 12.73706719897039, 100.73603152275807], 'normal': [0.05103034149877702, -0.009072984778562887, -0.9986558892800493], 'radius': 1.111349284490215}, 'confidence': 0.37324347036314365, 'timestamp': 277231.792662, 'diameter_3d': 2.22269856898043, 'ellipse': {'center': [219.89519256476524, 198.3935301305729], 'axes': [13.583890435061138, 13.70624583807138], 'angle': 17.325836007670063}, 'location': [219.89519256476524, 198.3935301305729], 'diameter': 13.70624583807138, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.5617232175318034, 'phi': -1.5197417080644489, 'norm_pos': [0.6871724767648913, 0.17336029112261286], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.237855,"{'circle_3d': {'center': [9.845862366138185, 13.447975953970985, 100.75702204491486], 'normal': [0.06049878773812137, 0.05016941147148674, -0.9969066791003169], 'radius': 1.1331045954576633}, 'confidence': 0.32208971582917917, 'timestamp': 277231.801062, 'diameter_3d': 2.2662091909153266, 'ellipse': {'center': [220.5810177546557, 202.74715048694992], 'axes': [13.723793945739336, 13.94716597637527], 'angle': 45.33305706572086}, 'location': [220.5810177546557, 202.74715048694992], 'diameter': 13.94716597637527, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.6209868079554046, 'phi': -1.5101841518377217, 'norm_pos': [0.689315680483299, 0.15522020630437539], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.244204,"{'circle_3d': {'center': [8.513815762884162, 12.919351121823759, 100.7354413747065], 'normal': [-0.05050509586638057, 0.006117342125884515, -0.9987050682843472], 'radius': 1.1293516551487224}, 'confidence': 0.3202066042757338, 'timestamp': 277231.809462, 'diameter_3d': 2.2587033102974448, 'ellipse': {'center': [212.4042319973297, 199.5147391339752], 'axes': [13.866083233222792, 13.967967781218283], 'angle': -60.49611524397698}, 'location': [212.4042319973297, 199.5147391339752], 'diameter': 13.967967781218283, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.5769137070751587, 'phi': -1.621323864678738, 'norm_pos': [0.6637632249916553, 0.1686885869417699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.255899,"{'circle_3d': {'center': [8.72219646093366, 13.562992169925918, 100.74794785202712], 'normal': [-0.033140037695589104, 0.05975409613439776, -0.9976628618409609], 'radius': 1.0951661902769678}, 'confidence': 0.4029568658166226, 'timestamp': 277231.817862, 'diameter_3d': 2.1903323805539356, 'ellipse': {'center': [213.67860030643018, 203.46194586623213], 'axes': [13.346436956212159, 13.51111364143908], 'angle': -86.87670433795982}, 'location': [213.67860030643018, 203.46194586623213], 'diameter': 13.51111364143908, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.6305860393703082, 'phi': -1.6040017892497087, 'norm_pos': [0.6677456259575943, 0.15224189222403284], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403913.264402,"{'circle_3d': {'center': [8.931867502811386, 13.405964471652219, 100.73445149624605], 'normal': [-0.015667450872445247, 0.04666845461158947, -0.9987875581560502], 'radius': 1.1608964449760153}, 'confidence': 0.29044527292654243, 'timestamp': 277231.826262, 'diameter_3d': 2.3217928899520306, 'ellipse': {'center': [214.97512867841488, 202.5071650518567], 'axes': [14.185187912910793, 14.309054253289665], 'angle': 85.70506102625289}, 'location': [214.97512867841488, 202.5071650518567], 'diameter': 14.309054253289665, 'sphere': {'center': [9.119876913280729, 12.845943016313145, 112.71990219411866], 'radius': 12.0}, 'projected_sphere': {'center': [210.1626028427221, 190.65730643021894], 'axes': [132.00863122090598, 132.00863122090598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.6174817382492808, 'phi': -1.5864815101574923, 'norm_pos': [0.6717972771200464, 0.15622014561726372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
