eye_packets,783
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403816.5103822,"{'circle_3d': {'center': [6.505326555823722, 6.907705380214394, 44.54440841142798], 'normal': [0.24165034677710162, 0.2800437053692852, -0.9290751492670265], 'radius': 2.0832496947781474}, 'confidence': 0.19541789465134288, 'timestamp': 277135.06786, 'diameter_3d': 4.166499389556295, 'ellipse': {'center': [250.26820733227524, 215.8220850900796], 'axes': [49.32778956831487, 58.00213938036656], 'angle': 48.60597219175775}, 'location': [250.26820733227524, 215.8220850900796], 'diameter': 58.00213938036656, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8546359627318452, 'phi': -1.316336719114395, 'norm_pos': [0.7820881479133601, 0.1007413121246683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.517715,"{'circle_3d': {'center': [6.521939631805207, 7.014038705295932, 44.5813613382236], 'normal': [0.2430347697755586, 0.28890481579274657, -0.9259957387007245], 'radius': 2.0624399527270634}, 'confidence': 0.1860954756160921, 'timestamp': 277135.07626, 'diameter_3d': 4.124879905454127, 'ellipse': {'center': [250.43060108224202, 217.22000942010743], 'axes': [48.486433823987824, 57.37573359579282], 'angle': 49.24612246133224}, 'location': [250.43060108224202, 217.22000942010743], 'diameter': 57.37573359579282, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8638790013895927, 'phi': -1.3141275113494153, 'norm_pos': [0.7825956283820064, 0.09491662741621909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.526827,"{'circle_3d': {'center': [6.015599557488077, 6.5349741886734805, 44.32385025825032], 'normal': [0.20083976358246453, 0.24898277274087574, -0.9474549953651653], 'radius': 2.077698624432445}, 'confidence': 0.13940354275329103, 'timestamp': 277135.08466, 'diameter_3d': 4.15539724886489, 'ellipse': {'center': [243.9055659009405, 211.1100341679874], 'axes': [51.362685628631766, 58.134359882978316], 'angle': 50.14405179646792}, 'location': [243.9055659009405, 211.1100341679874], 'diameter': 58.134359882978316, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8224261364010255, 'phi': -1.3619102835946812, 'norm_pos': [0.7622048934404391, 0.12037485763338585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.534145,"{'circle_3d': {'center': [6.078929633684691, 6.559932103134077, 44.34405529703361], 'normal': [0.20611726993218238, 0.2510625989459255, -0.9457712421332239], 'radius': 2.0762847118299095}, 'confidence': 0.2679208846611517, 'timestamp': 277135.09306, 'diameter_3d': 4.152569423659819, 'ellipse': {'center': [244.74768220568453, 211.4166215022736], 'axes': [51.124205126247084, 58.06819271571182], 'angle': 49.733837207903086}, 'location': [244.74768220568453, 211.4166215022736], 'diameter': 58.06819271571182, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8245741851600241, 'phi': -1.3562159211645994, 'norm_pos': [0.7648365068927642, 0.11909741040719324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.542318,"{'circle_3d': {'center': [6.309311493874789, 6.778174500016597, 44.45719855470288], 'normal': [0.2253157582813571, 0.269249465352802, -0.9363426373274515], 'radius': 2.07155540260317}, 'confidence': 0.23616104795645265, 'timestamp': 277135.10146, 'diameter_3d': 4.14311080520634, 'ellipse': {'center': [247.7291187379027, 214.21423940502615], 'axes': [49.8940708671093, 57.78923894968997], 'angle': 49.32642684989443}, 'location': [247.7291187379027, 214.21423940502615], 'diameter': 57.78923894968997, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8434099589057318, 'phi': -1.3346520788954905, 'norm_pos': [0.774153496055946, 0.10744066914572437], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.552317,"{'circle_3d': {'center': [6.4255685251115064, 6.7486257769010525, 44.47733540672466], 'normal': [0.23500384421775022, 0.26678707175983996, -0.934664566325636], 'radius': 2.0645243536882982}, 'confidence': 0.290875308428649, 'timestamp': 277135.10986, 'diameter_3d': 4.1290487073765965, 'ellipse': {'center': [249.30129850885294, 213.76614716299073], 'axes': [49.525720767506, 57.56639557945605], 'angle': 48.07689950498972}, 'location': [249.30129850885294, 213.76614716299073], 'diameter': 57.56639557945605, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8408540537045563, 'phi': -1.3244710953983165, 'norm_pos': [0.7790665578401654, 0.10930772015420531], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.5618181,"{'circle_3d': {'center': [6.42294513287976, 6.968869389940975, 44.54188979538971], 'normal': [0.23478522819843808, 0.2851407061798336, -0.9292850339368827], 'radius': 2.072579315136861}, 'confidence': 0.21421785761353443, 'timestamp': 277135.11826, 'diameter_3d': 4.145158630273722, 'ellipse': {'center': [249.1375099789438, 216.67590288497775], 'axes': [49.10361536332453, 57.708991294018055], 'angle': 49.75738301666194}, 'location': [249.1375099789438, 216.67590288497775], 'diameter': 57.708991294018055, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8599495522681149, 'phi': -1.323323725266982, 'norm_pos': [0.7785547186841993, 0.09718373797925939], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.570357,"{'circle_3d': {'center': [6.190366783996701, 7.400012084231044, 44.6265007496095], 'normal': [0.21540369912484983, 0.32106926403733926, -0.9222341210852333], 'radius': 2.0704551426316575}, 'confidence': 0.2101389438397828, 'timestamp': 277135.12666, 'diameter_3d': 4.140910285263315, 'ellipse': {'center': [245.7658070614083, 222.4468351306271], 'axes': [48.283472729324565, 57.546862567884304], 'angle': 54.70964185190485}, 'location': [245.7658070614083, 222.4468351306271], 'diameter': 57.546862567884304, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.897654638599879, 'phi': -1.341342554291727, 'norm_pos': [0.768018147066901, 0.07313818695572039], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.5777972,"{'circle_3d': {'center': [5.722942240808642, 6.439700495022278, 44.24124210651231], 'normal': [0.17645165385917821, 0.24104329826994206, -0.9543390080099988], 'radius': 2.083032129646796}, 'confidence': 0.14361648712209618, 'timestamp': 277135.13506, 'diameter_3d': 4.166064259293592, 'ellipse': {'center': [239.98610397141192, 209.94805294887502], 'axes': [52.34293958694063, 58.393797089516475], 'angle': 52.35727741982404}, 'location': [239.98610397141192, 209.94805294887502], 'diameter': 58.393797089516475, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8142370297591486, 'phi': -1.3879669561098802, 'norm_pos': [0.7499565749106623, 0.12521644604635407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.585309,"{'circle_3d': {'center': [5.973988302661342, 7.080619267609732, 44.47256233737349], 'normal': [0.19737215901356991, 0.2944531959855634, -0.9350623221049009], 'radius': 2.073019495336526}, 'confidence': 0.24808644389281218, 'timestamp': 277135.14346, 'diameter_3d': 4.146038990673052, 'ellipse': {'center': [243.05850176124008, 218.36813386061803], 'axes': [49.812232477852724, 57.81598819977123], 'angle': 54.60781267424881}, 'location': [243.05850176124008, 218.36813386061803], 'diameter': 57.81598819977123, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8696796243039908, 'phi': -1.362770788808984, 'norm_pos': [0.7595578180038752, 0.09013277558075816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403816.594683,"{'circle_3d': {'center': [6.580302719855014, 6.332380629428183, 44.406444181854766], 'normal': [0.24789836044637595, 0.2320999761371009, -0.9405721683981277], 'radius': 2.084051608369305}, 'confidence': 0.19270734321504343, 'timestamp': 277135.15186, 'diameter_3d': 4.16810321673861, 'ellipse': {'center': [251.5786302641913, 208.13657505909418], 'axes': [50.68532436817209, 58.20229944391789], 'angle': 43.312537372412784}, 'location': [251.5786302641913, 208.13657505909418], 'diameter': 58.20229944391789, 'sphere': {'center': [3.6055223944985033, 3.5471809157829726, 55.6933102026323], 'radius': 12.0}, 'projected_sphere': {'center': [200.1381041359509, 159.4886236746168], 'axes': [267.17751101274473, 267.17751101274473], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.8050323879282677, 'phi': -1.3130954339466523, 'norm_pos': [0.7861832195755978, 0.1327642705871076], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
