eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403595.201921,"{'circle_3d': {'center': [4.7776102805164635, 5.508196345433234, 44.52626330078532], 'normal': [0.8162334701962857, 0.2877616463231604, -0.5009552445445736], 'radius': 1.3249849716636548}, 'confidence': 0.17821820619584663, 'timestamp': 276913.769938, 'diameter_3d': 2.6499699433273096, 'ellipse': {'center': [226.3447119936488, 196.66985401849678], 'axes': [13.909084727511177, 37.017006291758555], 'angle': 21.178898798542992}, 'location': [226.3447119936488, 196.66985401849678], 'diameter': 37.017006291758555, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.8626851281929484, 'phi': -0.5504613331907037, 'norm_pos': [0.7073272249801524, 0.18054227492293007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403596.9902349,"{'circle_3d': {'center': [-7.414503551656464, 7.186998680950987, 39.958687307557724], 'normal': [-0.19977601581812504, 0.42766184094963977, -0.8815865773135395], 'radius': 1.3218485125339403}, 'confidence': 0.20095000294497947, 'timestamp': 276915.559139, 'diameter_3d': 2.6436970250678806, 'ellipse': {'center': [45.04784106084297, 231.28498752176898], 'axes': [31.422675714751104, 41.11816113915458], 'angle': -60.37037962590019}, 'location': [45.04784106084297, 231.28498752176898], 'diameter': 41.11816113915458, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0127008819416403, 'phi': -1.7936423173351463, 'norm_pos': [0.14077450331513428, 0.03631255199262928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403596.999351,"{'circle_3d': {'center': [-7.3453721627109445, 7.203856522442076, 39.951441079064665], 'normal': [-0.19401506673933178, 0.42906666107389735, -0.8821904296879614], 'radius': 1.3163024615149057}, 'confidence': 0.09641475154428784, 'timestamp': 276915.567539, 'diameter_3d': 2.6326049230298114, 'ellipse': {'center': [46.096126731650415, 231.5675915180978], 'axes': [31.35779320569211, 40.955607813592835], 'angle': -60.9925579654664}, 'location': [46.096126731650415, 231.5675915180978], 'diameter': 40.955607813592835, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.014255564107278, 'phi': -1.7872743756470444, 'norm_pos': [0.14405039603640754, 0.03513503534125917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.006646,"{'circle_3d': {'center': [-7.37277583637621, 7.211748848026161, 39.961349410776464], 'normal': [-0.19629870621143722, 0.4297243548725711, -0.8813647353786448], 'radius': 1.3432413639784269}, 'confidence': 0.1633669250270248, 'timestamp': 276915.575939, 'diameter_3d': 2.6864827279568537, 'ellipse': {'center': [45.703818643741315, 231.653062603076], 'axes': [31.927861288741735, 41.78290962273408], 'angle': -60.81350930034176}, 'location': [45.703818643741315, 231.653062603076], 'diameter': 41.78290962273408, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.014983813218803, 'phi': -1.789940821245221, 'norm_pos': [0.1428244332616916, 0.03477890582051668], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.014337,"{'circle_3d': {'center': [-7.28549920664236, 7.219648951466699, 39.94613687127809], 'normal': [-0.18902565373361635, 0.43038269682594915, -0.882632447003509], 'radius': 1.3146816524171347}, 'confidence': 0.16661000978815596, 'timestamp': 276915.584339, 'diameter_3d': 2.6293633048342695, 'ellipse': {'center': [47.00749439329155, 231.82710981873825], 'axes': [31.371230324159143, 40.91288026211823], 'angle': -61.539780941748035}, 'location': [47.00749439329155, 231.82710981873825], 'diameter': 40.91288026211823, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0157130328735007, 'phi': -1.7817706413764465, 'norm_pos': [0.1468984199790361, 0.03405370908859062], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.023073,"{'circle_3d': {'center': [-7.311364533031384, 7.227556817605543, 39.95557093257581], 'normal': [-0.1911810975993683, 0.43104168567085277, -0.881846275228699], 'radius': 1.3229642969904858}, 'confidence': 0.2616852452739177, 'timestamp': 276915.592739, 'diameter_3d': 2.6459285939809716, 'ellipse': {'center': [46.63479724026426, 231.92061101906052], 'axes': [31.501431058915568, 41.16029944419756], 'angle': -61.37093163734625}, 'location': [46.63479724026426, 231.92061101906052], 'diameter': 41.16029944419756, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0164432230713714, 'phi': -1.7842888815351277, 'norm_pos': [0.14573374137582581, 0.03366412075391456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.0328572,"{'circle_3d': {'center': [-7.433970298784297, 7.235472431237837, 39.98677977174727], 'normal': [-0.2013982447454445, 0.43170132014021073, -0.8792455386310775], 'radius': 1.324488416172993}, 'confidence': 0.11366475837040652, 'timestamp': 276915.601139, 'diameter_3d': 2.648976832345986, 'ellipse': {'center': [44.82714389475849, 231.95657960515052], 'axes': [31.302975592343916, 41.17178621189152], 'angle': -60.446715791296164}, 'location': [44.82714389475849, 231.95657960515052], 'diameter': 41.17178621189152, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0171743838124154, 'phi': -1.7959698808135978, 'norm_pos': [0.1400848246711203, 0.03351425164520616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.0430322,"{'circle_3d': {'center': [-7.348833533565505, 7.134934128648431, 39.91895563930281], 'normal': [-0.19430351431054507, 0.42332312825776014, -0.884897549668116], 'radius': 1.3093484390749244}, 'confidence': 0.10541637617909304, 'timestamp': 276915.609539, 'diameter_3d': 2.6186968781498488, 'ellipse': {'center': [45.94989096445008, 230.59195091839365], 'axes': [31.39347220600399, 40.770746404015945], 'angle': -60.641569073235665}, 'location': [45.94989096445008, 230.59195091839365], 'diameter': 40.770746404015945, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.0079065151017095, 'phi': -1.7869435175741033, 'norm_pos': [0.14359340926390649, 0.03920020450669315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.050519,"{'circle_3d': {'center': [-7.3736801316459255, 7.150481388437071, 39.93189732868992], 'normal': [-0.19637406415058015, 0.4246187332401468, -0.8838190755525233], 'radius': 1.336482331915775}, 'confidence': 0.21544521623275228, 'timestamp': 276915.617939, 'diameter_3d': 2.67296466383155, 'ellipse': {'center': [45.60552909019921, 230.7880046650567], 'axes': [31.953980347609285, 41.601894526860654], 'angle': -60.518370476883995}, 'location': [45.60552909019921, 230.7880046650567], 'diameter': 41.601894526860654, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.009337054781914, 'phi': -1.7894327376440675, 'norm_pos': [0.14251727840687253, 0.038383313895597126], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.058688,"{'circle_3d': {'center': [-7.268626769386975, 6.047218996168836, 39.44747475373238], 'normal': [-0.18761961729566756, 0.33268020055112724, -0.9241876234656515], 'radius': 1.3454180805104912}, 'confidence': 0.08985268321482219, 'timestamp': 276915.626339, 'diameter_3d': 2.6908361610209823, 'ellipse': {'center': [45.86393718032741, 214.8391081583669], 'axes': [35.41032214145621, 42.370545068522915], 'angle': -55.38298152077394}, 'location': [45.86393718032741, 214.8391081583669], 'diameter': 42.370545068522915, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9099405690799596, 'phi': -1.7710847341422624, 'norm_pos': [0.14332480368852316, 0.10483704934013782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.066348,"{'circle_3d': {'center': [-7.478604462072359, 6.580901370759722, 39.69991397608429], 'normal': [-0.20511775835278293, 0.37715373176703443, -0.9031510216029925], 'radius': 1.3297758188483768}, 'confidence': 0.1949547858733833, 'timestamp': 276915.634739, 'diameter_3d': 2.6595516376967536, 'ellipse': {'center': [43.310153533029165, 222.5592684877803], 'axes': [33.253852156663605, 41.61825668110159], 'angle': -56.74774641292553}, 'location': [43.310153533029165, 222.5592684877803], 'diameter': 41.61825668110159, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9575174691878747, 'phi': -1.7941214832038863, 'norm_pos': [0.13534422979071614, 0.07266971463424876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.0754051,"{'circle_3d': {'center': [-7.471773997855442, 6.653138453200884, 39.72881013525817], 'normal': [-0.2045485530013731, 0.38317348863713113, -0.9007430083385021], 'radius': 1.3291982476398883}, 'confidence': 0.15305780178254455, 'timestamp': 276915.643139, 'diameter_3d': 2.6583964952797765, 'ellipse': {'center': [43.50022824964623, 223.60992290862515], 'axes': [33.052939438272105, 41.57189669276214], 'angle': -57.20161866981453}, 'location': [43.50022824964623, 223.60992290862515], 'diameter': 41.57189669276214, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9640258998892857, 'phi': -1.794097926253158, 'norm_pos': [0.13593821328014447, 0.06829198788072854], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.082495,"{'circle_3d': {'center': [-7.500308985269999, 6.532242617216018, 39.684665278063676], 'normal': [-0.206926468619253, 0.37309883563839247, -0.9044217464380438], 'radius': 1.314814717467116}, 'confidence': 0.3338817745895465, 'timestamp': 276915.651539, 'diameter_3d': 2.629629434934232, 'ellipse': {'center': [42.92542563138832, 221.8449892196553], 'axes': [32.97182433364852, 41.1638600648371], 'angle': -56.297440669769564}, 'location': [42.92542563138832, 221.8449892196553], 'diameter': 41.1638600648371, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.953143126229447, 'phi': -1.7957192152174404, 'norm_pos': [0.13414195509808852, 0.0756458782514362], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.091851,"{'circle_3d': {'center': [-7.271130478821462, 6.87120594414063, 39.7801956705826], 'normal': [-0.18782825974854145, 0.4013457795487766, -0.8964608803947995], 'radius': 1.3224599455053492}, 'confidence': 0.20593808786374942, 'timestamp': 276915.659939, 'diameter_3d': 2.6449198910106984, 'ellipse': {'center': [46.76554594961503, 226.86883501954105], 'axes': [32.615812383968624, 41.31941180444623], 'angle': -59.98612040449918}, 'location': [46.76554594961503, 226.86883501954105], 'diameter': 41.31941180444623, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9837820100610757, 'phi': -1.7773306484858251, 'norm_pos': [0.14614233109254698, 0.054713187418579], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.09792,"{'circle_3d': {'center': [-7.305627577210745, 6.84610017430521, 39.776269035795515], 'normal': [-0.1907030179476485, 0.3992536320624918, -0.8967880999603906], 'radius': 1.3239460744088993}, 'confidence': 0.19709326017065892, 'timestamp': 276915.668339, 'diameter_3d': 2.6478921488177987, 'ellipse': {'center': [46.21863630334701, 226.48857885575973], 'axes': [32.66691252356841, 41.36819939105809], 'angle': -59.57564940581906}, 'location': [46.21863630334701, 226.48857885575973], 'diameter': 41.36819939105809, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9814989632538769, 'phi': -1.780326331824282, 'norm_pos': [0.1444332384479594, 0.05629758810100116], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.1099951,"{'circle_3d': {'center': [-7.427197044161749, 6.848272082482514, 39.803809995217776], 'normal': [-0.2008338068602321, 0.39943462441060035, -0.8944930200085351], 'radius': 1.3148206691251112}, 'confidence': 0.2596865710822609, 'timestamp': 276915.676739, 'diameter_3d': 2.6296413382502224, 'ellipse': {'center': [44.407340988266554, 226.45291946948277], 'axes': [32.22835802957384, 41.05065054431788], 'angle': -58.597669134962835}, 'location': [44.407340988266554, 226.45291946948277], 'diameter': 41.05065054431788, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9816963804989727, 'phi': -1.7916562289508358, 'norm_pos': [0.13877294058833298, 0.056446168877155145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.1155121,"{'circle_3d': {'center': [-6.446492070906599, 7.06945715965265, 39.729725198788685], 'normal': [-0.11910839242230291, 0.4178667141747783, -0.9006667530442927], 'radius': 1.323023202445962}, 'confidence': 0.1615426647286725, 'timestamp': 276915.685139, 'diameter_3d': 2.646046404891924, 'ellipse': {'center': [59.452334879071856, 230.08630559272888], 'axes': [33.22740741725418, 41.42408841060643], 'angle': -68.03777274618493}, 'location': [59.452334879071856, 230.08630559272888], 'diameter': 41.42408841060643, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 2.001892256194867, 'phi': -1.7022780757889442, 'norm_pos': [0.18578854649709955, 0.04130706003029638], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.126485,"{'circle_3d': {'center': [-7.292749634904835, 6.947048046958242, 39.819039089658276], 'normal': [-0.18962985608882266, 0.4076659547835778, -0.8932239288051605], 'radius': 1.3293082199983746}, 'confidence': 0.11139683817519025, 'timestamp': 276915.693539, 'diameter_3d': 2.658616439996749, 'ellipse': {'center': [46.54014872646704, 227.9413111762853], 'axes': [32.527778677922186, 41.493922304985595], 'angle': -60.185340583756506}, 'location': [46.54014872646704, 227.9413111762853], 'diameter': 41.493922304985595, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9906928362274707, 'phi': -1.7799886561533056, 'norm_pos': [0.14543796477020948, 0.05024453676547791], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.136663,"{'circle_3d': {'center': [-7.241960314231467, 6.959665313298503, 39.81414398052061], 'normal': [-0.18539741269937524, 0.40871739364526605, -0.8936318545666321], 'radius': 1.3426006254122034}, 'confidence': 0.1949982660058759, 'timestamp': 276915.701939, 'diameter_3d': 2.6852012508244067, 'ellipse': {'center': [47.31661840982093, 228.145643261406], 'axes': [32.9012417705851, 41.91611086275154], 'angle': -60.66277364334523}, 'location': [47.31661840982093, 228.145643261406], 'diameter': 41.91611086275154, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9918445979512702, 'phi': -1.775359444705559, 'norm_pos': [0.14786443253069043, 0.04939315307747494], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.142391,"{'circle_3d': {'center': [-7.156102832100746, 6.853461362486453, 39.74882595042118], 'normal': [-0.17824262252181522, 0.3998670644109286, -0.8990750237415851], 'radius': 1.3018699812006407}, 'confidence': 0.13897382637235664, 'timestamp': 276915.710339, 'diameter_3d': 2.6037399624012814, 'ellipse': {'center': [48.46315206159629, 226.68274174066204], 'axes': [32.342341479419275, 40.71153860788454], 'angle': -60.85640588246286}, 'location': [48.46315206159629, 226.68274174066204], 'diameter': 40.71153860788454, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9821681328335186, 'phi': -1.7665096986371047, 'norm_pos': [0.1514473501924884, 0.05548857608057489], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.150251,"{'circle_3d': {'center': [-7.282629999742793, 6.8646704132863725, 39.77968725767806], 'normal': [-0.18878655315865245, 0.4008011519775887, -0.8965032481368449], 'radius': 1.3243128908384216}, 'confidence': 0.265632262081062, 'timestamp': 276915.718739, 'diameter_3d': 2.6486257816768433, 'ellipse': {'center': [46.58569100633753, 226.76800283712234], 'axes': [32.6611845238284, 41.37730918146491], 'angle': -59.85856563063263}, 'location': [46.58569100633753, 226.76800283712234], 'diameter': 41.37730918146491, 'sphere': {'center': [-5.017191361838964, 2.055056589555309, 50.5377262353202], 'radius': 12.0}, 'projected_sphere': {'center': [98.44878121631527, 145.21156332976875], 'axes': [294.4335075684618, 294.4335075684618], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.983187468249399, 'phi': -1.7783449188920673, 'norm_pos': [0.14558028439480478, 0.05513332151199024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.1633432,"{'circle_3d': {'center': [-7.285656147924957, 6.866764529300321, 39.78126147142669], 'normal': [-0.18903873217383277, 0.4009756616454176, -0.8963720636577924], 'radius': 1.3288193086050901}, 'confidence': 0.3843501111412144, 'timestamp': 276915.727139, 'diameter_3d': 2.6576386172101802, 'ellipse': {'center': [46.543737042798625, 226.79486127854472], 'axes': [32.761257879262764, 41.516443720859904], 'angle': -59.84415038631924}, 'location': [46.543737042798625, 226.79486127854472], 'diameter': 41.516443720859904, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.983377954599546, 'phi': -1.778643797267178, 'norm_pos': [0.1454491782587457, 0.055021411339396975], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.1656718,"{'circle_3d': {'center': [-7.343413514902547, 6.943974939418384, 39.91897000942494], 'normal': [-0.19002184370089112, 0.40114874391413163, -0.8960867057225147], 'radius': 1.3385611111068312}, 'confidence': 0.2298664219092515, 'timestamp': 276915.735539, 'diameter_3d': 2.6771222222136624, 'ellipse': {'center': [46.0395025932266, 227.62334076933735], 'axes': [32.83898999575036, 41.67583886028102], 'angle': -59.77781165969998}, 'location': [46.0395025932266, 227.62334076933735], 'diameter': 41.67583886028102, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9835668985586126, 'phi': -1.779758232836673, 'norm_pos': [0.14387344560383314, 0.05156941346109434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.173612,"{'circle_3d': {'center': [-7.355081250800197, 6.946034802001648, 39.92237343871729], 'normal': [-0.19099415502569525, 0.40132039912940365, -0.8958030866148191], 'radius': 1.3545586734919064}, 'confidence': 0.2104042535099471, 'timestamp': 276915.743939, 'diameter_3d': 2.709117346983813, 'ellipse': {'center': [45.8707333303894, 227.64076208308927], 'axes': [33.20559717811847, 42.170083643317966], 'angle': -59.69246928222778}, 'location': [45.8707333303894, 227.64076208308927], 'diameter': 42.170083643317966, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9837543001279236, 'phi': -1.780860923357386, 'norm_pos': [0.14334604165746687, 0.05149682465379468], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.18187,"{'circle_3d': {'center': [-7.366619515227265, 6.9480775440463685, 39.92575558016883], 'normal': [-0.19195567706128433, 0.4014906276331304, -0.895521241493857], 'radius': 1.356230712305283}, 'confidence': 0.18499673725250035, 'timestamp': 276915.752339, 'diameter_3d': 2.712461424610566, 'ellipse': {'center': [45.701927447104055, 227.66285109905982], 'axes': [33.220728460468465, 42.21822334573223], 'angle': -59.60837486878}, 'location': [45.701927447104055, 227.66285109905982], 'diameter': 42.21822334573223, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9839401593074788, 'phi': -1.7819518688293168, 'norm_pos': [0.14281852327220018, 0.051404787087250714], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.189791,"{'circle_3d': {'center': [-7.37802978913094, 6.95010340975343, 39.92911641541362], 'normal': [-0.19290653321992393, 0.40165944977538565, -0.8952411718901253], 'radius': 1.3348166753493442}, 'confidence': 0.17094136481828082, 'timestamp': 276915.76074, 'diameter_3d': 2.6696333506986885, 'ellipse': {'center': [45.531783253347896, 227.6925920150693], 'axes': [32.67068436336941, 41.54763696350339], 'angle': -59.52554636679348}, 'location': [45.531783253347896, 227.6925920150693], 'diameter': 41.54763696350339, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9841244979481005, 'phi': -1.7830311970304868, 'norm_pos': [0.14228682266671216, 0.051280866603877984], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403597.197988,"{'circle_3d': {'center': [-7.291424006603267, 6.84198677689661, 39.863043256439425], 'normal': [-0.18568938467595117, 0.3926497303706505, -0.9007472684713077], 'radius': 1.31848092449703}, 'confidence': 0.22347633563732971, 'timestamp': 276915.76914, 'diameter_3d': 2.63696184899406, 'ellipse': {'center': [46.68469665618244, 226.19718211892], 'axes': [32.72064354085569, 41.10749630306714], 'angle': -59.69183818182111}, 'location': [46.68469665618244, 226.19718211892], 'diameter': 41.10749630306714, 'sphere': {'center': [-5.0631513904918535, 2.130190012448804, 50.67201047809512], 'radius': 12.0}, 'projected_sphere': {'center': [98.04954979116201, 146.06404986218553], 'axes': [293.6532389302461, 293.6532389302461], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 276690.504604, 'theta': 1.9743072721645256, 'phi': -1.7740986510066228, 'norm_pos': [0.14588967705057013, 0.05751174117116664], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
