eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403624.542294,"{'circle_3d': {'center': [9.41054450503339, 12.233857567233516, 96.79753159753159], 'normal': [0.01669950511823984, -0.1292926923499086, -0.9914658472351521], 'radius': 0.9842610431300723}, 'confidence': 0.5536629793490138, 'timestamp': 276943.111165, 'diameter_3d': 1.9685220862601447, 'ellipse': {'center': [220.27473027077576, 198.36770548071968], 'axes': [12.547534449448936, 12.748385222077882], 'angle': -26.428480062397778}, 'location': [220.27473027077576, 198.36770548071968], 'diameter': 12.748385222077882, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4411406750327305, 'phi': -1.5539546713361219, 'norm_pos': [0.6883585320961743, 0.17346789383033467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.634847,"{'circle_3d': {'center': [8.698754424668032, 12.08135539208282, 96.82773752213978], 'normal': [-0.04261633491220663, -0.14200120694579996, -0.9889486868511361], 'radius': 0.9991961923485552}, 'confidence': 0.2722005302221293, 'timestamp': 276943.203565, 'diameter_3d': 1.9983923846971103, 'ellipse': {'center': [215.70211526239123, 197.3678682107859], 'axes': [12.780898609581147, 12.945523755923094], 'angle': -34.47578457156844}, 'location': [215.70211526239123, 197.3678682107859], 'diameter': 12.945523755923094, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4283135099802104, 'phi': -1.6138622469566233, 'norm_pos': [0.6740691101949726, 0.17763388245505873], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.641723,"{'circle_3d': {'center': [8.631941476657495, 12.051792332684792, 96.83508874189468], 'normal': [-0.0481840805797513, -0.14446479522896882, -0.9883360852048942], 'radius': 1.014192034210117}, 'confidence': 0.6338823326237342, 'timestamp': 276943.211965, 'diameter_3d': 2.028384068420234, 'ellipse': {'center': [215.27057416250236, 197.17316784191473], 'axes': [12.973883758053377, 13.138139705857059], 'angle': -35.02293544996675}, 'location': [215.27057416250236, 197.17316784191473], 'diameter': 13.138139705857059, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.425824254293913, 'phi': -1.619510484408669, 'norm_pos': [0.6727205442578199, 0.178445133992022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.6506171,"{'circle_3d': {'center': [9.207387179468414, 12.150792436746137, 96.80697014346175], 'normal': [-0.000230272012174737, -0.13621478655719016, -0.9906793017409717], 'radius': 0.9517021809408018}, 'confidence': 0.23408344787873622, 'timestamp': 276943.220365, 'diameter_3d': 1.9034043618816037, 'ellipse': {'center': [218.96880775216732, 197.82794564363968], 'axes': [12.146130609961736, 12.330170558806351], 'angle': -29.729068446167915}, 'location': [218.96880775216732, 197.82794564363968], 'diameter': 12.330170558806351, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4341567516628189, 'phi': -1.5710287652920198, 'norm_pos': [0.6842775242255229, 0.1757168931515013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.658061,"{'circle_3d': {'center': [9.502612042986225, 11.648737724045372, 96.8904926188634], 'normal': [0.024371799947642853, -0.17805267928225388, -0.9837190954575005], 'radius': 0.9572267196071922}, 'confidence': 0.4151319995101501, 'timestamp': 276943.228765, 'diameter_3d': 1.9144534392143844, 'ellipse': {'center': [220.80573343266434, 194.55083505351826], 'axes': [12.141930860757912, 12.393994149901713], 'angle': -33.675507415977634}, 'location': [220.80573343266434, 194.55083505351826], 'diameter': 12.393994149901713, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.3917891735981893, 'phi': -1.546026232003336, 'norm_pos': [0.690017916977076, 0.18937152061034057], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.666261,"{'circle_3d': {'center': [9.350016191126773, 11.781517957062077, 96.86444067398857], 'normal': [0.011655478959355182, -0.16698765986419517, -0.9858900908637372], 'radius': 0.9543300204047137}, 'confidence': 0.6237035701428317, 'timestamp': 276943.237165, 'diameter_3d': 1.9086600408094274, 'ellipse': {'center': [219.84609810649226, 195.4200474057766], 'axes': [12.136734532364096, 12.359770901939527], 'angle': -33.18482565414295}, 'location': [219.84609810649226, 195.4200474057766], 'diameter': 12.359770901939527, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.403022692092017, 'phi': -1.558974587132908, 'norm_pos': [0.6870190565827883, 0.18574980247593087], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.679102,"{'circle_3d': {'center': [9.470876519579955, 11.748669666067025, 96.87209870887041], 'normal': [0.021727172997120302, -0.16972501744711613, -0.9852519212902502], 'radius': 0.9737901221141055}, 'confidence': 0.6881591873142526, 'timestamp': 276943.245565, 'diameter_3d': 1.947580244228211, 'ellipse': {'center': [220.61426327352913, 195.20443687153403], 'axes': [12.366568921903157, 12.610680119944506], 'angle': -32.51461874988274}, 'location': [220.61426327352913, 195.20443687153403], 'diameter': 12.610680119944506, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.40024569525777, 'phi': -1.5487474969284571, 'norm_pos': [0.6894195727297785, 0.18664817970194159], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.6860852,"{'circle_3d': {'center': [8.863307799785758, 11.962369893160256, 96.83947453423318], 'normal': [-0.028903553652396035, -0.15191666518934685, -0.9879706025100194], 'radius': 0.9477002590262816}, 'confidence': 0.3916128139795652, 'timestamp': 276943.253965, 'diameter_3d': 1.8954005180525633, 'ellipse': {'center': [216.747805063092, 196.59634046298328], 'axes': [12.107428879092847, 12.27681251979393], 'angle': -34.80002368347734}, 'location': [216.747805063092, 196.59634046298328], 'diameter': 12.27681251979393, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4182891691322337, 'phi': -1.6000434640985364, 'norm_pos': [0.6773368908221624, 0.18084858140423632], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.6950212,"{'circle_3d': {'center': [8.898609578561775, 12.041254020248086, 96.82663398481314], 'normal': [-0.025961738754394666, -0.14534298793202774, -0.9890406482950227], 'radius': 0.9789971726212426}, 'confidence': 0.4295572334323999, 'timestamp': 276943.262365, 'diameter_3d': 1.9579943452424853, 'ellipse': {'center': [216.9813034806309, 197.1118030828252], 'axes': [12.510102471170669, 12.684227996753378], 'angle': -33.685789304345214}, 'location': [216.9813034806309, 197.1118030828252], 'diameter': 12.684227996753378, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4249366940136359, 'phi': -1.5970397157211569, 'norm_pos': [0.6780665733769716, 0.17870082048822833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.702612,"{'circle_3d': {'center': [9.003601293588668, 12.13155619175753, 96.81142546445105], 'normal': [-0.017212429168820268, -0.1378178069729074, -0.9903080249918642], 'radius': 0.9588701152296283}, 'confidence': 0.5417686838513219, 'timestamp': 276943.270765, 'diameter_3d': 1.9177402304592566, 'ellipse': {'center': [217.66203428318727, 197.70139397646483], 'axes': [12.251764574592082, 12.424544268883432], 'angle': -31.90470952674008}, 'location': [217.66203428318727, 197.70139397646483], 'diameter': 12.424544268883432, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4325384687011637, 'phi': -1.5881754611499268, 'norm_pos': [0.6801938571349602, 0.17624419176472983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.710298,"{'circle_3d': {'center': [8.981277275807205, 12.342529361024884, 96.78437752551417], 'normal': [-0.01907276398394215, -0.12023670953396123, -0.9925620199032696], 'radius': 0.9548217623244973}, 'confidence': 0.49199665696142136, 'timestamp': 276943.279165, 'diameter_3d': 1.9096435246489947, 'ellipse': {'center': [217.53522052595275, 199.0734664773152], 'axes': [12.212761829331713, 12.372057093960969], 'angle': -30.17397183022634}, 'location': [217.53522052595275, 199.0734664773152], 'diameter': 12.372057093960969, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4502680084890827, 'phi': -1.5900096521370646, 'norm_pos': [0.6797975641436024, 0.1705272230111866], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.7189481,"{'circle_3d': {'center': [8.969328359365269, 12.308742286878502, 96.78875474126617], 'normal': [-0.020068507020770156, -0.12305229904615976, -0.9921972519239367], 'radius': 0.9469186291744022}, 'confidence': 0.5483377883159887, 'timestamp': 276943.287565, 'diameter_3d': 1.8938372583488043, 'ellipse': {'center': [217.45611915215838, 198.85350787825996], 'axes': [12.110683075353826, 12.270041209470913], 'angle': -30.569325854864093}, 'location': [217.45611915215838, 198.85350787825996], 'diameter': 12.270041209470913, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4474313522222881, 'phi': -1.5910198972079015, 'norm_pos': [0.679550372350495, 0.17144371717391682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.7267861,"{'circle_3d': {'center': [8.957299545408329, 12.294628730833832, 96.79076301374963], 'normal': [-0.021070908183848505, -0.124228428716549, -0.9920298958836499], 'radius': 0.9684173313211453}, 'confidence': 0.6382874740680143, 'timestamp': 276943.295965, 'diameter_3d': 1.9368346626422905, 'ellipse': {'center': [217.3779970664283, 198.76187796820074], 'axes': [12.38560148087099, 12.548812060121124], 'angle': -30.803409683936213}, 'location': [217.3779970664283, 198.76187796820074], 'diameter': 12.548812060121124, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.446246128367992, 'phi': -1.5920333282646029, 'norm_pos': [0.6793062408325884, 0.17182550846583022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.734299,"{'circle_3d': {'center': [9.42141471553013, 12.280483581264487, 96.79173213580485], 'normal': [0.017605355992968225, -0.12540719118066093, -0.9919491357123801], 'radius': 0.9664292183926128}, 'confidence': 0.512596420301636, 'timestamp': 276943.304365, 'diameter_3d': 1.9328584367852255, 'ellipse': {'center': [220.3479435145087, 198.67052333206993], 'axes': [12.32216635094352, 12.516478910965965], 'angle': -25.68509423761183}, 'location': [220.3479435145087, 198.67052333206993], 'diameter': 12.516478910965965, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4450580748708923, 'phi': -1.5530499453071687, 'norm_pos': [0.6885873234828397, 0.17220615278304197], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.743495,"{'circle_3d': {'center': [9.257148268357724, 12.266306873241994, 96.79175086364442], 'normal': [0.003916485395267788, -0.12658858351586874, -0.9919475750590827], 'radius': 0.9498761732097561}, 'confidence': 0.6253823274587111, 'timestamp': 276943.312765, 'diameter_3d': 1.8997523464195123, 'ellipse': {'center': [219.29656492734182, 198.57950357633388], 'axes': [12.12586459987666, 12.305060882250746], 'angle': -27.83536583607594}, 'location': [219.29656492734182, 198.57950357633388], 'diameter': 12.305060882250746, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4438671917309884, 'phi': -1.5668480686987099, 'norm_pos': [0.6853017653979432, 0.17258540176527548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.7517319,"{'circle_3d': {'center': [9.259572948595775, 12.252098642157003, 96.79358250503022], 'normal': [0.004118542081771982, -0.12777260277295135, -0.9917949382769335], 'radius': 0.9691899233821788}, 'confidence': 0.5363256408807183, 'timestamp': 276943.321165, 'diameter_3d': 1.9383798467643576, 'ellipse': {'center': [219.31095749516405, 198.48739429898893], 'axes': [12.37131511165052, 12.555393463601472], 'angle': -27.97223825588484}, 'location': [219.31095749516405, 198.48739429898893], 'diameter': 12.555393463601472, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4426734789482811, 'phi': -1.5666437361237773, 'norm_pos': [0.6853467421723877, 0.17296919042087944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403624.764302,"{'circle_3d': {'center': [8.895182035642462, 12.23785892362209, 96.79949211493987], 'normal': [-0.026247367331004103, -0.12895924598419403, -0.9913024707844621], 'radius': 0.9595520553688315}, 'confidence': 0.4637953594605403, 'timestamp': 276943.329565, 'diameter_3d': 1.919104110737663, 'ellipse': {'center': [216.97525442390588, 198.39131365319258], 'axes': [12.272666200500355, 12.434422555912855], 'angle': -31.834868872158545}, 'location': [216.97525442390588, 198.39131365319258], 'diameter': 12.434422555912855, 'sphere': {'center': [9.210150443614511, 13.78536987543242, 108.69512176435342], 'radius': 12.0}, 'projected_sphere': {'center': [212.53495448876427, 198.63213347603119], 'axes': [136.8966680239729, 136.8966680239729], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.4414769365144686, 'phi': -1.5972677993956954, 'norm_pos': [0.6780476700747059, 0.1733695264450309], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
