eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404166.784435,"{'circle_3d': {'center': [15.79205363267148, 22.28062073739145, 148.27384575819826], 'normal': [-0.14006296910330954, -0.6515245136705972, -0.745585791691511], 'radius': 0.7592686857990938}, 'confidence': 0.4307481262294713, 'timestamp': 277485.345886, 'diameter_3d': 1.5185373715981876, 'ellipse': {'center': [226.03618431263845, 213.17433320557063], 'axes': [5.42718980985254, 6.377206046049054], 'angle': 86.54835843669879}, 'location': [226.03618431263845, 213.17433320557063], 'diameter': 6.377206046049054, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8612040519047024, 'phi': -1.7564884291222371, 'norm_pos': [0.7063630759769952, 0.11177361164345567], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.79707,"{'circle_3d': {'center': [15.330057241747875, 22.24149252979696, 148.40784357503404], 'normal': [-0.1785626683469433, -0.6547851976368044, -0.7344193069551962], 'radius': 0.8921133606441715}, 'confidence': 0.32234510980015013, 'timestamp': 277485.354286, 'diameter_3d': 1.784226721288343, 'ellipse': {'center': [224.04802803039343, 212.93008698449128], 'axes': [6.324520951556504, 7.476185405752408], 'angle': 81.78425522799424}, 'location': [224.04802803039343, 212.93008698449128], 'diameter': 7.476185405752408, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8568979409661305, 'phi': -1.8093029747247331, 'norm_pos': [0.7001500875949794, 0.11279130423128636], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.804211,"{'circle_3d': {'center': [15.904041264572323, 21.717441756138275, 148.77754209646054], 'normal': [-0.13073066644490608, -0.6984560954416954, -0.7036110968363217], 'radius': 0.7931866802630781}, 'confidence': 0.36930240689400023, 'timestamp': 277485.362686, 'diameter_3d': 1.5863733605261563, 'ellipse': {'center': [226.27941376650165, 210.5129594381175], 'axes': [5.393125697764377, 6.641392392600772], 'angle': 87.08337400497021}, 'location': [226.27941376650165, 210.5129594381175], 'diameter': 6.641392392600772, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.7975584448827132, 'phi': -1.7545011299924396, 'norm_pos': [0.7071231680203176, 0.12286266900784382], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.8130062,"{'circle_3d': {'center': [15.872915975664727, 21.759025794628585, 148.74227919790152], 'normal': [-0.13332444052053902, -0.694990758900836, -0.7065496717162391], 'radius': 0.794938360603649}, 'confidence': 0.4729565394012014, 'timestamp': 277485.371086, 'diameter_3d': 1.589876721207298, 'ellipse': {'center': [226.16542961931395, 210.7077832367217], 'axes': [5.425934501871839, 6.65707076341318], 'angle': 86.83756664219852}, 'location': [226.16542961931395, 210.7077832367217], 'diameter': 6.65707076341318, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8023892784515916, 'phi': -1.7573012435119926, 'norm_pos': [0.7067669675603561, 0.1220509031803263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.820252,"{'circle_3d': {'center': [15.424231321250828, 21.93208825490602, 148.67065473815163], 'normal': [-0.17071482838836405, -0.68056888721105, -0.7125183766953975], 'radius': 0.8740648156081962}, 'confidence': 0.23788985944211083, 'timestamp': 277485.379486, 'diameter_3d': 1.7481296312163923, 'ellipse': {'center': [224.32724550130868, 211.47515455287484], 'axes': [6.035792078175488, 7.314144656340055], 'angle': 82.71441250197975}, 'location': [224.32724550130868, 211.47515455287484], 'diameter': 7.314144656340055, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.822257529159297, 'phi': -1.8059569865173932, 'norm_pos': [0.7010226421915896, 0.11885352269635485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.82796,"{'circle_3d': {'center': [15.751216956155712, 22.27637060446483, 148.28533270895602], 'normal': [-0.14346602547962353, -0.6518786914144821, -0.744628545795031], 'radius': 0.8288391011124671}, 'confidence': 0.5427832494098108, 'timestamp': 277485.387886, 'diameter_3d': 1.6576782022249341, 'ellipse': {'center': [225.86084490784768, 213.15106247511164], 'axes': [5.9205885612077, 6.960112595839333], 'angle': 86.12348501033256}, 'location': [225.86084490784768, 213.15106247511164], 'diameter': 6.960112595839333, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8607370918333767, 'phi': -1.7611319624093067, 'norm_pos': [0.705815140337024, 0.11187057302036818], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.836656,"{'circle_3d': {'center': [15.522863558739807, 21.98354870972017, 148.5988950144343], 'normal': [-0.16249547526428215, -0.6762805159765365, -0.71849835367184], 'radius': 0.8520525756242121}, 'confidence': 0.4865894125765955, 'timestamp': 277485.396286, 'diameter_3d': 1.7041051512484242, 'ellipse': {'center': [224.76954042769165, 211.7334469395149], 'axes': [5.919769743639362, 7.135229243083809], 'angle': 83.67247349405233}, 'location': [224.76954042769165, 211.7334469395149], 'diameter': 7.135229243083809, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8280946985469171, 'phi': -1.7932144503484024, 'norm_pos': [0.7024048138365364, 0.11777730441868794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.844448,"{'circle_3d': {'center': [16.03097391237582, 22.27737848372248, 148.23507095998363], 'normal': [-0.12015294579461454, -0.6517947014763448, -0.7488170248760635], 'radius': 0.8165936968653542}, 'confidence': 0.45009918446888153, 'timestamp': 277485.404686, 'diameter_3d': 1.6331873937307084, 'ellipse': {'center': [227.05287214690858, 213.186585099377], 'axes': [5.843173499762028, 6.865835141185566], 'angle': 88.99827356800999}, 'location': [227.05287214690858, 213.186585099377], 'diameter': 6.865835141185566, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8608478439946077, 'phi': -1.7298971661974876, 'norm_pos': [0.7095402254590893, 0.11172256208592912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.852271,"{'circle_3d': {'center': [15.468351117250467, 22.260925097404485, 148.35814072686563], 'normal': [-0.16703817872172724, -0.653165817002844, -0.7385612109692301], 'radius': 0.8118325273861008}, 'confidence': 0.4040498145506252, 'timestamp': 277485.413086, 'diameter_3d': 1.6236650547722016, 'ellipse': {'center': [224.6465908412884, 213.04032828363236], 'axes': [5.775340795031204, 6.808232588762179], 'angle': 83.20161914896792}, 'location': [224.6465908412884, 213.04032828363236], 'diameter': 6.808232588762179, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8590385199279656, 'phi': -1.793221265403227, 'norm_pos': [0.7020205963790263, 0.11233196548486513], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.860404,"{'circle_3d': {'center': [15.098192454937099, 22.176543254629873, 148.52620893310603], 'normal': [-0.197884733914508, -0.6601976372340618, -0.7245555271158631], 'radius': 0.8621547777592101}, 'confidence': 0.3830525001203146, 'timestamp': 277485.421486, 'diameter_3d': 1.7243095555184202, 'ellipse': {'center': [223.02910514384126, 212.58407156571738], 'axes': [6.055071225855092, 7.215276344421152], 'angle': 79.4694149058064}, 'location': [223.02910514384126, 212.58407156571738], 'diameter': 7.215276344421152, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8497144631283201, 'phi': -1.8374063366770026, 'norm_pos': [0.696965953574504, 0.11423303514284422], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.868727,"{'circle_3d': {'center': [14.190427463080866, 22.188936992777855, 148.81503090999658], 'normal': [-0.27353181656919395, -0.6591648257217297, -0.7004870290416507], 'radius': 0.8351658836452228}, 'confidence': 0.3500663239267067, 'timestamp': 277485.429886, 'diameter_3d': 1.6703317672904456, 'ellipse': {'center': [219.12549905859953, 212.4550655225262], 'axes': [5.735907323171756, 6.964352784439408], 'angle': 70.70793163349637}, 'location': [219.12549905859953, 212.4550655225262], 'diameter': 6.964352784439408, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8510887135897094, 'phi': -1.9430759515416862, 'norm_pos': [0.6847671845581236, 0.11477056032280741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404166.880884,"{'circle_3d': {'center': [14.141905405348483, 22.284582361372635, 148.7449513294134], 'normal': [-0.2775753213802259, -0.6511943783388314, -0.7063269940902493], 'radius': 0.7629646327079855}, 'confidence': 0.7093251877565344, 'timestamp': 277485.438286, 'diameter_3d': 1.525929265415971, 'ellipse': {'center': [218.95038851147774, 212.8955177443603], 'axes': [5.277462442724939, 6.364649852525738], 'angle': 70.01030072142987}, 'location': [218.95038851147774, 212.8955177443603], 'diameter': 6.364649852525738, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8616391450667065, 'phi': -1.9452399739171413, 'norm_pos': [0.6842199640983679, 0.11293534273183214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
