eye_packets,780
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403842.3077078,"{'circle_3d': {'center': [28.21075873560947, 31.2215810931385, 220.10585458377471], 'normal': [0.5291915183501316, -0.2208824095188509, -0.8192480076701005], 'radius': 2.1962589839267532}, 'confidence': 0.3441825920052675, 'timestamp': 277160.864143, 'diameter_3d': 4.3925179678535065, 'ellipse': {'center': [239.44065084075015, 207.9598267219547], 'axes': [9.559411328049345, 12.536105223815346], 'angle': -11.59040856483623}, 'location': [239.44065084075015, 207.9598267219547], 'diameter': 12.536105223815346, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.348077192247853, 'phi': -0.9972749691907278, 'norm_pos': [0.7482520338773442, 0.13350072199185548], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.3982232,"{'circle_3d': {'center': [30.791096707641938, 29.346516753908528, 223.32153024186425], 'normal': [0.7442196826861699, -0.37713777112134833, -0.5512750361626383], 'radius': 2.0808519149179854}, 'confidence': 0.10653205384248186, 'timestamp': 277160.956543, 'diameter_3d': 4.161703829835971, 'ellipse': {'center': [245.46735983104162, 201.48985660588014], 'axes': [5.673543156846318, 11.723932688721597], 'angle': -21.417259023395413}, 'location': [245.46735983104162, 201.48985660588014], 'diameter': 11.723932688721597, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1840924176558674, 'phi': -0.6375498368037839, 'norm_pos': [0.7670854994720051, 0.16045893080883278], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.4060202,"{'circle_3d': {'center': [30.935815907612028, 29.75513040334938, 223.25192907563056], 'normal': [0.7562796160170108, -0.343086633667944, -0.5570751333487796], 'radius': 2.04415746941374}, 'confidence': 0.21687559498110845, 'timestamp': 277160.964943, 'diameter_3d': 4.08831493882748, 'ellipse': {'center': [245.89590113710398, 202.64862791417244], 'axes': [5.574335367004868, 11.517542726323645], 'angle': -18.997510338056262}, 'location': [245.89590113710398, 202.64862791417244], 'diameter': 11.517542726323645, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.2205953063274082, 'phi': -0.6348694350819677, 'norm_pos': [0.7684246910534499, 0.15563071702428155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.414311,"{'circle_3d': {'center': [31.320478166539225, 29.56273678850262, 223.9420953711964], 'normal': [0.7883348042609437, -0.359119434905174, -0.49956127538496026], 'radius': 2.0252432225309227}, 'confidence': 0.18864630627107462, 'timestamp': 277160.973343, 'diameter_3d': 4.050486445061845, 'ellipse': {'center': [246.69837614834395, 201.86071111748834], 'axes': [4.827591753375219, 11.377095797377308], 'angle': -19.89647436315944}, 'location': [246.69837614834395, 201.86071111748834], 'diameter': 11.377095797377308, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.2034721096084102, 'phi': -0.5648251734943508, 'norm_pos': [0.7709324254635749, 0.15891370367713198], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.422185,"{'circle_3d': {'center': [31.057576947968798, 29.415885558099923, 223.64758761856658], 'normal': [0.7664263693800754, -0.3713570374387323, -0.5241035881041116], 'radius': 1.7983253687875336}, 'confidence': 0.08362022275905424, 'timestamp': 277160.981743, 'diameter_3d': 3.596650737575067, 'ellipse': {'center': [246.08632699226658, 201.55889161119592], 'axes': [4.584692065222788, 10.116667199329301], 'angle': -20.846990136127715}, 'location': [246.08632699226658, 201.55889161119592], 'diameter': 10.116667199329301, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1903261796406595, 'phi': -0.5997894175613945, 'norm_pos': [0.769019771850833, 0.1601712849533503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.433901,"{'circle_3d': {'center': [31.401665167019594, 29.49058722052471, 224.1258801444372], 'normal': [0.7951003876343082, -0.36513189890333336, -0.4842458776148937], 'radius': 2.031468772155249}, 'confidence': 0.2655574463825787, 'timestamp': 277160.990143, 'diameter_3d': 4.062937544310498, 'ellipse': {'center': [246.85235775656156, 201.59402517970247], 'axes': [4.662971114246203, 11.40321441365707], 'angle': -20.26590206830543}, 'location': [246.85235775656156, 201.59402517970247], 'diameter': 11.40321441365707, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1970218464889426, 'phi': -0.5470381655058411, 'norm_pos': [0.7714136179892549, 0.16002489508457307], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.4423559,"{'circle_3d': {'center': [31.40019116509969, 29.214360196147673, 224.34233812565006], 'normal': [0.794977554140983, -0.38815081760141973, -0.4662077125138212], 'radius': 1.823503224379983}, 'confidence': 0.08523693219718258, 'timestamp': 277160.998543, 'diameter_3d': 3.647006448759966, 'ellipse': {'center': [246.76792509018486, 200.74937222682973], 'axes': [4.027798050496923, 10.22760207697151], 'angle': -21.793084393865357}, 'location': [246.76792509018486, 200.74937222682973], 'diameter': 10.22760207697151, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.172172084304463, 'phi': -0.5303902486757411, 'norm_pos': [0.7711497659068277, 0.1635442823882094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.450231,"{'circle_3d': {'center': [31.68206669524297, 29.406812324553332, 224.68358093753173], 'normal': [0.818467181652923, -0.3721131402342815, -0.437770811523682], 'radius': 2.0574666527421352}, 'confidence': 0.19230615095305764, 'timestamp': 277161.006942, 'diameter_3d': 4.1149333054842705, 'ellipse': {'center': [247.41193803883593, 201.16019199803395], 'axes': [4.153053829409901, 11.521021046394491], 'angle': -20.64901475005996}, 'location': [247.41193803883593, 201.16019199803395], 'diameter': 11.521021046394491, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.189511711060518, 'phi': -0.49115033613131, 'norm_pos': [0.7731623063713623, 0.16183253334152525], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.457757,"{'circle_3d': {'center': [31.078611913333212, 29.01180720703193, 223.98682578051802], 'normal': [0.7681792831604428, -0.4050302333610649, -0.49583374127482444], 'radius': 2.0872404767576755}, 'confidence': 0.07303777621667135, 'timestamp': 277161.015342, 'diameter_3d': 4.174480953515351, 'ellipse': {'center': [246.01134368157818, 200.32133309376218], 'axes': [5.029636406321942, 11.726960507374782], 'angle': -23.091009562535397}, 'location': [246.01134368157818, 200.32133309376218], 'diameter': 11.726960507374782, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1537844293144617, 'phi': -0.5731813894387056, 'norm_pos': [0.7687854490049318, 0.16532777877599092], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.4667258,"{'circle_3d': {'center': [31.475271427169854, 29.209873748295514, 224.47620756817219], 'normal': [0.8012342426468296, -0.38852468825576614, -0.45505192563697716], 'radius': 1.9971492873370515}, 'confidence': 0.1958308205967877, 'timestamp': 277161.023742, 'diameter_3d': 3.994298574674103, 'ellipse': {'center': [246.92180124326705, 200.69098496528682], 'axes': [4.275883575379289, 11.194922527256017], 'angle': -21.788027503322805}, 'location': [246.92180124326705, 200.69098496528682], 'diameter': 11.194922527256017, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1717663721880185, 'phi': -0.5165113251900368, 'norm_pos': [0.7716306288852095, 0.16378756264463823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.474057,"{'circle_3d': {'center': [31.725050868712756, 29.36610417734264, 224.80017535381967], 'normal': [0.8220491961087378, -0.37550548583517235, -0.4280546101663535], 'radius': 2.007844583914172}, 'confidence': 0.15847035933171272, 'timestamp': 277161.032142, 'diameter_3d': 4.015689167828344, 'ellipse': {'center': [247.48614398729688, 201.00508939378165], 'axes': [3.941867441304636, 11.237579480196725], 'angle': -20.86471068831785}, 'location': [247.48614398729688, 201.00508939378165], 'diameter': 11.237579480196725, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1858542145526003, 'phi': -0.48008315081895797, 'norm_pos': [0.7733941999603028, 0.1624787941925765], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.481793,"{'circle_3d': {'center': [31.70088838827163, 29.63800650892935, 224.52962818770024], 'normal': [0.8200356560719774, -0.35284695820294637, -0.45060020734297257], 'radius': 2.0135013105343513}, 'confidence': 0.15634165003119643, 'timestamp': 277161.040542, 'diameter_3d': 4.027002621068703, 'ellipse': {'center': [247.52374383211793, 201.85343727934386], 'axes': [4.1809643494724575, 11.280865197578118], 'angle': -19.378201045045305}, 'location': [247.52374383211793, 201.85343727934386], 'diameter': 11.280865197578118, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.2101843031985888, 'phi': -0.5024504616827877, 'norm_pos': [0.7735116994753686, 0.15894401133606728], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.49028,"{'circle_3d': {'center': [31.78039014409424, 29.681606841347445, 224.64209966154047], 'normal': [0.8266608023905285, -0.3492135971681052, -0.4412275845229534], 'radius': 1.9472687120928547}, 'confidence': 0.20323781815116987, 'timestamp': 277161.048942, 'diameter_3d': 3.8945374241857094, 'ellipse': {'center': [247.70046616173198, 201.93175956063513], 'axes': [3.92519840213234, 10.903978469684613], 'angle': -19.13124422926742}, 'location': [247.70046616173198, 201.93175956063513], 'diameter': 10.903978469684613, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.2140645931855565, 'phi': -0.4902791991084517, 'norm_pos': [0.7740639567554124, 0.1586176684973536], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.498271,"{'circle_3d': {'center': [31.856493839900125, 29.076912336063387, 225.34500950753565], 'normal': [0.8330027770410189, -0.3996048059417767, -0.3826517640233551], 'radius': 1.7576670029184915}, 'confidence': 0.046305100837750045, 'timestamp': 277161.057342, 'diameter_3d': 3.515334005836983, 'ellipse': {'center': [247.64046938297912, 200.0102993654619], 'axes': [3.016270676410967, 9.815109860844787], 'angle': -22.43277351006285}, 'location': [247.64046938297912, 200.0102993654619], 'diameter': 9.815109860844787, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.159710632243984, 'phi': -0.4306139622123891, 'norm_pos': [0.7738764668218098, 0.16662375264390883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.505562,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 277161.065742, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.518571,"{'circle_3d': {'center': [31.863750730658648, 28.919853879910875, 225.5312944038929], 'normal': [0.8336075179375624, -0.41269301062115277, -0.3671280226602509], 'radius': 1.8230152722880668}, 'confidence': 0.1798568228496049, 'timestamp': 277161.074142, 'diameter_3d': 3.6460305445761336, 'ellipse': {'center': [247.58804925738448, 199.5131666998442], 'axes': [2.985527524287801, 10.172447164120145], 'angle': -23.29293752158833}, 'location': [247.58804925738448, 199.5131666998442], 'diameter': 10.172447164120145, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1453877126533707, 'phi': -0.4148492519758803, 'norm_pos': [0.7737126539293265, 0.16869513875064923], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403842.528599,"{'circle_3d': {'center': [31.793586691865755, 29.206114822395318, 225.0828700895124], 'normal': [0.8277605147048215, -0.3888379320807826, -0.4044967155252929], 'radius': 1.9041659026329967}, 'confidence': 0.21138245846809908, 'timestamp': 277161.082542, 'diameter_3d': 3.8083318052659934, 'ellipse': {'center': [247.56712343134924, 200.4612369394655], 'axes': [3.4947730892046853, 10.644870680480864], 'angle': -21.73090321805592}, 'location': [247.56712343134924, 200.4612369394655], 'diameter': 10.644870680480864, 'sphere': {'center': [21.860460515407897, 33.87217000736471, 229.9368306758159], 'radius': 12.0}, 'projected_sphere': {'center': [218.94438694191507, 211.3326731643732], 'axes': [64.71342566680438, 64.71342566680438], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.1714263968692826, 'phi': -0.4545377047122694, 'norm_pos': [0.7736472607229664, 0.1647448460855604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
