eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404108.599734,"{'circle_3d': {'center': [19.381815152971114, 24.046540604027136, 147.03635455932104], 'normal': [0.15908382425499346, -0.5043645247842904, -0.8487100582646133], 'radius': 0.701367782329813}, 'confidence': 0.2248584280016086, 'timestamp': 277427.160112, 'diameter_3d': 1.402735564659626, 'ellipse': {'center': [241.72483497014468, 221.40239126677264], 'axes': [5.27476465455596, 6.0371951801687755], 'angle': -50.95136806234239}, 'location': [241.72483497014468, 221.40239126677264], 'diameter': 6.0371951801687755, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0421504571992128, 'phi': -1.3855045060208369, 'norm_pos': [0.7553901092817021, 0.07749003638844731], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.691752,"{'circle_3d': {'center': [20.743391498046044, 24.11389502870791, 147.34753595714056], 'normal': [0.2725485196779043, -0.49875165606089245, -0.822778275112986], 'radius': 0.743891529796032}, 'confidence': 0.43418326916812167, 'timestamp': 277427.252512, 'diameter_3d': 1.487783059592064, 'ellipse': {'center': [247.27995607617896, 221.47230108271546], 'axes': [5.299684977702374, 6.404214477228329], 'angle': -42.80611773406278}, 'location': [247.27995607617896, 221.47230108271546], 'diameter': 6.404214477228329, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0486384157980413, 'phi': -1.2509184205314854, 'norm_pos': [0.7727498627380592, 0.07719874548868555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.700043,"{'circle_3d': {'center': [20.671874625503968, 24.213667669372775, 147.2644780277245], 'normal': [0.2665887802993978, -0.49043726933882015, -0.8296997692309918], 'radius': 0.6579216815289607}, 'confidence': 0.5500859052244442, 'timestamp': 277427.260912, 'diameter_3d': 1.3158433630579214, 'ellipse': {'center': [247.0287190495337, 221.94793130030234], 'axes': [4.726797409589774, 5.667687363028988], 'angle': -42.41293090963823}, 'location': [247.0287190495337, 221.94793130030234], 'diameter': 5.667687363028988, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0582048877684174, 'phi': -1.2599077604600466, 'norm_pos': [0.7719647470297928, 0.07521695291540687], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.706872,"{'circle_3d': {'center': [20.387108149331144, 24.201850602359617, 147.18436716816385], 'normal': [0.24285824061832925, -0.4914220249232501, -0.8363756741943792], 'radius': 0.6264760564720705}, 'confidence': 0.1914599387337031, 'timestamp': 277427.269312, 'diameter_3d': 1.252952112944141, 'ellipse': {'center': [245.8769194934621, 221.95314121065172], 'axes': [4.559650671368258, 5.397940917474768], 'angle': -43.920854166174784}, 'location': [245.8769194934621, 221.95314121065172], 'diameter': 5.397940917474768, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.057074542763767, 'phi': -1.2881978223991202, 'norm_pos': [0.7683653734170691, 0.0751952449556178], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.716326,"{'circle_3d': {'center': [20.416402334585708, 24.198664878770888, 147.19479379600506], 'normal': [0.2452994227228759, -0.4916875018889768, -0.8355067885409437], 'radius': 0.6615209740433582}, 'confidence': 0.48383784869276497, 'timestamp': 277427.277712, 'diameter_3d': 1.3230419480867164, 'ellipse': {'center': [245.99399841020414, 221.93309533981264], 'axes': [4.8075531230959685, 5.699669419387786], 'angle': -43.79445598812018}, 'location': [245.99399841020414, 221.93309533981264], 'diameter': 5.699669419387786, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0567696934966153, 'phi': -1.2852273025472696, 'norm_pos': [0.7687312450318879, 0.07527876941744738], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.723399,"{'circle_3d': {'center': [20.420817571913343, 24.195462673439266, 147.19797653627597], 'normal': [0.2456673591668458, -0.4919543523332793, -0.8352415601850353], 'radius': 0.7030989487141525}, 'confidence': 0.5122138144764646, 'timestamp': 277427.286112, 'diameter_3d': 1.406197897428305, 'ellipse': {'center': [246.01046892292553, 221.91815325601655], 'axes': [5.10792261303593, 6.057778047757056], 'angle': -43.795923953841566}, 'location': [246.01046892292553, 221.91815325601655], 'diameter': 6.057778047757056, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0564632141608534, 'phi': -1.2847359850344306, 'norm_pos': [0.7687827153841422, 0.07534102809993104], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.732086,"{'circle_3d': {'center': [20.224278107057657, 24.192243995510918, 147.14413679790033], 'normal': [0.22928907042887167, -0.4922225754939744, -0.8397282050496712], 'radius': 0.687271745044499}, 'confidence': 0.5219942904269382, 'timestamp': 277427.294512, 'diameter_3d': 1.374543490088998, 'ellipse': {'center': [245.21406393142578, 221.94161130044955], 'axes': [5.0363383932908965, 5.922079279337403], 'angle': -44.84792124548017}, 'location': [245.21406393142578, 221.94161130044955], 'diameter': 5.922079279337403, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0561551047564834, 'phi': -1.3042424946257267, 'norm_pos': [0.7662939497857055, 0.07524328624812682], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.744034,"{'circle_3d': {'center': [20.44360738270528, 24.189008854188685, 147.20851444607234], 'normal': [0.2475665100661741, -0.49249217060416134, -0.8343634010353382], 'radius': 0.6530621506564253}, 'confidence': 0.5518024071309814, 'timestamp': 277427.302912, 'diameter_3d': 1.3061243013128505, 'ellipse': {'center': [246.10059942545607, 221.8827840423898], 'axes': [4.737984364865035, 5.6263573240260545], 'angle': -43.728239645194684}, 'location': [246.10059942545607, 221.8827840423898], 'diameter': 5.6263573240260545, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0558453652835034, 'phi': -1.282357803552758, 'norm_pos': [0.7690643732045502, 0.07548839982337585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.751539,"{'circle_3d': {'center': [20.431492810577872, 24.185757258732167, 147.20684718027775], 'normal': [0.24655696238888988, -0.49276313689220425, -0.834502339851554], 'radius': 0.6946779233549014}, 'confidence': 0.4610269491519911, 'timestamp': 277427.311312, 'diameter_3d': 1.3893558467098028, 'ellipse': {'center': [246.0502975119866, 221.87098608054987], 'axes': [5.041975448089172, 5.984845675126299], 'angle': -43.814346091918424}, 'location': [246.0502975119866, 221.87098608054987], 'diameter': 5.984845675126299, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0555339957419152, 'phi': -1.2835154763772967, 'norm_pos': [0.7689071797249581, 0.07553755799770889], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.759926,"{'circle_3d': {'center': [20.435961435676212, 24.182489218435197, 147.21009924798605], 'normal': [0.24692934781375134, -0.49303547358361793, -0.8342313342091947], 'radius': 0.6548743640613934}, 'confidence': 0.5502728467648231, 'timestamp': 277427.319712, 'diameter_3d': 1.3097487281227869, 'ellipse': {'center': [246.06746629013645, 221.85426490338727], 'axes': [4.751368303536331, 5.641800158864565], 'angle': -43.81612320429183}, 'location': [246.06746629013645, 221.85426490338727], 'diameter': 5.641800158864565, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0552209961295445, 'phi': -1.2830167316047223, 'norm_pos': [0.7689608321566764, 0.07560722956921972], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.768576,"{'circle_3d': {'center': [20.440446264501094, 24.17920474271661, 147.21336996209095], 'normal': [0.24730308354915811, -0.49330917989350004, -0.8339587747004528], 'radius': 0.7384457500331401}, 'confidence': 0.37961765673478653, 'timestamp': 277427.328112, 'diameter_3d': 1.4768915000662801, 'ellipse': {'center': [246.08389400226656, 221.8397080912679], 'axes': [5.3557812381844965, 6.361640060454214], 'angle': -43.81780020065775}, 'location': [246.08389400226656, 221.8397080912679], 'diameter': 6.361640060454214, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.054906366450728, 'phi': -1.2825158138939605, 'norm_pos': [0.769012168757083, 0.07566788295305038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.777741,"{'circle_3d': {'center': [20.444947255003427, 24.17590384098453, 147.21665936079825], 'normal': [0.24767816609101934, -0.4935842550378402, -0.833684658141512], 'radius': 0.6882399445490788}, 'confidence': 0.46557721037314004, 'timestamp': 277427.336512, 'diameter_3d': 1.3764798890981575, 'ellipse': {'center': [246.1012600640764, 221.82258744346598], 'axes': [4.989829029971157, 5.928986243573465], 'angle': -43.819675959723995}, 'location': [246.1012600640764, 221.82258744346598], 'diameter': 5.928986243573465, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0545901067033028, 'phi': -1.2820127232415637, 'norm_pos': [0.7690664377002387, 0.07573921898555847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.784309,"{'circle_3d': {'center': [19.127887927749978, 24.172586522726945, 146.918480073028], 'normal': [0.13792322215323183, -0.4938606982259723, -0.858532932122365], 'radius': 0.7141499058300272}, 'confidence': 0.27425377690798103, 'timestamp': 277427.344912, 'diameter_3d': 1.4282998116600545, 'ellipse': {'center': [240.7189764644045, 222.0158205686957], 'axes': [5.445385715794075, 6.15029810285455], 'angle': -51.66281424394354}, 'location': [240.7189764644045, 222.0158205686957], 'diameter': 6.15029810285455, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0542722168872682, 'phi': -1.411507459647532, 'norm_pos': [0.7522468014512641, 0.07493408096376797], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.793081,"{'circle_3d': {'center': [19.43105301757108, 24.16925279748927, 146.97371034685347], 'normal': [0.16318697963832393, -0.4941385086624455, -0.8539304093035776], 'radius': 0.5967634900460718}, 'confidence': 0.7251995940756575, 'timestamp': 277427.353312, 'diameter_3d': 1.1935269800921435, 'ellipse': {'center': [241.96770212508818, 221.96134746453043], 'axes': [4.504960958645961, 5.1409530301246145], 'angle': -49.67578760520526}, 'location': [241.96770212508818, 221.96134746453043], 'diameter': 5.1409530301246145, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0539526970026234, 'phi': -1.3819719287758, 'norm_pos': [0.7561490691409005, 0.07516105223112324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.800844,"{'circle_3d': {'center': [19.40392724657378, 24.165902674874474, 146.9705021312023], 'normal': [0.16092649872188217, -0.4944176855470121, -0.8541977606078419], 'radius': 0.668085252105707}, 'confidence': 0.6475682084609085, 'timestamp': 277427.361712, 'diameter_3d': 1.336170504211414, 'ellipse': {'center': [241.854815047055, 221.95065232229976], 'axes': [5.04730133534805, 5.755123638817398], 'angle': -49.87658824991388}, 'location': [241.854815047055, 221.95065232229976], 'diameter': 5.755123638817398, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0536315470493693, 'phi': -1.3845840133098883, 'norm_pos': [0.7557962970220469, 0.07520561532375103], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.808417,"{'circle_3d': {'center': [20.046995005684334, 24.47802374280778, 146.93597611755285], 'normal': [0.21451547864776135, -0.46840759655256925, -0.8570749284119605], 'radius': 0.7041966860089522}, 'confidence': 0.4484782857870941, 'timestamp': 277427.370112, 'diameter_3d': 1.4083933720179045, 'ellipse': {'center': [244.5866907232405, 223.2919757063714], 'axes': [5.263370905109696, 6.0780797356594585], 'angle': -43.57954980935906}, 'location': [244.5866907232405, 223.2919757063714], 'diameter': 6.0780797356594585, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0833087670275083, 'phi': -1.3255467231720608, 'norm_pos': [0.7643334085101265, 0.06961676789011917], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404108.8184772,"{'circle_3d': {'center': [20.19610888061537, 24.452512676316573, 146.98848643188788], 'normal': [0.2269416348920144, -0.4705335187601698, -0.8526990688840421], 'radius': 0.6797122797201097}, 'confidence': 0.6409962187263166, 'timestamp': 277427.378512, 'diameter_3d': 1.3594245594402194, 'ellipse': {'center': [245.18547112160678, 223.1470463697455], 'axes': [5.043939030079973, 5.865485352695249], 'angle': -42.983174508811565}, 'location': [245.18547112160678, 223.1470463697455], 'diameter': 5.865485352695249, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 1.0809010115875837, 'phi': -1.3106809863406257, 'norm_pos': [0.7662045972550212, 0.07022064012606033], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
