imu_packets,1174
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581403641.08002,0.02380,-0.02136,-0.43469,0.90002,0.0207
1581403641.083668,0.02374,-0.02142,-0.43469,0.90002,0.0207
1581403641.0893922,0.02368,-0.02142,-0.43475,0.89996,0.0207
1581403641.094049,0.02362,-0.02148,-0.43481,0.89996,0.0207
1581403641.100745,0.02350,-0.02155,-0.43488,0.89990,0.0207
1581403641.1060102,0.02338,-0.02161,-0.43494,0.89990,0.0207
1581403641.1118798,0.02332,-0.02161,-0.43500,0.89990,0.0207
1581403641.117287,0.02325,-0.02161,-0.43500,0.89984,0.0207
1581403641.1229582,0.02313,-0.02161,-0.43506,0.89984,0.0207
1581403641.1278222,0.02307,-0.02167,-0.43512,0.89978,0.0207
1581403641.133615,0.02295,-0.02161,-0.43524,0.89978,0.0207
1581403641.1386502,0.02289,-0.02161,-0.43524,0.89978,0.0207
1581403641.145018,0.02277,-0.02161,-0.43530,0.89972,0.0207
1581403641.1502311,0.02252,-0.02148,-0.43536,0.89972,0.0207
1581403641.155848,0.02246,-0.02142,-0.43542,0.89972,0.0207
1581403641.1613069,0.02228,-0.02136,-0.43542,0.89972,0.0206
1581403641.1670249,0.02222,-0.02130,-0.43542,0.89972,0.0207
1581403641.173606,0.02209,-0.02118,-0.43542,0.89972,0.0206
1581403641.177866,0.02197,-0.02112,-0.43542,0.89972,0.0206
1581403641.184285,0.02185,-0.02106,-0.43542,0.89972,0.0206
1581403641.190496,0.02173,-0.02094,-0.43536,0.89972,0.0207
1581403641.1951602,0.02148,-0.02075,-0.43530,0.89978,0.0206
1581403641.201191,0.02136,-0.02063,-0.43524,0.89984,0.0206
1581403641.2066271,0.02124,-0.02051,-0.43518,0.89984,0.0206
1581403641.212029,0.02118,-0.02032,-0.43512,0.89990,0.0206
1581403641.218453,0.02112,-0.02020,-0.43506,0.89996,0.0207
1581403641.222933,0.02100,-0.02002,-0.43494,0.89996,0.0206
1581403641.231452,0.02087,-0.01990,-0.43488,0.90002,0.0207
1581403641.2351308,0.02063,-0.01959,-0.43469,0.90015,0.0207
1581403641.242284,0.02051,-0.01947,-0.43457,0.90021,0.0207
1581403641.245644,0.02039,-0.01935,-0.43451,0.90021,0.0207
1581403641.251275,0.02026,-0.01917,-0.43439,0.90027,0.0206
1581403641.257775,0.02014,-0.01910,-0.43433,0.90033,0.0207
1581403641.262719,0.02002,-0.01898,-0.43420,0.90039,0.0206
1581403641.26803,0.01990,-0.01886,-0.43408,0.90045,0.0206
1581403641.2736719,0.01984,-0.01880,-0.43402,0.90051,0.0206
1581403641.280003,0.01971,-0.01874,-0.43390,0.90057,0.0206
1581403641.288059,0.01965,-0.01855,-0.43372,0.90063,0.0206
1581403641.291339,0.01959,-0.01849,-0.43365,0.90070,0.0206
1581403641.297597,0.01953,-0.01849,-0.43353,0.90076,0.0206
1581403641.302578,0.01953,-0.01843,-0.43347,0.90076,0.0206
1581403641.3085592,0.01953,-0.01837,-0.43341,0.90082,0.0206
1581403641.3138392,0.01953,-0.01837,-0.43335,0.90082,0.0206
1581403641.319249,0.01953,-0.01831,-0.43323,0.90088,0.0206
1581403641.325845,0.01953,-0.01825,-0.43317,0.90094,0.0206
1581403641.330267,0.01953,-0.01825,-0.43317,0.90094,0.0206
1581403641.336352,0.01953,-0.01819,-0.43311,0.90094,0.0206
1581403641.342206,0.01947,-0.01819,-0.43311,0.90094,0.0206
1581403641.347625,0.01947,-0.01813,-0.43311,0.90094,0.0206
1581403641.353321,0.01947,-0.01813,-0.43311,0.90094,0.0206
1581403641.358654,0.01941,-0.01813,-0.43311,0.90094,0.0206
1581403641.36381,0.01941,-0.01813,-0.43311,0.90094,0.0206
1581403641.370102,0.01941,-0.01819,-0.43317,0.90094,0.0206
1581403641.375575,0.01935,-0.01819,-0.43323,0.90088,0.0206
1581403641.381857,0.01935,-0.01819,-0.43329,0.90088,0.0206
1581403641.3863769,0.01935,-0.01825,-0.43329,0.90088,0.0206
1581403641.3938282,0.01935,-0.01831,-0.43335,0.90082,0.0206
1581403641.397959,0.01935,-0.01837,-0.43341,0.90082,0.0206
1581403641.403209,0.01935,-0.01843,-0.43341,0.90082,0.0206
1581403641.410049,0.01935,-0.01849,-0.43347,0.90076,0.0206
1581403641.414617,0.01935,-0.01862,-0.43353,0.90076,0.0206
1581403641.420097,0.01941,-0.01874,-0.43359,0.90070,0.0206
1581403641.4260821,0.01941,-0.01880,-0.43359,0.90070,0.0206
1581403641.431366,0.01947,-0.01886,-0.43365,0.90070,0.0206
1581403641.438408,0.01953,-0.01892,-0.43365,0.90063,0.0206
1581403641.4427671,0.01959,-0.01892,-0.43372,0.90063,0.0206
1581403641.448073,0.01965,-0.01898,-0.43372,0.90063,0.0206
1581403641.453482,0.01971,-0.01904,-0.43372,0.90063,0.0206
1581403641.460472,0.01978,-0.01904,-0.43372,0.90063,0.0206
1581403641.465353,0.01990,-0.01910,-0.43378,0.90063,0.0206
1581403641.4700632,0.01996,-0.01910,-0.43378,0.90063,0.0206
1581403641.475229,0.02002,-0.01910,-0.43378,0.90063,0.0206
1581403641.481101,0.02008,-0.01910,-0.43372,0.90063,0.0206
1581403641.488054,0.02014,-0.01910,-0.43372,0.90063,0.0206
1581403641.493621,0.02014,-0.01910,-0.43372,0.90063,0.0206
1581403641.4974551,0.02020,-0.01910,-0.43365,0.90063,0.0206
1581403641.503028,0.02026,-0.01910,-0.43365,0.90063,0.0206
1581403641.509465,0.02032,-0.01904,-0.43359,0.90070,0.0206
1581403641.514784,0.02032,-0.01904,-0.43353,0.90070,0.0206
1581403641.5205052,0.02039,-0.01898,-0.43341,0.90076,0.0206
1581403641.526303,0.02039,-0.01886,-0.43329,0.90082,0.0206
1581403641.5321789,0.02039,-0.01880,-0.43323,0.90088,0.0206
1581403641.5373938,0.02039,-0.01874,-0.43311,0.90094,0.0206
1581403641.5429661,0.02032,-0.01862,-0.43298,0.90100,0.0206
1581403641.5480409,0.02032,-0.01849,-0.43286,0.90106,0.0206
1581403641.5544572,0.02026,-0.01837,-0.43268,0.90112,0.0206
1581403641.5592582,0.02020,-0.01819,-0.43250,0.90125,0.0206
1581403641.565823,0.02002,-0.01782,-0.43213,0.90143,0.0206
1581403641.569768,0.01990,-0.01764,-0.43188,0.90155,0.0206
