eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403678.435606,"{'circle_3d': {'center': [6.470949628414537, 9.49920250054207, 57.00479970115383], 'normal': [-0.09082119982254194, -0.4373382211636143, -0.8946992734836882], 'radius': 0.8526695523011866}, 'confidence': 0.26022670256392055, 'timestamp': 276997.001457, 'diameter_3d': 1.7053391046023731, 'ellipse': {'center': [230.39425566901338, 223.3748516634724], 'axes': [17.96604613212267, 18.726085189804355], 'angle': -73.54388503865566}, 'location': [230.39425566901338, 223.3748516634724], 'diameter': 18.726085189804355, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.118159634680426, 'phi': -1.671960110162902, 'norm_pos': [0.7199820489656668, 0.06927145140219826], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.4487228,"{'circle_3d': {'center': [7.421585801035861, 9.768747420164145, 56.82354383337803], 'normal': [-0.011601518770764985, -0.4148761445284415, -0.9098039291316713], 'radius': 0.8411771347037901}, 'confidence': 0.29720610660170843, 'timestamp': 276997.009857, 'diameter_3d': 1.6823542694075801, 'ellipse': {'center': [240.98119333151772, 226.64182197920107], 'axes': [17.698844662329783, 18.708401856441206], 'angle': -56.54450762061068}, 'location': [240.98119333151772, 226.64182197920107], 'diameter': 18.708401856441206, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.142989651225432, 'phi': -1.5835473049328594, 'norm_pos': [0.7530662291609929, 0.055659075086662235], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.457427,"{'circle_3d': {'center': [6.958751711606405, 9.230703342321506, 57.10140137436044], 'normal': [-0.050171026223219645, -0.4597131510153281, -0.8866491340498039], 'radius': 0.82946597492548}, 'confidence': 0.37710838761234644, 'timestamp': 276997.018257, 'diameter_3d': 1.65893194985096, 'ellipse': {'center': [235.5665007040501, 220.28369341770122], 'axes': [17.198351927813324, 18.245302869137216], 'angle': -69.16362995795691}, 'location': [235.5665007040501, 220.28369341770122], 'diameter': 18.245302869137216, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0931241588866527, 'phi': -1.6273210331992336, 'norm_pos': [0.7361453147001565, 0.08215127742624495], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.463915,"{'circle_3d': {'center': [5.997695464933627, 8.759846188087305, 57.4597731018805], 'normal': [-0.13025904677928452, -0.49895124720151157, -0.8567848234231323], 'radius': 0.8475663403762094}, 'confidence': 0.28598019772095234, 'timestamp': 276997.026657, 'diameter_3d': 1.6951326807524187, 'ellipse': {'center': [224.73487937004035, 214.58326110454487], 'axes': [17.23280699507326, 18.37558196120444], 'angle': -89.58108085462146}, 'location': [224.73487937004035, 214.58326110454487], 'diameter': 18.37558196120444, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.048408123863949, 'phi': -1.7216733495146852, 'norm_pos': [0.7022964980313761, 0.10590307873106297], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.472149,"{'circle_3d': {'center': [5.98653106455485, 8.808149587470691, 57.43349393481589], 'normal': [-0.13118941347751592, -0.4949259639195626, -0.8589747540118495], 'radius': 0.8411943677309982}, 'confidence': 0.46753046962846034, 'timestamp': 276997.035057, 'diameter_3d': 1.6823887354619964, 'ellipse': {'center': [224.64379223899016, 215.14670134796233], 'axes': [17.149945255682972, 18.24487064628214], 'angle': -89.5752749901194}, 'location': [224.64379223899016, 215.14670134796233], 'diameter': 18.24487064628214, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0530467004592796, 'phi': -1.722353077315369, 'norm_pos': [0.7020118507468442, 0.10355541105015698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.480555,"{'circle_3d': {'center': [4.863197145022351, 8.299538329520468, 57.98671572867957], 'normal': [-0.2248005734385575, -0.5373102354154146, -0.8128729378565431], 'radius': 0.8478575893171071}, 'confidence': 0.23900050160688463, 'timestamp': 276997.043457, 'diameter_3d': 1.6957151786342142, 'ellipse': {'center': [212.0258047397778, 208.80386152946892], 'axes': [16.467554245972618, 18.14001776949571], 'angle': 71.11887409758204}, 'location': [212.0258047397778, 208.80386152946892], 'diameter': 18.14001776949571, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.0035517194473305, 'phi': -1.840603631339047, 'norm_pos': [0.6625806398118057, 0.12998391029387946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.487808,"{'circle_3d': {'center': [4.9639520124067005, 8.23885582905497, 57.999680846553986], 'normal': [-0.21640433448986174, -0.5423671104542062, -0.8117925113670086], 'radius': 0.8311862517097245}, 'confidence': 0.4692382160351272, 'timestamp': 276997.051857, 'diameter_3d': 1.662372503419449, 'ellipse': {'center': [213.08931427840946, 208.13324741983362], 'axes': [16.113984361378147, 17.78319150479332], 'angle': 72.81710500284227}, 'location': [213.08931427840946, 208.13324741983362], 'diameter': 17.78319150479332, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 0.9975442577438616, 'phi': -1.8313139933980458, 'norm_pos': [0.6659041071200296, 0.1327781357506932], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.495424,"{'circle_3d': {'center': [4.956780902291133, 8.244428927083806, 57.99787344775933], 'normal': [-0.21700192699949236, -0.5419026856184698, -0.8119431279332296], 'radius': 0.8244518380636338}, 'confidence': 0.45409707972507024, 'timestamp': 276997.060257, 'diameter_3d': 1.6489036761272675, 'ellipse': {'center': [213.01394604248742, 208.19453095462345], 'axes': [15.987071425680083, 17.639342886831827], 'angle': 72.69338483906853}, 'location': [213.01394604248742, 208.19453095462345], 'diameter': 17.639342886831827, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 0.9980969526912, 'phi': -1.831954885209893, 'norm_pos': [0.6656685813827732, 0.132522787689069], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.504787,"{'circle_3d': {'center': [5.619577712715998, 9.387921756889934, 57.181403029562745], 'normal': [-0.1617688594640869, -0.446611616467959, -0.8799823294496117], 'radius': 0.8368126091039464}, 'confidence': 0.24937615616500794, 'timestamp': 276997.068657, 'diameter_3d': 1.6736252182078928, 'ellipse': {'center': [220.95316414768115, 221.8473942096274], 'axes': [17.54804903269581, 18.18896898687149], 'angle': 84.53218106439542}, 'location': [220.95316414768115, 221.8473942096274], 'diameter': 18.18896898687149, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.107821637657884, 'phi': -1.752598452148379, 'norm_pos': [0.6904786379615035, 0.07563585745988588], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.51231,"{'circle_3d': {'center': [5.541999753099468, 9.517795558904488, 57.13095446858228], 'normal': [-0.16823368943213107, -0.4357887996334128, -0.8841863761979837], 'radius': 0.8115595682625206}, 'confidence': 0.43956064563113095, 'timestamp': 276997.077057, 'diameter_3d': 1.6231191365250413, 'ellipse': {'center': [220.16448420179609, 223.34235413639095], 'axes': [17.110799903108926, 17.64655876073262], 'angle': 82.65022879045333}, 'location': [220.16448420179609, 223.34235413639095], 'diameter': 17.64655876073262, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.119881839410973, 'phi': -1.7588183592627609, 'norm_pos': [0.6880140131306127, 0.06940685776503774], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403678.5191271,"{'circle_3d': {'center': [5.546474854574881, 9.515349763365814, 57.13130968375116], 'normal': [-0.16786076430917998, -0.43599261592830246, -0.8841567749339104], 'radius': 0.8600270239714688}, 'confidence': 0.777745148278764, 'timestamp': 276997.085457, 'diameter_3d': 1.7200540479429376, 'ellipse': {'center': [220.21524591374217, 223.32168231813944], 'axes': [18.131465692554645, 18.70087994813005], 'angle': 82.78681310329331}, 'location': [220.21524591374217, 223.32168231813944], 'diameter': 18.70087994813005, 'sphere': {'center': [7.560804026285041, 14.747261154505443, 67.74119098295809], 'radius': 12.0}, 'projected_sphere': {'center': [229.20011928157606, 254.97403548888872], 'axes': [219.65955697093395, 219.65955697093395], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 74, 'model_birth_timestamp': 276893.055518, 'theta': 1.1196553767611408, 'phi': -1.7584174263216255, 'norm_pos': [0.6881726434804443, 0.06949299034108569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
