eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581404053.9383621,"{'circle_3d': {'center': [12.868784699512254, 23.36563909847439, 148.41940067806138], 'normal': [-0.3836687135332451, -0.5611063169136855, -0.7334562150362511], 'radius': 0.8315340945285976}, 'confidence': 0.7891354488828489, 'timestamp': 277372.501305, 'diameter_3d': 1.6630681890571952, 'ellipse': {'center': [213.76369275621929, 217.61591152751413], 'axes': [5.9388350348123975, 6.949051686249972], 'angle': 53.50082450652235}, 'location': [213.76369275621929, 217.61591152751413], 'diameter': 6.949051686249972, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9750745861229527, 'phi': -2.052750307968916, 'norm_pos': [0.6680115398631853, 0.09326703530202451], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.9479911,"{'circle_3d': {'center': [13.662821590834282, 22.797371182384115, 148.49324939203203], 'normal': [-0.3174989725897425, -0.6084619765878746, -0.7273021555386966], 'radius': 0.8925691335711978}, 'confidence': 0.3687514091490798, 'timestamp': 277372.509705, 'diameter_3d': 1.7851382671423957, 'ellipse': {'center': [217.05216710835975, 215.1968038721463], 'axes': [6.334406308624841, 7.454208187321782], 'angle': 63.713248430291365}, 'location': [217.05216710835975, 215.1968038721463], 'diameter': 7.454208187321782, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9166752541771876, 'phi': -1.9824035890818443, 'norm_pos': [0.6782880222136243, 0.10334665053272374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.954346,"{'circle_3d': {'center': [13.70854932984672, 22.757159627773447, 148.5071517911454], 'normal': [-0.3136883276720396, -0.6118129394720974, -0.7261436222792503], 'radius': 0.8394315537182754}, 'confidence': 0.5885216385085309, 'timestamp': 277372.518105, 'diameter_3d': 1.6788631074365508, 'ellipse': {'center': [217.23696776039378, 215.01871703982889], 'axes': [5.949002910896582, 7.0099958266771765], 'angle': 64.31642245475052}, 'location': [217.23696776039378, 215.01871703982889], 'diameter': 7.0099958266771765, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9124458101160872, 'phi': -1.978574430404353, 'norm_pos': [0.6788655242512306, 0.10408867900071295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.9641962,"{'circle_3d': {'center': [13.413536370209366, 22.582853794953685, 148.79287851939645], 'normal': [-0.3382727409751524, -0.6263384255404109, -0.7023330615916615], 'radius': 0.919723770633088}, 'confidence': 0.4080421915964946, 'timestamp': 277372.526505, 'diameter_3d': 1.839447541266176, 'ellipse': {'center': [215.89912008864624, 214.11197043623437], 'axes': [6.34541103054348, 7.665125440164473], 'angle': 62.39962899747574}, 'location': [215.89912008864624, 214.11197043623437], 'diameter': 7.665125440164473, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8939490576866627, 'phi': -2.0196495567518253, 'norm_pos': [0.6746847502770195, 0.10786678984902343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.974943,"{'circle_3d': {'center': [13.428176905835667, 22.602186345205467, 148.7686560198381], 'normal': [-0.3370526963396272, -0.6247273796860954, -0.7043516032215248], 'radius': 0.8602271932111375}, 'confidence': 0.48420748597782354, 'timestamp': 277372.534905, 'diameter_3d': 1.720454386422275, 'ellipse': {'center': [215.96838959835804, 214.20632711556286], 'axes': [5.948769175638307, 7.170439494101856], 'angle': 62.4424632244498}, 'location': [215.96838959835804, 214.20632711556286], 'diameter': 7.170439494101856, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8960139785543586, 'phi': -2.017120102234023, 'norm_pos': [0.6749012174948689, 0.10747363701848811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.984159,"{'circle_3d': {'center': [13.420251888795061, 22.606027839352468, 148.76904573984044], 'normal': [-0.33771311442634444, -0.6244072551738455, -0.7043191265546629], 'radius': 0.8938404556247084}, 'confidence': 0.6524074678457956, 'timestamp': 277372.543305, 'diameter_3d': 1.7876809112494167, 'ellipse': {'center': [215.93569209665606, 214.22293805418573], 'axes': [6.181049435550067, 7.450588056154489], 'angle': 62.35707199679539}, 'location': [215.93569209665606, 214.22293805418573], 'diameter': 7.450588056154489, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8964238843363401, 'phi': -2.017900723239169, 'norm_pos': [0.6747990378020502, 0.10740442477422607], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.990293,"{'circle_3d': {'center': [14.100693185273602, 22.60986282156833, 148.47199349505524], 'normal': [-0.2810096730531325, -0.6240876733225232, -0.7290734802867618], 'radius': 0.8387524088391465}, 'confidence': 0.39216063221808545, 'timestamp': 277372.551705, 'diameter_3d': 1.677504817678293, 'ellipse': {'center': [218.88762019263584, 214.42630160204624], 'axes': [5.957060223377902, 7.008531716969752], 'angle': 68.65548321364405}, 'location': [218.88762019263584, 214.42630160204624], 'diameter': 7.008531716969752, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.896832961332561, 'phi': -1.9386830471673588, 'norm_pos': [0.684023813101987, 0.10655707665814063], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404053.9991932,"{'circle_3d': {'center': [13.783876548545642, 22.613691283592132, 148.59746509620592], 'normal': [-0.3074110594471296, -0.6237686348205406, -0.7186175135242061], 'radius': 0.8470266445233088}, 'confidence': 0.6832551132015555, 'timestamp': 277372.560105, 'diameter_3d': 1.6940532890466176, 'ellipse': {'center': [217.51645249472017, 214.3626510321228], 'axes': [5.95065785509269, 7.069720850291585], 'angle': 65.59858892272547}, 'location': [217.51645249472017, 214.3626510321228], 'diameter': 7.069720850291585, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.8972412095430179, 'phi': -1.9750203118861094, 'norm_pos': [0.6797389140460005, 0.10682228736615496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404054.006635,"{'circle_3d': {'center': [13.841544494718951, 23.095785445716224, 148.17819346508236], 'normal': [-0.30260539726602037, -0.5835941213101993, -0.7535568161178362], 'radius': 0.8519772321101056}, 'confidence': 0.42860662231187263, 'timestamp': 277372.568505, 'diameter_3d': 1.7039544642202111, 'ellipse': {'center': [217.92061948031935, 216.64665818359737], 'axes': [6.221998758689823, 7.1304619238028035], 'angle': 64.13309221898909}, 'location': [217.92061948031935, 216.64665818359737], 'diameter': 7.1304619238028035, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9476486289677144, 'phi': -1.9526549466285514, 'norm_pos': [0.681001935875998, 0.09730559090167767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404054.01506,"{'circle_3d': {'center': [13.773157044956479, 22.96908221329966, 148.30582846598165], 'normal': [-0.30830435141289286, -0.5941527240115793, -0.742920566042895], 'radius': 0.8857127311840591}, 'confidence': 0.7370644502934661, 'timestamp': 277372.576905, 'diameter_3d': 1.7714254623681183, 'ellipse': {'center': [217.58536341001712, 216.03470323187926], 'axes': [6.394627624056078, 7.406396187671457], 'angle': 64.01982388950269}, 'location': [217.58536341001712, 216.03470323187926], 'diameter': 7.406396187671457, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.9345844527711167, 'phi': -1.9641576654913437, 'norm_pos': [0.6799542606563035, 0.09985540320050312], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581404054.022357,"{'circle_3d': {'center': [13.748884615261446, 23.0831588963544, 148.22579032820255], 'normal': [-0.31032705388747905, -0.5846463337570177, -0.7495904108578201], 'radius': 0.7827996646364179}, 'confidence': 0.6751976696383805, 'timestamp': 277372.585305, 'diameter_3d': 1.5655993292728358, 'ellipse': {'center': [217.5136677605689, 216.5611763707629], 'axes': [5.693161530728241, 6.549108306606856], 'angle': 63.244582393945805}, 'location': [217.5136677605689, 216.5611763707629], 'diameter': 6.549108306606856, 'sphere': {'center': [17.472809261911195, 30.098914901438615, 157.2208752584964], 'radius': 12.0}, 'projected_sphere': {'center': [228.90396535812127, 238.69497106036155], 'axes': [94.64392037975166, 94.64392037975166], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 81, 'model_birth_timestamp': 277032.625788, 'theta': 0.946352269201212, 'phi': -1.9633092627924333, 'norm_pos': [0.6797302117517778, 0.09766176512182123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
