eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403787.438036,"{'circle_3d': {'center': [14.537299075069274, 9.11615005236678, 78.1829960489759], 'normal': [0.632992770492349, 0.06429074269928198, -0.7714835402700404], 'radius': 3.3739547273685155}, 'confidence': 0.0641946590468157, 'timestamp': 277105.997151, 'diameter_3d': 6.747909454737031, 'ellipse': {'center': [274.8051165365381, 192.2893299403286], 'axes': [34.49734359909295, 53.70684267339222], 'angle': 9.688011651164201}, 'location': [274.8051165365381, 192.2893299403286], 'diameter': 53.70684267339222, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6351314408907611, 'phi': -0.8836871183426233, 'norm_pos': [0.8587659891766816, 0.1987944585819642], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.528917,"{'circle_3d': {'center': [14.643829101712665, 8.51847634223346, 78.24068136401743], 'normal': [0.6418702727126314, 0.014484600188171992, -0.7666764306832453], 'radius': 3.3690333335803393}, 'confidence': 0.028608168311806206, 'timestamp': 277106.089551, 'diameter_3d': 6.738066667160679, 'ellipse': {'center': [275.56421425028867, 187.54153121869297], 'axes': [34.33189915935315, 53.61975154781066], 'angle': 5.485767966153561}, 'location': [275.56421425028867, 187.54153121869297], 'diameter': 53.61975154781066, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.585281433517873, 'phi': -0.8737736972413209, 'norm_pos': [0.861138169532152, 0.21857695325544602], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.537822,"{'circle_3d': {'center': [14.65183309104243, 8.545192021602185, 78.24793225519154], 'normal': [0.6425372718234453, 0.016710906802232344, -0.7660721897520696], 'radius': 3.3124453515875176}, 'confidence': 0.05095306694683241, 'timestamp': 277106.097951, 'diameter_3d': 6.624890703175035, 'ellipse': {'center': [275.6329747094701, 187.74403410603952], 'axes': [33.69811940677568, 52.71236531936192], 'angle': 5.658733064396617}, 'location': [275.6329747094701, 187.74403410603952], 'diameter': 52.71236531936192, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5875080114606086, 'phi': -0.8728742603922952, 'norm_pos': [0.861353045967094, 0.21773319122483537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.545441,"{'circle_3d': {'center': [14.65880057173256, 8.642178751501246, 78.25640998632109], 'normal': [0.643117895214289, 0.024793134293820785, -0.7653657121579404], 'radius': 3.3623735958518286}, 'confidence': 0.07896310072255718, 'timestamp': 277106.106351, 'diameter_3d': 6.724747191703657, 'ellipse': {'center': [275.6619550789994, 188.49982321389996], 'axes': [34.11203884289816, 53.49702771471507], 'angle': 6.309979096876623}, 'location': [275.6619550789994, 188.49982321389996], 'diameter': 53.49702771471507, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.595592001846167, 'phi': -0.8719751207454607, 'norm_pos': [0.8614436096218732, 0.21458406994208346], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.552934,"{'circle_3d': {'center': [14.665427704232012, 8.730734857876797, 78.26528087943532], 'normal': [0.6436701562559101, 0.03217280982511667, -0.7646264710650874], 'radius': 3.3706265961415047}, 'confidence': 0.057347066975438225, 'timestamp': 277106.114751, 'diameter_3d': 6.7412531922830095, 'ellipse': {'center': [275.69939675294086, 189.18793409147617], 'axes': [34.10246704346274, 53.61811061705207], 'angle': 6.901658872419802}, 'location': [275.69939675294086, 189.18793409147617], 'diameter': 53.61811061705207, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6029746894975148, 'phi': -0.8710762783132785, 'norm_pos': [0.8615606148529402, 0.211716941285516], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.561693,"{'circle_3d': {'center': [14.674265188974257, 8.70085865272068, 78.2715182911893], 'normal': [0.6444066133177638, 0.029683126062106865, -0.7641066867522565], 'radius': 3.3111505759873596}, 'confidence': 0.036497178703034025, 'timestamp': 277106.123151, 'diameter_3d': 6.622301151974719, 'ellipse': {'center': [275.77686343586186, 188.94693832458614], 'axes': [33.47364766479733, 52.668642500297224], 'angle': 6.68850725941433}, 'location': [275.77686343586186, 188.94693832458614], 'diameter': 52.668642500297224, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.6004838134937334, 'phi': -0.8701777330895164, 'norm_pos': [0.8618026982370683, 0.21272109031422437], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.573233,"{'circle_3d': {'center': [14.682871376941037, 8.680831792791977, 78.27802652775729], 'normal': [0.6451237956483288, 0.028014221068048357, -0.7635643337049235], 'radius': 3.3466769444674815}, 'confidence': 0.05057138536956184, 'timestamp': 277106.131551, 'diameter_3d': 6.693353888934963, 'ellipse': {'center': [275.82550412715614, 188.7845890665335], 'axes': [33.80110417593282, 53.230843603739], 'angle': 6.5427137685764825}, 'location': [275.82550412715614, 188.7845890665335], 'diameter': 53.230843603739, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5988142134017658, 'phi': -0.869279485074176, 'norm_pos': [0.8619547003973629, 0.21339754555611046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.5825238,"{'circle_3d': {'center': [14.693415694961455, 8.180775823952303, 78.28224108232662], 'normal': [0.6460024888166973, -0.013657109668591202, -0.7632131208241463], 'radius': 3.3770512285426943}, 'confidence': 0.021431876217609933, 'timestamp': 277106.139951, 'diameter_3d': 6.754102457085389, 'ellipse': {'center': [275.8938929541028, 184.8546481221179], 'axes': [34.300643454408934, 53.736396102138926], 'angle': 3.132105302866863}, 'location': [275.8938929541028, 184.8546481221179], 'diameter': 53.736396102138926, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.55713879254429, 'phi': -0.868381534267255, 'norm_pos': [0.8621684154815712, 0.2297722994911754], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.5896919,"{'circle_3d': {'center': [14.952261719790599, 7.474681067590421, 78.54872328857478], 'normal': [0.6675729908857926, -0.0724983393654147, -0.7410062703034668], 'radius': 3.3635299849567724}, 'confidence': 0.05824643786366598, 'timestamp': 277106.148351, 'diameter_3d': 6.727059969913545, 'ellipse': {'center': [277.5558654613631, 179.10902329422728], 'axes': [32.8333982351901, 53.37651841242566], 'angle': -1.7946527238314893}, 'location': [277.5558654613631, 179.10902329422728], 'diameter': 53.37651841242566, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.498234328090332, 'phi': -0.8374838806687546, 'norm_pos': [0.8673620795667597, 0.2537124029407196], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.597305,"{'circle_3d': {'center': [14.942832368028295, 7.497948390906954, 78.53799387266021], 'normal': [0.6667872115722671, -0.07055939575570357, -0.7419003882963472], 'radius': 3.3674794026071795}, 'confidence': 0.03633867625183696, 'timestamp': 277106.156751, 'diameter_3d': 6.734958805214359, 'ellipse': {'center': [277.4959786175805, 179.2994979467386], 'axes': [32.927104716757555, 53.44535551537226], 'angle': -1.6358448993760837}, 'location': [277.4959786175805, 179.2994979467386], 'diameter': 53.44535551537226, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5001782513110777, 'phi': -0.8386691025354968, 'norm_pos': [0.867174933179939, 0.2529187585552558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.607518,"{'circle_3d': {'center': [14.958134230184413, 7.58138925469919, 78.54421710428369], 'normal': [0.6680623667519439, -0.06360599043968389, -0.7413817856610574], 'radius': 3.3563900441688155}, 'confidence': 0.08757814733875265, 'timestamp': 277106.165151, 'diameter_3d': 6.712780088337631, 'ellipse': {'center': [277.6101422117922, 179.94746709522747], 'axes': [32.740331081108124, 53.26111524886199], 'angle': -1.0837811323303832}, 'location': [277.6101422117922, 179.94746709522747], 'diameter': 53.26111524886199, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5071473693918953, 'phi': -0.8373714108910443, 'norm_pos': [0.8675316944118506, 0.25021888710321893], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.613743,"{'circle_3d': {'center': [15.061226256975175, 7.656403958245376, 78.63202486736195], 'normal': [0.6766533689845073, -0.057354765144168464, -0.7340644720712025], 'radius': 3.36456137532309}, 'confidence': 0.12457381210752519, 'timestamp': 277106.173551, 'diameter_3d': 6.72912275064618, 'ellipse': {'center': [278.2912215438556, 180.46827464376605], 'axes': [32.24421366091147, 53.32856732926594], 'angle': -0.6303590785901367}, 'location': [278.2912215438556, 180.46827464376605], 'diameter': 53.32856732926594, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5134100696001647, 'phi': -0.8260720942252692, 'norm_pos': [0.8696600673245488, 0.2480488556509748], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.621577,"{'circle_3d': {'center': [15.073126489694832, 7.852772152421346, 78.62984858038115], 'normal': [0.6776450550444788, -0.04099074896283762, -0.7342458293196025], 'radius': 3.361007872840486}, 'confidence': 0.029368224082172913, 'timestamp': 277106.181951, 'diameter_3d': 6.722015745680972, 'ellipse': {'center': [278.3883565558339, 182.00578077284007], 'axes': [32.13175841090617, 53.264442791931074], 'angle': 0.6586766776557412}, 'location': [278.3883565558339, 182.00578077284007], 'diameter': 53.264442791931074, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.529794090084361, 'phi': -0.825465340755349, 'norm_pos': [0.869963614236981, 0.24164258011316642], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.629976,"{'circle_3d': {'center': [15.084300826553129, 7.802560408065773, 78.6431248543791], 'normal': [0.6785762497826697, -0.04517506099246865, -0.7331394731531065], 'radius': 3.3447609471046413}, 'confidence': 0.03691311461194233, 'timestamp': 277106.190351, 'diameter_3d': 6.689521894209283, 'ellipse': {'center': [278.46150125126553, 181.60184508113446], 'axes': [31.918387667652492, 53.000280273031194], 'angle': 0.32144930254022397}, 'location': [278.46150125126553, 181.60184508113446], 'diameter': 53.000280273031194, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5256058862346615, 'phi': -0.8240292256891715, 'norm_pos': [0.8701921914102048, 0.24332564549527314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.638892,"{'circle_3d': {'center': [15.095982301107917, 7.772069226567154, 78.65588561970485], 'normal': [0.6795497059955691, -0.047715992784020285, -0.7320760760426276], 'radius': 3.3501946523028407}, 'confidence': 0.0368798982322394, 'timestamp': 277106.198751, 'diameter_3d': 6.7003893046056815, 'ellipse': {'center': [278.53334941441005, 181.3537837061151], 'axes': [31.90660231847172, 53.079393604288605], 'angle': 0.11435206914665366}, 'location': [278.53334941441005, 181.3537837061151], 'diameter': 53.079393604288605, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.523062208678396, 'phi': -0.8225908448077364, 'norm_pos': [0.8704167169200314, 0.2443592345578537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.647088,"{'circle_3d': {'center': [15.097754232225931, 7.501905926196627, 78.67932501898048], 'normal': [0.6796973669220701, -0.07022960114823083, -0.7301227927696581], 'radius': 3.3758909336399254}, 'confidence': 0.029284826223723172, 'timestamp': 277106.207151, 'diameter_3d': 6.751781867279851, 'ellipse': {'center': [278.5070539040779, 179.22511653140245], 'axes': [32.1359138682552, 53.48377239161596], 'angle': -1.664172689119993}, 'location': [278.5070539040779, 179.22511653140245], 'diameter': 53.48377239161596, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.500508866099262, 'phi': -0.8211501981110451, 'norm_pos': [0.8703345434502434, 0.2532286811191564], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403787.661227,"{'circle_3d': {'center': [15.12655539512949, 7.967178181475621, 78.67378616811041], 'normal': [0.6820974638307002, -0.03145691320831468, -0.7305843636754973], 'radius': 3.3751412962666043}, 'confidence': 0.029351522951528142, 'timestamp': 277106.215551, 'diameter_3d': 6.750282592533209, 'ellipse': {'center': [278.7402366257477, 182.86665495764012], 'axes': [31.94431903323682, 53.453837582185756], 'angle': 1.3755662739728942}, 'location': [278.7402366257477, 182.86665495764012], 'diameter': 53.453837582185756, 'sphere': {'center': [6.941385829161088, 8.344661139975397, 87.44079853221638], 'radius': 12.0}, 'projected_sphere': {'center': [209.21797703499072, 179.16791696359647], 'axes': [170.172279413913, 170.172279413913], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.5393342233097702, 'phi': -0.8197072855990967, 'norm_pos': [0.8710632394554615, 0.2380556043431662], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
