eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581403870.1185658,"{'circle_3d': {'center': [0.5032205502545027, 1.0658683698035756, 16.61466243755636], 'normal': [-0.02301684975799911, 0.20267239434678483, -0.9789760595627244], 'radius': 1.8583688222150587}, 'confidence': 0.11664122000630117, 'timestamp': 277188.683862, 'diameter_3d': 3.7167376444301174, 'ellipse': {'center': [178.96304790744458, 158.25532034490993], 'axes': [134.0836629301696, 138.79258955715966], 'angle': -89.8939860071223}, 'location': [178.96304790744458, 158.25532034490993], 'diameter': 138.79258955715966, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7748825117195624, 'phi': -1.5943031428200738, 'norm_pos': [0.5592595247107643, 0.34060283189620866], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.126899,"{'circle_3d': {'center': [0.5031155274855588, 1.0656239478512763, 16.614614308449212], 'normal': [-0.02302560165541111, 0.20265202585075992, -0.9789800703216534], 'radius': 1.8570432937666623}, 'confidence': 0.1120547697991682, 'timestamp': 277188.692262, 'diameter_3d': 3.7140865875333247, 'ellipse': {'center': [178.95898407384874, 158.24861299174955], 'axes': [133.98947384982438, 138.69392379573637], 'angle': -89.89107079035617}, 'location': [178.95898407384874, 158.24861299174955], 'diameter': 138.69392379573637, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7748617115940208, 'phi': -1.594311981421882, 'norm_pos': [0.5592468252307773, 0.34063077920104357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.135618,"{'circle_3d': {'center': [0.7379259521971726, 0.9477495414997936, 16.587660129921918], 'normal': [-0.0034580662627766248, 0.19282915865480302, -0.9812262518655945], 'radius': 1.8574895913916873}, 'confidence': 0.09768737977932052, 'timestamp': 277188.700662, 'diameter_3d': 3.7149791827833747, 'ellipse': {'center': [187.62085574015336, 153.96903954508826], 'axes': [134.71535119981718, 138.97823095782314], 'angle': 82.84595787315463}, 'location': [187.62085574015336, 153.96903954508826], 'diameter': 138.97823095782314, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7648409318164051, 'phi': -1.5743205414596522, 'norm_pos': [0.5863151741879793, 0.3584623352287989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.143925,"{'circle_3d': {'center': [0.48655122621501884, 1.073340866828439, 16.616615710569743], 'normal': [-0.02440596009462277, 0.20329510243219012, -0.978813286811609], 'radius': 1.8620057310596057}, 'confidence': 0.10014076245957665, 'timestamp': 277188.709062, 'diameter_3d': 3.7240114621192113, 'ellipse': {'center': [178.34986298742717, 158.5196698090245], 'axes': [134.29460545711746, 139.0464536906017], 'angle': -89.40730918427748}, 'location': [178.34986298742717, 158.5196698090245], 'diameter': 139.0464536906017, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.775518458897368, 'phi': -1.5957253959546902, 'norm_pos': [0.5573433218357099, 0.33950137579573125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.154496,"{'circle_3d': {'center': [0.27204110781575974, 1.1807594059419741, 16.646763353921177], 'normal': [-0.04228180329456103, 0.21224664735831808, -0.9763009831989896], 'radius': 1.858748684047081}, 'confidence': 0.1288286116346868, 'timestamp': 277188.717462, 'diameter_3d': 3.717497368094162, 'ellipse': {'center': [170.45722334883493, 162.3997636248275], 'axes': [133.22669655714697, 138.53550650011059], 'angle': -83.49744617365106}, 'location': [170.45722334883493, 162.3997636248275], 'diameter': 138.53550650011059, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7846697429874467, 'phi': -1.61407744520807, 'norm_pos': [0.5326788229651092, 0.32333431822988545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.163163,"{'circle_3d': {'center': [0.28824483190476546, 1.1723229451787665, 16.64424203852033], 'normal': [-0.040931492953810544, 0.21154360896138408, -0.9765110928157269], 'radius': 1.8635109367873242}, 'confidence': 0.11210641207458308, 'timestamp': 277188.725862, 'diameter_3d': 3.7270218735746483, 'ellipse': {'center': [171.05423106250794, 162.08818437379236], 'axes': [133.63987490446743, 138.91268922314785], 'angle': -83.9192647119912}, 'location': [171.05423106250794, 162.08818437379236], 'diameter': 138.91268922314785, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7839503693311791, 'phi': -1.6126878597092067, 'norm_pos': [0.5345444720703373, 0.32463256510919847], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.17061,"{'circle_3d': {'center': [0.2851366363186873, 1.1735977995402604, 16.644648984777227], 'normal': [-0.041190509252650394, 0.2116498468248419, -0.976477180627652], 'radius': 1.8605297419558042}, 'confidence': 0.14036538726566766, 'timestamp': 277188.734262, 'diameter_3d': 3.7210594839116085, 'ellipse': {'center': [170.93905238312215, 162.13905178724258], 'axes': [133.41454750530315, 138.6867327236877], 'angle': -83.83715577049868}, 'location': [170.93905238312215, 162.13905178724258], 'diameter': 138.6867327236877, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.784059068462493, 'phi': -1.6129541005252752, 'norm_pos': [0.5341845386972567, 0.3244206175531559], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.178487,"{'circle_3d': {'center': [0.3984085302358267, 1.057476448559555, 16.615859971942673], 'normal': [-0.03175118475955545, 0.20197306757644978, -0.9788762650305315], 'radius': 1.8548543450938444}, 'confidence': 0.11920153495426512, 'timestamp': 277188.742662, 'diameter_3d': 3.709708690187689, 'ellipse': {'center': [175.11412218272454, 157.95065780075734], 'axes': [133.84680915995983, 138.5089962473887], 'angle': -86.8481922007806}, 'location': [175.11412218272454, 157.95065780075734], 'diameter': 138.5089962473887, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7741684166628806, 'phi': -1.603221320219601, 'norm_pos': [0.5472316318210142, 0.34187225916351105], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.186851,"{'circle_3d': {'center': [0.26970618209064623, 1.0669701188597218, 16.622704354861995], 'normal': [-0.042476380438320485, 0.20276420676813034, -0.9783058997872547], 'radius': 1.8588772066307333}, 'confidence': 0.11437140345906383, 'timestamp': 277188.751062, 'diameter_3d': 3.7177544132614666, 'ellipse': {'center': [170.38736939174885, 158.27880712466356], 'axes': [133.98448695724636, 138.7410011179576], 'angle': -83.13424382249273}, 'location': [170.38736939174885, 158.27880712466356], 'diameter': 138.7410011179576, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7749762708528076, 'phi': -1.6141873757126504, 'norm_pos': [0.5324605293492152, 0.3405049703139018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.195172,"{'circle_3d': {'center': [0.39368725903307245, 1.0667406421970662, 16.617929392657054], 'normal': [-0.03214462402645164, 0.2027450837129091, -0.9787038133043334], 'radius': 1.8642545943179378}, 'confidence': 0.08374187404739548, 'timestamp': 277188.759462, 'diameter_3d': 3.7285091886358757, 'ellipse': {'center': [174.94151675543492, 158.27114847202284], 'axes': [134.46376214009686, 139.19383627544795], 'angle': -86.71920680063612}, 'location': [174.94151675543492, 158.27114847202284], 'diameter': 139.19383627544795, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7749567421786572, 'phi': -1.6036286020669743, 'norm_pos': [0.5466922398607341, 0.34053688136657145], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581403870.202218,"{'circle_3d': {'center': [0.3823254554614365, 1.0665113966450586, 16.618260573577142], 'normal': [-0.03309144099075464, 0.20272597991690844, -0.9786762148943259], 'radius': 1.8564446997370094}, 'confidence': 0.11446549196220097, 'timestamp': 277188.767862, 'diameter_3d': 3.712889399474019, 'ellipse': {'center': [174.5221570353946, 158.27485416374782], 'axes': [133.89513429269792, 138.60653629062563], 'angle': -86.38925276432765}, 'location': [174.5221570353946, 158.27485416374782], 'diameter': 138.60653629062563, 'sphere': {'center': [0.7794227473504921, -1.3662003623578427, 28.362375152309053], 'radius': 12.0}, 'projected_sphere': {'center': [177.03813946336447, 90.13493333639576], 'axes': [524.6387130870661, 524.6387130870661], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 80, 'model_birth_timestamp': 276938.15516, 'theta': 1.7749372332510756, 'phi': -1.604595900324479, 'norm_pos': [0.5453817407356081, 0.3405214409843841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
