imu_packets,1170
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581403831.2851992,0.04810,0.00043,-0.40601,0.91260,0.0206
1581403831.2907531,0.04803,0.00043,-0.40607,0.91254,0.0206
1581403831.29603,0.04803,0.00043,-0.40613,0.91254,0.0206
1581403831.301653,0.04803,0.00043,-0.40613,0.91254,0.0206
1581403831.307147,0.04797,0.00043,-0.40619,0.91254,0.0206
1581403831.315074,0.04797,0.00043,-0.40619,0.91254,0.0206
1581403831.3187032,0.04797,0.00043,-0.40625,0.91254,0.0206
1581403831.324942,0.04791,0.00043,-0.40625,0.91248,0.0206
1581403831.328794,0.04791,0.00043,-0.40631,0.91248,0.0206
1581403831.334532,0.04791,0.00043,-0.40631,0.91248,0.0205
1581403831.339774,0.04791,0.00043,-0.40637,0.91241,0.0205
1581403831.3481011,0.04791,0.00043,-0.40643,0.91241,0.0206
1581403831.35332,0.04791,0.00037,-0.40643,0.91241,0.0205
1581403831.358021,0.04791,0.00037,-0.40649,0.91241,0.0206
1581403831.362721,0.04791,0.00031,-0.40649,0.91241,0.0206
1581403831.368382,0.04791,0.00031,-0.40649,0.91241,0.0206
1581403831.373703,0.04791,0.00024,-0.40649,0.91241,0.0206
1581403831.37869,0.04791,0.00024,-0.40649,0.91241,0.0206
1581403831.385731,0.04791,0.00018,-0.40649,0.91241,0.0206
1581403831.390949,0.04791,0.00018,-0.40649,0.91241,0.0206
1581403831.396096,0.04791,0.00012,-0.40643,0.91241,0.0206
1581403831.401637,0.04791,0.00012,-0.40643,0.91241,0.0206
1581403831.407232,0.04797,0.00012,-0.40643,0.91241,0.0206
1581403831.412891,0.04797,0.00012,-0.40637,0.91241,0.0206
1581403831.418143,0.04797,0.00012,-0.40637,0.91248,0.0206
1581403831.42348,0.04797,0.00012,-0.40631,0.91248,0.0206
1581403831.428242,0.04797,0.00006,-0.40631,0.91248,0.0206
1581403831.433745,0.04797,0.00006,-0.40631,0.91248,0.0206
1581403831.4395351,0.04797,0.00006,-0.40625,0.91248,0.0206
1581403831.445409,0.04797,0.00000,-0.40625,0.91248,0.0206
1581403831.450044,0.04797,0.00000,-0.40625,0.91248,0.0206
1581403831.455924,0.04797,-0.00006,-0.40625,0.91248,0.0206
1581403831.461798,0.04803,-0.00006,-0.40625,0.91248,0.0206
1581403831.4671638,0.04803,-0.00012,-0.40625,0.91248,0.0205
1581403831.474108,0.04803,-0.00012,-0.40625,0.91248,0.0205
1581403831.4783309,0.04803,-0.00018,-0.40631,0.91248,0.0205
1581403831.4842958,0.04803,-0.00018,-0.40631,0.91248,0.0205
