eye_packets,162
norm_X,norm_Y,phi,theta,confidence,timestamp
1603772607.766082,"{'circle_3d': {'center': [-6.406899455095869, -1.7866356607386358, 27.150587842358924], 'normal': [0.1967041279752796, 0.3262032451528843, -0.9246074458326691], 'radius': 1.3641416656586296}, 'confidence': 0.7304690935475823, 'timestamp': 97797.604903, 'diameter_3d': 2.728283331317259, 'ellipse': {'center': [79.78022877261057, 97.41492834200474], 'axes': [32.88178963051245, 35.079151475411045], 'angle': -80.27436840153838}, 'location': [79.78022877261057, 97.41492834200474], 'diameter': 35.079151475411045, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.903080647470115, 'phi': -1.3611780653762888, 'norm_pos': [0.24931321491440803, 0.594104465241647], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.7718148,"{'circle_3d': {'center': [-6.415883679632598, -1.7840976338489019, 27.149575902422715], 'normal': [0.19595544259721884, 0.32641474739369547, -0.9246917741606865], 'radius': 1.347389092000704}, 'confidence': 0.6921337452767033, 'timestamp': 97797.625046, 'diameter_3d': 2.694778184001408, 'ellipse': {'center': [79.67007193268613, 97.45212437601486], 'axes': [32.474488683189264, 34.65272832839554], 'angle': -80.17359969219426}, 'location': [79.67007193268613, 97.45212437601486], 'diameter': 34.65272832839554, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9033043970571928, 'phi': -1.3619713615038398, 'norm_pos': [0.24896897478964414, 0.5939494817666047], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.7968042,"{'circle_3d': {'center': [-6.424834870817522, -1.781557098962133, 27.148579767456347], 'normal': [0.1952095099984752, 0.32662645863425954, -0.9247747854078838], 'radius': 1.3480044821746977}, 'confidence': 0.6633732078337685, 'timestamp': 97797.645189, 'diameter_3d': 2.6960089643493954, 'ellipse': {'center': [79.55568002841564, 97.4826213978775], 'axes': [32.48602238852405, 34.6731131844432], 'angle': -80.07163438820473}, 'location': [79.55568002841564, 97.4826213978775], 'diameter': 34.6731131844432, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9035283850619766, 'phi': -1.3627616421608812, 'norm_pos': [0.24861150008879887, 0.5938224108421771], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.8160791,"{'circle_3d': {'center': [-6.433753452619518, -1.7790139305227455, 27.14759931022246], 'normal': [0.19446629484830885, 0.3268383893375419, -0.9248564901773745], 'radius': 1.366828119460419}, 'confidence': 0.7009499790037186, 'timestamp': 97797.665333, 'diameter_3d': 2.733656238920838, 'ellipse': {'center': [79.43685682809145, 97.50606743995489], 'axes': [32.93652304490868, 35.16211078659921], 'angle': -79.96838506730795}, 'location': [79.43685682809145, 97.50606743995489], 'diameter': 35.16211078659921, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9037526226220374, 'phi': -1.3635489463560975, 'norm_pos': [0.24824017758778577, 0.593724719000188], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.836761,"{'circle_3d': {'center': [-6.331764179817497, -1.7764683817845421, 27.170436224142883], 'normal': [0.20296540091514392, 0.32705051839905874, -0.9229534140173391], 'radius': 1.3537757661440246}, 'confidence': 0.6330073892327646, 'timestamp': 97797.685476, 'diameter_3d': 2.7075515322880492, 'ellipse': {'center': [80.77482977257857, 97.56224568795709], 'axes': [32.609582149569924, 34.75567335629476], 'angle': -81.43106352211808}, 'location': [80.77482977257857, 97.56224568795709], 'diameter': 34.75567335629476, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9039770874740702, 'phi': -1.354333195922418, 'norm_pos': [0.252421343039308, 0.5934906429668454], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.851,"{'circle_3d': {'center': [-6.346060337823807, -1.7739203273193542, 27.16820502906107], 'normal': [0.20177405441461813, 0.32726285627115775, -0.9231393469408236], 'radius': 1.364316106821495}, 'confidence': 0.7874149446933554, 'timestamp': 97797.705619, 'diameter_3d': 2.72863221364299, 'ellipse': {'center': [80.58782249835077, 97.58789749289846], 'axes': [32.86106987300031, 35.03497211932997], 'angle': -81.24687591407368}, 'location': [80.58782249835077, 97.58789749289846], 'diameter': 35.03497211932997, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9042017907438087, 'phi': -1.3556068081417727, 'norm_pos': [0.2518369453073462, 0.5933837604462564], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.871857,"{'circle_3d': {'center': [-6.351305707338591, -1.7713697678867901, 27.16796426776599], 'normal': [0.2013369402883861, 0.32747540289053817, -0.9231594103820805], 'radius': 1.362509299507919}, 'confidence': 0.7884731821958869, 'timestamp': 97797.725762, 'diameter_3d': 2.725018599015838, 'ellipse': {'center': [80.52245801704451, 97.62008473620047], 'axes': [32.8140461406803, 34.990778026828615], 'angle': -81.19453452861913}, 'location': [80.52245801704451, 97.62008473620047], 'diameter': 34.990778026828615, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.904426732431254, 'phi': -1.356063295716299, 'norm_pos': [0.2516326813032641, 0.593249646932498], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.893263,"{'circle_3d': {'center': [-6.348236092904157, -1.8823857386504241, 27.129874846732744], 'normal': [0.20159274149125558, 0.3182240719935686, -0.9263335288015174], 'radius': 1.3724486316323876}, 'confidence': 0.6408457836434152, 'timestamp': 97797.745905, 'diameter_3d': 2.7448972632647752, 'ellipse': {'center': [80.44662870059712, 96.20287378990243], 'axes': [33.22406159033362, 35.30512281221077], 'angle': -80.22418564059457}, 'location': [80.44662870059712, 96.20287378990243], 'diameter': 35.30512281221077, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.8946519125364056, 'phi': -1.3565131151562777, 'norm_pos': [0.251395714689366, 0.5991546925420732], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.9238982,"{'circle_3d': {'center': [-6.361986614561515, -1.7606797899240627, 27.169437305842855], 'normal': [0.2004468646864757, 0.328366234387432, -0.923036657209008], 'radius': 1.3586842330618525}, 'confidence': 0.7908571203542237, 'timestamp': 97797.766049, 'diameter_3d': 2.717368466123705, 'ellipse': {'center': [80.39512455823983, 97.75562512285208], 'axes': [32.70617915329955, 34.893971875869205], 'angle': -81.13647654552568}, 'location': [80.39512455823983, 97.75562512285208], 'diameter': 34.893971875869205, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9053697054676588, 'phi': -1.3569562882962922, 'norm_pos': [0.2512347642444995, 0.5926848953214496], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.937067,"{'circle_3d': {'center': [-6.366330869709811, -1.767350163337524, 27.16612430619145], 'normal': [0.20008484342411773, 0.3278103699363103, -0.923312740513292], 'radius': 1.3624655358729056}, 'confidence': 0.7790720228233731, 'timestamp': 97797.786192, 'diameter_3d': 2.7249310717458113, 'ellipse': {'center': [80.33043339513902, 97.66847920502289], 'axes': [32.808095472345286, 34.99778900357928], 'angle': -81.01570885174002}, 'location': [80.33043339513902, 97.66847920502289], 'diameter': 34.99778900357928, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.904781269335056, 'phi': -1.357392771136138, 'norm_pos': [0.25103260435980945, 0.5930480033124046], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772607.958226,"{'circle_3d': {'center': [-6.37127818893749, -1.7648305549208256, 27.16594815332789], 'normal': [0.1996725668218112, 0.32802033730436847, -0.9233274199185887], 'radius': 1.3664556459314559}, 'confidence': 0.6551426420452, 'timestamp': 97797.806335, 'diameter_3d': 2.7329112918629117, 'ellipse': {'center': [80.26735706675275, 97.6980685468647], 'axes': [32.90071876051157, 35.10234806690794], 'angle': -80.96708260822008}, 'location': [80.26735706675275, 97.6980685468647], 'diameter': 35.10234806690794, 'sphere': {'center': [-8.767348990799224, -5.7010746025732475, 38.24587719235095], 'radius': 12.0}, 'projected_sphere': {'center': [82.25129813993404, 69.44296730715004], 'axes': [212.83159214943979, 212.83159214943979], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9050035259125246, 'phi': -1.357822585841436, 'norm_pos': [0.25083549083360235, 0.5929247143880637], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
