eye_packets,163
norm_X,norm_Y,phi,theta,confidence,timestamp
1603772596.345031,"{'circle_3d': {'center': [-6.426907004659435, -0.8219351024982249, 27.534132769285126], 'normal': [0.19439611689858394, 0.4089921313319595, -0.891591602833547], 'radius': 1.340340458537377}, 'confidence': 0.7698785474534614, 'timestamp': 97786.183709, 'diameter_3d': 2.680680917074754, 'ellipse': {'center': [80.65589078744291, 109.57731379484726], 'axes': [30.526547894086654, 33.9275103835748], 'angle': -86.45335871778761}, 'location': [80.65589078744291, 109.57731379484726], 'diameter': 33.9275103835748, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.992145647534298, 'phi': -1.3561232811338706, 'norm_pos': [0.25204965871075913, 0.5434278591881364], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.355977,"{'circle_3d': {'center': [-6.425801266945803, -0.8193374607540402, 27.535565918528537], 'normal': [0.1944882617080533, 0.4092086014773082, -0.8914721737299294], 'radius': 1.3430831738546078}, 'confidence': 0.7881008994068134, 'timestamp': 97786.203852, 'diameter_3d': 2.6861663477092157, 'ellipse': {'center': [80.67284135918884, 109.60854010524446], 'axes': [30.58339604793459, 33.994719800336874], 'angle': -86.48054998130705}, 'location': [80.67284135918884, 109.60854010524446], 'diameter': 33.994719800336874, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9923828778496309, 'phi': -1.3559967288564558, 'norm_pos': [0.2521026292474651, 0.5432977495614815], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.3725219,"{'circle_3d': {'center': [-6.424727710336184, -0.8166980356578906, 27.537012172373124], 'normal': [0.19457772475885485, 0.409428553568654, -0.8913516525762137], 'radius': 1.3419565912993396}, 'confidence': 0.7198345366633729, 'timestamp': 97786.223995, 'diameter_3d': 2.6839131825986793, 'ellipse': {'center': [80.6904619633889, 109.64200538215293], 'axes': [30.55196652691353, 33.96392295401553], 'angle': -86.50783438284424}, 'location': [80.6904619633889, 109.64200538215293], 'diameter': 33.96392295401553, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9926239498951526, 'phi': -1.3558727661640793, 'norm_pos': [0.2521576936355903, 0.5431583109076961], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.397346,"{'circle_3d': {'center': [-6.423686337160666, -0.814016841006425, 27.538471550529493], 'normal': [0.19466450585681475, 0.40965198645627615, -0.8912300377298497], 'radius': 1.341156792196115}, 'confidence': 0.7696928287546922, 'timestamp': 97786.244138, 'diameter_3d': 2.68231358439223, 'ellipse': {'center': [80.7076369004578, 109.67583905292507], 'axes': [30.527902437216135, 33.94139805292993], 'angle': -86.53484252370649}, 'location': [80.7076369004578, 109.67583905292507], 'diameter': 33.94139805292993, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9928688636712117, 'phi': -1.3557513930565612, 'norm_pos': [0.2522113653139306, 0.5430173372794789], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.4186292,"{'circle_3d': {'center': [-6.4226771496170105, -0.8112938908344276, 27.53994407345208], 'normal': [0.194748604818786, 0.40987889897060925, -0.8911073274863007], 'radius': 1.3416061253687201}, 'confidence': 0.7300683598398198, 'timestamp': 97786.264281, 'diameter_3d': 2.6832122507374403, 'ellipse': {'center': [80.72412093457334, 109.7096297850531], 'axes': [30.53220802955384, 33.95049876538623], 'angle': -86.56149269900274}, 'location': [80.72412093457334, 109.7096297850531], 'diameter': 33.95049876538623, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9931176191776354, 'phi': -1.3556326095339926, 'norm_pos': [0.2522628779205417, 0.5428765425622788], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.428086,"{'circle_3d': {'center': [-6.4113042245364245, -0.9182176663436978, 27.49388811144445], 'normal': [0.19569634857550153, 0.40096858434483673, -0.8949453243202701], 'radius': 1.3451289654935574}, 'confidence': 0.6662629217452772, 'timestamp': 97786.284425, 'diameter_3d': 2.690257930987115, 'ellipse': {'center': [80.73038682407402, 108.37603415522929], 'axes': [30.835115028201848, 34.09844418398695], 'angle': -86.17364373386928}, 'location': [80.73038682407402, 108.37603415522929], 'diameter': 34.09844418398695, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9833702290500852, 'phi': -1.3555164098921606, 'norm_pos': [0.2522824588252313, 0.548433191019878], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.4538739,"{'circle_3d': {'center': [-6.4108549292302595, -0.9099873611248697, 27.497677670851733], 'normal': [0.19573378985101525, 0.40165444311307236, -0.8946295277029962], 'radius': 1.3477616088051718}, 'confidence': 0.7336615972926693, 'timestamp': 97786.304568, 'diameter_3d': 2.6955232176103436, 'ellipse': {'center': [80.74609587527988, 108.47766517540525], 'axes': [30.87837685084227, 34.15993180506831], 'angle': -86.22210003740672}, 'location': [80.74609587527988, 108.47766517540525], 'diameter': 34.15993180506831, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9841190309074044, 'phi': -1.3554028056680516, 'norm_pos': [0.2523315496102496, 0.5480097284358114], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.4730508,"{'circle_3d': {'center': [-6.409599795454959, -0.9106628216351149, 27.497649117199753], 'normal': [0.1958383843322903, 0.40159815473721866, -0.8946319071739947], 'radius': 1.3455365549273506}, 'confidence': 0.7544627628768599, 'timestamp': 97786.324711, 'diameter_3d': 2.691073109854701, 'ellipse': {'center': [80.7620227261216, 108.4703424626304], 'axes': [30.828571805958397, 34.10315411698007], 'angle': -86.23567362823263}, 'location': [80.7620227261216, 108.4703424626304], 'diameter': 34.10315411698007, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9840575675400318, 'phi': -1.3552917910289712, 'norm_pos': [0.25238132101913, 0.54804023973904], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.498842,"{'circle_3d': {'center': [-6.5158445694838125, -0.9113362241879512, 27.474639841239863], 'normal': [0.18698465316321922, 0.40154203785781567, -0.896549346837319], 'radius': 1.3423480538066308}, 'confidence': 0.6964795910341048, 'timestamp': 97786.344854, 'diameter_3d': 2.6846961076132616, 'ellipse': {'center': [79.39094570085524, 108.4530379647389], 'axes': [30.769795253834666, 34.0856312530648], 'angle': -84.822874190325}, 'location': [79.39094570085524, 108.4530379647389], 'diameter': 34.0856312530648, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9839962930849877, 'phi': -1.365183365974759, 'norm_pos': [0.24809670531517264, 0.5481123418135879], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.510797,"{'circle_3d': {'center': [-6.509348759776057, -0.9120075686130189, 27.47569596505711], 'normal': [0.18752597063886547, 0.40148609248906003, -0.8964613365192151], 'radius': 1.340796974352439}, 'confidence': 0.7758858472871117, 'timestamp': 97786.364997, 'diameter_3d': 2.681593948704878, 'ellipse': {'center': [79.474266689925, 108.44595306729144], 'axes': [30.734958655296104, 34.04285808378821], 'angle': -84.90458334690763}, 'location': [79.474266689925, 108.44595306729144], 'diameter': 34.04285808378821, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.9839352075423171, 'phi': -1.3645851512142173, 'norm_pos': [0.24835708340601564, 0.548141862219619], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603772596.537164,"{'circle_3d': {'center': [-6.51163927489012, -0.9126768879168985, 27.474917358211112], 'normal': [0.18733509437936022, 0.40143031588040334, -0.8965262204230481], 'radius': 1.3439363183377009}, 'confidence': 0.7838300967446246, 'timestamp': 97786.385141, 'diameter_3d': 2.6878726366754018, 'ellipse': {'center': [79.44302813028874, 108.43598454183095], 'axes': [30.808584365015196, 34.124361275115305], 'angle': -84.87069400857371}, 'location': [79.44302813028874, 108.43598454183095], 'diameter': 34.124361275115305, 'sphere': {'center': [-8.759660407442443, -5.729840678481739, 38.23323200328769], 'radius': 12.0}, 'projected_sphere': {'center': [82.29378845382497, 69.17106472418845], 'axes': [212.9019836800625, 212.9019836800625], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 4, 'model_birth_timestamp': 97757.506106, 'theta': 1.983874307893471, 'phi': -1.3648036464029347, 'norm_pos': [0.2482594629071523, 0.5481833977423711], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
