#NEXT_T5_EU_PS_B1_C1_S7_0206163449
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1004.219,0.8336304,-0.01727932,-0.04783896,359.5051,355.1843,359.9173,-0.08394804,0.00863694,0.9964327,-0.1378858,-0.1378858,1.952161,DwellButton,21.38888,
1004.235,0.8336139,-0.01729582,-0.04777917,359.4972,355.2003,359.9083,-0.08367006,0.008775027,0.9964549,-0.1378858,-0.1378858,1.952221,MixedRealityCamera,21.40554,
1004.253,0.8336453,-0.01730808,-0.04777092,359.4995,355.2009,359.9029,-0.08365873,0.008736363,0.9964561,-0.1378858,-0.1378858,1.952229,MixedRealityCamera,21.40647,
1004.271,0.8335826,-0.0172519,-0.04770957,359.4989,355.2059,359.9058,-0.08357176,0.008745222,0.9964634,-0.1378858,-0.1378858,1.95229,MixedRealityCamera,21.41028,
1004.286,0.8336108,-0.01727525,-0.04769799,359.494,355.2302,359.8993,-0.08314873,0.008830814,0.996498,-0.1378858,-0.1378858,1.952302,MixedRealityCamera,21.43563,
1004.302,0.8336347,-0.01726449,-0.04762073,359.494,355.2531,359.8985,-0.08275122,0.008830793,0.9965311,-0.1378858,-0.1378858,1.952379,MixedRealityCamera,21.45873,
1004.319,0.8336819,-0.01729934,-0.04761204,359.4948,355.2827,359.899,-0.08223553,0.008817683,0.9965739,-0.1378858,-0.1378858,1.952388,MixedRealityCamera,21.48876,
1004.335,0.8337002,-0.01727927,-0.04757006,359.5095,355.3098,359.8966,-0.08176554,0.008560452,0.9966148,-0.1378858,-0.1378858,1.95243,MixedRealityCamera,21.51339,
1004.353,0.8337425,-0.01733499,-0.04755166,359.5168,355.3426,359.9004,-0.08119421,0.008433137,0.9966626,-0.1378858,-0.1378858,1.952448,MixedRealityCamera,21.54526,
1004.37,0.8337258,-0.01726991,-0.04749303,359.5296,355.3572,359.8867,-0.08094037,0.008210408,0.9966851,-0.1378858,-0.1378858,1.952507,MixedRealityCamera,21.5574,
1004.386,0.8337429,-0.01732847,-0.04746042,359.5374,355.3557,359.8865,-0.08096661,0.008073954,0.9966841,-0.1378858,-0.1378858,1.95254,MixedRealityCamera,21.55475,
