#NEXT_T3_EU_PW_B2_C3_S7_0206164907
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1867.183,0.04408275,-0.3249374,-0.0580606,358.5407,359.0305,1.122827,-0.01691542,0.02546731,0.9995325,0.1378858,-0.1378858,1.941939,DwellButton,5.323953,
1867.2,0.04374806,-0.3251285,-0.05624622,358.5171,359.0284,1.080209,-0.01695181,0.02587813,0.9995214,0.1378858,-0.1378858,1.943754,MixedRealityCamera,5.318687,
1867.217,0.04328469,-0.3253632,-0.05438925,358.5343,359.0023,1.057461,-0.01740613,0.02557816,0.9995213,0.1378858,-0.1378858,1.945611,MixedRealityCamera,5.362899,
1867.233,0.04284237,-0.3256364,-0.05247703,358.5486,358.9567,1.044177,-0.01820289,0.02532865,0.9995134,0.1378858,-0.1378858,1.947523,MixedRealityCamera,5.419059,
1867.25,0.04230703,-0.3258667,-0.0503869,358.5446,358.9148,1.034837,-0.01893306,0.02539886,0.9994981,0.1378858,-0.1378858,1.949613,MixedRealityCamera,5.460487,
1867.266,0.04181504,-0.3260797,-0.04825777,358.5301,358.8763,1.032453,-0.01960411,0.02565195,0.9994787,0.1378858,-0.1378858,1.951742,MixedRealityCamera,5.491193,
1867.283,0.04127767,-0.3262106,-0.04601162,358.5248,358.8312,1.043994,-0.02039077,0.02574329,0.9994606,0.1378858,-0.1378858,1.953988,MixedRealityCamera,5.53272,
1867.3,0.04079288,-0.326458,-0.04375284,358.5453,358.8139,1.062234,-0.02069239,0.02538713,0.9994635,0.1378858,-0.1378858,1.956247,MixedRealityCamera,5.574044,
1867.317,0.04025106,-0.3266597,-0.04144324,358.575,358.8173,1.065576,-0.02063381,0.02486772,0.9994778,0.1378858,-0.1378858,1.958557,MixedRealityCamera,5.607556,
1867.333,0.03982103,-0.3268315,-0.03904393,358.5904,358.8498,1.03654,-0.02006759,0.02459924,0.999496,0.1378858,-0.1378858,1.960956,MixedRealityCamera,5.607697,
