eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582011678.2241971,"{'circle_3d': {'center': [0.4577843971098726, 12.211495920898837, 77.63825456301697], 'normal': [-0.08063043374065101, 0.589614110217707, -0.8036503805679284], 'radius': 2.2320443343966327}, 'confidence': 0.9935157146131041, 'timestamp': 4601.955311, 'diameter_3d': 4.4640886687932655, 'ellipse': {'center': [163.69003932485592, 217.30366581383345], 'axes': [25.361042866339496, 35.66375555663706], 'angle': -83.54559224974214}, 'location': [163.69003932485592, 217.30366581383345], 'diameter': 35.66375555663706, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3947080300976791, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2013773116351074, 'phi': -1.6707919366414172, 'norm_pos': [0.5115313728901747, 0.09456805910902732], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.2314959,"{'circle_3d': {'center': [0.43876869288810505, 12.202368544714748, 77.63349017561323], 'normal': [-0.08221507575913165, 0.5888534955356997, -0.804047412851573], 'radius': 2.2182877757766253}, 'confidence': 0.992616515505051, 'timestamp': 4601.963711, 'diameter_3d': 4.436575551553251, 'ellipse': {'center': [163.53859800870754, 217.23948678378997], 'axes': [25.22627135553007, 35.446177351204106], 'angle': -83.39518186283819}, 'location': [163.53859800870754, 217.23948678378997], 'diameter': 35.446177351204106, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3936560849116866, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.200435913138783, 'phi': -1.6726937134293713, 'norm_pos': [0.5110581187772111, 0.09483547173420848], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.239744,"{'circle_3d': {'center': [0.45870460538980606, 12.201072625509692, 77.63052375544974], 'normal': [-0.08055374971732322, 0.5887455022686117, -0.8042946145318636], 'radius': 2.238782559545072}, 'confidence': 0.9929236871423195, 'timestamp': 4601.972111, 'diameter_3d': 4.477565119090144, 'ellipse': {'center': [163.6979609901268, 217.2288505109512], 'axes': [25.47060293359957, 35.77499946351211], 'angle': -83.54483938136714}, 'location': [163.6979609901268, 217.2288505109512], 'diameter': 35.77499946351211, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.39270016565666754, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2003023042610512, 'phi': -1.6706179777039487, 'norm_pos': [0.5115561280941463, 0.09487978953770337], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.2462358,"{'circle_3d': {'center': [0.4656705078598462, 12.20108974767778, 77.62984116016234], 'normal': [-0.07997325784481989, 0.5887469291159524, -0.8043514974724805], 'radius': 2.2242592049896177}, 'confidence': 0.9932125213414089, 'timestamp': 4601.980511, 'diameter_3d': 4.448518409979235, 'ellipse': {'center': [163.7529620669565, 217.2326049041255], 'axes': [25.307638819242417, 35.54312197550149], 'angle': -83.5974921402818}, 'location': [163.7529620669565, 217.2326049041255], 'diameter': 35.54312197550149, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3916630247261632, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2003040694666325, 'phi': -1.669896391212279, 'norm_pos': [0.5117280064592391, 0.09486414623281036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.257577,"{'circle_3d': {'center': [0.4622728800014919, 12.211769837125788, 77.63800624817416], 'normal': [-0.08025639349968273, 0.5896369365699529, -0.8036710734714951], 'radius': 2.248768191013307}, 'confidence': 0.9941186288272211, 'timestamp': 4601.988911, 'diameter_3d': 4.497536382026614, 'ellipse': {'center': [163.72626614579147, 217.30292101759014], 'axes': [25.55189333460633, 35.931136113095796], 'angle': -83.57968456072163}, 'location': [163.72626614579147, 217.30292101759014], 'diameter': 35.931136113095796, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3909669344586586, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.201405573377294, 'phi': -1.670328581238572, 'norm_pos': [0.5116445817055983, 0.09457116242670771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.274257,"{'circle_3d': {'center': [0.46201166295167595, 12.209637639131916, 77.63646834594383], 'normal': [-0.0802781615871674, 0.589459253403797, -0.8037992319906898], 'radius': 2.2415352200943603}, 'confidence': 0.9931395469721244, 'timestamp': 4601.997311, 'diameter_3d': 4.483070440188721, 'ellipse': {'center': [163.72404505490942, 217.28922805431566], 'axes': [25.4762558604234, 35.81624193703931], 'angle': -83.57614066719681}, 'location': [163.72404505490942, 217.28922805431566], 'diameter': 35.81624193703931, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.39017793502500453, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2011855958518347, 'phi': -1.6703396304058993, 'norm_pos': [0.5116376407965919, 0.09462821644035146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.275626,"{'circle_3d': {'center': [0.462814579905404, 12.203236571692361, 77.6316973254731], 'normal': [-0.0802112518410234, 0.5889258311171673, -0.8041968170299169], 'radius': 2.23390974373858}, 'confidence': 0.9929004334165242, 'timestamp': 4602.005711, 'diameter_3d': 4.46781948747716, 'ellipse': {'center': [163.73044312950577, 217.24557636459616], 'axes': [25.409812555123914, 35.69654655243548], 'angle': -83.5774919779887}, 'location': [163.73044312950577, 217.24557636459616], 'diameter': 35.69654655243548, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3895143679275459, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.200525413731027, 'phi': -1.6702083611463203, 'norm_pos': [0.5116576347797055, 0.09481009848084931], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.2817779,"{'circle_3d': {'center': [0.47904216511999165, 12.206791995391068, 77.63269681530085], 'normal': [-0.0788589530731411, 0.589222116425393, -0.8041135262109379], 'radius': 2.2363985103549027}, 'confidence': 0.9778036669969439, 'timestamp': 4602.014111, 'diameter_3d': 4.472797020709805, 'ellipse': {'center': [163.8595450543401, 217.27216452403871], 'axes': [25.43262578139202, 35.735766947906356], 'angle': -83.70270296608405}, 'location': [163.8595450543401, 217.27216452403871], 'diameter': 35.735766947906356, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.38921785914851625, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2008920675742436, 'phi': -1.6685531581499322, 'norm_pos': [0.5120610782948127, 0.09469931448317204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.289642,"{'circle_3d': {'center': [0.4756088237188155, 12.198127620336782, 77.62669098466887], 'normal': [-0.07914506485657244, 0.5885000851708692, -0.8046140120969363], 'radius': 2.2353092291779366}, 'confidence': 0.9926987679590571, 'timestamp': 4602.022511, 'diameter_3d': 4.470618458355873, 'ellipse': {'center': [163.8325196478494, 217.2107455894142], 'axes': [25.44611775405226, 35.72113447301488], 'angle': -83.67048767402945}, 'location': [163.8325196478494, 217.2107455894142], 'diameter': 35.72113447301488, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.3887104491341109, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.1999987234525817, 'phi': -1.6688449312859983, 'norm_pos': [0.5119766238995294, 0.09495522671077417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.299723,"{'circle_3d': {'center': [0.49301478636849905, 12.205067153790324, 77.63007326088696], 'normal': [-0.07769456796909881, 0.5890783796253309, -0.8043321557454293], 'radius': 2.226647887085029}, 'confidence': 0.9910395722683487, 'timestamp': 4602.030911, 'diameter_3d': 4.453295774170058, 'ellipse': {'center': [163.97053876111326, 217.26350462945072], 'axes': [25.33176142337002, 35.581027968597446], 'angle': -83.8070784374168}, 'location': [163.97053876111326, 217.26350462945072], 'diameter': 35.581027968597446, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.387788624134644, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2007141806692263, 'phi': -1.6670926953482277, 'norm_pos': [0.5124079336284789, 0.09473539737728864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582011678.3056269,"{'circle_3d': {'center': [0.508486621041394, 12.221994595382885, 77.64100954994325], 'normal': [-0.07640524841302423, 0.5904889997580444, -0.8034207983240715], 'radius': 2.229525325593564}, 'confidence': 0.9909589232797533, 'timestamp': 4602.039311, 'diameter_3d': 4.459050651187128, 'ellipse': {'center': [164.09308494161104, 217.38430408522754], 'axes': [25.31682525399484, 35.621920072708626], 'angle': -83.93577113900155}, 'location': [164.09308494161104, 217.38430408522754], 'diameter': 35.621920072708626, 'sphere': {'center': [1.4253496019976848, 5.136126598286353, 87.2820591298321], 'radius': 12.0}, 'projected_sphere': {'center': [170.1248385068922, 156.4839982315351], 'axes': [170.4817708054526, 170.4817708054526], 'angle': 90.0}, 'model_confidence': 0.38661724839029743, 'model_id': 1, 'model_birth_timestamp': 4394.886911, 'theta': 2.2024609467132255, 'phi': -1.6656110916830529, 'norm_pos': [0.5127908904425345, 0.0942320663115519], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
