eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012717.784679,"{'circle_3d': {'center': [0.3784338006119392, 2.0941976339155577, 15.988768380818676], 'normal': [-0.19907492744065647, 0.5918461827475249, -0.7810808339933075], 'radius': 0.4829590104050173}, 'confidence': 0.9994284871691603, 'timestamp': 5641.507309, 'diameter_3d': 0.9659180208100346, 'ellipse': {'center': [174.76782674550722, 200.97446209559044], 'axes': [26.495677411716567, 37.52246878393462], 'angle': -74.65089522943462}, 'location': [174.76782674550722, 200.97446209559044], 'diameter': 37.52246878393462, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9163417710883581, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2041436514660893, 'phi': -1.8203542693773045, 'norm_pos': [0.5461494585797101, 0.1626064079350399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.791488,"{'circle_3d': {'center': [0.3765787718532083, 2.095471911894471, 15.990207109705523], 'normal': [-0.1992295131705507, 0.5919523725791009, -0.7809609399194037], 'radius': 0.4887243479416183}, 'confidence': 0.9996450208537928, 'timestamp': 5641.515709, 'diameter_3d': 0.9774486958832366, 'ellipse': {'center': [174.69683445020664, 201.01103845493927], 'axes': [26.80254580019495, 37.967008404724695], 'angle': -74.63529188943136}, 'location': [174.69683445020664, 201.01103845493927], 'diameter': 37.967008404724695, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.916617483314619, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2042753986855743, 'phi': -1.8205768672220555, 'norm_pos': [0.5459276076568957, 0.1624540064377531], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.799027,"{'circle_3d': {'center': [0.37651384307823355, 2.092532676175362, 15.987996515053608], 'normal': [-0.19923492390179862, 0.5917074362691752, -0.7811451561403966], 'radius': 0.48855324295198876}, 'confidence': 0.9997358936266375, 'timestamp': 5641.524109, 'diameter_3d': 0.9771064859039775, 'ellipse': {'center': [174.69631454437183, 200.9083810091351], 'axes': [26.808795703918058, 37.9588927997484], 'angle': -74.628862149022}, 'location': [174.69631454437183, 200.9083810091351], 'diameter': 37.9588927997484, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9169380237071589, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2039715311847874, 'phi': -1.8205268843495521, 'norm_pos': [0.545925982951162, 0.16288174579527037], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.807638,"{'circle_3d': {'center': [0.3773274540631668, 2.0937947752716246, 15.98874517360882], 'normal': [-0.1991671229863875, 0.5918126111938637, -0.7810827679274622], 'radius': 0.48784739764000923}, 'confidence': 0.9996097625930083, 'timestamp': 5641.532509, 'diameter_3d': 0.9756947952800185, 'ellipse': {'center': [174.72687065619147, 200.95422988357817], 'axes': [26.764524951539464, 37.90235171086663], 'angle': -74.63931241273377}, 'location': [174.72687065619147, 200.95422988357817], 'diameter': 37.90235171086663, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9172463525267349, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2041020026827973, 'phi': -1.8204645094741276, 'norm_pos': [0.5460214708005984, 0.1626907088184243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.8152041,"{'circle_3d': {'center': [0.37668384766475693, 2.0925821176402604, 15.987990607494886], 'normal': [-0.19922075685292165, 0.5917115563912501, -0.7811456484369568], 'radius': 0.486317176456436}, 'confidence': 0.9992599796948676, 'timestamp': 5641.540909, 'diameter_3d': 0.972634352912872, 'ellipse': {'center': [174.7020366696011, 200.9125024136166], 'axes': [26.686000082181252, 37.78512443029783], 'angle': -74.63060373702254}, 'location': [174.7020366696011, 200.9125024136166], 'diameter': 37.78512443029783, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9178146212442062, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.203976642039564, 'phi': -1.8205097048602998, 'norm_pos': [0.5459438645925034, 0.16286457327659742], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.8232698,"{'circle_3d': {'center': [0.37699190659924664, 2.0935015289693055, 15.988608558400783], 'normal': [-0.1991950852750475, 0.5917881740020038, -0.781094152528132], 'radius': 0.4845946565878311}, 'confidence': 0.9987793626742714, 'timestamp': 5641.549309, 'diameter_3d': 0.9691893131756621, 'ellipse': {'center': [174.71272951671665, 200.94670684395726], 'axes': [26.586994058493946, 37.649832108634925], 'angle': -74.63541712144134}, 'location': [174.71272951671665, 200.94670684395726], 'diameter': 37.649832108634925, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.918060412359123, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.204071686766206, 'phi': -1.820494632986342, 'norm_pos': [0.5459772797397395, 0.16272205481684476], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.8313699,"{'circle_3d': {'center': [0.3776960559649125, 2.0934824391429636, 15.988414551080382], 'normal': [-0.199136406161242, 0.591786583183142, -0.7811103198048321], 'radius': 0.48723186540922947}, 'confidence': 0.99955819343984, 'timestamp': 5641.557709, 'diameter_3d': 0.9744637308184589, 'ellipse': {'center': [174.74122484634802, 200.94438153019775], 'axes': [26.73295882135993, 37.855319592235105], 'angle': -74.64230209398093}, 'location': [174.74122484634802, 200.94438153019775], 'diameter': 37.855319592235105, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9183695895548682, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2040697132759384, 'phi': -1.8204191400909133, 'norm_pos': [0.5460663276448375, 0.16273174362417608], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.839099,"{'circle_3d': {'center': [0.37800200513553284, 2.097340984053523, 15.991261103356116], 'normal': [-0.19911091039702367, 0.5921081285923553, -0.7808731071151875], 'radius': 0.48655291878373547}, 'confidence': 0.999613155938788, 'timestamp': 5641.566109, 'diameter_3d': 0.9731058375674709, 'ellipse': {'center': [174.7501514736565, 201.08028806537322], 'axes': [26.67556336438052, 37.79592578175001], 'angle': -74.65288035823798}, 'location': [174.7501514736565, 201.08028806537322], 'diameter': 37.79592578175001, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9187588846934713, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2044686645642133, 'phi': -1.8204612009754104, 'norm_pos': [0.5460942233551765, 0.1621654663942782], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.851636,"{'circle_3d': {'center': [0.3800559292818044, 2.0940676363428974, 15.988256599653438], 'normal': [-0.19893975005150105, 0.5918353496164698, -0.7811234824237441], 'radius': 0.48840973555740147}, 'confidence': 0.9995959294463873, 'timestamp': 5641.574509, 'diameter_3d': 0.9768194711148029, 'ellipse': {'center': [174.83328891100916, 200.9667053841094], 'axes': [26.79808947628834, 37.947456663002995], 'angle': -74.66658203477509}, 'location': [174.83328891100916, 200.9667053841094], 'diameter': 37.947456663002995, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9189703423023055, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2041302117723314, 'phi': -1.8201786954219807, 'norm_pos': [0.5463540278469037, 0.1626387275662109], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.859453,"{'circle_3d': {'center': [0.3750950038925507, 2.0940592879366653, 15.989515140519437], 'normal': [-0.1993531605006055, 0.5918346539159505, -0.7810186040182442], 'radius': 0.48691895260779816}, 'confidence': 0.9995185577626615, 'timestamp': 5641.582909, 'diameter_3d': 0.9738379052155963, 'ellipse': {'center': [174.6392768721266, 200.9615244725058], 'axes': [26.70874809348411, 37.82818489549808], 'angle': -74.61796159705857}, 'location': [174.6392768721266, 200.9615244725058], 'diameter': 37.82818489549808, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9191657701620226, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.204129348683647, 'phi': -1.820707820451446, 'norm_pos': [0.5457477402253956, 0.16266031469789255], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012717.867178,"{'circle_3d': {'center': [0.3788747631669209, 2.094624440985264, 15.988979417995672], 'normal': [-0.19903818056107467, 0.5918817500033337, -0.7810632475618913], 'radius': 0.487109166322823}, 'confidence': 0.9993646362666729, 'timestamp': 5641.591309, 'diameter_3d': 0.974218332645646, 'ellipse': {'center': [174.78632709487053, 200.9859264078579], 'axes': [26.72191353168402, 37.844570210662454], 'angle': -74.65609299597207}, 'location': [174.78632709487053, 200.9859264078579], 'diameter': 37.844570210662454, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.9193293757572385, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.204187777501863, 'phi': -1.8203154801200558, 'norm_pos': [0.5462072721714704, 0.16255863996725872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
