eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012939.539125,"{'circle_3d': {'center': [-2.16912607221974, 16.51266313800308, 149.95588694025088], 'normal': [0.12754827299589694, -0.8051332167670596, -0.5792166618063496], 'radius': 4.806351371236874}, 'confidence': 0.0009619714453851236, 'timestamp': 5863.27011, 'diameter_3d': 9.612702742473749, 'ellipse': {'center': [150.9784271596008, 188.61629342658279], 'axes': [26.63553903162913, 39.75797344088077], 'angle': -80.83095740470766}, 'location': [150.9784271596008, 188.61629342658279], 'diameter': 39.75797344088077, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6348962795745468, 'phi': -1.3540474183134303, 'norm_pos': [0.4718075848737525, 0.21409877738923844], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.551323,"{'circle_3d': {'center': [-1.839329325029766, 15.009511603642887, 152.92059231948235], 'normal': [0.15503133526172813, -0.9303958446304094, -0.33215788020372616], 'radius': 15.277402503108982}, 'confidence': 0.02411129261762342, 'timestamp': 5863.27851, 'diameter_3d': 30.554805006217965, 'ellipse': {'center': [152.15431461254363, 183.3291492874716], 'axes': [53.16354209773234, 124.4360982206074], 'angle': -80.41866067278728}, 'location': [152.15431461254363, 183.3291492874716], 'diameter': 124.4360982206074, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.3753050569681323, 'phi': -1.1341090331149053, 'norm_pos': [0.47548223316419885, 0.236128544635535], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.567947,"{'circle_3d': {'center': [-2.423323437145409, 14.376838365688858, 155.11996765080838], 'normal': [0.1063651592520912, -0.9831186144599117, -0.14887660259322408], 'radius': 15.643764771739558}, 'confidence': 0.014887330914835281, 'timestamp': 5863.28691, 'diameter_3d': 31.287529543479117, 'ellipse': {'center': [150.11605135209786, 178.97230397865263], 'axes': [30.522918483202783, 125.68188593906272], 'angle': -83.90683870888549}, 'location': [150.11605135209786, 178.97230397865263], 'diameter': 125.68188593906272, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.1840059639632429, 'phi': -0.9504368624287121, 'norm_pos': [0.4691126604753058, 0.25428206675561404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.56865,"{'circle_3d': {'center': [-2.1457046177336725, 16.504340117178852, 149.97267858102785], 'normal': [0.1295000608697359, -0.8058268018357454, -0.5778173584082681], 'radius': 4.793368345003538}, 'confidence': 0.0009292810590982858, 'timestamp': 5863.29531, 'diameter_3d': 9.586736690007076, 'ellipse': {'center': [151.0760067984169, 188.57193297450544], 'axes': [26.50619455210713, 39.64615425485733], 'angle': -80.68174296942571}, 'location': [151.0760067984169, 188.57193297450544], 'diameter': 39.64615425485733, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6337259142793323, 'phi': -1.3503202410965018, 'norm_pos': [0.4721125212450528, 0.2142836126062273], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.585199,"{'circle_3d': {'center': [-1.590014414619867, 15.215272582578297, 152.4962985832519], 'normal': [0.17580757779588635, -0.9132490963857914, -0.3675156915562638], 'radius': 15.244100023225416}, 'confidence': 0.027050626886967823, 'timestamp': 5863.312109, 'diameter_3d': 30.48820004645083, 'ellipse': {'center': [153.07536806032365, 184.49718500674834], 'axes': [57.572564855177646, 124.49934348306222], 'angle': -78.83197363993274}, 'location': [153.07536806032365, 184.49718500674834], 'diameter': 124.49934348306222, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.4196070571122156, 'phi': -1.1246039669931995, 'norm_pos': [0.4783605251885114, 0.2312617291385486], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.591478,"{'circle_3d': {'center': [-0.5151620000458119, 15.823760981224197, 151.73678498308456], 'normal': [0.26537861234372423, -0.8625417298319664, -0.43080849157020856], 'radius': 15.766472427905194}, 'confidence': 0.015749885300169637, 'timestamp': 5863.320509, 'diameter_3d': 31.53294485581039, 'ellipse': {'center': [157.10427916634342, 187.7392568876421], 'axes': [67.78019707133201, 129.4696304753281], 'angle': -71.87113449915834}, 'location': [157.10427916634342, 187.7392568876421], 'diameter': 129.4696304753281, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.5305246379055738, 'phi': -1.0186941363805389, 'norm_pos': [0.49095087239482316, 0.2177530963014912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.5996969,"{'circle_3d': {'center': [-2.1365479645711165, 16.50007752131365, 149.9806873820609], 'normal': [0.1302631152999489, -0.8061820181578455, -0.5771499583221812], 'radius': 4.8171415004122995}, 'confidence': 0.000914066608503683, 'timestamp': 5863.328909, 'diameter_3d': 9.634283000824599, 'ellipse': {'center': [151.11359934190816, 188.5538574099744], 'axes': [26.61038691147317, 39.84082923516048], 'angle': -80.62473028856918}, 'location': [151.11359934190816, 188.5538574099744], 'diameter': 39.84082923516048, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6331257949377741, 'phi': -1.3488151048109946, 'norm_pos': [0.472229997943463, 0.21435892745843999], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.6070468,"{'circle_3d': {'center': [-2.1272027710406514, 15.044602689142305, 152.70435348635104], 'normal': [0.13104188142748766, -0.9274715875054574, -0.35017778296466884], 'radius': 15.304143513491635}, 'confidence': 0.03742426631430424, 'timestamp': 5863.337309, 'diameter_3d': 30.60828702698327, 'ellipse': {'center': [150.99818205427297, 183.66668943759504], 'axes': [55.59021754046565, 124.82494835840701], 'angle': -81.95824978812392}, 'location': [150.99818205427297, 183.66668943759504], 'diameter': 124.82494835840701, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.3832036102294125, 'phi': -1.2127137968153523, 'norm_pos': [0.47186931891960304, 0.23472212734335396], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.615903,"{'circle_3d': {'center': [-0.8638647043611116, 15.472081329881572, 152.27816728091065], 'normal': [0.2363200536507826, -0.8918483674438519, -0.38569330008470115], 'radius': 15.837258458282227}, 'confidence': 0.012879011890501574, 'timestamp': 5863.345709, 'diameter_3d': 31.674516916564453, 'ellipse': {'center': [155.8331619680188, 185.90816318864887], 'axes': [62.1567446033338, 129.5910170190458], 'angle': -74.47933043271513}, 'location': [155.8331619680188, 185.90816318864887], 'diameter': 129.5910170190458, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.46938119131229167, 'phi': -1.0210800138708696, 'norm_pos': [0.48697863115005874, 0.22538265338062968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.623049,"{'circle_3d': {'center': [-2.0949703464798968, 16.549090825049085, 149.92215366768377], 'normal': [0.13372791680755056, -0.8020975761798926, -0.5820277678536087], 'radius': 4.854458058826927}, 'confidence': 0.0010299494100410866, 'timestamp': 5863.354109, 'diameter_3d': 9.708916117653853, 'ellipse': {'center': [151.2796523301521, 188.7895850631367], 'axes': [27.01739844874159, 40.165412694895046], 'angle': -80.28435706258094}, 'location': [151.2796523301521, 188.7895850631367], 'diameter': 40.165412694895046, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6399969552692604, 'phi': -1.3449539067241474, 'norm_pos': [0.47274891353172527, 0.21337672890359705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.635184,"{'circle_3d': {'center': [-0.41632023293053466, 17.432398454952583, 149.36996191982342], 'normal': [0.27361542626999735, -0.7284886070212677, -0.62804374684197], 'radius': 15.320418776271978}, 'confidence': 0.01443522364022029, 'timestamp': 5863.362509, 'diameter_3d': 30.640837552543957, 'ellipse': {'center': [157.13286375974505, 195.82501644118935], 'axes': [91.28442298779488, 127.70760356792917], 'angle': -66.89892307903229}, 'location': [157.13286375974505, 195.82501644118935], 'diameter': 127.70760356792917, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.7546831986315572, 'phi': -1.159928795652656, 'norm_pos': [0.4910401992492033, 0.18406243149504442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.643318,"{'circle_3d': {'center': [0.9101104665715902, 18.39169612864837, 149.02097671000467], 'normal': [0.3841513178951744, -0.6485471342132855, -0.6571258476601991], 'radius': 15.841361807179156}, 'confidence': 0.008260810934707815, 'timestamp': 5863.370909, 'diameter_3d': 31.682723614358313, 'ellipse': {'center': [162.03093082850086, 200.01808025352418], 'axes': [97.20640865801798, 132.62232597484658], 'angle': -54.662765887226215}, 'location': [162.03093082850086, 200.01808025352418], 'diameter': 132.62232597484658, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.8651221616241637, 'phi': -1.041782371725339, 'norm_pos': [0.5063466588390652, 0.16659133227698264], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.651007,"{'circle_3d': {'center': [-2.124216194003828, 16.477869961887123, 150.01462063062684], 'normal': [0.13129076284722294, -0.8080326481100563, -0.574322187608353], 'radius': 4.914195138489705}, 'confidence': 0.0008523242488241989, 'timestamp': 5863.379309, 'diameter_3d': 9.82839027697941, 'ellipse': {'center': [151.16424087863098, 188.45987819353127], 'axes': [27.02899921796433, 40.63499117911479], 'angle': -80.56738788599046}, 'location': [151.16424087863098, 188.45987819353127], 'diameter': 40.63499117911479, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6299912757797036, 'phi': -1.3460568296150444, 'norm_pos': [0.4723882527457218, 0.21475050752695302], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.659254,"{'circle_3d': {'center': [-1.631872549495338, 15.361993521566902, 152.12957119222563], 'normal': [0.17231939988959713, -0.9010223514700747, -0.39807630747512], 'radius': 15.37692686526201}, 'confidence': 0.026333538877163703, 'timestamp': 5863.387709, 'diameter_3d': 30.75385373052402, 'ellipse': {'center': [152.8533881346527, 185.44203190293328], 'axes': [62.06002946710296, 125.8838319604122], 'angle': -78.88307819365119}, 'location': [152.8533881346527, 185.44203190293328], 'diameter': 125.8838319604122, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.44867566768444206, 'phi': -1.162269955455179, 'norm_pos': [0.4776668379207897, 0.22732486707111133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.667365,"{'circle_3d': {'center': [-0.3939516397165046, 15.715762210633635, 152.03906661757176], 'normal': [0.2754794757044999, -0.8715416273811801, -0.40561835536294194], 'radius': 15.866709027254668}, 'confidence': 0.028596305142899247, 'timestamp': 5863.396109, 'diameter_3d': 31.733418054509336, 'ellipse': {'center': [157.61732021726888, 187.08474876209186], 'axes': [64.79961760761388, 130.05844448171962], 'angle': -71.45883273789067}, 'location': [157.61732021726888, 187.08474876209186], 'diameter': 130.05844448171962, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.5124586227410699, 'phi': -0.9741947747414549, 'norm_pos': [0.4925541256789653, 0.22048021349128388], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.6750562,"{'circle_3d': {'center': [-2.093202761336317, 16.494879587194433, 149.99789002049565], 'normal': [0.13387521556951554, -0.8066151793344469, -0.575716405119286], 'radius': 4.923479294528709}, 'confidence': 0.0008819725434452419, 'timestamp': 5863.404509, 'diameter_3d': 9.846958589057419, 'ellipse': {'center': [151.29021571423078, 188.539362152622], 'axes': [27.137983516488116, 40.71644132409975], 'angle': -80.33820195776647}, 'location': [151.29021571423078, 188.539362152622], 'diameter': 40.71644132409975, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6323933271223598, 'phi': -1.3423199898860918, 'norm_pos': [0.4727819241069712, 0.21441932436407496], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.684159,"{'circle_3d': {'center': [-1.9290891015689593, 15.128332602294927, 152.56455555939672], 'normal': [0.14755135388346194, -0.9204940947427387, -0.36182761021086174], 'radius': 15.42284608383622}, 'confidence': 0.033527080622108345, 'timestamp': 5863.412909, 'diameter_3d': 30.84569216767244, 'ellipse': {'center': [151.74891729954427, 184.15941402414802], 'axes': [57.54226173894965, 125.91348069525695], 'angle': -80.79372744009748}, 'location': [151.74891729954427, 184.15941402414802], 'diameter': 125.91348069525695, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.40145326188162495, 'phi': -1.183588559719381, 'norm_pos': [0.4742153665610759, 0.23266910823271658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.6920278,"{'circle_3d': {'center': [-0.5229584782040542, 15.679749397581405, 152.0306802783373], 'normal': [0.2647289058305375, -0.8745426951355327, -0.406317216965815], 'radius': 16.060177505785067}, 'confidence': 0.012547742201226541, 'timestamp': 5863.421309, 'diameter_3d': 32.12035501157013, 'ellipse': {'center': [157.09604251562007, 187.026989627907], 'axes': [65.74468295115017, 131.65754668054996], 'angle': -72.22812423136544}, 'location': [157.09604251562007, 187.026989627907], 'diameter': 131.65754668054996, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.5063043103155903, 'phi': -0.9933444736904876, 'norm_pos': [0.49092513286131273, 0.22072087655038752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.6993039,"{'circle_3d': {'center': [-2.0896342135888055, 16.483586444506447, 150.0145725416112], 'normal': [0.13417259454847483, -0.8075562745584459, -0.5743261950263233], 'radius': 4.95805748407764}, 'confidence': 0.0008521445724408716, 'timestamp': 5863.429709, 'diameter_3d': 9.91611496815528, 'ellipse': {'center': [151.30513141767364, 188.48978358709127], 'axes': [27.270216073036657, 40.99808468043148], 'angle': -80.32777014054835}, 'location': [151.30513141767364, 188.48978358709127], 'diameter': 40.99808468043148, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.6307994225559516, 'phi': -1.3412950075987808, 'norm_pos': [0.4728285356802301, 0.21462590172045304], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.7081149,"{'circle_3d': {'center': [-1.3077366674995705, 15.471311080473336, 152.03562114497794], 'normal': [0.19933072338924437, -0.8919125548945382, -0.40590547807909394], 'radius': 15.488343195841404}, 'confidence': 0.016265117292355354, 'timestamp': 5863.438108, 'diameter_3d': 30.976686391682808, 'ellipse': {'center': [154.09527004648032, 185.99339989040553], 'axes': [63.50064809897551, 126.887333223963], 'angle': -76.9175585021624}, 'location': [154.09527004648032, 185.99339989040553], 'diameter': 126.887333223963, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.4692392688316176, 'phi': -1.1143128051969338, 'norm_pos': [0.481547718895251, 0.22502750045664366], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012939.719351,"{'circle_3d': {'center': [0.17220004812459866, 16.066534226237234, 151.72554168576076], 'normal': [0.3226587830245919, -0.8423106260808804, -0.43174543301385887], 'radius': 16.162402295956007}, 'confidence': 0.015364346657448536, 'timestamp': 5863.446508, 'diameter_3d': 32.32480459191201, 'ellipse': {'center': [159.7210193031455, 188.84720631692818], 'axes': [69.3437372125954, 132.81727429290072], 'angle': -67.58823840983474}, 'location': [159.7210193031455, 188.84720631692818], 'diameter': 132.81727429290072, 'sphere': {'center': [-3.6997053481705033, 26.174261739207797, 156.90648688192707], 'radius': 12.0}, 'projected_sphere': {'center': [145.3809911785749, 223.4249290822534], 'axes': [94.83355529588319, 94.83355529588319], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 5856.625764, 'theta': 0.5692404197796271, 'phi': -0.929002540465996, 'norm_pos': [0.4991281853223297, 0.21313664034613256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
