eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012739.463356,"{'circle_3d': {'center': [0.3924937897144525, 2.1340131909446516, 16.015487421193292], 'normal': [-0.1979032616821137, 0.5951641458332827, -0.778854247295423], 'radius': 0.46488818214219224}, 'confidence': 0.9990379086491452, 'timestamp': 5663.187457, 'diameter_3d': 0.9297763642843845, 'ellipse': {'center': [175.280014013347, 202.398197301073], 'axes': [25.320589347837952, 36.059682586550316], 'angle': -74.86502172438972}, 'location': [175.280014013347, 202.398197301073], 'diameter': 36.059682586550316, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8846567740342315, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2082662220997844, 'phi': -1.8196257303886054, 'norm_pos': [0.5477500437917093, 0.15667417791219584], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.5558789,"{'circle_3d': {'center': [0.39332948055726025, 2.132558059019366, 16.014163376384644], 'normal': [-0.19783362077854638, 0.5950428848395088, -0.77896458436281], 'radius': 0.4640064365981264}, 'confidence': 0.9988728083449395, 'timestamp': 5663.279855, 'diameter_3d': 0.9280128731962528, 'ellipse': {'center': [175.31330632051038, 202.34945705610482], 'axes': [25.28115717926712, 35.99428259296673], 'angle': -74.87037456409223}, 'location': [175.31330632051038, 202.34945705610482], 'diameter': 35.99428259296673, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8838834066396295, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2081153341057087, 'phi': -1.8195079383821076, 'norm_pos': [0.5478540822515949, 0.1568772622662299], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.5632782,"{'circle_3d': {'center': [0.39341796236205173, 2.1352207747765135, 16.01617552156233], 'normal': [-0.19782624729481377, 0.5952647778192711, -0.7787969055980031], 'radius': 0.4672343335437704}, 'confidence': 0.9991338808751401, 'timestamp': 5663.288255, 'diameter_3d': 0.9344686670875408, 'ellipse': {'center': [175.315970925175, 202.43923591896993], 'axes': [25.443580764469417, 36.24026885895409], 'angle': -74.87633006985699}, 'location': [175.315970925175, 202.43923591896993], 'diameter': 36.24026885895409, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8837834425355129, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208391453723426, 'phi': -1.8195504115299723, 'norm_pos': [0.5478624091411719, 0.1565031836709586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.573424,"{'circle_3d': {'center': [0.3957993619355369, 2.1357518750457256, 16.015976871099447], 'normal': [-0.19762779733035665, 0.5953090361750388, -0.7788134598032431], 'radius': 0.46583048532663673}, 'confidence': 0.9989663677167822, 'timestamp': 5663.296655, 'diameter_3d': 0.9316609706532735, 'ellipse': {'center': [175.40778146797376, 202.46210001617106], 'axes': [25.367773535756633, 36.13200007234889], 'angle': -74.90048901049325}, 'location': [175.40778146797376, 202.46210001617106], 'diameter': 36.13200007234889, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8837814693739343, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208446534778169, 'phi': -1.8193059584822924, 'norm_pos': [0.548149317087418, 0.1564079165992872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.579391,"{'circle_3d': {'center': [0.39654190032887504, 2.136578788027582, 16.01642060022003], 'normal': [-0.19756591913091182, 0.5953779455901935, -0.778776482376528], 'radius': 0.46722239513834146}, 'confidence': 0.9992496774854644, 'timestamp': 5663.305055, 'diameter_3d': 0.9344447902766829, 'ellipse': {'center': [175.4365910241283, 202.49053725541626], 'axes': [25.440437339549085, 36.23907293847967], 'angle': -74.90929117352287}, 'location': [175.4365910241283, 202.49053725541626], 'diameter': 36.23907293847967, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.883824138601208, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2085322994038883, 'phi': -1.8192426283204022, 'norm_pos': [0.5482393469504009, 0.1562894281024323], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.587548,"{'circle_3d': {'center': [0.39766505359337456, 2.1341258522250808, 16.014261029231754], 'normal': [-0.19747232302553686, 0.5951735342733184, -0.7789564466255511], 'radius': 0.4678914167580866}, 'confidence': 0.999137392161059, 'timestamp': 5663.313455, 'diameter_3d': 0.9357828335161732, 'ellipse': {'center': [175.48240721200546, 202.40602283105798], 'axes': [25.491137847964897, 36.29592162618949], 'angle': -74.91558025345061}, 'location': [175.48240721200546, 202.40602283105798], 'diameter': 36.29592162618949, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8839115020525257, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208277905066558, 'phi': -1.8190746645772724, 'norm_pos': [0.5483825225375171, 0.15664157153725844], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.595416,"{'circle_3d': {'center': [0.3989779324166478, 2.1349955870082624, 16.014592875537534], 'normal': [-0.19736291645693077, 0.5952460121719169, -0.778928792766736], 'radius': 0.46803400610019497}, 'confidence': 0.9994137774901568, 'timestamp': 5663.321855, 'diameter_3d': 0.9360680122003899, 'ellipse': {'center': [175.53293461041042, 202.4378511133844], 'axes': [25.49631816610424, 36.306360171159724], 'angle': -74.93000403512268}, 'location': [175.53293461041042, 202.4378511133844], 'diameter': 36.306360171159724, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8840799733841553, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208368099904667, 'phi': -1.8189511413429702, 'norm_pos': [0.5485404206575326, 0.15650895369423168], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.603564,"{'circle_3d': {'center': [0.3976538871412707, 2.1341859130048775, 16.014309750705706], 'normal': [-0.1974732535632122, 0.5951785393383014, -0.7789523865027216], 'radius': 0.46451526626696477}, 'confidence': 0.9989850713991197, 'timestamp': 5663.330255, 'diameter_3d': 0.9290305325339295, 'ellipse': {'center': [175.4806816378483, 202.41122994379094], 'axes': [25.30675740765618, 36.033825233870665], 'angle': -74.91555430600441}, 'location': [175.4806816378483, 202.41122994379094], 'diameter': 36.033825233870665, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8839885521089608, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208284133406466, 'phi': -1.819077028609174, 'norm_pos': [0.5483771301182759, 0.1566198752342044], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.615338,"{'circle_3d': {'center': [0.3958927215827215, 2.133287211716217, 16.014069762562], 'normal': [-0.19762001735975795, 0.5951036475642465, -0.7789723855146973], 'radius': 0.46800919284270287}, 'confidence': 0.9991398912254545, 'timestamp': 5663.338655, 'diameter_3d': 0.9360183856854057, 'ellipse': {'center': [175.41405855352662, 202.374437523122], 'axes': [25.499328338568024, 36.30533115585491], 'angle': -74.89674250740953}, 'location': [175.41405855352662, 202.374437523122], 'diameter': 36.30533115585491, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8840103379463171, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2081909405296836, 'phi': -1.819247935284336, 'norm_pos': [0.5481689329797707, 0.15677317698699167], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.623189,"{'circle_3d': {'center': [0.4034692999951339, 2.133570472182786, 16.01236726543186], 'normal': [-0.19698863582539025, 0.5951272526031272, -0.7791142602755423], 'radius': 0.4726525173789264}, 'confidence': 0.9995505264404486, 'timestamp': 5663.347055, 'diameter_3d': 0.9453050347578528, 'ellipse': {'center': [175.71064945923314, 202.38973001022754], 'axes': [25.762005893413157, 36.67019713917826], 'angle': -74.97108415887216}, 'location': [175.71064945923314, 202.38973001022754], 'diameter': 36.67019713917826, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8841716557191237, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2082203131747233, 'phi': -1.8184429865972196, 'norm_pos': [0.5490957795601036, 0.15670945829071858], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.631575,"{'circle_3d': {'center': [0.3992929278482418, 2.13334860082848, 16.013254706230875], 'normal': [-0.19733666683763126, 0.5951087633236017, -0.7790403068756244], 'radius': 0.4682665680201651}, 'confidence': 0.9991466219952256, 'timestamp': 5663.355455, 'diameter_3d': 0.9365331360403302, 'ellipse': {'center': [175.54652506260237, 202.38072751979564], 'axes': [25.517936514161853, 36.32743653039272], 'angle': -74.92995868843936}, 'location': [175.54652506260237, 202.38072751979564], 'diameter': 36.32743653039272, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8842076575424129, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2081973062088247, 'phi': -1.8188853969800345, 'norm_pos': [0.5485828908206324, 0.15674696866751814], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.639262,"{'circle_3d': {'center': [0.3980216467564319, 2.1336993655395746, 16.013844791875147], 'normal': [-0.1974426069286154, 0.5951379937161929, -0.7789911330719349], 'radius': 0.4687631860899761}, 'confidence': 0.9992171831783507, 'timestamp': 5663.363854, 'diameter_3d': 0.9375263721799522, 'ellipse': {'center': [175.49693649956194, 202.3908297652061], 'axes': [25.541378244638288, 36.36453728151735], 'angle': -74.91825156645913}, 'location': [175.49693649956194, 202.3908297652061], 'diameter': 36.36453728151735, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8842384452289798, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.208233678960549, 'phi': -1.8190282142199399, 'norm_pos': [0.548427926561131, 0.15670487597830796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.647521,"{'circle_3d': {'center': [0.3958709362147528, 2.1331417126102767, 16.01396413563778], 'normal': [-0.19762183280708867, 0.5950915226387514, -0.7789811877583821], 'radius': 0.4651732531914063}, 'confidence': 0.9989877322733132, 'timestamp': 5663.372254, 'diameter_3d': 0.9303465063828126, 'ellipse': {'center': [175.41227073924648, 202.3719784351693], 'axes': [25.345424192611176, 36.08549576929612], 'angle': -74.89622832416133}, 'location': [175.41227073924648, 202.3719784351693], 'diameter': 36.08549576929612, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8840854895034944, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2081758532734437, 'phi': -1.8192474315888232, 'norm_pos': [0.5481633460601453, 0.1567834231867946], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.656524,"{'circle_3d': {'center': [0.39939485973052324, 2.134918403228613, 16.014428263946932], 'normal': [-0.1973281725141078, 0.5952395801902794, -0.7789425103992863], 'radius': 0.4712836960485036}, 'confidence': 0.9992807138554927, 'timestamp': 5663.380654, 'diameter_3d': 0.9425673920970072, 'ellipse': {'center': [175.55043629598458, 202.43266745653767], 'axes': [25.674469455301722, 36.55894068689323], 'angle': -74.93394586939431}, 'location': [175.55043629598458, 202.43266745653767], 'diameter': 36.55894068689323, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8841058175717564, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2083600954065585, 'phi': -1.8189050347078708, 'norm_pos': [0.5485951134249518, 0.15653055226442636], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.663559,"{'circle_3d': {'center': [0.3973863561084161, 2.1317167115787807, 16.01249142302099], 'normal': [-0.19749554781595005, 0.5949727725527935, -0.7791039138097816], 'radius': 0.46897134521299616}, 'confidence': 0.8968630082372839, 'timestamp': 5663.389054, 'diameter_3d': 0.9379426904259923, 'ellipse': {'center': [175.47375619809878, 202.32080959781786], 'axes': [25.56204430342149, 36.383674387582516], 'angle': -74.90831246895027}, 'location': [175.47375619809878, 202.32080959781786], 'diameter': 36.383674387582516, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8839925824335126, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2080280993782355, 'phi': -1.8190575879500919, 'norm_pos': [0.5483554881190587, 0.15699662667575898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012739.671747,"{'circle_3d': {'center': [0.3970886897419361, 2.1306142294988195, 16.011725055121765], 'normal': [-0.19752035334649007, 0.59488089904613, -0.7791677778013835], 'radius': 0.47256651703554}, 'confidence': 0.9990988269305591, 'timestamp': 5663.397454, 'diameter_3d': 0.94513303407108, 'ellipse': {'center': [175.46432741050583, 202.27867848334915], 'axes': [25.76343822278395, 36.6643985821608], 'angle': -74.90335595069033}, 'location': [175.46432741050583, 202.27867848334915], 'diameter': 36.6643985821608, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8840371957596571, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2079137975505807, 'phi': -1.8190679789517958, 'norm_pos': [0.5483260231578307, 0.15717217298604524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
