eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012728.9194298,"{'circle_3d': {'center': [0.3695412641591531, 2.101659236558496, 15.996699234176793], 'normal': [-0.1998159721450553, 0.5924679829677697, -0.7804199295467978], 'radius': 0.5062283816082012}, 'confidence': 0.9989075410543109, 'timestamp': 5652.64558, 'diameter_3d': 1.0124567632164023, 'ellipse': {'center': [174.42515025196764, 201.20080151407814], 'axes': [27.717757458735697, 39.310900772341526], 'angle': -74.57883872861522}, 'location': [174.42515025196764, 201.20080151407814], 'diameter': 39.310900772341526, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8929686997215525, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2049152856890912, 'phi': -1.8214482644399266, 'norm_pos': [0.5450785945373988, 0.16166332702467445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.9273112,"{'circle_3d': {'center': [0.3705525035165911, 2.102585336439173, 15.997143494129627], 'normal': [-0.19973170219860215, 0.5925451579578261, -0.7803829078840616], 'radius': 0.5054496921158487}, 'confidence': 0.9987870448486396, 'timestamp': 5652.653979, 'diameter_3d': 1.0108993842316973, 'ellipse': {'center': [174.46359489313338, 201.23522551897975], 'axes': [27.671554100906278, 39.249427041139796], 'angle': -74.59054251325739}, 'location': [174.46359489313338, 201.23522551897975], 'diameter': 39.249427041139796, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8928981460834429, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2050110879284937, 'phi': -1.82135831962296, 'norm_pos': [0.5451987340410418, 0.16151989367091768], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.9354382,"{'circle_3d': {'center': [0.36952637801771226, 2.102411224286021, 15.997273976644045], 'normal': [-0.19981721265684205, 0.5925306486117301, -0.7803720343411934], 'radius': 0.5080614108977239}, 'confidence': 0.998797531202923, 'timestamp': 5652.662379, 'diameter_3d': 1.0161228217954479, 'ellipse': {'center': [174.42479031989402, 201.22518867745765], 'axes': [27.81398698714023, 39.451897454630995], 'angle': -74.58019854929644}, 'location': [174.42479031989402, 201.22518867745765], 'diameter': 39.451897454630995, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8930673942377121, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2049930760361063, 'phi': -1.82146450365027, 'norm_pos': [0.5450774697496688, 0.16156171384392648], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.947114,"{'circle_3d': {'center': [0.3669975003085111, 2.1013942719932803, 15.997149738587975], 'normal': [-0.20002795246594215, 0.5924459025873351, -0.7803823875125326], 'radius': 0.5072165390117807}, 'confidence': 0.9988157766554472, 'timestamp': 5652.670779, 'diameter_3d': 1.0144330780235613, 'ellipse': {'center': [174.32661368668604, 201.18727922895468], 'axes': [27.76933583744463, 39.386326540612735], 'angle': -74.55346949523602}, 'location': [174.32661368668604, 201.18727922895468], 'diameter': 39.386326540612735, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8935256484171816, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.204887877145879, 'phi': -1.8217147306350618, 'norm_pos': [0.5447706677708939, 0.1617196698793555], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.955372,"{'circle_3d': {'center': [0.37050751045695884, 2.105677510731028, 15.999503707323052], 'normal': [-0.19973545162023815, 0.592802839148814, -0.7801862234512762], 'radius': 0.5140264104433528}, 'confidence': 0.999549692677055, 'timestamp': 5652.679179, 'diameter_3d': 1.0280528208867057, 'ellipse': {'center': [174.46317786704748, 201.33440876948265], 'axes': [28.123964618409957, 39.909873774025314], 'angle': -74.59629145403015}, 'location': [174.46317786704748, 201.33440876948265], 'diameter': 39.909873774025314, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8939120274083501, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2053310129530863, 'phi': -1.821423384616658, 'norm_pos': [0.5451974308345233, 0.16110663012715565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.963433,"{'circle_3d': {'center': [0.37266644605450416, 2.1005611040329484, 15.995066137361238], 'normal': [-0.19955554032044273, 0.592376471923974, -0.7805560209480941], 'radius': 0.513970429060285}, 'confidence': 0.9990068372346098, 'timestamp': 5652.687579, 'diameter_3d': 1.02794085812057, 'ellipse': {'center': [174.5508654321348, 201.15858939060047], 'axes': [28.153214706746695, 39.91667920233701], 'angle': -74.60729265005563}, 'location': [174.5508654321348, 201.15858939060047], 'diameter': 39.91667920233701, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8938066976721171, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2048016959378596, 'phi': -1.8210932156257038, 'norm_pos': [0.5454714544754212, 0.16183921087249808], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.97151,"{'circle_3d': {'center': [0.3711535282787426, 2.1043974593973864, 15.998365887793273], 'normal': [-0.19968161680175617, 0.5926961682043439, -0.7802810417454245], 'radius': 0.5102448564093857}, 'confidence': 0.9989792574762462, 'timestamp': 5652.695979, 'diameter_3d': 1.0204897128187713, 'ellipse': {'center': [174.4876950336935, 201.29441427002058], 'axes': [27.925096061257104, 39.61899695812818], 'angle': -74.60003804607533}, 'location': [174.4876950336935, 201.29441427002058], 'diameter': 39.61899695812818, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8937536462640505, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2051985661162035, 'phi': -1.8213294357310696, 'norm_pos': [0.5452740469802922, 0.1612732738749142], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.97953,"{'circle_3d': {'center': [0.3704637175391672, 2.103030952472455, 15.997504592546502], 'normal': [-0.19973910103005416, 0.5925822926272662, -0.7803528163493221], 'radius': 0.5079332344352765}, 'confidence': 0.9985649500484551, 'timestamp': 5652.704379, 'diameter_3d': 1.015866468870553, 'ellipse': {'center': [174.46083054051905, 201.2481628368106], 'axes': [27.805001944093306, 39.4414680151953], 'angle': -74.59057964895888}, 'location': [174.46083054051905, 201.2481628368106], 'diameter': 39.4414680151953, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8934146189955916, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.205057187968959, 'phi': -1.8213764807140735, 'norm_pos': [0.545190095439122, 0.16146598817995583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.987561,"{'circle_3d': {'center': [0.3737483575072411, 2.102632249450771, 15.996361744355056], 'normal': [-0.19946538103271466, 0.5925490673754593, -0.7804480536986093], 'radius': 0.5127965474150517}, 'confidence': 0.9988699356304743, 'timestamp': 5652.712779, 'diameter_3d': 1.0255930948301033, 'ellipse': {'center': [174.59109039526825, 201.23351256425957], 'axes': [28.078947113157092, 39.82239082262503], 'angle': -74.62193835095862}, 'location': [174.59109039526825, 201.23351256425957], 'diameter': 39.82239082262503, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8933024872091799, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.205015941117701, 'phi': -1.8210179770645538, 'norm_pos': [0.5455971574852133, 0.16152703098225174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012728.9955041,"{'circle_3d': {'center': [0.3753811263369675, 2.1015812534708083, 15.995146764155717], 'normal': [-0.19932931696357079, 0.5924614843771291, -0.7805493020485542], 'radius': 0.5128578235540273}, 'confidence': 0.9988156565923941, 'timestamp': 5652.721179, 'diameter_3d': 1.0257156471080546, 'ellipse': {'center': [174.65548948094408, 201.19884022387544], 'axes': [28.090831325852115, 39.830300215310054], 'angle': -74.6358323654467}, 'location': [174.65548948094408, 201.19884022387544], 'diameter': 39.830300215310054, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8931665518638332, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.204907218882012, 'phi': -1.8208232179689599, 'norm_pos': [0.5457984046279503, 0.1616714990671857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012729.0034618,"{'circle_3d': {'center': [0.37407808318671654, 2.103569720832894, 15.996989315263317], 'normal': [-0.19943790389275837, 0.5926271899906362, -0.7803957561229209], 'radius': 0.5107351586763482}, 'confidence': 0.9981879776605392, 'timestamp': 5652.729579, 'diameter_3d': 1.0214703173526964, 'ellipse': {'center': [174.60243592708986, 201.26877390091695], 'axes': [27.96125634883117, 39.66073825925182], 'angle': -74.6269849896608}, 'location': [174.60243592708986, 201.26877390091695], 'diameter': 39.66073825925182, 'sphere': {'center': [2.767332929899817, -5.00795655905474, 25.361738388738367], 'radius': 12.0}, 'projected_sphere': {'center': [227.65097842424504, -2.425877083908972], 'axes': [586.7105705422512, 586.7105705422512], 'angle': 90.0}, 'model_confidence': 0.8928395172514203, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.205112926927561, 'phi': -1.8210010037948592, 'norm_pos': [0.5456326122721558, 0.16138010874617936], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
