eye_packets,672
norm_X,norm_Y,phi,theta,confidence,timestamp
1582013557.481699,"{'circle_3d': {'center': [7.500003943454686, 10.301251978938922, 84.98903712255549], 'normal': [0.5737394594070662, 0.7027459975084117, -0.4206793264532915], 'radius': 2.4751053593406627}, 'confidence': 0.038131585030504976, 'timestamp': 6478.650744, 'diameter_3d': 4.950210718681325, 'ellipse': {'center': [214.62418045677686, 195.04516585566694], 'axes': [10.294154843998301, 36.125801524399876], 'angle': 50.904719574241376}, 'location': [214.62418045677686, 195.04516585566694], 'diameter': 36.125801524399876, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9645477009719738, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.350046272270125, 'phi': -0.6326774893962407, 'norm_pos': [0.6707005639274277, 0.1873118089347211], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.596152,"{'circle_3d': {'center': [-0.4087433117735332, 9.193307411739742, 80.58753565443772], 'normal': [-0.08532281186195215, 0.6104172835751469, -0.7874711154631062], 'radius': 2.5799133216950128}, 'confidence': 0.9994901643120745, 'timestamp': 6478.766463, 'diameter_3d': 5.1598266433900255, 'ellipse': {'center': [156.896820087615, 190.45067533881445], 'axes': [28.48862050639139, 39.70664657185898], 'angle': -82.6053441987659}, 'location': [156.896820087615, 190.45067533881445], 'diameter': 39.70664657185898, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9632117708941901, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2273836308257193, 'phi': -1.6787256861736912, 'norm_pos': [0.49030256277379686, 0.20645551942160645], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.604512,"{'circle_3d': {'center': [-0.4054248931762193, 9.184145750624653, 80.58008229884231], 'normal': [-0.08504627697884268, 0.6096538118155561, -0.7880922284293892], 'radius': 2.5669034851797314}, 'confidence': 0.9995619037872118, 'timestamp': 6478.774863, 'diameter_3d': 5.133806970359463, 'ellipse': {'center': [156.92156089578688, 190.3895181802417], 'axes': [28.378107027338125, 39.50997259988723], 'angle': -82.62190907734444}, 'location': [156.92156089578688, 190.3895181802417], 'diameter': 39.50997259988723, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9631158414400431, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.226420106282716, 'phi': -1.6782944436412577, 'norm_pos': [0.490379877799334, 0.20671034091565954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.6161048,"{'circle_3d': {'center': [-0.3881076032482059, 9.182628156582599, 80.57705599681786], 'normal': [-0.08360316948484156, 0.6095273456453849, -0.7883444202647599], 'radius': 2.579704395236354}, 'confidence': 0.9993738966925032, 'timestamp': 6478.783263, 'diameter_3d': 5.159408790472708, 'ellipse': {'center': [157.0544479590872, 190.37765472573795], 'axes': [28.532749384429547, 39.70854840505505], 'angle': -82.75122217593469}, 'location': [157.0544479590872, 190.37765472573795], 'diameter': 39.70854840505505, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9629347314313197, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.226260571085801, 'phi': -1.676450472138239, 'norm_pos': [0.49079514987214756, 0.20675977197609186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.623992,"{'circle_3d': {'center': [-0.3705940603420549, 9.167048869870943, 80.563192402272], 'normal': [-0.08214370757599564, 0.608229071752747, -0.7894997198102487], 'radius': 2.561654960981504}, 'confidence': 0.9994067100482967, 'timestamp': 6478.791663, 'diameter_3d': 5.123309921963008, 'ellipse': {'center': [157.18755528197602, 190.27373281351677], 'axes': [28.39434844206265, 39.43734887272515], 'angle': -82.86960444578858}, 'location': [157.18755528197602, 190.27373281351677], 'diameter': 39.43734887272515, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628890154184, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.224623947270202, 'phi': -1.6744685672493245, 'norm_pos': [0.49121111025617503, 0.20719277994368013], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.632493,"{'circle_3d': {'center': [-0.3856057392704374, 9.147267566546724, 80.54955717465593], 'normal': [-0.0833946808200275, 0.6065806298090619, -0.7906359887782541], 'radius': 2.5540169518757354}, 'confidence': 0.9995722423389254, 'timestamp': 6478.800063, 'diameter_3d': 5.108033903751471, 'ellipse': {'center': [157.07193955434758, 190.13515903501772], 'axes': [28.37098014048048, 39.32635508045529], 'angle': -82.73801178296712}, 'location': [157.07193955434758, 190.13515903501772], 'diameter': 39.32635508045529, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9627664503086497, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2225488485191134, 'phi': -1.6758857209155948, 'norm_pos': [0.49084981110733616, 0.2077701706874262], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.640645,"{'circle_3d': {'center': [-0.3899149312319229, 9.13251565758367, 80.53871259220406], 'normal': [-0.08375378015015131, 0.6053513040621409, -0.791539703982577], 'radius': 2.533687127160062}, 'confidence': 0.9993756232567503, 'timestamp': 6478.808463, 'diameter_3d': 5.067374254320124, 'ellipse': {'center': [157.03795570563034, 190.03545020314255], 'axes': [28.19316296338939, 39.018436384357955], 'angle': -82.6917805623016}, 'location': [157.03795570563034, 190.03545020314255], 'diameter': 39.018436384357955, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628276621264642, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2210034800023823, 'phi': -1.6762152884827628, 'norm_pos': [0.49074361158009483, 0.20818562415357278], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.64826,"{'circle_3d': {'center': [-0.3900494073951194, 9.134376105997195, 80.54014994122109], 'normal': [-0.08376498649708433, 0.6055063414299346, -0.7914199248978249], 'radius': 2.540468012253672}, 'confidence': 0.9997863868260266, 'timestamp': 6478.816863, 'diameter_3d': 5.080936024507344, 'ellipse': {'center': [157.03718324800826, 190.04707641066688], 'axes': [28.26229169735216, 39.12220500602539], 'angle': -82.69247232729093}, 'location': [157.03718324800826, 190.04707641066688], 'diameter': 39.12220500602539, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9627826296737085, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.221198275171195, 'phi': -1.67624512831667, 'norm_pos': [0.49074119765002583, 0.2081371816222214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.656949,"{'circle_3d': {'center': [-0.38684618603555865, 9.128838266735446, 80.53557722591927], 'normal': [-0.08349805138378762, 0.6050448548247888, -0.7918009845063093], 'radius': 2.5623165682607456}, 'confidence': 0.9995638603204307, 'timestamp': 6478.825263, 'diameter_3d': 5.124633136521491, 'ellipse': {'center': [157.0622632969333, 190.00377367397238], 'axes': [28.5259139318107, 39.461017632621385], 'angle': -82.71173485907116}, 'location': [157.0622632969333, 190.00377367397238], 'diameter': 39.461017632621385, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9626992348066743, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2206185297504875, 'phi': -1.6758613509135527, 'norm_pos': [0.4908195728029166, 0.2083176096917818], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.664501,"{'circle_3d': {'center': [-0.3742478071351264, 9.11797189618564, 80.5259647114158], 'normal': [-0.08244818647541825, 0.6041393239456383, -0.7926020273815995], 'radius': 2.527528797071065}, 'confidence': 0.9998779033796782, 'timestamp': 6478.833663, 'diameter_3d': 5.05505759414213, 'ellipse': {'center': [157.15739887233093, 189.93586056523594], 'axes': [28.18040997711845, 38.929682297822964], 'angle': -82.7976662077452}, 'location': [157.15739887233093, 189.93586056523594], 'diameter': 38.929682297822964, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9627045448774019, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.219481692414653, 'phi': -1.6744457240611275, 'norm_pos': [0.49111687147603417, 0.20860058097818357], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.671783,"{'circle_3d': {'center': [-0.36599001753949156, 9.110974078463638, 80.5197799919676], 'normal': [-0.08176003734244869, 0.6035561724688048, -0.7931174206689497], 'radius': 2.539404876683163}, 'confidence': 0.999964121490419, 'timestamp': 6478.842063, 'diameter_3d': 5.078809753366326, 'ellipse': {'center': [157.2208498594073, 189.88483220878746], 'axes': [28.340120856166212, 39.11565056997317], 'angle': -82.85426634859776}, 'location': [157.2208498594073, 189.88483220878746], 'diameter': 39.11565056997317, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628498552774256, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.218750100710155, 'phi': -1.6735203989141592, 'norm_pos': [0.49131515581064783, 0.20881319913005225], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.679986,"{'circle_3d': {'center': [-0.3435432440339522, 9.131832134687851, 80.53339791001068], 'normal': [-0.07988947288365374, 0.6052943438208227, -0.791982594165359], 'radius': 2.5631869975405004}, 'confidence': 0.9996428510003694, 'timestamp': 6478.850463, 'diameter_3d': 5.126373995081001, 'ellipse': {'center': [157.39392803666422, 190.0283188292409], 'axes': [28.543878694805525, 39.475447626513166], 'angle': -83.04379015610922}, 'location': [157.39392803666422, 190.0283188292409], 'diameter': 39.475447626513166, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628424777550437, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2209319201189324, 'phi': -1.671329026641852, 'norm_pos': [0.4918560251145757, 0.2082153382114963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.688694,"{'circle_3d': {'center': [-0.35638297651860207, 9.116218248983493, 80.52278717314002], 'normal': [-0.0809594505907079, 0.6039931866787928, -0.7928668222379138], 'radius': 2.536984183186246}, 'confidence': 0.9947357561889729, 'timestamp': 6478.858863, 'diameter_3d': 5.073968366372492, 'ellipse': {'center': [157.29447190455033, 189.9230456645368], 'axes': [28.299402579948385, 39.07688751831592], 'angle': -82.93220725148575}, 'location': [157.29447190455033, 189.9230456645368], 'diameter': 39.07688751831592, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628739414456744, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.21929831807107, 'phi': -1.6725534233476715, 'norm_pos': [0.4915452247017198, 0.20865397639776329], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.6999831,"{'circle_3d': {'center': [-0.3368663029710788, 9.141271850719782, 80.53994824034577], 'normal': [-0.07933306112841429, 0.6060809868234835, -0.7914367333041017], 'radius': 2.543945279279062}, 'confidence': 0.9997198198320253, 'timestamp': 6478.867263, 'diameter_3d': 5.087890558558124, 'ellipse': {'center': [157.444673950083, 190.09932644635995], 'axes': [28.30007141883654, 39.175818422185365], 'angle': -83.10278438883785}, 'location': [157.444673950083, 190.09932644635995], 'diameter': 39.175818422185365, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628635617551118, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2219205347086652, 'phi': -1.6707019005929902, 'norm_pos': [0.4920146060940094, 0.2079194731401669], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.708457,"{'circle_3d': {'center': [-0.32465040603590056, 9.128556346169871, 80.52900888313107], 'normal': [-0.07831506971714944, 0.6050213614443243, -0.7923483464053259], 'radius': 2.539791319132143}, 'confidence': 0.9999240538422965, 'timestamp': 6478.875663, 'diameter_3d': 5.079582638264286, 'ellipse': {'center': [157.53784491319738, 190.0118415867579], 'axes': [28.302004414649222, 39.11710168919334], 'angle': -83.18479163305715}, 'location': [157.53784491319738, 190.0118415867579], 'diameter': 39.11710168919334, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9629225021167032, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2205890228787997, 'phi': -1.6693155320531297, 'norm_pos': [0.4923057653537418, 0.20828399338850878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582013557.716667,"{'circle_3d': {'center': [-0.32986647439837924, 9.140748197305378, 80.53884822721838], 'normal': [-0.07874974208068933, 0.6060373490389499, -0.7915284010647166], 'radius': 2.5589874230292233}, 'confidence': 0.9995816681637795, 'timestamp': 6478.884063, 'diameter_3d': 5.117974846058447, 'ellipse': {'center': [157.49871095343516, 190.09301384075826], 'axes': [28.47221521214815, 39.408077824466474], 'angle': -83.15556004151782}, 'location': [157.49871095343516, 190.09301384075826], 'diameter': 39.408077824466474, 'sphere': {'center': [0.6151304305698927, 1.8683000088379798, 90.03718903999498], 'radius': 12.0}, 'projected_sphere': {'center': [164.23581490070643, 132.86519512470568], 'axes': [165.26504390747058, 165.26504390747058], 'angle': 90.0}, 'model_confidence': 0.9628444004679326, 'model_id': 68, 'model_birth_timestamp': 6454.451081, 'theta': 2.2218656733669926, 'phi': -1.6699607307375959, 'norm_pos': [0.4921834717294849, 0.20794577566350725], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
