eye_packets,753
norm_X,norm_Y,phi,theta,confidence,timestamp
1594798650.2099571,"{'circle_3d': {'center': [-6.898928914447934, 6.092660073404914, 54.406096171784355], 'normal': [-0.09619180901234411, 0.6599571093797981, -0.7451199565559857], 'radius': 2.509374088867298}, 'confidence': 0.9997939366867169, 'timestamp': 29175.765809, 'diameter_3d': 5.018748177734596, 'ellipse': {'center': [81.40147399993339, 188.8471814359146], 'axes': [37.55148787150259, 57.48643354248052], 'angle': -76.9227667860484}, 'location': [81.40147399993339, 188.8471814359146], 'diameter': 57.48643354248052, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9425641282148067, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2915579979423324, 'phi': -1.6991819921087221, 'norm_pos': [0.25437960624979183, 0.21313674401702254], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.221664,"{'circle_3d': {'center': [-6.902943948812269, 6.081122285958523, 54.39640900270378], 'normal': [-0.09652639520937199, 0.658995627092599, -0.7459272206460336], 'radius': 2.512313103294583}, 'confidence': 0.999656905148346, 'timestamp': 29175.774209, 'diameter_3d': 5.024626206589166, 'ellipse': {'center': [81.34234368181788, 188.72641754426832], 'axes': [37.658614768878785, 57.56405256652804], 'angle': -76.86941169819964}, 'location': [81.34234368181788, 188.72641754426832], 'diameter': 57.56405256652804, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9426976946526944, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.290278963553113, 'phi': -1.6994857571035762, 'norm_pos': [0.2541948240056809, 0.213639926898882], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.226347,"{'circle_3d': {'center': [-6.900736965335082, 6.081252296559385, 54.396238542537695], 'normal': [-0.09634247991960644, 0.6590064613093375, -0.7459414256598736], 'radius': 2.508572894130981}, 'confidence': 0.9996763520098826, 'timestamp': 29175.782609, 'diameter_3d': 5.017145788261962, 'ellipse': {'center': [81.3670379984984, 188.72983079096986], 'axes': [37.60475685292108, 57.47843921322198], 'angle': -76.8848364976788}, 'location': [81.3670379984984, 188.72983079096986], 'diameter': 57.47843921322198, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9428384719129768, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2902933680357753, 'phi': -1.6992408317639764, 'norm_pos': [0.2542719937453075, 0.21362570503762557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.234166,"{'circle_3d': {'center': [-6.901896569659404, 6.086250082453916, 54.4008062717832], 'normal': [-0.09643911361329992, 0.6594229434672151, -0.7455607815560814], 'radius': 2.5098333408793936}, 'confidence': 0.9996648945570554, 'timestamp': 29175.791009, 'diameter_3d': 5.019666681758787, 'ellipse': {'center': [81.36038881320543, 188.78053410877547], 'axes': [37.59236222286948, 57.50254654252079], 'angle': -76.8881031058742}, 'location': [81.36038881320543, 188.78053410877547], 'diameter': 57.50254654252079, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9429556138588868, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.290847234028891, 'phi': -1.6994331705938077, 'norm_pos': [0.25425121504126696, 0.21341444121343556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.242558,"{'circle_3d': {'center': [-6.897611731164337, 6.085008552638841, 54.39915519718482], 'normal': [-0.09608204373871095, 0.6593194826492921, -0.7456983711059467], 'radius': 2.5038180170606945}, 'confidence': 0.9997145350856625, 'timestamp': 29175.799409, 'diameter_3d': 5.007636034121389, 'ellipse': {'center': [81.40648482244191, 188.77119257801462], 'axes': [37.51542837553973, 57.36630835523128], 'angle': -76.91468262891185}, 'location': [81.40648482244191, 188.77119257801462], 'diameter': 57.36630835523128, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9431163641337559, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.29070961976265, 'phi': -1.6989387054736662, 'norm_pos': [0.254395265070131, 0.21345336425827244], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.250276,"{'circle_3d': {'center': [-6.911333107326662, 6.076759398821008, 54.39364559021445], 'normal': [-0.09722549175223813, 0.6586320531644727, -0.7461575050201442], 'radius': 2.51983020455091}, 'confidence': 0.9994748192604657, 'timestamp': 29175.807809, 'diameter_3d': 5.03966040910182, 'ellipse': {'center': [81.24353802307603, 188.676703821386], 'axes': [37.785711667095846, 57.73942136120949], 'angle': -76.80212118175666}, 'location': [81.24353802307603, 188.676703821386], 'diameter': 57.73942136120949, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9431646303737828, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2897956842256284, 'phi': -1.7003678741170818, 'norm_pos': [0.2538860563221126, 0.21384706741089166], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.257474,"{'circle_3d': {'center': [-6.90804247778985, 6.076860445479462, 54.39330662141047], 'normal': [-0.09695127262417044, 0.6586404737193439, -0.7461857524204761], 'radius': 2.5177266264258633}, 'confidence': 0.9994774184952668, 'timestamp': 29175.816209, 'diameter_3d': 5.035453252851727, 'ellipse': {'center': [81.28029326512257, 188.67922533337963], 'axes': [37.75814038584163, 57.69151380839735], 'angle': -76.82488955557994}, 'location': [81.28029326512257, 188.67922533337963], 'diameter': 57.69151380839735, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9432320196321453, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2898068749046767, 'phi': -1.7000016472270572, 'norm_pos': [0.25400091645350803, 0.2138365611109182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.266643,"{'circle_3d': {'center': [-6.917877313663686, 6.069818611656858, 54.38837831959951], 'normal': [-0.09777084228032339, 0.6580536542341269, -0.7465964442380557], 'radius': 2.515740030099579}, 'confidence': 0.9994935584390818, 'timestamp': 29175.824609, 'diameter_3d': 5.031480060199158, 'ellipse': {'center': [81.16187193550736, 188.6061121454552], 'axes': [37.75630764231224, 57.65120034992984], 'angle': -76.74167211768415}, 'location': [81.16187193550736, 188.6061121454552], 'diameter': 57.65120034992984, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9432893140469245, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2890272705243744, 'phi': -1.7010107461847033, 'norm_pos': [0.2536308497984605, 0.21414119939393672], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.2782469,"{'circle_3d': {'center': [-6.910263389642346, 6.067906183293679, 54.385699451578134], 'normal': [-0.09713634861187843, 0.657894285203862, -0.7468196832398375], 'radius': 2.502543596427146}, 'confidence': 0.9996053804931728, 'timestamp': 29175.833009, 'diameter_3d': 5.005087192854292, 'ellipse': {'center': [81.24409607365337, 188.59370422637417], 'axes': [37.57987251124362, 57.35127166908608], 'angle': -76.7895898021473}, 'location': [81.24409607365337, 188.59370422637417], 'diameter': 57.35127166908608, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9434026755376301, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.288815636495881, 'phi': -1.7001368913941286, 'norm_pos': [0.25388780023016677, 0.2141928990567743], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.286371,"{'circle_3d': {'center': [-6.912168327537622, 6.068835201084177, 54.38676593225129], 'normal': [-0.09729509343648474, 0.6579717033530701, -0.7467308098504074], 'radius': 2.512762967566036}, 'confidence': 0.9994916256085208, 'timestamp': 29175.841409, 'diameter_3d': 5.025525935132072, 'ellipse': {'center': [81.2242041861508, 188.59823307207841], 'axes': [37.72542760717646, 57.584581327499365], 'angle': -76.77857074921924}, 'location': [81.2242041861508, 188.59823307207841], 'diameter': 57.584581327499365, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9434904714483605, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.288918439002715, 'phi': -1.700361157266894, 'norm_pos': [0.25382563808172126, 0.21417402886633996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798650.293996,"{'circle_3d': {'center': [-6.916790804652331, 6.0593692036425875, 54.37903690712558], 'normal': [-0.09768029986271054, 0.6571828702329376, -0.7473748952775501], 'radius': 2.5039427735148676}, 'confidence': 0.9995756738223802, 'timestamp': 29175.849809, 'diameter_3d': 5.007885547029735, 'ellipse': {'center': [81.16071731726068, 188.50406769839623], 'axes': [37.64221288687274, 57.390400591407115], 'angle': -76.72553951641767}, 'location': [81.16071731726068, 188.50406769839623], 'diameter': 57.390400591407115, 'sphere': {'center': [-5.744627206299805, -1.826825239152664, 63.34753565045618], 'radius': 12.0}, 'projected_sphere': {'center': [103.77573126824183, 102.12035185513179], 'axes': [234.8946939641976, 234.8946939641976], 'angle': 90.0}, 'model_confidence': 0.9435512262931045, 'model_id': 14, 'model_birth_timestamp': 28984.270829, 'theta': 2.2878713899546845, 'phi': -1.7007575322544781, 'norm_pos': [0.2536272416164396, 0.21456638459001576], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
