eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1594798107.8841531,"{'circle_3d': {'center': [-6.769126531870053, 5.82762929869743, 52.723644396548195], 'normal': [-0.059875326102375004, 0.6853822192023289, -0.7257176854159095], 'radius': 2.3809986430231347}, 'confidence': 0.999342123922076, 'timestamp': 28633.444451, 'diameter_3d': 4.761997286046269, 'ellipse': {'center': [80.37701209153573, 187.9662817613352], 'axes': [35.80106002427352, 56.338387323435946], 'angle': -80.00980537185147}, 'location': [80.37701209153573, 187.9662817613352], 'diameter': 56.338387323435946, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9554128224308789, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.325924790141582, 'phi': -1.6531148659991215, 'norm_pos': [0.25117816278604915, 0.21680715932776995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.8924,"{'circle_3d': {'center': [-6.763654284564696, 5.828347341943412, 52.72387279509756], 'normal': [-0.05941930549359529, 0.685442056139494, -0.7256986522034623], 'radius': 2.3794735670992733}, 'confidence': 0.9995573353500898, 'timestamp': 28633.452851, 'diameter_3d': 4.7589471341985465, 'ellipse': {'center': [80.4413736383137, 187.97512890050717], 'axes': [35.77966401111808, 56.30193535178362], 'angle': -80.04836876733678}, 'location': [80.4413736383137, 187.97512890050717], 'diameter': 56.30193535178362, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9553816813999694, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.326006966201835, 'phi': -1.6524928435960056, 'norm_pos': [0.25137929261973035, 0.2167702962478868], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.899863,"{'circle_3d': {'center': [-6.772016654748978, 5.824583676950488, 52.7210079115524], 'normal': [-0.06011616967561883, 0.6851284173900838, -0.7259373924988927], 'radius': 2.376722057933021}, 'confidence': 0.9994850088511481, 'timestamp': 28633.461251, 'diameter_3d': 4.753444115866042, 'ellipse': {'center': [80.3393722713588, 187.93582694495026], 'axes': [35.75221677353442, 56.23995165850316], 'angle': -79.98430033278187}, 'location': [80.3393722713588, 187.93582694495026], 'diameter': 56.23995165850316, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9553662687501019, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.325576306277708, 'phi': -1.653419582741455, 'norm_pos': [0.25106053834799624, 0.21693405439604052], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.9082592,"{'circle_3d': {'center': [-6.77377283714606, 5.816245939880887, 52.71329190199421], 'normal': [-0.060262518208708905, 0.6844336059676169, -0.7265803932954081], 'radius': 2.375270693175016}, 'confidence': 0.9994631700241379, 'timestamp': 28633.469651, 'diameter_3d': 4.750541386350032, 'ellipse': {'center': [80.30738216334701, 187.8481764200481], 'axes': [35.77969138858576, 56.213819847699696], 'angle': -79.95617787038914}, 'location': [80.30738216334701, 187.8481764200481], 'diameter': 56.213819847699696, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.955304413336755, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.324622875659766, 'phi': -1.653546843814767, 'norm_pos': [0.2509605692604594, 0.21729926491646623], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.9161558,"{'circle_3d': {'center': [-6.771344751405394, 5.822681918811308, 52.719157850246745], 'normal': [-0.06006017773032011, 0.6849699375451521, -0.7260915642743639], 'radius': 2.377730627504612}, 'confidence': 0.9994050388324249, 'timestamp': 28633.478051, 'diameter_3d': 4.755461255009224, 'ellipse': {'center': [80.34446112983704, 187.9153104648904], 'axes': [35.77987282718781, 56.2658021061704], 'angle': -79.9851663334295}, 'location': [80.34446112983704, 187.9153104648904], 'diameter': 56.2658021061704, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9552481218941811, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.3253587626446097, 'phi': -1.653325529325236, 'norm_pos': [0.2510764410307408, 0.2170195397296233], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.925205,"{'circle_3d': {'center': [-6.781408124769822, 5.8280895308203275, 52.72510113579778], 'normal': [-0.06089879217735573, 0.685420571879237, -0.7255962904784443], 'radius': 2.383422601889537}, 'confidence': 0.999571864249166, 'timestamp': 28633.486451, 'diameter_3d': 4.766845203779074, 'ellipse': {'center': [80.2355134832802, 187.96878096729375], 'axes': [35.82114020828561, 56.394437227165305], 'angle': -79.92731628887282}, 'location': [80.2355134832802, 187.96878096729375], 'diameter': 56.394437227165305, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9553776918614032, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.325977460419696, 'phi': -1.6545293906770135, 'norm_pos': [0.2507359796352506, 0.2167967459696094], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.932391,"{'circle_3d': {'center': [-6.779455889295864, 5.815890631926613, 52.71343041674295], 'normal': [-0.0607361058878593, 0.6844039969714275, -0.7265688503996802], 'radius': 2.3798400187358695}, 'confidence': 0.999554933217134, 'timestamp': 28633.494851, 'diameter_3d': 4.759680037471739, 'ellipse': {'center': [80.24103470862276, 187.84169339753126], 'axes': [35.84455430331637, 56.32200683501768], 'angle': -79.91682974099884}, 'location': [80.24103470862276, 187.84169339753126], 'diameter': 56.32200683501768, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9555536797601349, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.3245822647158936, 'phi': -1.6541954781700148, 'norm_pos': [0.2507532334644461, 0.21732627751028644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.940264,"{'circle_3d': {'center': [-6.780455965235282, 5.8015129657911855, 52.699992993655776], 'normal': [-0.06081944554947743, 0.6832058581268085, -0.7276886356569445], 'radius': 2.3773337315469605}, 'confidence': 0.9994733522645866, 'timestamp': 28633.503251, 'diameter_3d': 4.754667463093921, 'ellipse': {'center': [80.20936735655117, 187.69064870571464], 'axes': [35.893957874473735, 56.2769785263047], 'angle': -79.8819782722592}, 'location': [80.20936735655117, 187.69064870571464], 'diameter': 56.2769785263047, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9555393925291034, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.3229402241233243, 'phi': -1.6541814675462865, 'norm_pos': [0.2506542729892224, 0.2179556303928557], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.948447,"{'circle_3d': {'center': [-6.789695117670686, 5.786244404995609, 52.68645870612731], 'normal': [-0.06158937491909441, 0.6819334780605104, -0.7288164929509833], 'radius': 2.384572271536868}, 'confidence': 0.9995780411237922, 'timestamp': 28633.511651, 'diameter_3d': 4.769144543073736, 'ellipse': {'center': [80.0809608766129, 187.52459624758998], 'axes': [36.08701140879167, 56.46312788500365], 'angle': -79.789065490696}, 'location': [80.0809608766129, 187.52459624758998], 'diameter': 56.46312788500365, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9555800185369279, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.321199193878595, 'phi': -1.6551020358550945, 'norm_pos': [0.2502530027394153, 0.2186475156350417], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.960076,"{'circle_3d': {'center': [-6.793301930946218, 5.786476174429004, 52.68698112620219], 'normal': [-0.06188994269205548, 0.6819527921799601, -0.7287729579447432], 'radius': 2.3909175377346363}, 'confidence': 0.9996329008114757, 'timestamp': 28633.520051, 'diameter_3d': 4.781835075469273, 'ellipse': {'center': [80.03943042627435, 187.52366945777635], 'axes': [36.17774571306559, 56.61301823583716], 'angle': -79.76490144006539}, 'location': [80.03943042627435, 187.52366945777635], 'diameter': 56.61301823583716, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9556099574348442, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.321225600745216, 'phi': -1.6555165392192162, 'norm_pos': [0.25012322008210736, 0.2186513772592652], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594798107.968367,"{'circle_3d': {'center': [-6.796962656609331, 5.77589511933856, 52.677403146992525], 'normal': [-0.06219500316398151, 0.6810710375890897, -0.7295711228788823], 'radius': 2.389950230201231}, 'confidence': 0.9996171999673511, 'timestamp': 28633.528451, 'diameter_3d': 4.779900460402462, 'ellipse': {'center': [79.98230186878973, 187.4116243301558], 'axes': [36.22400925515159, 56.600425220723736], 'angle': -79.71907996414824}, 'location': [79.98230186878973, 187.4116243301558], 'diameter': 56.600425220723736, 'sphere': {'center': [-6.050622618641553, -2.3969573317305164, 61.43225662153911], 'radius': 12.0}, 'projected_sphere': {'center': [98.93458860434458, 95.80890516804058], 'axes': [242.21802711350895, 242.21802711350895], 'angle': 90.0}, 'model_confidence': 0.9555997318880793, 'model_id': 1, 'model_birth_timestamp': 28486.65193, 'theta': 2.3200207000504762, 'phi': -1.655839430371229, 'norm_pos': [0.2499446933399679, 0.2191182319576842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
