,0,1
1212,1626659923.710437,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2722199821472168, 0.10525199890136716], 'diameter': 67.49880981445312, 'confidence': 1.0, 'timestamp': 651556.308003, 'ellipse': {'axes': [26.272279739379883, 67.49880981445312], 'angle': 144.90003967285153, 'center': [108.88799285888672, 357.8992004394531]}}"
1213,1626659923.716372,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.27251547834484735, 0.1052022928944425], 'diameter': 67.68936962749314, 'confidence': 1.0, 'timestamp': 651556.308003, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.3940005336018721, 2.899241693570109, 12.823787681720479], 'normal': [-0.7478994327304389, 0.3787483150909768, -0.5451569978797244], 'radius': 0.6333637269180927}, 'diameter_3d': 0.8757107938651049, 'ellipse': {'center': [109.00619133793894, 357.919082842223], 'axes': [34.79038546042998, 67.68936962749314], 'angle': 149.56150106671868}, 'location': [109.00619133793894, 357.919082842223], 'model_confidence': 1.0, 'theta': 1.1823528474563179, 'phi': -2.5117214268616244}"
1214,1626659923.7244139,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.27263168334960936, 0.10500812530517578], 'diameter': 66.93498229980469, 'confidence': 1.0, 'timestamp': 651556.324136, 'ellipse': {'axes': [26.316261291503906, 66.93498229980469], 'angle': 144.60046386718747, 'center': [109.05267333984375, 357.9967498779297]}}"
1215,1626659923.724463,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.27288829564491107, 0.10496231951418622], 'diameter': 67.10330471469896, 'confidence': 1.0, 'timestamp': 651556.324136, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.4299425453335326, 3.126813018134855, 13.040012585139738], 'normal': [-0.751357954421854, 0.4006463760071928, -0.5243507468472893], 'radius': 0.6277473279494381}, 'diameter_3d': 0.8683312436981837, 'ellipse': {'center': [109.15531825796442, 358.0150721943255], 'axes': [33.474843880563604, 67.10330471469896], 'angle': 148.76680104086742}, 'location': [109.15531825796442, 358.0150721943255], 'model_confidence': 1.0, 'theta': 1.1585741180546132, 'phi': -2.532297139113718}"
1216,1626659923.742431,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2729285430908203, 0.10487209320068358], 'diameter': 66.52344512939453, 'confidence': 1.0, 'timestamp': 651556.340268, 'ellipse': {'axes': [26.09868621826172, 66.52344512939453], 'angle': 144.25730895996094, 'center': [109.17141723632812, 358.05116271972656]}}"
1217,1626659923.742485,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2731562662779383, 0.10483368473850763], 'diameter': 66.67162354703754, 'confidence': 1.0, 'timestamp': 651556.340268, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.4582672511801587, 3.35391923434009, 13.263517205478458], 'normal': [-0.7540835005127318, 0.4224996818506477, -0.5028440047276753], 'radius': 0.6232372239149757}, 'diameter_3d': 0.8629895533846245, 'ellipse': {'center': [109.26250651117532, 358.06652610459696], 'axes': [32.23570742307789, 66.67162354703754], 'angle': 147.97644799884034}, 'location': [109.26250651117532, 358.06652610459696], 'model_confidence': 1.0, 'theta': 1.1345948482379578, 'phi': -2.553478354808421}"
1218,1626659923.756723,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.27302013397216796, 0.10471324920654301], 'diameter': 66.11612701416016, 'confidence': 1.0, 'timestamp': 651556.356401, 'ellipse': {'axes': [26.40888023376465, 66.11612701416016], 'angle': 144.14356994628912, 'center': [109.20805358886719, 358.1147003173828]}}"
1219,1626659923.756768,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2731996977235682, 0.10467364245123179], 'diameter': 66.24018192008025, 'confidence': 1.0, 'timestamp': 651556.356401, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.4833765776062346, 3.5627431408297587, 13.485581109389615], 'normal': [-0.7564996465746093, 0.4425937716214876, -0.48147589561094095], 'radius': 0.6187508603177254}, 'diameter_3d': 0.8577643690701834, 'ellipse': {'center': [109.27987908942728, 358.1305430195073], 'axes': [31.033290240298758, 66.24018192008025], 'angle': 147.2701286918866}, 'location': [109.27987908942728, 358.1305430195073], 'model_confidence': 1.0, 'theta': 1.1123072082988346, 'phi': -2.5748003727252846}"
1220,1626659923.7747042,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2730074119567871, 0.10472095489501954], 'diameter': 66.05421447753906, 'confidence': 1.0, 'timestamp': 651556.372533, 'ellipse': {'axes': [26.505556106567383, 66.05421447753906], 'angle': 144.20404052734375, 'center': [109.20296478271484, 358.1116180419922]}}"
1221,1626659923.774826,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2731447327543848, 0.10469327134283435], 'diameter': 66.1470864331254, 'confidence': 1.0, 'timestamp': 651556.372533, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.5029678532934154, 3.7730234123828756, 13.719590951924587], 'normal': [-0.7583848179565696, 0.4628280001858976, -0.4589582880141764], 'radius': 0.6167132423083821}, 'diameter_3d': 0.8569425496121956, 'ellipse': {'center': [109.25789310175392, 358.12269146286627], 'axes': [29.96203437465768, 66.1470864331254], 'angle': 146.56347885547677}, 'location': [109.25789310175392, 358.12269146286627], 'model_confidence': 1.0, 'theta': 1.089613515161355, 'phi': -2.5973740324981294}"
1222,1626659923.7883651,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2733346939086914, 0.10483192443847655], 'diameter': 66.01873016357422, 'confidence': 1.0, 'timestamp': 651556.388666, 'ellipse': {'axes': [26.585948944091797, 66.01873016357422], 'angle': 144.34715270996094, 'center': [109.33387756347656, 358.0672302246094]}}"
1223,1626659923.788417,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.27342713600285, 0.10481514280506954], 'diameter': 66.07994964454593, 'confidence': 1.0, 'timestamp': 651556.388666, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.525662677664851, 3.9754807094792133, 13.972301891561013], 'normal': [-0.7605686284499129, 0.48230946268222663, -0.4346411665098006], 'radius': 0.6144905590298884}, 'diameter_3d': 0.8561451427583335, 'ellipse': {'center': [109.37085440114001, 358.0739428779722], 'axes': [28.86249032248319, 66.07994964454593], 'angle': 145.91186534008781}, 'location': [109.37085440114001, 358.0739428779722], 'model_confidence': 1.0, 'theta': 1.0675071517592012, 'phi': -2.6224162879584063}"
1224,1626659923.80463,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.404799, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1225,1626659923.804734,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.20012227807711283, 0.06645175015612381], 'diameter': 63.435491425907195, 'confidence': 0.1966679875395418, 'timestamp': 651556.404799, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.8042726911652673, 3.1615691186849535, 13.650075605491335], 'normal': [-0.7873778894988114, 0.40399078334195626, -0.4656474053435177], 'radius': 0.6392087772154773}, 'diameter_3d': 0.0, 'ellipse': {'center': [80.04891123084514, 373.4192999375505], 'axes': [26.64078211611839, 63.435491425907195], 'angle': 150.4067346651993}, 'location': [80.04891123084514, 373.4192999375505], 'model_confidence': 1.0, 'theta': 1.154921020022353, 'phi': -2.6075280943086327}"
1226,1626659923.820408,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.420931, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1227,1626659923.820448,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.19976581265104226, 0.08615088643680624], 'diameter': 71.01713801526033, 'confidence': 0.1923007867906974, 'timestamp': 651556.420931, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.797244712508479, 2.988233754198447, 13.493451960845205], 'normal': [-0.786701621937252, 0.3873115801175619, -0.4807185225765016], 'radius': 0.6984349064843995}, 'diameter_3d': 0.0, 'ellipse': {'center': [79.9063250604169, 365.5396454252775], 'axes': [30.944011263969337, 71.01713801526033], 'angle': 151.269499235909}, 'location': [79.9063250604169, 365.5396454252775], 'model_confidence': 1.0, 'theta': 1.1730825449010243, 'phi': -2.593083585026382}"
1228,1626659923.835775,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.437064, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1229,1626659923.8358269,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2946774716360461, -0.01564896757362], 'diameter': 66.5119710270506, 'confidence': 0.13222377799143828, 'timestamp': 651556.437064, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.064460896168364, 3.604732144007916, 12.916095066163933], 'normal': [-0.7161894663336242, 0.44663416533613987, -0.536274715670288], 'radius': 0.6358179794512293}, 'diameter_3d': 0.0, 'ellipse': {'center': [117.87098865441844, 406.25958702944797], 'axes': [31.429897958168908, 66.5119710270506], 'angle': 144.0816766198843}, 'location': [117.87098865441844, 406.25958702944797], 'model_confidence': 1.0, 'theta': 1.1077964355720602, 'phi': -2.4988671057708043}"
1230,1626659923.852438,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.453196, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1231,1626659923.852492,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.28922674516764196, 0.11791148360833059], 'diameter': 76.36345721034192, 'confidence': 0.31332854131588134, 'timestamp': 651556.453196, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0784305937558871, 2.534938617979412, 12.193338039402835], 'normal': [-0.7175337011107333, 0.3436932352978272, -0.6058220429968236], 'radius': 0.6936061655917054}, 'diameter_3d': 0.0, 'ellipse': {'center': [115.69069806705679, 352.83540655666775], 'axes': [43.23986381093222, 76.36345721034192], 'angle': 149.97341247153608}, 'location': [115.69069806705679, 352.83540655666775], 'model_confidence': 1.0, 'theta': 1.2199494308872938, 'phi': -2.440410269823733}"
1232,1626659923.8689249,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.469329, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1233,1626659923.86896,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.29945310579518897, 0.10367938468540716], 'diameter': 69.8763902446409, 'confidence': 0.1710615467016219, 'timestamp': 651556.469329, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0062529917730005, 2.6254597567291054, 12.160356180877475], 'normal': [-0.7105884081216864, 0.3524036359352417, -0.6089957238131554], 'radius': 0.6415534118355959}, 'diameter_3d': 0.0, 'ellipse': {'center': [119.78124231807558, 358.52824612583714], 'axes': [39.68049502885165, 69.8763902446409], 'angle': 148.96000705185043}, 'location': [119.78124231807558, 358.52824612583714], 'model_confidence': 1.0, 'theta': 1.2106580572498336, 'phi': -2.4330313299999133}"
1234,1626659923.884442,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.485462, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1235,1626659923.884497,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.29277041259280134, 0.11108584380002218], 'diameter': 72.1910214028526, 'confidence': 0.2762679532811013, 'timestamp': 651556.485462, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0538086588957416, 2.580952406320285, 12.190497242913711], 'normal': [-0.7151644543241542, 0.3481209141453334, -0.6060953987664418], 'radius': 0.6609818719658911}, 'diameter_3d': 0.0, 'ellipse': {'center': [117.10816503712054, 355.56566247999115], 'axes': [40.84274055098456, 72.1910214028526], 'angle': 149.53167699602037}, 'location': [117.10816503712054, 355.56566247999115], 'model_confidence': 1.0, 'theta': 1.2152304369858404, 'phi': -2.4385570301462973}"
1236,1626659923.900533,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.501594, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1237,1626659923.900576,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.28602223132945886, 0.11835845594779959], 'diameter': 72.70371433663948, 'confidence': 0.2746528656972369, 'timestamp': 651556.501594, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.102219139101253, 2.5377846860464706, 12.223244354518748], 'normal': [-0.7198227549538627, 0.34396709832526856, -0.60294430648305], 'radius': 0.6666835199330003}, 'diameter_3d': 0.0, 'ellipse': {'center': [114.40889253178355, 352.6566176208802], 'axes': [40.96523580452314, 72.70371433663948], 'angle': 150.09664621223357}, 'location': [114.40889253178355, 352.6566176208802], 'model_confidence': 1.0, 'theta': 1.2196577868619765, 'phi': -2.4443246678814705}"
1238,1626659923.9167418,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2752785873413086, 0.10304828643798825], 'diameter': 65.81874084472656, 'confidence': 0.99, 'timestamp': 651556.517727, 'ellipse': {'axes': [26.513120651245117, 65.81874084472656], 'angle': 143.2600555419922, 'center': [110.11143493652344, 358.7806854248047]}}"
1239,1626659923.916785,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2753448340470341, 0.10300018901976815], 'diameter': 65.88870092613095, 'confidence': 0.99, 'timestamp': 651556.517727, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.5211596836292376, 4.222525827656754, 14.254110483576152], 'normal': [-0.7601353276468095, 0.5060813902625243, -0.4075241220998189], 'radius': 0.6105780060950945}, 'diameter_3d': 0.8531755396077584, 'ellipse': {'center': [110.13793361881363, 358.79992439209275], 'axes': [27.599038293471693, 65.88870092613095], 'angle': 144.99033647038328}, 'location': [110.13793361881363, 358.79992439209275], 'model_confidence': 1.0, 'theta': 1.0401610154546328, 'phi': -2.6494679096944904}"
1240,1626659923.9324338,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.533859, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1241,1626659923.932554,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.28964161873996525, 0.11365738587267771], 'diameter': 73.07311676697178, 'confidence': 0.3277949065045235, 'timestamp': 651556.533859, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.076344063505088, 2.5669255523233216, 12.209114865874376], 'normal': [-0.7173329246437381, 0.3467711794901617, -0.6043039171617731], 'radius': 0.6686850193453255}, 'diameter_3d': 0.0, 'ellipse': {'center': [115.8566474959861, 354.5370456509289], 'axes': [41.22519683483437, 73.07311676697178], 'angle': 149.75700263247612}, 'location': [115.8566474959861, 354.5370456509289], 'model_confidence': 1.0, 'theta': 1.216669847089892, 'phi': -2.441508883545018}"
1242,1626659923.949949,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.549992, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1243,1626659923.949992,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.3006127575778165, 0.10101430548142298], 'diameter': 71.4181362013381, 'confidence': 0.16184488457312318, 'timestamp': 651556.549992, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-0.9981617437617407, 2.643360826019287, 12.161304406813755], 'normal': [-0.7098098274187896, 0.35412616713081974, -0.6089044807298948], 'radius': 0.6532697696833876}, 'diameter_3d': 0.0, 'ellipse': {'center': [120.24510303112662, 359.5942778074308], 'axes': [40.50982813570243, 71.4181362013381], 'angle': 148.79920336594733}, 'location': [120.24510303112662, 359.5942778074308], 'model_confidence': 1.0, 'theta': 1.2088168081013502, 'phi': -2.4325636486997935}"
1244,1626659923.964409,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.566125, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1245,1626659923.964483,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2942556041405588, 0.10993399602103426], 'diameter': 71.93477770025173, 'confidence': 0.2494240913593693, 'timestamp': 651556.566125, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0431119966135407, 2.5870588959124117, 12.18140165081337], 'normal': [-0.7141351675161444, 0.3487085113803031, -0.6069706225243702], 'radius': 0.6585733197127748}, 'diameter_3d': 0.0, 'ellipse': {'center': [117.7022416562235, 356.0264015915863], 'axes': [40.754036713749294, 71.93477770025173], 'angle': 149.4279189643262}, 'location': [117.7022416562235, 356.0264015915863], 'model_confidence': 1.0, 'theta': 1.2146035599257519, 'phi': -2.437134579345832}"
1246,1626659923.982456,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.582257, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1247,1626659923.982495,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.288102268474896, 0.11880909770607251], 'diameter': 75.16091790019156, 'confidence': 0.22820625726221888, 'timestamp': 651556.582257, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0866068951086287, 2.5303079380703144, 12.200405940005863], 'normal': [-0.7183204660752301, 0.3432476479158191, -0.6051419339441962], 'radius': 0.6847000092578539}, 'diameter_3d': 0.0, 'ellipse': {'center': [115.2409073899584, 352.476360917571], 'axes': [42.520530280827565, 75.16091790019156], 'angle': 150.05161327708467}, 'location': [115.2409073899584, 352.476360917571], 'model_confidence': 1.0, 'theta': 1.2204238822409974, 'phi': -2.441503932297017}"
1248,1626659923.996445,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.59839, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1249,1626659923.996496,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.29904883309949726, 0.10594920143024211], 'diameter': 74.38224151400176, 'confidence': 0.16598572809930967, 'timestamp': 651556.59839, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.0085896061363586, 2.608283623149088, 12.153171203875829], 'normal': [-0.7108132489436326, 0.35075086171089837, -0.6096870985474924], 'radius': 0.6759634296463795}, 'diameter_3d': 0.0, 'ellipse': {'center': [119.6195332397989, 357.62031942790315], 'axes': [42.2988141072063, 74.38224151400176], 'angle': 149.08329497423657}, 'location': [119.6195332397989, 357.62031942790315], 'model_confidence': 1.0, 'theta': 1.2124235423347052, 'phi': -2.4326269954612845}"
1250,1626659924.0170062,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.2779413795471191, 0.10119773864746096], 'diameter': 66.96997833251953, 'confidence': 0.0, 'timestamp': 651556.614522, 'ellipse': {'axes': [26.00360679626465, 66.96997833251953], 'angle': 142.97087097167963, 'center': [111.17655181884766, 359.5209045410156]}}"
1251,1626659924.0170481,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.1487882169651808, 0.04936878213604101], 'diameter': 58.760802632748515, 'confidence': 0.13890349100091454, 'timestamp': 651556.614522, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-2.2710850719850635, 3.5027735586908353, 14.94261154383669], 'normal': [-0.8322969317867046, 0.4368231958896382, -0.3412730766866916], 'radius': 0.6311232971679339}, 'diameter_3d': 0.8667402700593643, 'ellipse': {'center': [59.51528678607232, 380.2524871455836], 'axes': [18.346753829967685, 58.760802632748515], 'angle': 151.10153889937044}, 'location': [59.51528678607232, 380.2524871455836], 'model_confidence': 1.0, 'theta': 1.1187322525621548, 'phi': -2.7524631924941914}"
1252,1626659924.0323799,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.630655, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
1253,1626659924.032413,"{'id': 0, 'topic': 'pupil.0.3d', 'method': 'pye3d 0.0.6 real-time', 'norm_pos': [0.2735989555662137, 0.000678402547591328], 'diameter': 66.0945723135791, 'confidence': 0.14017525386897803, 'timestamp': 651556.630655, 'sphere': {'center': [6.378398365044499, -1.0368262565419586, 18.489225392296888], 'radius': 10.392304845413264}, 'projected_sphere': {'center': [396.25244358362585, 168.09847096012527], 'axes': [779.6650233480382, 779.6650233480382], 'angle': 0.0}, 'circle_3d': {'center': [-1.2240528255133896, 3.5231887226497722, 13.066218912056247], 'normal': [-0.7315462068949313, 0.4387876459575119, -0.5218290418640031], 'radius': 0.6387030379764058}, 'diameter_3d': 0.0, 'ellipse': {'center': [109.4395822264855, 399.72863898096347], 'axes': [30.516957621936843, 66.0945723135791], 'angle': 145.43190330237792}, 'location': [109.4395822264855, 399.72863898096347], 'model_confidence': 1.0, 'theta': 1.1165472710976925, 'phi': -2.5219806528255275}"
1254,1626659924.049821,"{'id': 0, 'topic': 'pupil.0.2d', 'method': '2d c++', 'norm_pos': [0.0, 1.0], 'diameter': 0.0, 'confidence': 0.0, 'timestamp': 651556.646788, 'ellipse': {'axes': [0.0, 0.0], 'angle': -90.0, 'center': [0.0, 0.0]}}"
