eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595835015.315548,"{'circle_3d': {'center': [-11.360826525702835, 25.366141699211227, 223.56757312752438], 'normal': [0.18365580120736785, -0.8781628277574348, -0.4417019296176389], 'radius': 15.505397596552898}, 'confidence': 0.018650672417751736, 'timestamp': 308170.679452, 'diameter_3d': 31.010795193105796, 'ellipse': {'center': [128.12871980813446, 191.780323996748], 'axes': [47.52213486138042, 86.20159618872002], 'angle': -79.26938169406958}, 'location': [128.12871980813446, 191.780323996748], 'diameter': 86.20159618872002, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.4987883202257374, 'phi': -1.176751348752709, 'norm_pos': [0.4004022494004202, 0.20091531668021667], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.408768,"{'circle_3d': {'center': [-12.396186600985695, 26.903364033863454, 221.0180653182916], 'normal': [0.09737579493379617, -0.7500609665364156, -0.65416091372037], 'radius': 6.624212860639432}, 'confidence': 0.004950713291409725, 'timestamp': 308170.771851, 'diameter_3d': 13.248425721278863, 'ellipse': {'center': [125.17283686463793, 195.78154084232233], 'axes': [27.892897426892883, 37.212875305871215], 'angle': -85.57052683042366}, 'location': [125.17283686463793, 195.78154084232233], 'diameter': 37.212875305871215, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7226420702568778, 'phi': -1.4230253660601844, 'norm_pos': [0.39116511520199354, 0.1842435798236569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.415732,"{'circle_3d': {'center': [-11.842068377693664, 25.18744127051244, 223.75078289263828], 'normal': [0.14355231354146542, -0.8930545301490002, -0.42643444919148044], 'radius': 15.3795789292898}, 'confidence': 0.009488243313229878, 'timestamp': 308170.780251, 'diameter_3d': 30.7591578585796, 'ellipse': {'center': [126.87899888468107, 191.1835734376694], 'axes': [45.707404029773095, 85.45509344609721], 'angle': -82.20654544056696}, 'location': [126.87899888468107, 191.1835734376694], 'diameter': 85.45509344609721, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.46670761313098896, 'phi': -1.2460781635585856, 'norm_pos': [0.3964968715146283, 0.2034017773430442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.424171,"{'circle_3d': {'center': [-12.609488114868082, 24.218963533914913, 226.30962463838586], 'normal': [0.07960066877693056, -0.9737610081987941, -0.21319763704584938], 'radius': 16.399789267730608}, 'confidence': 0.050049496770697165, 'timestamp': 308170.788651, 'diameter_3d': 32.799578535461215, 'ellipse': {'center': [125.22535951918464, 187.36409828937414], 'axes': [29.03172787941262, 90.18971251418664], 'angle': -86.27030705399228}, 'location': [125.22535951918464, 187.36409828937414], 'diameter': 90.18971251418664, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.2295846204794939, 'phi': -1.213459303529607, 'norm_pos': [0.391329248497452, 0.21931625712760772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.444441,"{'circle_3d': {'center': [-12.347572142524918, 26.831613751677203, 221.10857093694116], 'normal': [0.10142699980552762, -0.7560401567186031, -0.6466187788329067], 'radius': 6.891559963426602}, 'confidence': 0.004200376634088232, 'timestamp': 308170.805451, 'diameter_3d': 13.783119926853203, 'ellipse': {'center': [125.31765481089352, 195.57441714856196], 'axes': [28.74316661710842, 38.6981925697797], 'angle': -85.20394211210649}, 'location': [125.31765481089352, 195.57441714856196], 'diameter': 38.6981925697797, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7135544851288561, 'phi': -1.4152066259514338, 'norm_pos': [0.39161767128404223, 0.18510659521432515], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.464774,"{'circle_3d': {'center': [-13.813821985775547, 25.045674023838103, 223.76577946218646], 'normal': [-0.02076048713202491, -0.9048684673718617, -0.4251847350624659], 'radius': 16.25032321076496}, 'confidence': 0.03606124457467843, 'timestamp': 308170.822251, 'diameter_3d': 32.50064642152992, 'ellipse': {'center': [121.58819720240263, 190.9600251429065], 'axes': [47.387562926562325, 90.45805446361848], 'angle': 86.27066128047208}, 'location': [121.58819720240263, 190.9600251429065], 'diameter': 90.45805446361848, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.4397256929642091, 'phi': -1.6195845611811661, 'norm_pos': [0.3799631162575082, 0.20433322857122294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.469161,"{'circle_3d': {'center': [-12.300554274822964, 26.88636865535986, 221.05246395854627], 'normal': [0.10534515544735706, -0.7514772480783817, -0.6512943603658139], 'radius': 6.953177303809724}, 'confidence': 0.004681358169071892, 'timestamp': 308170.830651, 'diameter_3d': 13.906354607619448, 'ellipse': {'center': [125.4380691602482, 195.75331230500973], 'axes': [29.18554493570154, 39.052421621806616], 'angle': -84.83845202076046}, 'location': [125.4380691602482, 195.75331230500973], 'diameter': 39.052421621806616, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7204980216503791, 'phi': -1.4104377683506106, 'norm_pos': [0.39199396612577564, 0.18436119872912615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.471413,"{'circle_3d': {'center': [-14.156586927616935, 25.091077640952573, 223.6980536126013], 'normal': [-0.04932423228547391, -0.9010848326123226, -0.43082855586122804], 'radius': 15.953727776954755}, 'confidence': 0.02290606260752211, 'timestamp': 308170.839051, 'diameter_3d': 31.90745555390951, 'ellipse': {'center': [120.66779108309713, 191.0608341483956], 'axes': [46.82915966160906, 88.8594651252075], 'angle': 84.24247945687979}, 'location': [120.66779108309713, 191.0608341483956], 'diameter': 88.8594651252075, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.44853160491168337, 'phi': -1.684786936167212, 'norm_pos': [0.37708684713467855, 0.2039131910483517], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.483723,"{'circle_3d': {'center': [-12.251564796007695, 26.89729021754053, 221.0479488218541], 'normal': [0.1094276120152961, -0.7505671178966591, -0.6516706217568292], 'radius': 6.8801607469244175}, 'confidence': 0.0047391002364832735, 'timestamp': 308170.847451, 'diameter_3d': 13.760321493848835, 'ellipse': {'center': [125.57453011313028, 195.7781166468268], 'axes': [28.900177563227672, 38.64113611576237], 'angle': -84.4609017985422}, 'location': [125.57453011313028, 195.7781166468268], 'diameter': 38.64113611576237, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7218764288508085, 'phi': -1.4044298095564323, 'norm_pos': [0.3924204066035321, 0.18425784730488837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.496713,"{'circle_3d': {'center': [-12.85329329026156, 25.10240978100267, 223.68943579231845], 'normal': [0.05928357082747406, -0.9001404876081471, -0.43154670755146646], 'radius': 15.610968176796453}, 'confidence': 0.02800352573472797, 'timestamp': 308170.85585, 'diameter_3d': 31.221936353592906, 'ellipse': {'center': [124.15520560116974, 191.03087403655968], 'axes': [46.49946744503603, 86.8338618770125], 'angle': -88.17605287541669}, 'location': [124.15520560116974, 191.03087403655968], 'diameter': 86.8338618770125, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.45070440380168986, 'phi': -1.4342762065649768, 'norm_pos': [0.38798501750365544, 0.20403802484766798], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.499576,"{'circle_3d': {'center': [-12.253647196027838, 26.947748825740295, 220.98986182440922], 'normal': [0.10925407868028422, -0.746362233880012, -0.6565112048772364], 'radius': 6.916060977983277}, 'confidence': 0.005275449053889547, 'timestamp': 308170.86425, 'diameter_3d': 13.832121955966555, 'ellipse': {'center': [125.55892588815257, 195.94335748680822], 'axes': [29.233815943688224, 38.85296239219255], 'angle': -84.46569064890954}, 'location': [125.55892588815257, 195.94335748680822], 'diameter': 38.85296239219255, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7282170178899956, 'phi': -1.405891388130466, 'norm_pos': [0.3923716434004768, 0.1835693438049657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.5080268,"{'circle_3d': {'center': [-11.725544808125942, 25.134669561071092, 223.90443058133724], 'normal': [0.15326261100544217, -0.8974521726024455, -0.41363047513323414], 'radius': 15.475927919090699}, 'confidence': 0.042730593024615786, 'timestamp': 308170.87265, 'diameter_3d': 30.951855838181398, 'ellipse': {'center': [127.21391046923728, 190.97946882005346], 'axes': [44.92383618985991, 85.92975427935487], 'angle': -81.5397061453107}, 'location': [127.21391046923728, 190.97946882005346], 'diameter': 85.92975427935487, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.45683710912930153, 'phi': -1.2159500720626737, 'norm_pos': [0.3975434702163665, 0.20425221324977727], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.515562,"{'circle_3d': {'center': [-12.205445094804913, 24.205370399517808, 226.56750404789784], 'normal': [0.11327092044886128, -0.9748937693985528, -0.19170768625318385], 'radius': 16.34519059150704}, 'confidence': 0.0710538942309804, 'timestamp': 308170.88105, 'diameter_3d': 32.69038118301408, 'ellipse': {'center': [126.36119439257185, 187.17764387312553], 'axes': [27.12426122799243, 89.7630220402834], 'angle': -84.1447453491379}, 'location': [126.36119439257185, 187.17764387312553], 'diameter': 89.7630220402834, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.22455285999327013, 'phi': -1.0371302559958167, 'norm_pos': [0.394878732476787, 0.22009315052864364], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.523669,"{'circle_3d': {'center': [-12.209687907260797, 26.935227629201336, 221.01157474182233], 'normal': [0.11291735274420432, -0.7474056669249254, -0.6547017950928106], 'radius': 6.891357186019846}, 'confidence': 0.005085548330896583, 'timestamp': 308170.88945, 'diameter_3d': 13.782714372039692, 'ellipse': {'center': [125.6847451803918, 195.89806223695], 'axes': [29.067569214602667, 38.708840111959105], 'angle': -84.12951323152512}, 'location': [125.6847451803918, 195.89806223695], 'diameter': 38.708840111959105, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7266478372895033, 'phi': -1.4000051459297689, 'norm_pos': [0.39276482868872437, 0.18375807401270827], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.531861,"{'circle_3d': {'center': [-13.499736941010132, 25.02806848149257, 223.79770894222924], 'normal': [0.005413266598426337, -0.9063355959006558, -0.4225239450589011], 'radius': 16.144182224662863}, 'confidence': 0.022705203082117566, 'timestamp': 308170.89785, 'diameter_3d': 32.28836444932573, 'ellipse': {'center': [122.43291138734136, 190.87524041193632], 'axes': [46.99696698514795, 89.82343853856347], 'angle': 88.10341170752594}, 'location': [122.43291138734136, 190.87524041193632], 'diameter': 89.82343853856347, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.4362665069771771, 'phi': -1.557985288481356, 'norm_pos': [0.38260284808544176, 0.20468649828359864], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.539833,"{'circle_3d': {'center': [-12.225587124098084, 26.971894249977346, 220.96720103760515], 'normal': [0.11159241800776368, -0.7443501151935913, -0.6583996037775751], 'radius': 7.023575938329487}, 'confidence': 0.005511804006991139, 'timestamp': 308170.90625, 'diameter_3d': 14.047151876658974, 'ellipse': {'center': [125.63118728904652, 196.0294920439426], 'axes': [29.765436534815652, 39.460262689107545], 'angle': -84.24258725191004}, 'location': [125.63118728904652, 196.0294920439426], 'diameter': 39.460262689107545, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.7312352022825576, 'phi': -1.4029014889721667, 'norm_pos': [0.39259746027827036, 0.18321044981690582], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595835015.547882,"{'circle_3d': {'center': [-13.784398569010426, 25.143994874833588, 223.56026960083076], 'normal': [-0.018308535734931436, -0.8966750631222372, -0.44231055684210674], 'radius': 16.122098512363618}, 'confidence': 0.008999892839214731, 'timestamp': 308170.91465, 'diameter_3d': 32.244197024727235, 'ellipse': {'center': [121.63734250086428, 191.30898830276737], 'axes': [48.56022862533809, 89.81974105294407], 'angle': 86.31169441669422}, 'location': [121.63734250086428, 191.30898830276737], 'diameter': 89.81974105294407, 'sphere': {'center': [-13.564696140191248, 35.90409563230044, 228.86799628293605], 'radius': 12.0}, 'projected_sphere': {'center': [123.2534397840332, 217.26366138368633], 'axes': [65.0156432601644, 65.0156432601644], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 308166.118304, 'theta': 0.45859567061408363, 'phi': -1.6121656536654614, 'norm_pos': [0.38011669531520087, 0.20287921540513598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
