quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
-0.30774,0.36871,-0.62891,0.61145,0.08252,0.5130978210967908,0.323161728042729,-1.817781382247746,2.1095778879018323,0.9997449463977486,1580862282.365237
-0.30798,0.36884,-0.62872,0.61145,0.08252,0.5130978210967908,0.323161728042729,-1.817781382247746,2.1095778879018323,0.9997449463977486,1580862282.367122
-0.30798,0.36884,-0.62872,0.61145,0.08252,0.5135083288924263,0.3249147280118829,-1.815775471504325,2.10520293589947,0.8049585477258802,1580862282.371372
-0.30798,0.36884,-0.62872,0.61145,0.08252,0.5135083288924263,0.3249147280118829,-1.815775471504325,2.10520293589947,0.8049585477258802,1580862282.371893
-0.30817,0.36896,-0.62854,0.61139,0.08252,0.5135083288924263,0.3249147280118829,-1.815775471504325,2.10520293589947,0.8049585477258802,1580862282.372711
-0.30835,0.36908,-0.62842,0.61139,0.08252,0.5139418364280808,0.320472462732464,-1.8159674277511089,2.115626573454323,0.6419494436457661,1580862282.380214
-0.30835,0.36908,-0.62842,0.61139,0.08252,0.5139418364280808,0.320472462732464,-1.8159674277511089,2.115626573454323,0.6419494436457661,1580862282.381562
-0.30853,0.36920,-0.62830,0.61139,0.08252,0.5139418364280808,0.320472462732464,-1.8159674277511089,2.115626573454323,0.6419494436457661,1580862282.384968
-0.30890,0.36932,-0.62805,0.61133,0.08252,0.5139418364280808,0.320472462732464,-1.8159674277511089,2.115626573454323,0.6419494436457661,1580862282.387678
-0.30890,0.36932,-0.62805,0.61133,0.08252,0.5143902361366466,0.3165120519720138,-1.8159764168891885,2.124994547122632,0.41540927370475217,1580862282.3889852
-0.30902,0.36945,-0.62793,0.61133,0.08252,0.5143902361366466,0.3165120519720138,-1.8159764168891885,2.124994547122632,0.41540927370475217,1580862282.393157
-0.30902,0.36945,-0.62793,0.61133,0.08252,0.5143902361366466,0.3165120519720138,-1.8159764168891885,2.124994547122632,0.41540927370475217,1580862282.39607
-0.30902,0.36945,-0.62793,0.61133,0.08252,0.5143902361366466,0.3165120519720138,-1.8159764168891885,2.124994547122632,0.41540927370475217,1580862282.3971672
-0.30920,0.36951,-0.62787,0.61127,0.08252,0.5737006484774098,0.29514888960828545,-1.6359827611934237,2.1744963911658255,0.15699295151584702,1580862282.402922
-0.30933,0.36951,-0.62781,0.61127,0.08252,0.5737006484774098,0.29514888960828545,-1.6359827611934237,2.1744963911658255,0.15699295151584702,1580862282.405762
-0.30945,0.36957,-0.62775,0.61127,0.08258,0.5737006484774098,0.29514888960828545,-1.6359827611934237,2.1744963911658255,0.15699295151584702,1580862282.406399
-0.30957,0.36957,-0.62769,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.414866
-0.30963,0.36957,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.415906
-0.30969,0.36957,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4206522
-0.30969,0.36957,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4224918
-0.30975,0.36951,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.423224
-0.30975,0.36951,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4236631
-0.30981,0.36945,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.42724
-0.30981,0.36945,-0.62762,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4307048
-0.30981,0.36938,-0.62769,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.435138
-0.30981,0.36938,-0.62769,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4359381
-0.30988,0.36926,-0.62775,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4390998
-0.30988,0.36926,-0.62775,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.4396641
-0.30988,0.36914,-0.62781,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.442683
-0.30988,0.36914,-0.62781,0.61121,0.08258,0.5,0.5,0.0,0.0,0.0,1580862282.446881
