quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
0.03009,0.00769,-0.99292,0.11481,0.01532,0.45266544168578593,0.324560114082707,-1.8197817795244606,2.0823953472177164,0.9678237671557817,1580863569.652135
0.03003,0.00739,-0.99292,0.11487,0.01532,0.45227315877467367,0.325108138978483,-1.82073907964973,2.0811893492645455,0.9999116031425628,1580863569.6560798
0.03003,0.00739,-0.99292,0.11487,0.01532,0.45227315877467367,0.325108138978483,-1.82073907964973,2.0811893492645455,0.9999116031425628,1580863569.658699
0.03003,0.00739,-0.99292,0.11487,0.01532,0.4530779260948699,0.32494013043015113,-1.8184239564059312,2.081517001660509,0.9011927890311476,1580863569.661736
0.03003,0.00708,-0.99286,0.11499,0.01532,0.4530779260948699,0.32494013043015113,-1.8184239564059312,2.081517001660509,0.9011927890311476,1580863569.663638
0.03003,0.00708,-0.99286,0.11499,0.01532,0.4530779260948699,0.32494013043015113,-1.8184239564059312,2.081517001660509,0.9011927890311476,1580863569.6665862
0.03003,0.00708,-0.99286,0.11499,0.01532,0.4532323118328191,0.32470978731963196,-1.8180634189063356,2.0820435022810093,0.8976872673467944,1580863569.671206
0.02997,0.00677,-0.99286,0.11511,0.01532,0.4532323118328191,0.32470978731963196,-1.8180634189063356,2.0820435022810093,0.8976872673467944,1580863569.6762052
0.02997,0.00677,-0.99286,0.11511,0.01532,0.4532323118328191,0.32470978731963196,-1.8180634189063356,2.0820435022810093,0.8976872673467944,1580863569.679743
0.02997,0.00677,-0.99286,0.11511,0.01532,0.45271124023362824,0.3252145746048144,-1.8193756959917127,2.080872560585939,0.9341053125223785,1580863569.68357
0.02985,0.00604,-0.99286,0.11523,0.01532,0.45271124023362824,0.3252145746048144,-1.8193756959917127,2.080872560585939,0.9341053125223785,1580863569.69054
0.02985,0.00604,-0.99286,0.11523,0.01532,0.45288964772663204,0.3252818205258111,-1.818856961981347,2.0807653562625346,0.8831805030219102,1580863569.695379
0.02985,0.00574,-0.99286,0.11536,0.01532,0.4526933841036492,0.3241339546939923,-1.8198401584961426,2.0833238713281204,0.8434238278245255,1580863569.699201
0.02972,0.00537,-0.99286,0.11542,0.01532,0.4526933841036492,0.3241339546939923,-1.8198401584961426,2.0833238713281204,0.8434238278245255,1580863569.702065
0.02972,0.00537,-0.99286,0.11542,0.01532,0.45280308977045597,0.32462899443340076,-1.8193800622300242,2.0822833434536183,0.8629675866299522,1580863569.70543
0.02966,0.00507,-0.99286,0.11554,0.01532,0.45280308977045597,0.32462899443340076,-1.8193800622300242,2.0822833434536183,0.8629675866299522,1580863569.709387
0.02966,0.00507,-0.99286,0.11554,0.01532,0.45280308977045597,0.32462899443340076,-1.8193800622300242,2.0822833434536183,0.8629675866299522,1580863569.7131362
0.02966,0.00507,-0.99286,0.11554,0.01532,0.452636298615284,0.3248486363174663,-1.8197692321071872,2.081761929233098,0.9479313726290286,1580863569.717442
0.02966,0.00507,-0.99286,0.11554,0.01532,0.45280306425754935,0.3244710542764896,-1.8194251188017125,2.0826160476013182,0.794667482953859,1580863569.721157
0.02966,0.00507,-0.99286,0.11554,0.01532,0.45280306425754935,0.3244710542764896,-1.8194251188017125,2.0826160476013182,0.794667482953859,1580863569.725594
0.02960,0.00476,-0.99286,0.11566,0.01532,0.45280306425754935,0.3244710542764896,-1.8194251188017125,2.0826160476013182,0.794667482953859,1580863569.729901
0.02948,0.00439,-0.99280,0.11578,0.01532,0.45332266145972017,0.3243749219228621,-1.8179287289452857,2.0828066309356923,0.8344343740958429,1580863569.7323651
0.02948,0.00439,-0.99280,0.11578,0.01532,0.45335810468222454,0.3237940103917516,-1.8180413545967664,2.0841178901386264,0.8384544537127675,1580863569.736795
0.02948,0.00439,-0.99280,0.11578,0.01532,0.45335810468222454,0.3237940103917516,-1.8180413545967664,2.0841178901386264,0.8384544537127675,1580863569.740971
0.02942,0.00409,-0.99280,0.11597,0.01532,0.45292427715785344,0.324727114234198,-1.818996188489941,2.082072803635094,0.8559941939908674,1580863569.744389
0.02942,0.00409,-0.99280,0.11597,0.01532,0.45292427715785344,0.324727114234198,-1.818996188489941,2.082072803635094,0.8559941939908674,1580863569.7512891
0.02930,0.00378,-0.99280,0.11609,0.01532,0.4528004920806764,0.32426626762635147,-1.8194984433269448,2.083059998013207,0.7414985810115224,1580863569.760054
0.02924,0.00348,-0.99280,0.11627,0.01532,0.4528004920806764,0.32426626762635147,-1.8194984433269448,2.083059998013207,0.7414985810115224,1580863569.764098
0.02924,0.00348,-0.99280,0.11627,0.01532,0.45231814944180704,0.32548599092878727,-1.8205000413194765,2.0803940476610023,0.9871610655917669,1580863569.767812
0.02924,0.00348,-0.99280,0.11627,0.01532,0.45231814944180704,0.32548599092878727,-1.8205000413194765,2.0803940476610023,0.9871610655917669,1580863569.772386
0.02911,0.00305,-0.99274,0.11646,0.01532,0.4530790157272932,0.32462896035526156,-1.8185766088795352,2.082286447748849,0.9230175737902278,1580863569.780045
0.02905,0.00269,-0.99274,0.11664,0.01532,0.4530790157272932,0.32462896035526156,-1.8185766088795352,2.082286447748849,0.9230175737902278,1580863569.785022
0.02905,0.00269,-0.99274,0.11664,0.01532,0.4531042447644591,0.3241012575825083,-1.8186835849579555,2.083450155658655,0.8412429961408411,1580863569.78769
0.02893,0.00232,-0.99274,0.11688,0.01532,0.4529400595048359,0.32405673214319153,-1.8191273780410102,2.083462383589795,0.9162107808830044,1580863569.7911959
