quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,phi,theta,zmq_confidence,IMUtimestamp
-0.11713,0.02783,0.11993,0.98547,0.07806,0.4109460373546476,0.34347086618259537,-1.8703815584778234,2.111646078903472,0.9993937411553561,1580862658.461884
-0.11737,0.02875,0.11804,0.98566,0.07806,0.4109460373546476,0.34347086618259537,-1.8703815584778234,2.111646078903472,0.9993937411553561,1580862658.463914
-0.11743,0.02972,0.11633,0.98578,0.07813,0.4109460373546476,0.34347086618259537,-1.8703815584778234,2.111646078903472,0.9993937411553561,1580862658.464628
-0.11743,0.02972,0.11633,0.98578,0.07813,0.4109778134530364,0.3433742024172426,-1.870315281071745,2.111836072835913,0.9989111902182378,1580862658.474005
-0.11731,0.03180,0.11273,0.98615,0.07813,0.4109778134530364,0.3433742024172426,-1.870315281071745,2.111836072835913,0.9989111902182378,1580862658.47561
-0.11713,0.03290,0.11090,0.98633,0.07813,0.41039811459544245,0.34487185027798095,-1.8712645011531317,2.1084115012530313,0.9899417799497718,1580862658.47924
-0.11713,0.03290,0.11090,0.98633,0.07813,0.41039811459544245,0.34487185027798095,-1.8712645011531317,2.1084115012530313,0.9899417799497718,1580862658.479839
-0.11682,0.03406,0.10901,0.98657,0.07813,0.41039811459544245,0.34487185027798095,-1.8712645011531317,2.1084115012530313,0.9899417799497718,1580862658.480463
-0.11591,0.03644,0.10522,0.98700,0.07813,0.41039811459544245,0.34487185027798095,-1.8712645011531317,2.1084115012530313,0.9899417799497718,1580862658.4879968
-0.11542,0.03760,0.10327,0.98724,0.07813,0.4107201080753783,0.34474075471233456,-1.8703640185355068,2.1087026730624516,0.9864298553699732,1580862658.492317
-0.11456,0.03937,0.09943,0.98767,0.07819,0.4107488324593893,0.3449725933048001,-1.8701234450765392,2.108125497946475,0.9069623497781215,1580862658.496143
-0.11407,0.04114,0.09326,0.98822,0.07819,0.4107488324593893,0.3449725933048001,-1.8701234450765392,2.108125497946475,0.9069623497781215,1580862658.498223
-0.11420,0.04150,0.09125,0.98840,0.07819,0.4107488324593893,0.3449725933048001,-1.8701234450765392,2.108125497946475,0.9069623497781215,1580862658.502475
-0.11420,0.04150,0.09125,0.98840,0.07819,0.410978888960535,0.34469715448984894,-1.8695553518308494,2.108720327852674,0.9992933886548383,1580862658.504857
-0.11444,0.04181,0.08911,0.98853,0.07819,0.410978888960535,0.34469715448984894,-1.8695553518308494,2.108720327852674,0.9992933886548383,1580862658.507073
-0.11444,0.04181,0.08911,0.98853,0.07819,0.41115947370975503,0.3432620435022904,-1.869670235494213,2.1118645349896883,0.9990350684047173,1580862658.510717
-0.11481,0.04205,0.08710,0.98865,0.07819,0.41115947370975503,0.3432620435022904,-1.869670235494213,2.1118645349896883,0.9990350684047173,1580862658.511492
-0.11481,0.04205,0.08710,0.98865,0.07819,0.41115947370975503,0.3432620435022904,-1.869670235494213,2.1118645349896883,0.9990350684047173,1580862658.5143318
-0.11481,0.04205,0.08710,0.98865,0.07819,0.41115947370975503,0.3432620435022904,-1.869670235494213,2.1118645349896883,0.9990350684047173,1580862658.514862
-0.11517,0.04230,0.08533,0.98877,0.07819,0.41115947370975503,0.3432620435022904,-1.869670235494213,2.1118645349896883,0.9990350684047173,1580862658.515677
-0.11560,0.04248,0.08325,0.98889,0.07819,0.41131945001608194,0.3417531252989974,-1.8698948136259175,2.1151912630031795,0.9622552641187486,1580862658.523843
-0.11560,0.04248,0.08325,0.98889,0.07819,0.41131945001608194,0.3417531252989974,-1.8698948136259175,2.1151912630031795,0.9622552641187486,1580862658.52597
-0.11615,0.04272,0.08118,0.98901,0.07825,0.41213372239541146,0.34031726936137574,-1.8681001124811931,2.1183339033414517,0.973408400018173,1580862658.529175
-0.11664,0.04297,0.07916,0.98907,0.07825,0.41213372239541146,0.34031726936137574,-1.8681001124811931,2.1183339033414517,0.973408400018173,1580862658.530495
-0.11664,0.04297,0.07916,0.98907,0.07825,0.41213372239541146,0.34031726936137574,-1.8681001124811931,2.1183339033414517,0.973408400018173,1580862658.531044
-0.11749,0.04333,0.07513,0.98926,0.07825,0.4133431528287946,0.33905511681244815,-1.864984723758461,2.1210297026687073,0.9991649074909692,1580862658.537232
