eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1594971824.951873,"{'circle_3d': {'center': [-1.7025644782893377, 5.369812325928487, 64.17218078068684], 'normal': [-0.19577266138475558, 0.6272563865724932, -0.7538053399640711], 'radius': 2.3303417060698397}, 'confidence': 0.6777894777772825, 'timestamp': 199546.564622, 'diameter_3d': 4.660683412139679, 'ellipse': {'center': [143.66201398436212, 171.52323611471604], 'axes': [31.363762674994398, 45.04205521770359], 'angle': -72.64622348789241}, 'location': [143.66201398436212, 171.52323611471604], 'diameter': 45.04205521770359, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5567419861475909, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.24882170431518, 'phi': -1.8248950609760317, 'norm_pos': [0.44894379370113163, 0.2853198495220165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971824.963146,"{'circle_3d': {'center': [-1.7042747384549415, 5.3721779227783895, 64.17459420966719], 'normal': [-0.19591518306522254, 0.6274535196433183, -0.7536042208823754], 'radius': 2.334724949170745}, 'confidence': 0.6023654330897978, 'timestamp': 199546.573022, 'diameter_3d': 4.66944989834149, 'ellipse': {'center': [143.64656084851924, 171.54283468949546], 'axes': [31.410477959785034, 45.125136275866524], 'angle': -72.63928849716969}, 'location': [143.64656084851924, 171.54283468949546], 'diameter': 45.125136275866524, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5556358802429995, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.24907485008177, 'phi': -1.8251371470441329, 'norm_pos': [0.44889550265162265, 0.28523818879376894], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971824.971304,"{'circle_3d': {'center': [-1.705991243113771, 5.374552815644918, 64.17701859482128], 'normal': [-0.19605822512012494, 0.6276514273821955, -0.7534021887862015], 'radius': 2.336363387405699}, 'confidence': 0.5608083634130847, 'timestamp': 199546.581421, 'diameter_3d': 4.672726774811398, 'ellipse': {'center': [143.6307889866836, 171.56335526415467], 'axes': [31.420137291541927, 45.155124182554616], 'angle': -72.63233490740518}, 'location': [143.6307889866836, 171.56335526415467], 'diameter': 45.155124182554616, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5556358802429995, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.2493290425823753, 'phi': -1.8253802741196596, 'norm_pos': [0.4488462155833862, 0.28515268639935554], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971824.9797509,"{'circle_3d': {'center': [-1.7077143851178098, 5.376937563695083, 64.17945452429468], 'normal': [-0.19620182028712818, 0.6278501563863759, -0.7531991946634176], 'radius': 2.33953341366242}, 'confidence': 0.5601428524669054, 'timestamp': 199546.589821, 'diameter_3d': 4.67906682732484, 'ellipse': {'center': [143.61510450689735, 171.58348881765306], 'axes': [31.4503344949056, 45.21471887336767], 'angle': -72.62536113258055}, 'location': [143.61510450689735, 171.58348881765306], 'diameter': 45.21471887336767, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.249584342344926, 'phi': -1.8256245000956592, 'norm_pos': [0.44879720158405423, 0.28506879659311224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971824.986919,"{'circle_3d': {'center': [-1.7094439445260332, 5.379331878376442, 64.18190172100104], 'normal': [-0.19634595023781348, 0.6280496826098225, -0.7529952616045545], 'radius': 2.325801564567233}, 'confidence': 0.5718360722875301, 'timestamp': 199546.598221, 'diameter_3d': 4.651603129134466, 'ellipse': {'center': [143.5977419827224, 171.6088947387109], 'axes': [31.25306088745095, 44.94747485238072], 'angle': -72.61836851809755}, 'location': [143.5977419827224, 171.6088947387109], 'diameter': 44.94747485238072, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.2498407191695673, 'phi': -1.8258697960892982, 'norm_pos': [0.4487429436960075, 0.2849629385887046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971824.994956,"{'circle_3d': {'center': [-1.7111799053076933, 5.381735753297622, 64.18436019587197], 'normal': [-0.19649061363628526, 0.6282500055199213, -0.7527903886986438], 'radius': 2.3295127096470005}, 'confidence': 0.5544707119267087, 'timestamp': 199546.606621, 'diameter_3d': 4.659025419294001, 'ellipse': {'center': [143.58199224172103, 171.6290306883077], 'axes': [31.290444681375295, 45.01751964777105], 'angle': -72.61135653765473}, 'location': [143.58199224172103, 171.6290306883077], 'diameter': 45.01751964777105, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.250098173057192, 'phi': -1.8261161621014321, 'norm_pos': [0.4486937257553782, 0.2848790387987179], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971825.002541,"{'circle_3d': {'center': [-1.7129222513359554, 5.384149182012072, 64.1868299598469], 'normal': [-0.1966358091386404, 0.6284511245794586, -0.7525845750340662], 'radius': 2.3258377174771736}, 'confidence': 0.5305723906242817, 'timestamp': 199546.615021, 'diameter_3d': 4.651675434954347, 'ellipse': {'center': [143.56547850453342, 171.6515104631166], 'axes': [31.228447350537785, 44.94473924582981], 'angle': -72.60432583751948}, 'location': [143.56547850453342, 171.6515104631166], 'diameter': 44.94473924582981, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.2503567040060157, 'phi': -1.8263635981303528, 'norm_pos': [0.44864212032666695, 0.28478537307034746], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971825.0106418,"{'circle_3d': {'center': [-1.7146709664238897, 5.386572158067995, 64.18931102392403], 'normal': [-0.19678153539596818, 0.6286530392507852, -0.752377819694305], 'radius': 2.324469365177254}, 'confidence': 0.5309766484652859, 'timestamp': 199546.623421, 'diameter_3d': 4.648938730354508, 'ellipse': {'center': [143.54912811309399, 171.67336503290935], 'axes': [31.197427474157294, 44.91655406163544], 'angle': -72.5972763781972}, 'location': [143.54912811309399, 171.67336503290935], 'diameter': 44.91655406163544, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.250616312016929, 'phi': -1.8266121041769132, 'norm_pos': [0.4485910253534187, 0.2846943123628777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971825.020159,"{'circle_3d': {'center': [-1.7164260343003024, 5.389004674975007, 64.19180339912612], 'normal': [-0.196927791052336, 0.6288557489930365, -0.7521701217607986], 'radius': 2.3278884223704535}, 'confidence': 0.5800026659778312, 'timestamp': 199546.631821, 'diameter_3d': 4.655776844740907, 'ellipse': {'center': [143.5331784204725, 171.69383668890202], 'axes': [31.230667042306283, 44.98092120429175], 'angle': -72.59020826193132}, 'location': [143.5331784204725, 171.69383668890202], 'diameter': 44.98092120429175, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.2508769970899323, 'phi': -1.8268616802411128, 'norm_pos': [0.44854118256397657, 0.2846090137962416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971825.027617,"{'circle_3d': {'center': [-1.7181874386217575, 5.391446726220927, 64.19430709651742], 'normal': [-0.19707457474579046, 0.6290592532635295, -0.7519614803115228], 'radius': 2.3340251059819312}, 'confidence': 0.5289849758952389, 'timestamp': 199546.640221, 'diameter_3d': 4.6680502119638625, 'ellipse': {'center': [143.51743318813303, 171.7135549788556], 'axes': [31.300299787052968, 45.09781553173471], 'angle': -72.5831216835491}, 'location': [143.51743318813303, 171.7135549788556], 'diameter': 45.09781553173471, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.2511387592259338, 'phi': -1.8271123263238216, 'norm_pos': [0.4484919787129157, 0.2845268542547683], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594971825.033909,"{'circle_3d': {'center': [-1.719955162948028, 5.393898305237805, 64.1968221271689], 'normal': [-0.19722188510631306, 0.6292635515149361, -0.7517518944238994], 'radius': 2.33011964494997}, 'confidence': 0.47200011311190265, 'timestamp': 199546.648621, 'diameter_3d': 4.66023928989994, 'ellipse': {'center': [143.50066803441365, 171.73643365235114], 'axes': [31.235040300541932, 45.02055588942814], 'angle': -72.57601706467634}, 'location': [143.50066803441365, 171.73643365235114], 'diameter': 45.02055588942814, 'sphere': {'center': [0.6467074583277288, -2.1572643129414293, 73.2178448602557], 'radius': 12.0}, 'projected_sphere': {'center': [165.47624182231075, 101.7325424344781], 'axes': [203.2291448676223, 203.2291448676223], 'angle': 90.0}, 'model_confidence': 0.5538413887077764, 'model_id': 3, 'model_birth_timestamp': 199538.811462, 'theta': 2.25140159842312, 'phi': -1.827364042423304, 'norm_pos': [0.44843958760754266, 0.284431526448537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
