imu_packets,1250
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596084732.9799218,B1301069,0.06946,0.06500,-0.98230,0.16119,0.0220
1596084732.987405,B1301074,0.06946,0.06500,-0.98236,0.16101,0.0220
1596084732.9903722,B1301079,0.06946,0.06500,-0.98236,0.16089,0.0220
1596084732.995548,B1301084,0.06946,0.06500,-0.98242,0.16077,0.0220
1596084733.002016,B1301090,0.06946,0.06500,-0.98242,0.16058,0.0220
1596084733.0073888,B1301095,0.06946,0.06500,-0.98242,0.16046,0.0220
1596084733.01232,B1301100,0.06946,0.06494,-0.98248,0.16034,0.0220
1596084733.015886,B1301105,0.06946,0.06488,-0.98248,0.16028,0.0220
1596084733.0218291,B1301110,0.06946,0.06488,-0.98248,0.16016,0.0220
1596084733.0258932,B1301115,0.06952,0.06482,-0.98254,0.16010,0.0220
1596084733.033084,B1301120,0.06952,0.06476,-0.98254,0.15997,0.0220
1596084733.03676,B1301125,0.06970,0.06464,-0.98254,0.15979,0.0220
1596084733.041656,B1301130,0.06976,0.06458,-0.98260,0.15967,0.0220
1596084733.0465448,B1301135,0.06982,0.06451,-0.98260,0.15955,0.0220
1596084733.052663,B1301140,0.06995,0.06445,-0.98260,0.15948,0.0220
1596084733.056894,B1301145,0.07007,0.06439,-0.98260,0.15936,0.0220
1596084733.06175,B1301150,0.07013,0.06433,-0.98267,0.15924,0.0220
1596084733.0668008,B1301155,0.07025,0.06427,-0.98267,0.15912,0.0220
1596084733.0727758,B1301160,0.07037,0.06415,-0.98267,0.15894,0.0220
1596084733.076821,B1301166,0.07050,0.06409,-0.98273,0.15881,0.0220
1596084733.0823832,B1301171,0.07056,0.06403,-0.98273,0.15869,0.0220
1596084733.087338,B1301176,0.07068,0.06396,-0.98273,0.15851,0.0220
1596084733.092393,B1301181,0.07080,0.06390,-0.98279,0.15833,0.0220
1596084733.097321,B1301186,0.07092,0.06390,-0.98279,0.15820,0.0220
1596084733.102616,B1301191,0.07098,0.06384,-0.98279,0.15802,0.0220
1596084733.1086552,B1301196,0.07111,0.06384,-0.98285,0.15784,0.0220
1596084733.1136699,B1301201,0.07117,0.06378,-0.98285,0.15765,0.0220
1596084733.118958,B1301206,0.07129,0.06378,-0.98285,0.15753,0.0220
1596084733.122313,B1301211,0.07135,0.06372,-0.98291,0.15735,0.0220
1596084733.127288,B1301216,0.07147,0.06372,-0.98291,0.15710,0.0220
1596084733.1324081,B1301221,0.07153,0.06372,-0.98297,0.15692,0.0220
1596084733.138162,B1301226,0.07166,0.06372,-0.98297,0.15674,0.0220
1596084733.142591,B1301231,0.07172,0.06372,-0.98297,0.15656,0.0220
1596084733.1473238,B1301236,0.07184,0.06366,-0.98303,0.15631,0.0220
1596084733.152854,B1301242,0.07190,0.06366,-0.98309,0.15607,0.0220
1596084733.158131,B1301247,0.07202,0.06366,-0.98309,0.15588,0.0220
1596084733.16483,B1301252,0.07208,0.06366,-0.98315,0.15558,0.0220
1596084733.169208,B1301258,0.07220,0.06366,-0.98315,0.15533,0.0220
1596084733.174942,B1301264,0.07227,0.06366,-0.98322,0.15503,0.0220
1596084733.180008,B1301269,0.07233,0.06366,-0.98322,0.15479,0.0220
1596084733.1919842,B1301274,0.07239,0.06366,-0.98328,0.15448,0.0219
1596084733.192389,B1301279,0.07245,0.06366,-0.98334,0.15417,0.0219
1596084733.196044,B1301284,0.07245,0.06372,-0.98334,0.15393,0.0220
1596084733.201347,B1301290,0.07251,0.06372,-0.98340,0.15363,0.0219
1596084733.205854,B1301295,0.07257,0.06372,-0.98346,0.15338,0.0219
1596084733.2113879,B1301300,0.07257,0.06378,-0.98346,0.15308,0.0219
1596084733.216635,B1301305,0.07263,0.06378,-0.98352,0.15283,0.0219
1596084733.220948,B1301310,0.07263,0.06378,-0.98358,0.15253,0.0219
1596084733.225884,B1301315,0.07263,0.06378,-0.98358,0.15228,0.0219
1596084733.230836,B1301320,0.07269,0.06372,-0.98364,0.15198,0.0219
1596084733.237857,B1301325,0.07269,0.06372,-0.98370,0.15173,0.0219
1596084733.241256,B1301330,0.07269,0.06366,-0.98370,0.15149,0.0219
1596084733.2460318,B1301335,0.07269,0.06360,-0.98376,0.15125,0.0219
1596084733.2515872,B1301340,0.07269,0.06354,-0.98383,0.15100,0.0219
1596084733.256128,B1301345,0.07269,0.06348,-0.98383,0.15076,0.0219
1596084733.261451,B1301350,0.07275,0.06342,-0.98389,0.15051,0.0219
1596084733.26909,B1301355,0.07281,0.06335,-0.98395,0.15027,0.0219
1596084733.271918,B1301360,0.07288,0.06305,-0.98401,0.14978,0.0219
1596084733.277062,B1301365,0.07294,0.06293,-0.98407,0.14954,0.0219
1596084733.282578,B1301370,0.07300,0.06274,-0.98407,0.14935,0.0219
1596084733.286376,B1301375,0.07312,0.06256,-0.98413,0.14905,0.0219
1596084733.293144,B1301380,0.07318,0.06232,-0.98419,0.14874,0.0219
1596084733.296999,B1301385,0.07324,0.06213,-0.98425,0.14850,0.0219
1596084733.30194,B1301391,0.07336,0.06189,-0.98425,0.14825,0.0219
1596084733.3073988,B1301396,0.07349,0.06158,-0.98431,0.14795,0.0219
1596084733.313169,B1301401,0.07361,0.06134,-0.98437,0.14764,0.0219
1596084733.3182862,B1301406,0.07373,0.06104,-0.98444,0.14740,0.0219
1596084733.3223412,B1301411,0.07385,0.06073,-0.98450,0.14716,0.0219
1596084733.329281,B1301416,0.07397,0.06036,-0.98456,0.14685,0.0219
1596084733.334234,B1301422,0.07410,0.06000,-0.98462,0.14661,0.0219
1596084733.33876,B1301428,0.07422,0.05963,-0.98462,0.14636,0.0219
1596084733.344234,B1301433,0.07440,0.05920,-0.98468,0.14606,0.0219
