eye_packets,768
norm_X,norm_Y,phi,theta,confidence,timestamp
1596084153.303266,"{'circle_3d': {'center': [-9.140515268809267, -4.619742185401151, 65.99376524814541], 'normal': [-0.4959301592097096, 0.24720974365113693, -0.8324305495536375], 'radius': 15.510677984632721}, 'confidence': 0.012058369539020909, 'timestamp': 32863.1345, 'diameter_3d': 31.021355969265443, 'ellipse': {'center': [87.0275916291238, 68.67990730855223], 'axes': [230.12283382818507, 295.7746778862205], 'angle': -18.537557738300396}, 'location': [87.0275916291238, 68.67990730855223], 'diameter': 295.7746778862205, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8205958849073054, 'phi': -2.108093531038202, 'norm_pos': [0.2719612238410119, 0.713833719547699], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.402653,"{'circle_3d': {'center': [-8.677331859934847, -6.337735171167986, 65.38466406255071], 'normal': [-0.457331541803508, 0.10404366150390067, -0.8831889816865289], 'radius': 15.901350823758849}, 'confidence': 0.010241658543026637, 'timestamp': 32863.2353, 'diameter_3d': 31.802701647517697, 'ellipse': {'center': [91.640430634775, 55.69720036253602], 'axes': [252.9721178217612, 305.2420854730651], 'angle': -3.7951059213047746}, 'location': [91.640430634775, 55.69720036253602], 'diameter': 305.2420854730651, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.6750286221951263, 'phi': -2.048596863748726, 'norm_pos': [0.2863763457336719, 0.7679283318227665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.415773,"{'circle_3d': {'center': [-4.787293607292844, -1.2615920116069397, 65.91093238562752], 'normal': [-0.13316168741667422, 0.5270555914673212, -0.8393332880967943], 'radius': 2.807245897316032}, 'confidence': 0.5166932007771033, 'timestamp': 32863.2437, 'diameter_3d': 5.614491794632064, 'ellipse': {'center': [115.06930053403141, 107.62849322313826], 'axes': [44.25036245414459, 52.97509067271698], 'angle': -69.29797686228775}, 'location': [115.06930053403141, 107.62849322313826], 'diameter': 52.97509067271698, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1259284550521387, 'phi': -1.7281367080395977, 'norm_pos': [0.3595915641688482, 0.5515479449035905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.423181,"{'circle_3d': {'center': [-7.739017717291402, -4.3724097699751745, 65.35411597999764], 'normal': [-0.37913869658322097, 0.26782077826996836, -0.8857346552326182], 'radius': 15.143053671115698}, 'confidence': 0.0058976823637247495, 'timestamp': 32863.2521, 'diameter_3d': 30.286107342231396, 'ellipse': {'center': [97.0314727259127, 70.04577903932054], 'axes': [248.074622585473, 290.7985112528525], 'angle': -24.69320880284918}, 'location': [97.0314727259127, 70.04577903932054], 'diameter': 290.7985112528525, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8419267948896352, 'phi': -1.9752474911308182, 'norm_pos': [0.3032233522684772, 0.7081425873361644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.431079,"{'circle_3d': {'center': [-8.398209418126084, -6.9774183506487, 65.18954815283129], 'normal': [-0.4340713383194443, 0.05073672988050777, -0.8994486408298136], 'radius': 15.599023320858468}, 'confidence': 0.01033768904416023, 'timestamp': 32863.2605, 'diameter_3d': 31.198046641716935, 'ellipse': {'center': [93.25718346780083, 51.26797852423847], 'axes': [253.3970821637231, 299.8683169137114], 'angle': 2.512857035200348}, 'location': [93.25718346780083, 51.26797852423847], 'diameter': 299.8683169137114, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.6215548498115633, 'phi': -2.0204249688405542, 'norm_pos': [0.29142869833687757, 0.786383422815673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.440278,"{'circle_3d': {'center': [-10.412221256471732, -9.776447002169014, 66.65377023420855], 'normal': [-0.6019056581815814, -0.182515657746185, -0.7774301340483752], 'radius': 16.36612047491626}, 'confidence': 0.02086472841401294, 'timestamp': 32863.2689, 'diameter_3d': 32.73224094983252, 'ellipse': {'center': [78.69990127716909, 32.27300052978586], 'axes': [204.14463796357856, 309.16926440123007], 'angle': 20.940731601244952}, 'location': [78.69990127716909, 32.27300052978586], 'diameter': 309.16926440123007, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.3872518448284958, 'phi': -2.2296218768723914, 'norm_pos': [0.2459371914911534, 0.8655291644592256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.446469,"{'circle_3d': {'center': [-4.7728180382270295, -1.2696453522885687, 65.90359504649085], 'normal': [-0.13195538999452303, 0.526384479743852, -0.8399447330248506], 'radius': 2.796534634043408}, 'confidence': 0.7025969585405825, 'timestamp': 32863.2773, 'diameter_3d': 5.593069268086816, 'ellipse': {'center': [115.1988284005509, 107.55539102508824], 'axes': [44.12756299361466, 52.77812872890187], 'angle': -69.39592719780127}, 'location': [115.1988284005509, 107.55539102508824], 'diameter': 52.77812872890187, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1251389478658793, 'phi': -1.726622787742802, 'norm_pos': [0.35999633875172155, 0.5518525373954657], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.455383,"{'circle_3d': {'center': [-7.690386184725657, -4.66029202694018, 65.25076430175528], 'normal': [-0.37508606886940854, 0.24383059018955103, -0.8943472950861475], 'radius': 15.42741070425455}, 'confidence': 0.00805755407467704, 'timestamp': 32863.2857, 'diameter_3d': 30.8548214085091, 'ellipse': {'center': [97.85857026410427, 67.57437851119737], 'axes': [255.6242859398478, 296.67603899627056], 'angle': -22.059042996989632}, 'location': [97.85857026410427, 67.57437851119737], 'diameter': 296.67603899627056, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8171100326377454, 'phi': -1.967911148324226, 'norm_pos': [0.30580803207532586, 0.7184400895366776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.464231,"{'circle_3d': {'center': [-8.440544808276151, -6.9181733862875, 65.21359343124112], 'normal': [-0.4375992874986168, 0.05567381024394117, -0.8974448676289951], 'radius': 16.032383295413094}, 'confidence': 0.011186105784572443, 'timestamp': 32863.2941, 'diameter_3d': 32.06476659082619, 'ellipse': {'center': [93.69021791462664, 51.550079875319355], 'axes': [259.85197781628585, 308.233953441708], 'angle': 1.912216312954648}, 'location': [93.69021791462664, 51.550079875319355], 'diameter': 308.233953441708, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.626498938070061, 'phi': -2.024479471864197, 'norm_pos': [0.29278193098320826, 0.7852080005195027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.471767,"{'circle_3d': {'center': [-4.753807451595177, -1.2541709933242764, 65.91033816079496], 'normal': [-0.13037117444186871, 0.5276740096575431, -0.8393828068328413], 'radius': 2.8184622457827633}, 'confidence': 0.7287530812609168, 'timestamp': 32863.3025, 'diameter_3d': 5.6369244915655266, 'ellipse': {'center': [115.38223269901067, 107.69356654468814], 'axes': [44.44362756648895, 53.18549084104711], 'angle': -69.63178804936715}, 'location': [115.38223269901067, 107.69356654468814], 'diameter': 53.18549084104711, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1266563150570565, 'phi': -1.7248830531280792, 'norm_pos': [0.36056947718440835, 0.5512768060637994], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.47974,"{'circle_3d': {'center': [-7.684076449573379, -4.410333139316354, 65.3193977866502], 'normal': [-0.374560257606719, 0.2646604974915368, -0.8886278380115719], 'radius': 15.223137994377334}, 'confidence': 0.005853096908941314, 'timestamp': 32863.3109, 'diameter_3d': 30.446275988754667, 'ellipse': {'center': [97.55951157320143, 69.64259602998506], 'axes': [250.55051051384805, 292.4716788022087], 'angle': -24.529794233683596}, 'location': [97.55951157320143, 69.64259602998506], 'diameter': 292.4716788022087, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8386481758448125, 'phi': -1.96970217449803, 'norm_pos': [0.3048734736662545, 0.7098225165417289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.487425,"{'circle_3d': {'center': [-8.659894383389858, -7.135411543300697, 65.31194700702817], 'normal': [-0.45587841875809204, 0.037570630492841366, -0.8892487363134074], 'radius': 15.716914358605734}, 'confidence': 0.009205474722490838, 'timestamp': 32863.3193, 'diameter_3d': 31.43382871721147, 'ellipse': {'center': [91.51771124819506, 50.2191746672961], 'axes': [250.34137679442682, 301.7159260951874], 'angle': 3.8254197313930782}, 'location': [91.51771124819506, 50.2191746672961], 'diameter': 301.7159260951874, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.6083758017250256, 'phi': -2.0445171468380097, 'norm_pos': [0.28599284765060956, 0.7907534388862663], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.496747,"{'circle_3d': {'center': [-10.11103217213135, -9.093512689527905, 66.29693426676772], 'normal': [-0.5768065678198832, -0.12560446502609265, -0.8071664646684447], 'radius': 16.805748408481005}, 'confidence': 0.013939521284493765, 'timestamp': 32863.327699, 'diameter_3d': 33.61149681696201, 'ellipse': {'center': [82.2506738644398, 37.14241394093284], 'axes': [224.87798220386065, 319.0776605832882], 'angle': 17.17416528015506}, 'location': [82.2506738644398, 37.14241394093284], 'diameter': 319.0776605832882, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.4448592287252424, 'phi': -2.191258328511493, 'norm_pos': [0.2570333558263744, 0.8452399419127798], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.506658,"{'circle_3d': {'center': [-4.758601183804178, -1.2548044698757144, 65.91068564781749], 'normal': [-0.13077065212595207, 0.5276212199449233, -0.8393538495809644], 'radius': 2.800186678611402}, 'confidence': 0.18156079975288028, 'timestamp': 32863.336099, 'diameter_3d': 5.600373357222804, 'ellipse': {'center': [115.3364248740611, 107.69431810152992], 'axes': [44.151374164323805, 52.84041390429281], 'angle': -69.58584125363606}, 'location': [115.3364248740611, 107.69431810152992], 'diameter': 52.84041390429281, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.1265941702779867, 'phi': -1.725352974892672, 'norm_pos': [0.3604263277314409, 0.5512736745769586], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.5185149,"{'circle_3d': {'center': [-6.881671127571165, -2.1276707030906366, 65.95444232027383], 'normal': [-0.30769314743986775, 0.45488236717701325, -0.8357074602096027], 'radius': 15.61770180546165}, 'confidence': 0.005870846350815212, 'timestamp': 32863.344499, 'diameter_3d': 31.2354036109233, 'ellipse': {'center': [103.2897539978616, 86.21186366442487], 'axes': [243.15384420260855, 297.65934777390703], 'angle': -47.668222857433186}, 'location': [103.2897539978616, 86.21186366442487], 'diameter': 297.65934777390703, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.043036446611815, 'phi': -1.9235769565011136, 'norm_pos': [0.3227804812433175, 0.6407839013982297], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.523637,"{'circle_3d': {'center': [-6.510401722211113, -4.310338764657949, 64.92675783635113], 'normal': [-0.27675403032653006, 0.27299336204640373, -0.9213478338698274], 'radius': 16.438427851360647}, 'confidence': 0.004208616459084063, 'timestamp': 32863.352899, 'diameter_3d': 32.87685570272129, 'ellipse': {'center': [107.45576927655884, 68.34288826381342], 'axes': [287.262244770991, 317.4247951936186], 'angle': -30.925827942405068}, 'location': [107.45576927655884, 68.34288826381342], 'diameter': 317.4247951936186, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 1.8472995422552585, 'phi': -1.8626012785692425, 'norm_pos': [0.3357992789892464, 0.7152379655674441], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596084153.53164,"{'circle_3d': {'center': [-4.738643148610336, -1.276597008921156, 65.89393460194616], 'normal': [-0.1291074825264653, 0.5258051750244698, -0.8407497700702421], 'radius': 2.7996748819313138}, 'confidence': 0.7337976810602228, 'timestamp': 32863.361299, 'diameter_3d': 5.5993497638626275, 'ellipse': {'center': [115.5117673396492, 107.48702543362273], 'axes': [44.243873480253356, 52.8435386136402], 'angle': -69.67830346548067}, 'location': [115.5117673396492, 107.48702543362273], 'diameter': 52.8435386136402, 'sphere': {'center': [-3.189353358292753, -7.586259109214794, 75.98293184278906], 'radius': 12.0}, 'projected_sphere': {'center': [133.97574647115744, 58.098194770309554], 'axes': [195.8334541602996, 195.8334541602996], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 32852.41611, 'theta': 2.124457754201684, 'phi': -1.7231683690120723, 'norm_pos': [0.3609742729364037, 0.5521373940265719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
