imu_packets,1248
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596085006.1787379,B1574497,0.06085,0.06665,-0.98297,0.15997,0.0217
1596085006.183433,B1574502,0.06097,0.06671,-0.98303,0.15979,0.0217
1596085006.1881988,B1574507,0.06110,0.06671,-0.98303,0.15967,0.0217
1596085006.1941109,B1574512,0.06116,0.06671,-0.98303,0.15948,0.0217
1596085006.198977,B1574517,0.06128,0.06665,-0.98303,0.15936,0.0217
1596085006.20364,B1574522,0.06140,0.06665,-0.98309,0.15918,0.0217
1596085006.208278,B1574527,0.06152,0.06659,-0.98309,0.15906,0.0217
1596085006.213283,B1574532,0.06165,0.06659,-0.98309,0.15887,0.0217
1596085006.2183082,B1574537,0.06171,0.06653,-0.98315,0.15875,0.0217
1596085006.2236202,B1574543,0.06183,0.06647,-0.98315,0.15863,0.0217
1596085006.228849,B1574548,0.06207,0.06635,-0.98322,0.15839,0.0216
1596085006.2360718,B1574553,0.06213,0.06628,-0.98322,0.15833,0.0217
1596085006.2397099,B1574558,0.06226,0.06622,-0.98322,0.15820,0.0217
1596085006.244313,B1574563,0.06232,0.06616,-0.98322,0.15808,0.0216
1596085006.249491,B1574568,0.06244,0.06610,-0.98322,0.15802,0.0216
1596085006.254333,B1574573,0.06250,0.06610,-0.98328,0.15790,0.0217
1596085006.26139,B1574579,0.06256,0.06610,-0.98328,0.15784,0.0216
1596085006.266199,B1574584,0.06262,0.06604,-0.98328,0.15778,0.0216
1596085006.270509,B1574589,0.06268,0.06604,-0.98328,0.15771,0.0216
1596085006.274451,B1574594,0.06274,0.06604,-0.98328,0.15765,0.0216
1596085006.280086,B1574599,0.06274,0.06604,-0.98328,0.15759,0.0216
1596085006.2850099,B1574604,0.06281,0.06604,-0.98328,0.15759,0.0216
1596085006.290974,B1574610,0.06287,0.06604,-0.98328,0.15753,0.0216
1596085006.297678,B1574615,0.06287,0.06604,-0.98328,0.15753,0.0216
