imu_packets,1259
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596084436.456407,B1004292,0.10498,0.05652,-0.97888,0.16614,0.0222
1596084436.4621341,B1004297,0.10504,0.05646,-0.97888,0.16602,0.0222
1596084436.4662,B1004302,0.10510,0.05634,-0.97894,0.16583,0.0222
1596084436.4713001,B1004307,0.10510,0.05627,-0.97894,0.16571,0.0222
1596084436.476607,B1004312,0.10516,0.05627,-0.97894,0.16553,0.0222
1596084436.481496,B1004317,0.10522,0.05621,-0.97900,0.16534,0.0222
1596084436.486207,B1004322,0.10529,0.05615,-0.97900,0.16516,0.0222
1596084436.491394,B1004327,0.10535,0.05615,-0.97906,0.16498,0.0222
1596084436.497008,B1004333,0.10541,0.05609,-0.97906,0.16479,0.0222
1596084436.501919,B1004338,0.10553,0.05609,-0.97913,0.16437,0.0222
1596084436.506811,B1004343,0.10559,0.05603,-0.97913,0.16418,0.0222
1596084436.5119202,B1004348,0.10565,0.05603,-0.97919,0.16400,0.0222
1596084436.517482,B1004353,0.10571,0.05603,-0.97919,0.16382,0.0222
1596084436.523555,B1004358,0.10577,0.05603,-0.97925,0.16357,0.0222
1596084436.526546,B1004363,0.10583,0.05603,-0.97925,0.16339,0.0222
1596084436.532043,B1004368,0.10590,0.05603,-0.97931,0.16321,0.0222
1596084436.537523,B1004373,0.10596,0.05597,-0.97931,0.16302,0.0222
1596084436.541735,B1004378,0.10602,0.05597,-0.97937,0.16284,0.0222
1596084436.546607,B1004383,0.10608,0.05597,-0.97937,0.16266,0.0222
1596084436.551743,B1004388,0.10614,0.05591,-0.97937,0.16254,0.0222
1596084436.558953,B1004393,0.10614,0.05591,-0.97943,0.16235,0.0222
1596084436.562046,B1004398,0.10620,0.05585,-0.97943,0.16223,0.0222
1596084436.567292,B1004403,0.10626,0.05579,-0.97943,0.16205,0.0222
1596084436.572277,B1004408,0.10626,0.05573,-0.97949,0.16193,0.0222
1596084436.577588,B1004413,0.10632,0.05566,-0.97949,0.16180,0.0222
1596084436.583586,B1004418,0.10638,0.05560,-0.97949,0.16168,0.0222
1596084436.588785,B1004423,0.10638,0.05554,-0.97955,0.16162,0.0222
1596084436.592544,B1004428,0.10645,0.05548,-0.97955,0.16150,0.0222
1596084436.5978181,B1004434,0.10645,0.05542,-0.97955,0.16144,0.0222
1596084436.6037319,B1004440,0.10651,0.05536,-0.97955,0.16132,0.0222
1596084436.609489,B1004445,0.10651,0.05530,-0.97961,0.16125,0.0222
1596084436.614084,B1004450,0.10657,0.05524,-0.97961,0.16119,0.0222
1596084436.6203132,B1004456,0.10657,0.05518,-0.97961,0.16113,0.0222
1596084436.6251059,B1004461,0.10663,0.05511,-0.97961,0.16107,0.0222
1596084436.632545,B1004467,0.10663,0.05505,-0.97961,0.16101,0.0222
1596084436.635516,B1004472,0.10669,0.05499,-0.97961,0.16095,0.0222
1596084436.6429079,B1004477,0.10669,0.05493,-0.97961,0.16095,0.0222
1596084436.645662,B1004482,0.10675,0.05487,-0.97968,0.16089,0.0222
1596084436.6506,B1004487,0.10675,0.05481,-0.97968,0.16089,0.0222
1596084436.657038,B1004492,0.10681,0.05475,-0.97968,0.16083,0.0221
1596084436.660595,B1004497,0.10681,0.05475,-0.97968,0.16077,0.0221
1596084436.6659122,B1004502,0.10687,0.05469,-0.97968,0.16077,0.0221
1596084436.671204,B1004507,0.10693,0.05469,-0.97968,0.16071,0.0221
1596084436.6765618,B1004512,0.10693,0.05463,-0.97968,0.16071,0.0221
1596084436.685005,B1004517,0.10699,0.05463,-0.97968,0.16064,0.0221
1596084436.6865458,B1004522,0.10699,0.05457,-0.97968,0.16058,0.0221
1596084436.692451,B1004527,0.10706,0.05457,-0.97968,0.16052,0.0221
1596084436.6960268,B1004532,0.10706,0.05450,-0.97968,0.16046,0.0221
1596084436.701621,B1004537,0.10712,0.05450,-0.97974,0.16040,0.0221
1596084436.7083468,B1004542,0.10712,0.05444,-0.97974,0.16034,0.0221
1596084436.711456,B1004547,0.10712,0.05444,-0.97974,0.16028,0.0221
1596084436.716374,B1004552,0.10718,0.05438,-0.97974,0.16022,0.0221
1596084436.721646,B1004558,0.10718,0.05438,-0.97974,0.16016,0.0221
1596084436.726934,B1004563,0.10718,0.05438,-0.97974,0.16003,0.0221
1596084436.732491,B1004568,0.10724,0.05438,-0.97980,0.15991,0.0221
1596084436.7369,B1004573,0.10724,0.05438,-0.97980,0.15979,0.0221
1596084436.7427342,B1004579,0.10724,0.05444,-0.97980,0.15967,0.0221
1596084436.7486331,B1004585,0.10724,0.05450,-0.97986,0.15955,0.0221
1596084436.7560499,B1004590,0.10724,0.05457,-0.97986,0.15948,0.0221
1596084436.759659,B1004595,0.10718,0.05469,-0.97986,0.15936,0.0221
1596084436.7647,B1004601,0.10718,0.05475,-0.97986,0.15924,0.0221
1596084436.771292,B1004606,0.10718,0.05487,-0.97992,0.15912,0.0221
1596084436.776022,B1004611,0.10712,0.05493,-0.97992,0.15900,0.0221
1596084436.7812932,B1004617,0.10712,0.05505,-0.97992,0.15887,0.0221
1596084436.786172,B1004622,0.10712,0.05511,-0.97992,0.15875,0.0220
1596084436.792861,B1004627,0.10706,0.05524,-0.97998,0.15863,0.0220
1596084436.796494,B1004632,0.10706,0.05530,-0.97998,0.15851,0.0220
1596084436.801523,B1004637,0.10706,0.05530,-0.97998,0.15839,0.0220
1596084436.8062122,B1004642,0.10699,0.05536,-0.98004,0.15820,0.0220
1596084436.811767,B1004647,0.10699,0.05536,-0.98004,0.15808,0.0220
1596084436.8163998,B1004652,0.10699,0.05530,-0.98004,0.15796,0.0220
1596084436.8206341,B1004657,0.10699,0.05524,-0.98010,0.15784,0.0220
1596084436.825717,B1004662,0.10699,0.05518,-0.98010,0.15771,0.0220
1596084436.831925,B1004667,0.10699,0.05505,-0.98016,0.15753,0.0220
1596084436.836173,B1004672,0.10699,0.05487,-0.98016,0.15741,0.0220
1596084436.841665,B1004677,0.10699,0.05469,-0.98022,0.15729,0.0220
1596084436.846406,B1004682,0.10693,0.05450,-0.98029,0.15710,0.0220
1596084436.851161,B1004687,0.10693,0.05426,-0.98029,0.15692,0.0220
1596084436.856591,B1004692,0.10687,0.05408,-0.98035,0.15680,0.0220
1596084436.861221,B1004697,0.10687,0.05383,-0.98041,0.15662,0.0220
1596084436.867967,B1004702,0.10687,0.05359,-0.98041,0.15649,0.0220
1596084436.872316,B1004708,0.10681,0.05328,-0.98047,0.15631,0.0220
1596084436.877436,B1004713,0.10675,0.05273,-0.98053,0.15594,0.0220
1596084436.881933,B1004718,0.10675,0.05249,-0.98059,0.15582,0.0220
1596084436.8878112,B1004723,0.10669,0.05212,-0.98065,0.15564,0.0220
1596084436.891676,B1004728,0.10669,0.05182,-0.98071,0.15546,0.0220
1596084436.896576,B1004733,0.10663,0.05151,-0.98077,0.15527,0.0220
1596084436.9030871,B1004738,0.10663,0.05115,-0.98077,0.15509,0.0220
1596084436.906945,B1004743,0.10657,0.05072,-0.98083,0.15497,0.0220
1596084436.9116192,B1004748,0.10657,0.05035,-0.98090,0.15479,0.0220
1596084436.916833,B1004753,0.10651,0.04999,-0.98096,0.15460,0.0220
1596084436.9236622,B1004758,0.10645,0.04956,-0.98102,0.15442,0.0220
1596084436.928189,B1004763,0.10645,0.04913,-0.98102,0.15430,0.0220
1596084436.932256,B1004768,0.10638,0.04865,-0.98108,0.15411,0.0220
1596084436.937026,B1004773,0.10632,0.04816,-0.98114,0.15399,0.0220
1596084436.943425,B1004779,0.10626,0.04767,-0.98120,0.15387,0.0220
1596084436.94854,B1004785,0.10620,0.04724,-0.98126,0.15375,0.0220
1596084436.954189,B1004790,0.10614,0.04669,-0.98132,0.15363,0.0220
1596084436.9587772,B1004795,0.10608,0.04626,-0.98138,0.15350,0.0220
1596084436.965138,B1004801,0.10596,0.04578,-0.98138,0.15338,0.0220
1596084436.9704409,B1004806,0.10590,0.04535,-0.98145,0.15326,0.0220
1596084436.974491,B1004811,0.10577,0.04492,-0.98151,0.15314,0.0220
1596084436.98099,B1004816,0.10571,0.04449,-0.98157,0.15302,0.0220
1596084436.9852002,B1004821,0.10559,0.04413,-0.98163,0.15289,0.0220
1596084436.991733,B1004827,0.10547,0.04376,-0.98163,0.15277,0.0220
1596084436.995509,B1004832,0.10529,0.04340,-0.98169,0.15265,0.0220
1596084437.0015209,B1004837,0.10516,0.04309,-0.98175,0.15253,0.0220
1596084437.00653,B1004842,0.10480,0.04242,-0.98181,0.15240,0.0220
1596084437.01144,B1004847,0.10461,0.04211,-0.98187,0.15228,0.0220
1596084437.016459,B1004852,0.10437,0.04187,-0.98193,0.15222,0.0220
1596084437.0211751,B1004857,0.10413,0.04150,-0.98199,0.15222,0.0220
1596084437.029401,B1004863,0.10388,0.04120,-0.98199,0.15216,0.0220
1596084437.031071,B1004868,0.10364,0.04089,-0.98206,0.15216,0.0220
1596084437.036373,B1004873,0.10339,0.04059,-0.98212,0.15210,0.0220
1596084437.042144,B1004878,0.10303,0.04028,-0.98218,0.15210,0.0220
1596084437.046447,B1004883,0.10272,0.03998,-0.98218,0.15216,0.0220
1596084437.0520709,B1004888,0.10236,0.03973,-0.98224,0.15216,0.0220
1596084437.056911,B1004893,0.10205,0.03949,-0.98224,0.15222,0.0220
1596084437.061731,B1004898,0.10168,0.03925,-0.98230,0.15228,0.0220
1596084437.0672908,B1004903,0.10132,0.03900,-0.98236,0.15234,0.0220
1596084437.071806,B1004908,0.10095,0.03882,-0.98236,0.15247,0.0220
1596084437.077268,B1004913,0.10052,0.03864,-0.98242,0.15253,0.0220
1596084437.082134,B1004918,0.10010,0.03845,-0.98242,0.15265,0.0220
1596084437.0877178,B1004924,0.09973,0.03827,-0.98248,0.15277,0.0220
1596084437.093135,B1004930,0.09937,0.03809,-0.98248,0.15295,0.0220
1596084437.09986,B1004935,0.09894,0.03790,-0.98248,0.15314,0.0220
1596084437.104439,B1004940,0.09857,0.03766,-0.98254,0.15332,0.0220
1596084437.109022,B1004946,0.09821,0.03741,-0.98254,0.15350,0.0220
1596084437.1158311,B1004951,0.09778,0.03717,-0.98254,0.15369,0.0220
1596084437.12063,B1004956,0.09741,0.03693,-0.98254,0.15393,0.0220
1596084437.125721,B1004962,0.09705,0.03662,-0.98260,0.15424,0.0220
